/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_OSWEC_regularwaves
* Project Lead:	JD
* Labview Operator:	JD
* Comments:	naming convention: T(period in s)_A(actuator amp in mm)_B(beach pos in inches); refer to test matrix for target wave amplitude corresponding to the  set actuator amplitude; model centered in window 2; probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Tue 11 May 2021 02:45:53 PM EDT
***********************************************************/

"Time(s)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	"Roll(deg)"	"Pitch(deg)"	"ForceX(N)"	"ForceY(N)"	"ForceZ(N)"	"MomentX"	"MomentY"	"MomentZ"	
0.00000	-1.96786	-1.96279	-0.38179	-0.37315	0.00000	0.00000	0.02533	-0.17896	-0.05209	-0.20992	-0.01144	-0.05119
0.00200	-1.96786	-1.96279	-0.38179	-0.37315	-0.27060	-89.91000	0.02533	-0.17896	-0.05209	-0.20992	-0.01144	-0.05119
0.00400	-1.96786	-1.96279	-0.38179	-0.37315	0.00000	0.00000	0.02533	-0.17896	-0.05209	-0.20992	-0.01144	-0.05119
0.00600	-1.96786	-1.96279	-0.38179	-0.37315	-0.27060	-89.82000	0.02533	-0.17896	-0.05209	-0.20992	-0.01144	-0.05119
0.00800	-1.96786	-1.96279	-0.38179	-0.37315	-0.27060	-89.91000	0.02533	-0.17896	-0.05209	-0.20992	-0.01144	-0.05119
0.01000	0.00009	-0.00098	0.00156	-0.00155	-0.27060	-89.82000	0.04629	-0.16358	0.05449	-0.21010	0.01805	-0.05925
0.01200	0.00009	-0.00098	0.00156	-0.00155	0.00000	0.00000	0.04629	-0.16358	0.05449	-0.21010	0.01805	-0.05925
0.01400	0.00009	-0.00098	0.00156	-0.00155	-0.36080	-89.82000	0.04629	-0.16358	0.05449	-0.21010	0.01805	-0.05925
0.01600	0.00009	-0.00098	0.00156	-0.00155	-0.27060	-89.82000	0.04629	-0.16358	0.05449	-0.21010	0.01805	-0.05925
0.01800	0.00009	-0.00098	0.00156	-0.00155	-0.36080	-89.82000	0.04629	-0.16358	0.05449	-0.21010	0.01805	-0.05925
0.02000	0.00009	-0.00098	0.00156	-0.00155	-0.27060	-89.91000	0.04629	-0.16358	0.05449	-0.21010	0.01805	-0.05925
0.02200	0.00009	-0.00098	0.00156	-0.00155	-0.18040	-89.82000	0.04629	-0.16358	0.05449	-0.21010	0.01805	-0.05925
0.02400	0.00009	-0.00098	0.00156	-0.00155	-0.18040	-89.91000	0.04629	-0.16358	0.05449	-0.21010	0.01805	-0.05925
0.02600	0.00009	-0.00098	0.00156	-0.00155	0.00000	0.00000	0.04629	-0.16358	0.05449	-0.21010	0.01805	-0.05925
0.02800	0.00009	-0.00098	0.00156	-0.00155	-0.27060	-89.91000	0.04629	-0.16358	0.05449	-0.21010	0.01805	-0.05925
0.03000	0.00009	-0.00098	0.00156	-0.00155	-0.36080	-89.91000	0.04629	-0.16358	0.05449	-0.21010	0.01805	-0.05925
0.03200	0.00009	-0.00098	0.00156	-0.00155	-0.27060	-89.91000	0.04629	-0.16358	0.05449	-0.21010	0.01805	-0.05925
