/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration_2
* Project Lead:	JN
* Labview Operator:	JD
* Comments:	probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Fri 07 May 2021 03:42:25 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	-0.00002	-1.98684	-1.98014	-0.00045	-0.38915
0.00200	0.00000	-1.98684	-1.98014	-0.00045	-0.38915
0.00400	0.00000	-1.98684	-1.98014	-0.00045	-0.38915
0.00600	0.00000	-0.00040	0.00099	0.00000	0.00040
0.00800	0.00000	0.00010	0.00184	0.00012	0.00048
0.01000	0.00000	-0.00111	0.00208	0.00000	0.00035
0.01200	0.00016	-0.00193	0.00172	0.00000	0.00006
0.01400	0.00016	-0.00043	0.00096	0.00022	-0.00240
0.01600	0.00016	-0.00057	0.00098	0.00000	-0.00326
0.01800	0.00016	-0.00001	0.00059	0.00000	-0.00328
0.02000	0.00016	-0.00069	0.00113	0.00006	-0.00354
0.02200	0.00012	-0.00122	0.00068	0.00006	-0.00303
0.02400	0.00012	-0.00087	-0.00043	0.00075	0.00111
0.02600	0.00012	0.00151	0.00234	0.00000	0.00178
0.02800	0.00012	0.00260	0.00316	0.00000	0.00198
0.03000	0.00012	0.00128	0.00149	0.00006	0.00229
0.03200	0.00007	0.00048	-0.00040	0.00000	0.00160
0.03400	0.00007	0.00038	0.00098	0.00048	0.00272
0.03600	0.00007	-0.00027	0.00020	0.00012	0.00275
0.03800	0.00007	-0.00140	0.00000	0.00000	0.00237
0.04000	0.00007	-0.00005	-0.00040	0.00000	0.00255
0.04200	0.00003	0.00033	0.00167	0.00000	0.00353
0.04400	0.00003	-0.00090	0.00204	0.00000	0.00339
0.04600	0.00003	-0.00177	-0.00024	0.00000	0.00355
0.04800	0.00003	-0.00105	0.00168	0.00000	0.00341
0.05000	0.00003	-0.00033	0.00112	0.00012	0.00361
0.05200	-0.00002	-0.00162	-0.00040	0.00000	0.00415
0.05400	-0.00002	-0.00045	0.00139	0.00005	0.00110
0.05600	-0.00002	-0.00079	0.00127	0.00000	-0.00069
0.05800	-0.00002	0.00113	0.00339	0.00000	-0.00133
0.06000	-0.00002	0.00168	0.00182	0.00000	-0.00115
0.06200	-0.00004	0.00177	0.00206	0.00001	-0.00055
0.06400	-0.00004	0.00095	0.00084	0.00076	-0.00029
0.06600	-0.00004	0.00096	0.00105	0.00000	-0.00109
0.06800	-0.00004	-0.00068	0.00111	0.00000	-0.00079
0.07000	-0.00004	0.00065	0.00145	0.00000	-0.00084
0.07200	-0.00007	-0.00083	0.00111	0.00000	-0.00131
0.07400	-0.00007	0.00045	0.00423	0.00027	0.00051
0.07600	-0.00007	-0.00045	0.00201	0.00000	0.00261
0.07800	-0.00007	-0.00123	0.00067	0.00000	0.00194
0.08000	-0.00007	0.00039	0.00157	0.00000	0.00221
0.08200	-0.00010	0.00018	0.00007	0.00006	0.00282
0.08400	-0.00010	-0.00094	0.00055	0.00032	0.00222
0.08600	-0.00010	-0.00177	-0.00055	0.00000	0.00240
0.08800	-0.00010	0.00076	0.00286	0.00000	0.00255
0.09000	-0.00010	0.00306	0.00289	0.00000	0.00227
0.09200	-0.00014	0.00111	0.00217	0.00000	0.00203
0.09400	-0.00014	-0.00027	0.00045	0.00000	0.00289
0.09600	-0.00014	-0.00122	-0.00040	0.00006	0.00314
0.09800	-0.00014	-0.00138	0.00043	0.00000	0.00283
0.10000	-0.00014	-0.00011	0.00007	0.00023	0.00338
0.10200	-0.00019	-0.00104	-0.00101	0.00036	0.00299
0.10400	-0.00019	-0.00177	0.00191	0.00006	0.00112
0.10600	-0.00019	-0.00111	0.00239	0.00000	-0.00128
0.10800	-0.00019	-0.00005	0.00028	0.00000	-0.00072
