/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration_2
* Project Lead:	JN
* Labview Operator:	JD
* Comments:	probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Fri 07 May 2021 02:49:25 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	0.00004	-1.98167	-1.97842	-0.00066	-0.38868
0.00200	0.00000	-1.98167	-1.97842	-0.00066	-0.38868
0.00400	0.00000	-1.98167	-1.97842	-0.00066	-0.38868
0.00600	0.00000	0.00672	0.00344	-0.00021	-0.00242
0.00800	0.00000	0.00439	0.00295	-0.00021	0.00033
0.01000	0.00000	0.00549	0.00232	-0.00015	0.00109
0.01200	0.00000	0.00358	0.00250	-0.00021	0.00020
0.01400	0.00406	0.00573	0.00283	-0.00021	0.00014
0.01600	0.00406	0.00401	0.00166	-0.00021	0.00108
0.01800	0.00406	0.00361	0.00157	-0.00021	0.00138
0.02000	0.00406	0.00518	0.00412	-0.00021	0.00154
0.02200	0.00406	0.00377	0.00329	-0.00016	0.00093
0.02400	0.00431	0.00241	0.00251	-0.00021	0.00078
0.02600	0.00431	0.00384	0.00132	-0.00021	0.00244
0.02800	0.00431	0.00378	0.00273	-0.00021	0.00321
0.03000	0.00431	0.00346	0.00115	-0.00020	0.00274
0.03200	0.00431	0.00434	0.00230	-0.00015	0.00353
0.03400	0.00454	0.00119	0.00224	-0.00020	0.00277
0.03600	0.00454	0.00866	0.00319	-0.00021	0.00039
0.03800	0.00454	0.00575	0.00480	-0.00021	0.00023
0.04000	0.00454	0.00472	0.00266	-0.00021	-0.00031
0.04200	0.00454	0.00347	0.00297	-0.00021	0.00049
0.04400	0.00480	0.00346	0.00154	-0.00021	-0.00040
0.04600	0.00480	0.00357	0.00167	-0.00021	-0.00031
0.04800	0.00480	0.00455	0.00166	-0.00015	-0.00024
0.05000	0.00480	0.00366	0.00232	-0.00021	-0.00043
0.05200	0.00480	0.00404	0.00475	-0.00009	0.00029
0.05400	0.00509	0.00464	0.00550	-0.00021	-0.00017
0.05600	0.00509	0.00266	0.00254	-0.00021	0.00121
0.05800	0.00509	0.00375	0.00239	-0.00021	0.00204
0.06000	0.00509	0.00388	0.00232	-0.00015	0.00249
0.06200	0.00509	0.00378	0.00180	-0.00005	0.00222
0.06400	0.00532	0.00529	0.00173	-0.00021	0.00210
0.06600	0.00532	0.00527	0.00176	-0.00015	0.00208
0.06800	0.00532	0.00638	0.00414	-0.00021	0.00112
0.07000	0.00532	0.00502	0.00307	-0.00021	0.00138
0.07200	0.00532	0.00511	0.00213	-0.00015	0.00132
0.07400	0.00557	0.00616	0.00119	-0.00021	0.00237
0.07600	0.00557	0.00352	0.00046	-0.00016	0.00213
0.07800	0.00557	0.00436	0.00234	-0.00021	0.00276
0.08000	0.00557	0.00397	0.00095	-0.00021	0.00236
0.08200	0.00557	0.00458	0.00347	-0.00021	0.00215
0.08400	0.00583	0.00302	0.00436	-0.00019	0.00304
0.08600	0.00583	0.00463	0.00310	-0.00021	0.00080
0.08800	0.00583	0.00371	0.00258	-0.00021	-0.00226
0.09000	0.00583	0.00534	0.00258	0.00008	-0.00165
0.09200	0.00583	0.00272	0.00162	-0.00016	-0.00237
0.09400	0.00609	0.00219	0.00280	-0.00019	-0.00200
0.09600	0.00609	0.00296	0.00110	-0.00011	-0.00124
0.09800	0.00609	0.00618	0.00341	-0.00021	-0.00036
0.10000	0.00609	0.00516	0.00375	-0.00021	-0.00047
0.10200	0.00609	0.00557	0.00305	-0.00021	-0.00042
0.10400	0.00640	0.00389	0.00263	0.00006	-0.00041
0.10600	0.00640	0.00372	0.00129	-0.00015	0.00014
0.10800	0.00640	0.00407	0.00223	-0.00021	0.00161
0.11000	0.00640	0.00396	0.00187	0.00002	0.00216
0.11200	0.00640	0.00423	0.00106	-0.00021	0.00146
0.11400	0.00664	0.00529	0.00366	-0.00020	0.00176
0.11600	0.00664	0.00196	0.00310	-0.00015	0.00178
0.11800	0.00664	0.00393	0.00317	-0.00021	0.00197
0.12000	0.00664	0.00462	0.00224	-0.00021	0.00208
0.12200	0.00664	0.00445	0.00296	0.00002	0.00218
0.12400	0.00691	0.00407	0.00263	-0.00021	0.00216
0.12600	0.00691	0.00417	0.00149	-0.00009	0.00204
0.12800	0.00691	0.00452	0.00200	-0.00021	0.00160
0.13000	0.00691	0.00692	0.00432	-0.00021	0.00087
0.13200	0.00691	0.00603	0.00385	-0.00019	0.00184
