/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration_2
* Project Lead:	JN
* Labview Operator:	JD
* Comments:	probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Fri 07 May 2021 02:57:37 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	0.00004	-1.98684	-1.98014	-0.00045	-0.38915
0.00200	0.00000	-1.98684	-1.98014	-0.00045	-0.38915
0.00400	0.00000	-1.98684	-1.98014	-0.00045	-0.38915
0.00600	0.00000	-0.00129	-0.00027	0.00000	0.00026
0.00800	0.00000	-0.00193	-0.00041	0.00000	-0.00015
0.01000	0.00000	0.00054	0.00082	0.00035	0.00068
0.01200	0.00000	-0.00154	0.00327	0.00005	0.00062
0.01400	0.00551	-0.00087	0.00304	0.00000	0.00051
0.01600	0.00551	-0.00032	0.00151	0.00000	0.00100
0.01800	0.00551	-0.00087	0.00113	0.00006	0.00215
0.02000	0.00551	0.00084	0.00057	0.00018	0.00183
0.02200	0.00551	0.00183	0.00063	0.00004	0.00213
0.02400	0.00585	0.00069	0.00026	0.00000	0.00154
0.02600	0.00585	-0.00074	-0.00010	0.00000	0.00028
0.02800	0.00585	-0.00112	0.00149	0.00000	-0.00075
0.03000	0.00585	-0.00226	0.00268	0.00018	-0.00213
0.03200	0.00585	-0.00122	0.00062	0.00000	-0.00106
0.03400	0.00612	-0.00237	-0.00009	0.00000	-0.00065
0.03600	0.00612	-0.00143	-0.00023	0.00000	-0.00277
0.03800	0.00612	-0.00115	0.00007	0.00000	-0.00301
0.04000	0.00612	-0.00232	-0.00067	0.00006	-0.00335
0.04200	0.00612	-0.00121	0.00099	0.00000	-0.00368
0.04400	0.00642	-0.00029	0.00243	0.00005	-0.00316
0.04600	0.00642	-0.00121	0.00202	0.00000	-0.00133
0.04800	0.00642	-0.00087	0.00033	0.00012	0.00032
0.05000	0.00642	-0.00069	-0.00017	0.00006	0.00006
0.05200	0.00642	0.00216	-0.00113	0.00005	0.00025
0.05400	0.00672	0.00160	-0.00128	0.00019	0.00007
0.05600	0.00672	-0.00091	-0.00029	0.00004	0.00013
0.05800	0.00672	-0.00040	0.00076	0.00000	0.00050
0.06000	0.00672	-0.00074	0.00193	0.00000	0.00061
0.06200	0.00672	-0.00149	0.00282	0.00000	-0.00022
0.06400	0.00703	0.00152	0.00055	0.00000	0.00057
0.06600	0.00703	-0.00043	0.00004	0.00000	0.00080
0.06800	0.00703	-0.00115	0.00027	0.00047	0.00180
0.07000	0.00703	-0.00241	-0.00030	0.00000	0.00131
0.07200	0.00703	-0.00067	0.00087	0.00000	0.00165
0.07400	0.00737	-0.00219	0.00082	0.00006	0.00221
0.07600	0.00737	-0.00177	0.00204	0.00000	-0.00027
0.07800	0.00737	-0.00117	0.00177	0.00000	-0.00134
0.08000	0.00737	-0.00218	-0.00032	0.00053	-0.00291
0.08200	0.00737	0.00328	0.00065	0.00005	-0.00161
0.08400	0.00766	0.00174	-0.00038	0.00057	-0.00090
0.08600	0.00766	-0.00067	0.00045	0.00006	-0.00127
0.08800	0.00766	-0.00108	-0.00013	0.00002	-0.00174
0.09000	0.00766	0.00062	0.00178	0.00000	-0.00135
0.09200	0.00766	-0.00126	0.00146	0.00012	-0.00171
0.09400	0.00798	-0.00104	0.00141	0.00000	-0.00113
0.09600	0.00798	-0.00052	0.00130	0.00006	-0.00079
