/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration_2
* Project Lead:	JN
* Labview Operator:	JD
* Comments:	probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Fri 07 May 2021 01:45:42 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	-0.00004	-1.98167	-1.97842	-0.00066	-0.38868
0.00200	0.00000	-1.98167	-1.97842	-0.00066	-0.38868
0.00400	0.00000	0.00480	0.00363	-0.00021	0.00053
0.00600	0.00000	0.00327	0.00395	-0.00017	-0.00021
0.00800	0.00000	0.00382	0.00189	-0.00009	-0.00011
0.01000	0.00182	0.00316	0.00134	-0.00021	-0.00006
0.01200	0.00182	0.00430	0.00190	-0.00021	0.00065
0.01400	0.00182	0.00389	0.00123	0.00015	0.00109
0.01600	0.00182	0.00658	0.00043	0.00034	0.00002
0.01800	0.00182	0.00493	0.00038	-0.00009	0.00125
0.02000	0.00191	0.00304	0.00421	-0.00021	0.00085
0.02200	0.00191	0.00308	0.00230	-0.00019	-0.00052
0.02400	0.00191	0.00258	0.00148	0.00004	-0.00117
0.02600	0.00191	-0.00045	0.00276	-0.00003	-0.00174
0.02800	0.00191	0.00261	0.00148	-0.00015	-0.00187
0.03000	0.00202	0.00176	0.00294	-0.00021	-0.00221
0.03200	0.00202	0.00447	0.00128	-0.00021	-0.00217
0.03400	0.00202	0.00630	0.00223	0.00086	-0.00166
0.03600	0.00202	0.00630	0.00379	-0.00009	-0.00256
0.03800	0.00202	0.00446	0.00174	-0.00021	-0.00205
0.04000	0.00213	0.00306	0.00358	-0.00021	-0.00078
0.04200	0.00213	0.00324	0.00077	-0.00009	-0.00157
0.04400	0.00213	0.00245	0.00057	-0.00021	-0.00066
0.04600	0.00213	0.00126	0.00127	-0.00021	-0.00087
0.04800	0.00213	0.00243	0.00082	-0.00021	-0.00128
0.05000	0.00223	0.00145	-0.00012	-0.00021	-0.00092
0.05200	0.00223	0.00402	0.00347	-0.00021	-0.00115
0.05400	0.00223	0.00251	0.00286	-0.00021	0.00041
0.05600	0.00223	0.00441	0.00187	-0.00017	-0.00086
0.05800	0.00223	0.00352	0.00154	-0.00021	-0.00049
0.06000	0.00234	0.00462	0.00079	-0.00021	-0.00046
0.06200	0.00234	0.00286	0.00055	-0.00019	-0.00024
0.06400	0.00234	0.00484	0.00077	-0.00021	0.00040
0.06600	0.00234	0.00321	0.00304	-0.00021	0.00131
0.06800	0.00234	0.00265	0.00288	-0.00021	0.00021
0.07000	0.00247	0.00299	0.00199	-0.00018	-0.00023
0.07200	0.00247	0.00471	0.00200	-0.00021	0.00011
0.07400	0.00247	0.00216	0.00187	-0.00021	-0.00229
0.07600	0.00247	0.00208	0.00336	-0.00013	-0.00290
0.07800	0.00247	0.00308	0.00216	-0.00021	-0.00283
0.08000	0.00258	0.00402	0.00076	0.00001	-0.00232
0.08200	0.00258	0.00255	0.00345	-0.00009	-0.00329
0.08400	0.00258	0.00391	0.00241	0.00112	-0.00412
0.08600	0.00258	0.00445	-0.00069	-0.00021	-0.00251
0.08800	0.00258	0.00277	0.00045	-0.00021	-0.00252
0.09000	0.00270	0.00346	0.00246	-0.00021	-0.00249
0.09200	0.00270	0.00240	0.00119	-0.00013	-0.00198
0.09400	0.00270	0.00542	0.00071	0.00047	0.00061
0.09600	0.00270	0.00747	0.00045	-0.00021	0.00113
0.09800	0.00270	0.00441	0.00439	-0.00021	0.00100
0.10000	0.00282	0.00414	0.00349	-0.00021	0.00144
0.10200	0.00282	0.00283	0.00062	-0.00021	0.00086
0.10400	0.00282	0.00258	0.00210	-0.00009	0.00024
0.10600	0.00282	0.00519	-0.00082	-0.00021	0.00014
0.10800	0.00282	0.00486	0.00105	-0.00015	0.00047
0.11000	0.00292	0.00527	0.00073	-0.00021	0.00072
0.11200	0.00292	0.00383	0.00187	0.00019	0.00153
0.11400	0.00292	0.00532	0.00321	0.00030	-0.00251
0.11600	0.00292	0.00611	-0.00054	-0.00021	-0.00177
0.11800	0.00292	0.00449	0.00183	-0.00021	-0.00119
0.12000	0.00305	0.00296	0.00190	0.00023	-0.00198
0.12200	0.00305	0.00362	0.00107	-0.00021	-0.00190
0.12400	0.00305	0.00228	0.00234	0.00011	-0.00171
0.12600	0.00305	0.00269	0.00291	-0.00021	-0.00319
0.12800	0.00305	0.00624	0.00257	-0.00021	-0.00342
0.13000	0.00314	0.00466	0.00375	-0.00021	-0.00296
