/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration_2
* Project Lead:	JN
* Labview Operator:	JD
* Comments:	probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Fri 07 May 2021 03:51:16 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	0.00000	-1.98684	-1.98014	-0.00045	-0.38915
0.00200	0.00000	-1.98684	-1.98014	-0.00045	-0.38915
0.00400	0.00000	-1.98684	-1.98014	-0.00045	-0.38915
0.00600	0.00000	0.00141	0.00116	0.00000	0.00257
0.00800	0.00000	0.00069	0.00055	0.00006	0.00219
0.01000	0.00011	0.00250	0.00126	0.00000	0.00276
0.01200	0.00011	0.00104	0.00009	0.00059	0.00333
0.01400	0.00011	-0.00128	0.00073	0.00006	0.00345
0.01600	0.00011	0.00067	0.00344	0.00000	0.00419
0.01800	0.00011	-0.00018	0.00207	0.00013	0.00403
0.02000	0.00011	-0.00067	0.00006	0.00000	0.00374
0.02200	0.00011	-0.00072	0.00016	0.00076	0.00420
0.02400	0.00011	0.00116	0.00045	0.00018	0.00429
0.02600	0.00011	0.00012	0.00106	0.00000	0.00547
0.02800	0.00011	-0.00017	-0.00091	0.00002	0.00568
0.03000	0.00011	0.00018	0.00027	0.00000	0.00596
0.03200	0.00011	-0.00049	0.00276	0.00000	0.00570
0.03400	0.00011	-0.00168	0.00205	0.00001	0.00242
0.03600	0.00011	-0.00001	0.00127	0.00000	-0.00147
0.03800	0.00011	0.00084	0.00119	0.00036	-0.00106
0.04000	0.00011	0.00033	-0.00084	0.00000	-0.00170
0.04200	0.00011	0.00256	0.00024	0.00016	-0.00105
0.04400	0.00011	0.00243	0.00032	0.00001	-0.00067
0.04600	0.00011	0.00091	0.00045	0.00000	-0.00022
0.04800	0.00011	0.00006	0.00256	0.00006	-0.00082
0.05000	0.00011	0.00004	0.00300	0.00006	-0.00065
0.05200	0.00011	-0.00041	0.00108	0.00000	-0.00038
0.05400	0.00011	-0.00157	0.00115	0.00006	0.00072
0.05600	0.00011	-0.00006	0.00039	0.00000	0.00365
0.05800	0.00011	-0.00018	0.00067	0.00031	0.00432
0.06000	0.00011	-0.00139	-0.00017	0.00000	0.00302
0.06200	0.00011	-0.00135	0.00041	0.00044	0.00407
0.06400	0.00011	-0.00144	0.00330	0.00000	0.00301
0.06600	0.00011	-0.00043	0.00148	0.00000	0.00377
0.06800	0.00011	-0.00027	-0.00023	0.00000	0.00323
0.07000	0.00011	0.00115	0.00020	0.00024	0.00304
0.07200	0.00011	0.00277	0.00062	0.00008	0.00349
0.07400	0.00011	0.00110	-0.00023	0.00000	0.00369
0.07600	0.00011	0.00049	0.00039	0.00000	0.00384
0.07800	0.00011	-0.00018	0.00084	0.00000	0.00313
0.08000	0.00011	-0.00030	0.00234	0.00000	0.00278
0.08200	0.00011	-0.00101	0.00116	0.00000	0.00317
0.08400	0.00011	-0.00018	0.00096	0.00000	0.00409
0.08600	0.00011	-0.00062	-0.00051	0.00000	-0.00159
0.08800	0.00011	-0.00021	0.00111	0.00000	-0.00184
0.09000	0.00011	-0.00040	-0.00122	0.00000	-0.00143
0.09200	0.00011	-0.00024	-0.00074	0.00006	-0.00157
0.09400	0.00011	-0.00166	0.00396	0.00000	-0.00205
0.09600	0.00011	-0.00062	0.00249	0.00000	0.00054
0.09800	0.00011	-0.00152	0.00052	0.00000	-0.00003
0.10000	0.00011	-0.00045	0.00027	0.00012	0.00057
0.10200	0.00010	-0.00029	-0.00004	0.00002	0.00012
0.10400	0.00010	0.00363	-0.00021	0.00010	0.00056
