/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration_2
* Project Lead:	JN
* Labview Operator:	JD
* Comments:	probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Fri 07 May 2021 02:39:14 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	0.00003	-1.98167	-1.97842	-0.00066	-0.38868
0.00200	0.00000	-1.98167	-1.97842	-0.00066	-0.38868
0.00400	0.00000	-1.98167	-1.97842	-0.00066	-0.38868
0.00600	0.00000	0.00336	0.00293	-0.00021	0.00299
0.00800	0.00000	0.00355	0.00358	-0.00021	0.00067
0.01000	0.00000	0.00556	0.00224	0.00038	-0.00005
0.01200	0.00000	0.00909	0.00190	-0.00021	-0.00110
0.01400	0.00378	0.00792	0.00071	-0.00021	-0.00034
0.01600	0.00378	0.00621	0.00129	-0.00003	0.00045
0.01800	0.00378	0.00427	0.00160	-0.00015	-0.00206
0.02000	0.00378	0.00513	0.00247	0.00014	-0.00429
0.02200	0.00378	0.00553	0.00315	-0.00021	-0.00407
0.02400	0.00400	0.00233	0.00322	-0.00021	-0.00408
0.02600	0.00400	0.00416	0.00173	-0.00002	-0.00351
0.02800	0.00400	0.00384	0.00184	-0.00021	-0.00152
0.03000	0.00400	0.00462	0.00207	-0.00021	0.00084
0.03200	0.00400	0.00194	0.00122	-0.00021	0.00077
0.03400	0.00424	0.00440	0.00254	-0.00000	0.00066
0.03600	0.00424	0.00312	0.00380	-0.00009	0.00068
0.03800	0.00424	0.00401	0.00386	-0.00017	0.00079
0.04000	0.00424	0.00449	0.00300	-0.00021	0.00099
0.04200	0.00424	0.00479	0.00244	-0.00008	0.00162
0.04400	0.00443	0.00538	0.00290	-0.00021	0.00074
0.04600	0.00443	0.00675	0.00239	0.00011	0.00193
0.04800	0.00443	0.00374	0.00163	-0.00021	0.00168
0.05000	0.00443	0.00523	0.00234	0.00014	0.00294
0.05200	0.00443	0.00623	0.00414	-0.00021	0.00170
0.05400	0.00464	0.00355	0.00400	-0.00021	0.00173
0.05600	0.00464	0.00441	0.00211	-0.00016	0.00242
0.05800	0.00464	0.00489	0.00223	-0.00018	0.00178
0.06000	0.00464	0.00318	0.00090	0.00002	-0.00185
0.06200	0.00464	0.00462	0.00127	-0.00012	-0.00124
0.06400	0.00485	0.00488	0.00180	-0.00018	-0.00056
0.06600	0.00485	0.00385	0.00207	-0.00015	-0.00120
0.06800	0.00485	0.00395	0.00466	-0.00021	-0.00174
0.07000	0.00485	0.00538	0.00277	0.00002	-0.00355
0.07200	0.00485	0.00513	0.00226	-0.00015	-0.00276
0.07400	0.00508	0.00684	0.00119	-0.00000	-0.00319
0.07600	0.00508	0.00689	0.00108	0.00008	-0.00273
0.07800	0.00508	0.00429	0.00219	-0.00021	-0.00314
0.08000	0.00508	0.00458	0.00161	0.00002	0.00062
0.08200	0.00508	0.00265	0.00180	-0.00021	0.00088
0.08400	0.00533	0.00427	0.00510	-0.00021	0.00128
0.08600	0.00533	0.00416	0.00361	-0.00021	0.00139
0.08800	0.00533	0.00394	0.00254	-0.00019	0.00101
0.09000	0.00533	0.00471	0.00224	0.00008	0.00121
