/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration_2
* Project Lead:	JN
* Labview Operator:	JD
* Comments:	probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Fri 07 May 2021 12:35:33 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	0.00001	-1.98167	-1.97842	-0.00066	-0.38868
0.00200	0.00000	-1.98167	-1.97842	-0.00066	-0.38868
0.00400	0.00000	-1.98167	-1.97842	-0.00066	-0.38868
0.00600	0.00000	0.00374	-0.00067	0.00001	-0.00139
0.00800	0.00000	0.00247	0.00219	-0.00021	-0.00094
0.01000	0.00176	0.00279	0.00217	-0.00021	-0.00060
0.01200	0.00176	0.00250	0.00122	-0.00021	-0.00052
0.01400	0.00176	0.00401	-0.00009	-0.00019	-0.00091
0.01600	0.00176	0.00357	0.00078	-0.00015	0.00017
0.01800	0.00176	0.00321	0.00010	-0.00021	-0.00030
0.02000	0.00176	0.00388	-0.00022	0.00043	-0.00057
0.02200	0.00181	0.00267	0.00055	0.00011	-0.00136
0.02400	0.00181	0.00313	0.00176	-0.00021	-0.00091
0.02600	0.00181	0.00266	0.00132	-0.00021	-0.00068
0.02800	0.00181	0.00268	0.00089	-0.00021	-0.00316
0.03000	0.00181	0.00271	0.00011	0.00025	-0.00303
0.03200	0.00190	0.00255	-0.00066	0.00019	-0.00271
0.03400	0.00190	0.00321	-0.00022	0.00022	-0.00294
0.03600	0.00190	0.00488	0.00059	-0.00015	-0.00356
0.03800	0.00190	0.00283	0.00200	-0.00021	-0.00300
0.04000	0.00190	0.00373	0.00205	-0.00021	-0.00276
0.04200	0.00197	0.00177	0.00007	-0.00003	-0.00292
0.04400	0.00197	0.00187	0.00013	-0.00021	-0.00279
0.04600	0.00197	0.00202	0.00085	-0.00021	-0.00258
0.04800	0.00197	0.00265	0.00087	-0.00015	-0.00124
0.05000	0.00197	0.00375	-0.00038	-0.00021	-0.00115
0.05200	0.00204	0.00321	-0.00076	-0.00004	-0.00143
0.05400	0.00204	0.00319	0.00024	-0.00021	-0.00168
0.05600	0.00204	0.00163	0.00246	-0.00021	-0.00101
0.05800	0.00204	0.00255	0.00124	-0.00021	-0.00252
0.06000	0.00214	0.00289	0.00191	0.00004	-0.00249
0.06200	0.00214	0.00224	0.00000	-0.00009	-0.00297
0.06400	0.00214	0.00233	-0.00024	-0.00021	-0.00305
0.06600	0.00214	0.00671	-0.00077	-0.00021	-0.00239
0.06800	0.00214	0.00524	0.00073	-0.00021	-0.00230
0.07000	0.00214	0.00315	0.00190	0.00060	-0.00239
0.07200	0.00219	0.00244	0.00127	0.00029	-0.00221
0.07400	0.00219	0.00091	0.00054	-0.00015	-0.00234
0.07600	0.00219	0.00210	-0.00068	-0.00015	-0.00302
0.07800	0.00219	0.00229	0.00034	-0.00003	-0.00371
0.08000	0.00219	0.00305	0.00027	-0.00021	-0.00339
0.08200	0.00228	0.00132	0.00085	-0.00021	-0.00359
0.08400	0.00228	0.00257	0.00078	-0.00021	-0.00382
0.08600	0.00228	0.00272	0.00341	-0.00009	-0.00360
0.08800	0.00228	0.00251	0.00205	-0.00020	-0.00190
0.09000	0.00228	0.00168	0.00088	-0.00021	-0.00207
0.09200	0.00234	0.00178	0.00034	-0.00015	-0.00278
0.09400	0.00234	0.00319	0.00005	-0.00021	-0.00256
0.09600	0.00234	0.00541	0.00020	-0.00002	-0.00276
0.09800	0.00234	0.00574	0.00071	0.00020	-0.00140
0.10000	0.00234	0.00393	0.00132	-0.00013	-0.00067
0.10200	0.00239	0.00310	0.00117	-0.00008	-0.00139
0.10400	0.00239	0.00419	0.00224	-0.00015	-0.00140
0.10600	0.00239	0.00374	0.00012	-0.00012	-0.00132
0.10800	0.00239	0.00246	0.00027	-0.00021	-0.00037
0.11000	0.00239	0.00279	-0.00063	0.00027	-0.00067
0.11200	0.00245	0.00235	-0.00018	-0.00003	-0.00032
0.11400	0.00245	0.00161	0.00055	-0.00021	-0.00097
0.11600	0.00245	0.00255	0.00250	-0.00017	-0.00086
0.11800	0.00245	0.00280	0.00240	-0.00015	-0.00236
0.12000	0.00250	0.00152	0.00132	-0.00021	-0.00307
0.12200	0.00250	0.00108	0.00157	-0.00021	-0.00291
0.12400	0.00250	0.00278	0.00010	-0.00005	-0.00280
0.12600	0.00250	0.00250	0.00067	0.00013	-0.00335
0.12800	0.00250	0.00478	-0.00045	-0.00021	-0.00315
0.13000	0.00250	0.00352	-0.00052	-0.00021	-0.00355
0.13200	0.00255	0.00285	0.00098	-0.00021	-0.00335
0.13400	0.00255	0.00356	0.00267	-0.00021	-0.00333
0.13600	0.00255	0.00322	0.00101	-0.00021	-0.00299
0.13800	0.00255	0.00345	0.00076	-0.00015	-0.00242
0.14000	0.00255	0.00294	0.00044	0.00021	-0.00130
0.14200	0.00261	0.00345	0.00010	-0.00001	-0.00155
0.14400	0.00261	0.00305	0.00026	-0.00021	-0.00092
0.14600	0.00261	0.00218	0.00115	-0.00021	-0.00063
0.14800	0.00261	0.00219	0.00254	-0.00009	-0.00115
0.15000	0.00261	0.00185	0.00117	-0.00007	-0.00139
0.15200	0.00265	0.00211	0.00128	-0.00014	-0.00166
0.15400	0.00265	0.00237	-0.00010	-0.00007	-0.00148
0.15600	0.00265	0.00316	0.00104	0.00004	-0.00163
0.15800	0.00265	0.00375	0.00043	-0.00021	-0.00115
0.16000	0.00265	0.00575	0.00041	-0.00015	-0.00045
0.16200	0.00268	0.00408	0.00243	-0.00015	-0.00060
0.16400	0.00268	0.00265	0.00301	-0.00009	-0.00131
0.16600	0.00268	0.00354	0.00237	-0.00021	-0.00076
0.16800	0.00268	0.00321	0.00051	0.00002	-0.00132
0.17000	0.00268	0.00341	0.00085	0.00011	-0.00380
0.17200	0.00270	0.00250	0.00009	-0.00003	-0.00420
0.17400	0.00270	0.00234	-0.00113	-0.00015	-0.00404
0.17600	0.00270	0.00183	-0.00074	-0.00021	-0.00421
0.17800	0.00270	0.00195	0.00073	-0.00009	-0.00377
0.18000	0.00270	0.00233	0.00252	-0.00013	-0.00362
0.18200	0.00272	0.00274	0.00217	-0.00014	-0.00295
0.18400	0.00272	0.00363	0.00179	-0.00009	-0.00269
0.18600	0.00272	0.00234	0.00072	0.00037	-0.00277
0.18800	0.00272	0.00218	-0.00073	-0.00015	-0.00279
0.19000	0.00272	0.00439	-0.00066	-0.00021	-0.00123
0.19200	0.00275	0.00528	0.00011	-0.00008	-0.00073
0.19400	0.00275	0.00424	0.00302	-0.00018	-0.00090
0.19600	0.00275	0.00393	0.00346	0.00012	-0.00064
0.19800	0.00275	0.00216	0.00037	-0.00009	-0.00124
0.20000	0.00275	0.00233	-0.00034	-0.00021	-0.00019
0.20200	0.00277	0.00246	-0.00005	-0.00021	-0.00008
