/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration_2
* Project Lead:	JN
* Labview Operator:	JD
* Comments:	probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Fri 07 May 2021 03:14:09 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	0.00005	-1.98684	-1.98014	-0.00045	-0.38915
0.00200	0.00000	-1.98684	-1.98014	-0.00045	-0.38915
0.00400	0.00000	-1.98684	-1.98014	-0.00045	-0.38915
0.00600	0.00000	-0.00023	0.00138	0.00000	0.00029
0.00800	0.00730	0.00013	0.00124	0.00000	0.00138
0.01000	0.00730	-0.00082	0.00030	0.00005	0.00075
0.01200	0.00730	-0.00010	0.00128	0.00002	0.00101
0.01400	0.00730	0.00041	-0.00065	0.00018	0.00176
0.01600	0.00730	-0.00049	-0.00035	0.00006	0.00079
0.01800	0.00745	-0.00048	0.00257	0.00000	0.00086
0.02000	0.00745	-0.00005	0.00291	0.00000	0.00172
0.02200	0.00745	-0.00177	0.00072	0.00024	0.00194
0.02400	0.00745	0.00284	0.00040	0.00000	0.00139
0.02600	0.00745	0.00244	0.00180	0.00011	0.00188
0.02800	0.00781	0.00243	0.00138	0.00041	0.00208
0.03000	0.00781	0.00096	0.00007	0.00000	0.00339
0.03200	0.00781	0.00083	-0.00011	0.00067	0.00279
0.03400	0.00781	-0.00009	0.00227	0.00000	0.00261
0.03600	0.00781	-0.00005	0.00263	0.00000	0.00325
0.03800	0.00817	-0.00138	0.00023	0.00000	0.00328
0.04000	0.00817	-0.00044	-0.00011	0.00000	0.00451
0.04200	0.00817	-0.00116	-0.00007	0.00000	0.00432
0.04400	0.00817	-0.00201	0.00213	0.00006	0.00427
0.04600	0.00817	-0.00111	-0.00010	0.00000	0.00463
0.04800	0.00855	-0.00048	0.00245	0.00000	0.00395
0.05000	0.00855	-0.00126	0.00217	0.00000	0.00360
0.05200	0.00855	-0.00026	0.00144	0.00087	0.00370
0.05400	0.00855	0.00172	0.00069	0.00003	0.00370
0.05600	0.00855	0.00284	0.00001	0.00000	0.00362
0.05800	0.00898	0.00167	0.00112	0.00000	0.00437
0.06000	0.00898	-0.00049	0.00013	0.00000	0.00395
0.06200	0.00898	-0.00038	0.00150	0.00004	0.00374
0.06400	0.00898	-0.00023	0.00182	0.00018	0.00415
0.06600	0.00898	-0.00138	0.00138	0.00000	0.00363
0.06800	0.00931	-0.00157	0.00302	0.00006	0.00517
0.07000	0.00931	-0.00063	0.00035	0.00000	0.00226
0.07200	0.00931	0.00035	0.00056	0.00061	0.00276
0.07400	0.00931	0.00077	-0.00011	0.00022	0.00188
0.07600	0.00931	0.00069	-0.00055	0.00003	0.00214
0.07800	0.00970	-0.00107	-0.00044	0.00000	0.00279
0.08000	0.00970	-0.00117	0.00155	0.00000	0.00329
0.08200	0.00970	0.00004	0.00328	0.00000	0.00422
0.08400	0.00970	0.00179	0.00010	0.00006	0.00467
0.08600	0.00970	0.00096	-0.00068	0.00000	0.00435
0.08800	0.01008	0.00435	0.00133	0.00000	0.00440
0.09000	0.01008	0.00161	0.00062	0.00000	0.00505
0.09200	0.01008	-0.00055	-0.00055	0.00024	0.00499
0.09400	0.01008	0.00073	0.00293	0.00007	0.00539
0.09600	0.01008	0.00066	0.00316	0.00000	0.00526
0.09800	0.01046	0.00002	0.00205	0.00021	0.00532
0.10000	0.01046	-0.00018	0.00128	0.00000	0.00322
0.10200	0.01046	-0.00038	0.00035	0.00020	0.00178
0.10400	0.01046	-0.00119	-0.00074	0.00000	0.00154
0.10600	0.01046	-0.00000	0.00041	0.00000	0.00264
0.10800	0.01089	-0.00144	0.00069	0.00000	0.00300
0.11000	0.01089	-0.00006	0.00056	0.00000	0.00328
0.11200	0.01089	-0.00204	0.00247	0.00000	0.00307
0.11400	0.01089	-0.00068	0.00386	0.00031	0.00322
0.11600	0.01089	0.00049	0.00106	0.00011	0.00390
0.11800	0.01124	0.00338	-0.00124	0.00000	0.00315
0.12000	0.01124	0.00252	0.00105	0.00000	0.00254
0.12200	0.01124	0.00024	-0.00035	0.00033	0.00148
0.12400	0.01124	0.00034	-0.00079	0.00000	0.00110
0.12600	0.01124	0.00073	0.00098	0.00000	0.00153
0.12800	0.01164	0.00179	0.00274	0.00000	0.00120
0.13000	0.01164	-0.00052	0.00118	0.00001	0.00254
0.13200	0.01164	-0.00099	0.00094	0.00003	0.00295
0.13400	0.01164	0.00079	0.00240	0.00003	0.00298
0.13600	0.01164	-0.00024	-0.00022	0.00022	0.00399
0.13800	0.01204	-0.00077	0.00078	0.00000	0.00296
0.14000	0.01204	0.00044	0.00111	0.00000	0.00311
0.14200	0.01204	-0.00068	0.00077	0.00025	0.00169
0.14400	0.01204	0.00100	0.00291	0.00014	0.00224
0.14600	0.01204	0.00006	0.00176	0.00005	0.00205
0.14800	0.01243	-0.00010	0.00069	0.00003	0.00273
0.15000	0.01243	0.00279	0.00035	0.00000	0.00165
0.15200	0.01243	0.00054	0.00048	0.00000	0.00147
0.15400	0.01243	0.00026	0.00121	0.00000	0.00186
0.15600	0.01243	0.00059	0.00065	0.00006	0.00145
0.15800	0.01287	0.00137	-0.00057	0.00042	0.00187
0.16000	0.01287	-0.00005	0.00233	0.00000	0.00226
0.16200	0.01287	-0.00085	0.00052	0.00006	0.00237
0.16400	0.01287	0.00018	0.00138	0.00006	0.00238
0.16600	0.01287	0.00015	0.00065	0.00000	0.00304
0.16800	0.01321	-0.00193	0.00129	0.00000	0.00325
0.17000	0.01321	-0.00024	-0.00039	0.00000	0.00257
0.17200	0.01321	-0.00116	0.00095	0.00000	0.00253
0.17400	0.01321	-0.00016	0.00354	0.00003	0.00145
0.17600	0.01321	-0.00060	0.00235	0.00000	0.00205
0.17800	0.01360	-0.00199	-0.00033	0.00000	0.00260
0.18000	0.01360	0.00206	0.00059	0.00000	0.00293
0.18200	0.01360	0.00218	0.00007	0.00000	0.00445
0.18400	0.01360	0.00283	0.00037	0.00024	0.00428
0.18600	0.01360	0.00080	-0.00104	0.00012	0.00545
0.18800	0.01400	0.00033	0.00041	0.00021	0.00577
0.19000	0.01400	-0.00006	0.00249	0.00000	0.00459
0.19200	0.01400	-0.00099	0.00217	0.00000	0.00158
0.19400	0.01400	-0.00115	0.00150	0.00024	0.00066
0.19600	0.01400	-0.00041	-0.00005	0.00005	0.00178
0.19800	0.01439	-0.00095	-0.00037	0.00000	0.00156
0.20000	0.01439	-0.00027	0.00119	0.00000	0.00176
0.20200	0.01439	-0.00088	0.00038	0.00030	0.00210
0.20400	0.01439	0.00151	0.00211	0.00020	0.00145
0.20600	0.01439	0.00082	0.00301	0.00000	0.00229
0.20800	0.01482	-0.00030	0.00245	0.00003	0.00261
0.21000	0.01482	-0.00054	0.00026	0.00000	0.00250
0.21200	0.01482	0.00217	0.00063	0.00000	0.00299
0.21400	0.01482	0.00162	0.00140	0.00006	0.00375
0.21600	0.01482	0.00027	-0.00079	0.00006	0.00363
0.21800	0.01517	-0.00034	-0.00090	0.00063	0.00248
0.22000	0.01517	-0.00022	0.00123	0.00001	0.00296
0.22200	0.01517	0.00007	0.00294	0.00000	0.00299
0.22400	0.01517	-0.00299	0.00247	0.00006	0.00419
0.22600	0.01517	-0.00138	-0.00101	0.00000	0.00283
0.22800	0.01554	-0.00046	0.00085	0.00000	0.00220
0.23000	0.01554	-0.00085	-0.00026	0.00006	0.00319
0.23200	0.01554	-0.00087	-0.00029	0.00000	0.00672
0.23400	0.01554	-0.00262	0.00100	0.00009	0.00693
0.23600	0.01554	-0.00055	0.00224	0.00005	0.00697
0.23800	0.01592	-0.00113	0.00296	0.00003	0.00696
0.24000	0.01592	-0.00158	0.00063	0.00000	0.00718
0.24200	0.01592	0.00157	0.00127	0.00014	0.00374
0.24400	0.01592	0.00071	-0.00082	0.00006	0.00378
0.24600	0.01592	0.00046	0.00000	0.00000	0.00345
0.24800	0.01628	0.00088	0.00020	0.00000	0.00269
0.25000	0.01628	-0.00032	-0.00051	0.00000	0.00395
0.25200	0.01628	-0.00089	0.00247	0.00000	0.00358
0.25400	0.01628	-0.00126	0.00343	0.00000	0.00371
0.25600	0.01628	0.00067	0.00063	0.00011	0.00366
0.25800	0.01671	0.00009	-0.00027	0.00003	0.00458
0.26000	0.01671	-0.00200	0.00052	0.00000	0.00351
0.26200	0.01671	-0.00054	0.00123	0.00000	0.00256
0.26400	0.01671	-0.00073	0.00011	0.00019	0.00250
0.26600	0.01671	-0.00145	0.00033	0.00000	0.00206
0.26800	0.01703	0.00021	0.00188	0.00000	0.00172
0.27000	0.01703	-0.00013	0.00224	0.00000	0.00198
0.27200	0.01703	0.00096	0.00148	0.00012	0.00283
0.27400	0.01703	0.00266	0.00012	0.00000	0.00314
0.27600	0.01703	0.00185	-0.00012	0.00000	0.00248
0.27800	0.01740	0.00063	0.00026	0.00000	0.00254
0.28000	0.01740	0.00046	0.00094	0.00015	0.00333
0.28200	0.01740	-0.00066	0.00056	0.00000	0.00250
0.28400	0.01740	-0.00001	0.00363	0.00000	0.00166
0.28600	0.01740	-0.00009	0.00296	0.00000	0.00168
0.28800	0.01775	-0.00065	0.00250	0.00000	0.00242
0.29000	0.01775	-0.00023	0.00067	0.00018	0.00215
0.29200	0.01775	-0.00146	-0.00022	0.00000	0.00061
0.29400	0.01775	-0.00046	0.00009	0.00000	0.00188
0.29600	0.01775	0.00028	0.00111	0.00005	0.00223
0.29800	0.01810	0.00027	0.00144	0.00000	0.00206
0.30000	0.01810	-0.00080	0.00280	0.00000	0.00174
0.30200	0.01810	-0.00024	0.00302	0.00006	0.00366
0.30400	0.01810	0.00016	0.00049	0.00000	0.00329
