/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration_2
* Project Lead:	JN
* Labview Operator:	JD
* Comments:	probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Fri 07 May 2021 01:13:59 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	-0.00004	-1.98167	-1.97842	-0.00066	-0.38868
0.00200	0.00000	-1.98167	-1.97842	-0.00066	-0.38868
0.00400	0.00000	-1.98167	-1.97842	-0.00066	-0.38868
0.00600	0.00000	0.00361	0.00010	-0.00015	-0.00095
0.00800	0.00000	0.00255	0.00191	-0.00008	-0.00111
0.01000	0.00000	0.00224	0.00144	-0.00021	0.00046
0.01200	0.00000	0.00177	0.00124	-0.00021	0.00061
0.01400	0.00165	0.00330	0.00339	-0.00021	0.00094
0.01600	0.00165	0.00265	0.00122	-0.00021	0.00048
0.01800	0.00165	0.00338	0.00078	-0.00018	0.00100
0.02000	0.00165	0.00302	0.00063	-0.00015	0.00042
0.02200	0.00165	0.00580	0.00171	-0.00021	0.00009
0.02400	0.00176	0.00508	0.00238	-0.00021	0.00005
0.02600	0.00176	0.00474	0.00251	-0.00009	0.00051
0.02800	0.00176	0.00443	0.00197	-0.00003	0.00027
0.03000	0.00176	0.00345	0.00056	-0.00009	-0.00116
0.03200	0.00176	0.00323	0.00009	-0.00009	-0.00165
0.03400	0.00184	0.00273	0.00132	-0.00010	-0.00126
0.03600	0.00184	0.00277	0.00133	0.00004	-0.00116
0.03800	0.00184	0.00311	0.00285	-0.00009	-0.00121
0.04000	0.00184	0.00227	0.00240	-0.00010	-0.00296
0.04200	0.00184	0.00276	0.00074	-0.00019	-0.00317
0.04400	0.00191	0.00263	0.00051	0.00006	-0.00307
0.04600	0.00191	0.00190	0.00083	-0.00003	-0.00268
0.04800	0.00191	0.00222	0.00022	-0.00008	-0.00267
0.05000	0.00191	0.00224	0.00034	-0.00021	-0.00113
0.05200	0.00191	0.00268	0.00055	-0.00021	-0.00083
0.05400	0.00199	0.00596	0.00166	-0.00021	-0.00118
0.05600	0.00199	0.00585	0.00238	0.00013	-0.00080
0.05800	0.00199	0.00512	0.00079	-0.00015	-0.00052
0.06000	0.00199	0.00355	0.00027	-0.00015	-0.00065
0.06200	0.00199	0.00280	0.00051	-0.00021	-0.00128
0.06400	0.00208	0.00218	0.00067	-0.00021	-0.00072
0.06600	0.00208	0.00367	0.00090	0.00014	-0.00100
0.06800	0.00208	0.00280	0.00051	-0.00021	-0.00111
0.07000	0.00208	0.00216	0.00271	-0.00021	0.00001
0.07200	0.00208	0.00251	0.00294	-0.00021	0.00062
0.07400	0.00218	0.00345	0.00093	-0.00021	0.00167
0.07600	0.00218	0.00232	0.00127	-0.00021	0.00138
0.07800	0.00218	0.00280	0.00034	-0.00021	0.00138
0.08000	0.00218	0.00290	0.00020	-0.00021	-0.00171
0.08200	0.00218	0.00173	0.00068	-0.00021	-0.00313
0.08400	0.00226	0.00328	0.00066	-0.00021	-0.00323
0.08600	0.00226	0.00493	0.00256	-0.00021	-0.00276
0.08800	0.00226	0.00396	0.00146	-0.00021	-0.00307
0.09000	0.00226	0.00363	0.00146	-0.00021	-0.00233
0.09200	0.00226	0.00325	0.00149	-0.00021	-0.00162
0.09400	0.00235	0.00194	0.00013	-0.00021	-0.00198
0.09600	0.00235	0.00174	0.00151	-0.00020	-0.00185
0.09800	0.00235	0.00187	0.00107	-0.00021	-0.00170
0.10000	0.00235	0.00258	0.00257	-0.00021	-0.00043
0.10200	0.00235	0.00351	0.00317	-0.00015	0.00036
0.10400	0.00243	0.00272	0.00258	-0.00021	0.00097
0.10600	0.00243	0.00369	0.00083	-0.00014	0.00020
0.10800	0.00243	0.00377	0.00059	-0.00014	0.00083
0.11000	0.00243	0.00380	0.00129	-0.00010	0.00135
0.11200	0.00243	0.00308	0.00056	-0.00009	0.00113
0.11400	0.00250	0.00202	-0.00124	-0.00021	0.00107
0.11600	0.00250	0.00686	0.00200	-0.00021	0.00127
0.11800	0.00250	0.00550	0.00246	-0.00021	0.00109
0.12000	0.00250	0.00406	0.00180	-0.00021	0.00064
0.12200	0.00250	0.00395	0.00085	-0.00021	0.00002
0.12400	0.00257	0.00189	0.00324	-0.00009	0.00002
0.12600	0.00257	0.00477	0.00124	-0.00009	-0.00073
0.12800	0.00257	0.00365	0.00063	0.00028	-0.00046
0.13000	0.00257	0.00308	0.00049	-0.00018	-0.00177
