/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration_2
* Project Lead:	JN
* Labview Operator:	JD
* Comments:	probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Fri 07 May 2021 02:30:12 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	0.00001	-1.98167	-1.97842	-0.00066	-0.38868
0.00200	0.00000	-1.98167	-1.97842	-0.00066	-0.38868
0.00400	0.00000	0.00491	0.00422	-0.00021	-0.00285
0.00600	0.00000	0.00491	0.00422	-0.00021	-0.00285
0.00800	0.00000	0.00414	0.00188	-0.00013	-0.00254
0.01000	0.00365	0.00372	0.00204	-0.00021	-0.00109
0.01200	0.00365	0.00374	0.00226	0.00002	-0.00085
0.01400	0.00365	0.00472	0.00304	-0.00014	-0.00098
0.01600	0.00365	0.00384	0.00301	-0.00015	-0.00115
0.01800	0.00365	0.00475	0.00295	-0.00015	-0.00029
0.02000	0.00377	0.00404	0.00193	-0.00015	0.00177
0.02200	0.00377	0.00411	0.00241	-0.00021	0.00204
0.02400	0.00377	0.00312	0.00245	-0.00003	0.00115
0.02600	0.00377	0.00482	0.00133	-0.00021	0.00111
0.02800	0.00377	0.00763	0.00206	-0.00020	0.00156
0.03000	0.00377	0.00628	0.00279	-0.00021	0.00322
0.03200	0.00395	0.00678	0.00290	-0.00015	0.00214
0.03400	0.00395	0.00435	0.00229	-0.00021	0.00337
0.03600	0.00395	0.00463	0.00177	-0.00018	0.00360
0.03800	0.00395	0.00325	0.00110	-0.00021	0.00315
0.04000	0.00395	0.00445	0.00193	-0.00021	-0.00001
0.04200	0.00417	0.00461	0.00296	0.00014	-0.00197
0.04400	0.00417	0.00417	0.00202	-0.00015	0.00043
0.04600	0.00417	0.00377	0.00316	-0.00021	0.00041
0.04800	0.00417	0.00300	0.00278	-0.00021	0.00027
0.05000	0.00417	0.00366	0.00244	-0.00021	-0.00298
0.05200	0.00434	0.00404	0.00324	-0.00021	-0.00250
0.05400	0.00434	0.00472	0.00306	-0.00008	-0.00266
0.05600	0.00434	0.00369	0.00215	0.00003	-0.00294
0.05800	0.00434	0.00514	0.00260	-0.00021	-0.00278
0.06000	0.00452	0.00767	0.00240	-0.00021	-0.00001
0.06200	0.00452	0.00519	0.00400	-0.00021	-0.00048
0.06400	0.00452	0.00468	0.00477	-0.00009	-0.00030
0.06600	0.00452	0.00452	0.00123	-0.00021	-0.00044
0.06800	0.00452	0.00450	0.00237	-0.00021	-0.00075
0.07000	0.00452	0.00475	0.00251	-0.00009	0.00219
0.07200	0.00467	0.00516	0.00289	-0.00015	0.00217
0.07400	0.00467	0.00388	0.00046	-0.00009	0.00230
0.07600	0.00467	0.00302	0.00171	-0.00021	0.00216
0.07800	0.00467	0.00383	0.00518	-0.00021	0.00226
0.08000	0.00467	0.00296	0.00361	-0.00021	0.00354
0.08200	0.00489	0.00592	0.00233	-0.00010	0.00372
0.08400	0.00489	0.00529	0.00218	-0.00015	0.00418
0.08600	0.00489	0.00304	0.00098	-0.00009	0.00356
0.08800	0.00489	0.00463	0.00346	-0.00021	0.00393
0.09000	0.00509	0.00629	0.00207	-0.00021	-0.00111
0.09200	0.00509	0.00606	0.00372	-0.00003	-0.00225
0.09400	0.00509	0.00597	0.00582	-0.00021	-0.00207
0.09600	0.00509	0.00538	0.00412	-0.00021	-0.00146
0.09800	0.00509	0.00500	0.00183	-0.00020	-0.00110
0.10000	0.00509	0.00354	0.00205	-0.00021	-0.00250
0.10200	0.00524	0.00391	0.00332	-0.00021	-0.00226
0.10400	0.00524	0.00506	0.00302	-0.00009	-0.00171
0.10600	0.00524	0.00284	0.00082	-0.00003	-0.00296
0.10800	0.00524	0.00494	0.00380	-0.00021	-0.00311
0.11000	0.00548	0.00447	0.00425	-0.00021	0.00134
0.11200	0.00548	0.00290	0.00268	-0.00021	0.00206
0.11400	0.00548	0.00547	0.00360	-0.00008	0.00162
0.11600	0.00548	0.00474	0.00240	-0.00003	0.00160
0.11800	0.00548	0.00424	0.00100	-0.00020	0.00118
0.12000	0.00560	0.00340	0.00237	-0.00021	0.00182
0.12200	0.00560	0.00712	0.00190	-0.00021	0.00227
0.12400	0.00560	0.00444	0.00477	-0.00020	0.00214
0.12600	0.00560	0.00347	0.00386	-0.00021	0.00231
0.12800	0.00560	0.00369	0.00306	-0.00021	0.00105
0.13000	0.00560	0.00443	0.00296	-0.00021	0.00275
0.13200	0.00578	0.00304	0.00144	0.00001	0.00265
0.13400	0.00578	0.00421	0.00368	0.00017	0.00246
0.13600	0.00578	0.00456	0.00221	-0.00021	0.00229
0.13800	0.00578	0.00346	0.00049	-0.00009	0.00246
0.14000	0.00578	0.00307	0.00402	-0.00021	-0.00195
0.14200	0.00600	0.00354	0.00345	0.00086	-0.00414
0.14400	0.00600	0.00377	0.00095	-0.00021	-0.00362
0.14600	0.00600	0.00386	0.00178	-0.00018	-0.00325
0.14800	0.00600	0.00338	0.00228	-0.00015	-0.00296
0.15000	0.00619	0.00327	0.00144	-0.00021	-0.00205
0.15200	0.00619	0.00368	0.00182	-0.00010	-0.00057
0.15400	0.00619	0.00697	0.00432	-0.00020	-0.00098
0.15600	0.00619	0.00629	0.00438	-0.00021	-0.00145
0.15800	0.00619	0.00433	0.00307	-0.00021	-0.00190
0.16000	0.00636	0.00507	0.00227	-0.00008	0.00099
0.16200	0.00636	0.00330	0.00177	0.00018	0.00269
0.16400	0.00636	0.00533	0.00239	-0.00021	0.00257
0.16600	0.00636	0.00541	0.00197	-0.00002	0.00339
0.16800	0.00636	0.00417	0.00061	-0.00021	0.00279
0.17000	0.00636	0.00354	0.00160	-0.00021	0.00262
0.17200	0.00652	0.00390	0.00399	-0.00021	0.00334
0.17400	0.00652	0.00308	0.00575	-0.00015	0.00322
0.17600	0.00652	0.00363	0.00284	0.00003	0.00327
0.17800	0.00652	0.00402	0.00208	-0.00021	0.00325
0.18000	0.00673	0.00479	0.00297	-0.00021	0.00195
0.18200	0.00673	0.00513	0.00182	0.00003	0.00127
0.18400	0.00673	0.00727	-0.00112	-0.00008	0.00151
0.18600	0.00673	0.00577	0.00300	-0.00021	0.00169
0.18800	0.00673	0.00451	0.00456	-0.00021	0.00208
0.19000	0.00687	0.00386	0.00272	-0.00021	0.00170
0.19200	0.00687	0.00579	0.00321	-0.00021	-0.00400
0.19400	0.00687	0.00447	0.00057	-0.00020	-0.00318
0.19600	0.00687	0.00308	0.00161	-0.00021	-0.00300
0.19800	0.00687	0.00440	0.00246	-0.00021	-0.00243
0.20000	0.00687	0.00339	0.00224	-0.00021	-0.00275
0.20200	0.00704	0.00300	0.00468	-0.00021	-0.00041
0.20400	0.00704	0.00461	0.00502	-0.00021	-0.00111
0.20600	0.00704	0.00434	0.00311	-0.00003	-0.00103
0.20800	0.00704	0.00389	0.00060	-0.00003	-0.00166
