/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration_2
* Project Lead:	JN
* Labview Operator:	JD
* Comments:	probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Fri 07 May 2021 03:57:23 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	0.00000	-1.98684	-1.98014	-0.00045	-0.38915
0.00200	0.00000	-1.98684	-1.98014	-0.00045	-0.38915
0.00400	0.00000	-1.98684	-1.98014	-0.00045	-0.38915
0.00600	0.00000	-0.00082	0.00269	0.00000	-0.00179
0.00800	0.00000	-0.00148	0.00221	0.00000	-0.00219
0.01000	0.00000	-0.00076	0.00101	0.00020	0.00264
0.01200	0.00010	0.00021	0.00013	0.00000	0.00444
0.01400	0.00010	-0.00038	0.00005	0.00012	0.00463
0.01600	0.00010	0.00052	0.00100	0.00004	0.00468
0.01800	0.00010	-0.00202	0.00088	0.00000	0.00432
0.02000	0.00010	0.00260	0.00089	0.00000	0.00404
0.02200	0.00010	0.00304	0.00255	0.00000	0.00415
0.02400	0.00010	0.00091	0.00234	0.00000	0.00422
0.02600	0.00010	0.00040	0.00039	0.00000	0.00429
0.02800	0.00010	0.00016	0.00039	0.00008	0.00480
0.03000	0.00010	-0.00004	0.00048	0.00000	0.00452
0.03200	0.00010	-0.00111	0.00028	0.00000	0.00396
0.03400	0.00010	-0.00111	0.00127	0.00003	0.00379
0.03600	0.00010	-0.00043	0.00196	0.00000	0.00404
0.03800	0.00010	-0.00006	0.00246	0.00018	0.00439
0.04000	0.00010	-0.00034	0.00212	0.00000	0.00055
0.04200	0.00010	-0.00274	0.00129	0.00026	-0.00341
0.04400	0.00010	-0.00099	0.00146	0.00007	-0.00253
0.04600	0.00010	-0.00143	-0.00037	0.00008	-0.00320
0.04800	0.00010	-0.00048	-0.00009	0.00000	-0.00238
0.05000	0.00010	0.00149	0.00016	0.00000	-0.00195
0.05200	0.00010	-0.00004	0.00299	0.00012	-0.00084
0.05400	0.00010	0.00013	0.00195	0.00000	-0.00117
0.05600	0.00010	-0.00011	0.00044	0.00000	-0.00053
0.05800	0.00010	-0.00018	0.00038	0.00006	-0.00019
0.06000	0.00010	-0.00015	0.00034	0.00004	0.00069
0.06200	0.00009	-0.00034	0.00013	0.00000	0.00362
0.06400	0.00009	0.00021	-0.00012	0.00012	0.00360
0.06600	0.00009	-0.00021	0.00043	0.00000	0.00376
0.06800	0.00009	0.00048	0.00222	0.00000	0.00338
0.07000	0.00009	-0.00052	0.00239	0.00000	0.00390
0.07200	0.00009	-0.00074	0.00077	0.00000	0.00434
0.07400	0.00009	-0.00028	0.00108	0.00000	0.00412
0.07600	0.00009	-0.00161	0.00104	0.00000	0.00391
0.07800	0.00009	-0.00022	-0.00028	0.00000	0.00421
0.08000	0.00009	-0.00023	0.00030	0.00006	0.00335
0.08200	0.00008	0.00226	-0.00016	0.00004	0.00074
0.08400	0.00008	0.00145	0.00237	0.00012	0.00026
0.08600	0.00008	0.00043	0.00237	0.00000	0.00088
0.08800	0.00008	0.00116	0.00096	0.00017	0.00150
0.09000	0.00008	-0.00021	0.00012	0.00012	-0.00045
0.09200	0.00004	-0.00226	0.00115	0.00020	-0.00450
0.09400	0.00004	-0.00022	0.00069	0.00000	-0.00378
0.09600	0.00004	-0.00111	0.00048	0.00006	-0.00347
0.09800	0.00004	-0.00009	0.00158	0.00005	-0.00391
0.10000	0.00004	-0.00063	0.00297	0.00012	-0.00353
0.10200	0.00001	-0.00144	0.00226	0.00015	0.00242
0.10400	0.00001	-0.00016	0.00115	0.00000	0.00239
