/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration_2
* Project Lead:	JN
* Labview Operator:	JD
* Comments:	probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Fri 07 May 2021 12:13:12 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	0.00002	-1.98167	-1.97842	-0.00066	-0.38868
0.00200	0.00000	-1.98167	-1.97842	-0.00066	-0.38868
0.00400	0.00000	-1.98167	-1.97842	-0.00066	-0.38868
0.00600	0.00000	0.00345	-0.00102	-0.00020	-0.00275
0.00800	0.00000	0.00473	0.00041	-0.00021	-0.00189
0.01000	0.00000	0.00423	0.00126	0.00004	-0.00187
0.01200	0.00162	0.00311	0.00033	-0.00021	-0.00178
0.01400	0.00162	0.00187	0.00280	-0.00021	-0.00239
0.01600	0.00162	0.00256	0.00238	-0.00016	-0.00324
0.01800	0.00162	0.00294	0.00032	-0.00021	-0.00348
0.02000	0.00167	0.00216	0.00022	-0.00021	-0.00323
0.02200	0.00167	0.00282	-0.00051	0.00028	-0.00401
0.02400	0.00167	0.00452	-0.00418	-0.00021	-0.00377
0.02600	0.00167	0.00195	-0.00088	-0.00020	-0.00335
0.02800	0.00167	0.00144	-0.00012	-0.00021	-0.00313
0.03000	0.00167	0.00245	0.00219	-0.00021	-0.00313
0.03200	0.00174	0.00266	0.00171	0.00014	-0.00400
0.03400	0.00174	0.00653	-0.00213	-0.00021	-0.00346
0.03600	0.00174	0.00233	-0.00078	-0.00021	-0.00202
0.03800	0.00174	0.00434	-0.00072	-0.00021	-0.00165
0.04000	0.00174	0.00400	0.00009	-0.00011	-0.00149
0.04200	0.00180	0.00165	0.00118	0.00017	-0.00201
0.04400	0.00180	0.00414	0.00233	-0.00009	-0.00177
0.04600	0.00180	0.00338	0.00241	-0.00021	-0.00144
0.04800	0.00180	0.00432	0.00118	-0.00021	-0.00171
0.05000	0.00180	0.00304	-0.00052	-0.00012	-0.00215
0.05200	0.00185	0.00401	-0.00039	0.00003	-0.00182
0.05400	0.00185	0.00218	0.00139	-0.00021	-0.00226
0.05600	0.00185	0.00223	0.00001	-0.00021	-0.00345
0.05800	0.00185	0.00343	-0.00052	-0.00021	-0.00402
0.06000	0.00185	0.00193	0.00060	-0.00021	-0.00308
0.06200	0.00190	0.00324	0.00315	-0.00021	-0.00381
0.06400	0.00190	0.00286	-0.00006	-0.00021	-0.00334
0.06600	0.00190	0.00174	-0.00039	-0.00021	-0.00303
0.06800	0.00190	0.00396	-0.00020	-0.00021	-0.00355
0.07000	0.00190	0.00495	-0.00140	-0.00015	-0.00296
0.07200	0.00195	0.00296	0.00105	-0.00021	-0.00288
0.07400	0.00195	-0.00034	-0.00006	-0.00011	-0.00299
0.07600	0.00195	0.00146	-0.00060	-0.00021	-0.00335
0.07800	0.00195	0.00217	0.00113	-0.00020	-0.00392
0.08000	0.00195	0.00286	0.00095	-0.00021	-0.00360
0.08200	0.00201	0.00355	-0.00024	-0.00021	-0.00244
0.08400	0.00201	-0.00129	-0.00177	-0.00015	-0.00305
0.08600	0.00201	0.00163	-0.00020	-0.00021	-0.00274
0.08800	0.00201	0.00145	-0.00020	-0.00021	-0.00335
0.09000	0.00201	0.00161	-0.00090	-0.00012	-0.00299
0.09200	0.00205	0.00078	-0.00056	0.00037	-0.00278
0.09400	0.00205	0.00379	0.00239	-0.00021	-0.00309
0.09600	0.00205	0.00235	0.00062	-0.00021	-0.00161
0.09800	0.00205	0.00357	0.00027	-0.00016	-0.00117
0.10000	0.00205	0.00574	-0.00111	-0.00015	-0.00121
0.10200	0.00208	0.00482	-0.00112	-0.00021	-0.00159
0.10400	0.00208	0.00116	0.00022	-0.00018	-0.00220
0.10600	0.00208	0.00217	-0.00082	-0.00021	-0.00181
0.10800	0.00208	0.00293	0.00110	-0.00021	-0.00261
0.11000	0.00208	0.00227	0.00046	-0.00009	-0.00194
0.11200	0.00210	0.00189	0.00038	0.00005	-0.00178
0.11400	0.00210	0.00413	-0.00132	-0.00003	-0.00182
0.11600	0.00210	0.00208	0.00032	-0.00015	-0.00297
0.11800	0.00210	0.00188	-0.00021	-0.00021	-0.00251
0.12000	0.00210	0.00238	0.00071	-0.00021	-0.00250
0.12200	0.00211	0.00263	-0.00030	0.00027	-0.00360
0.12400	0.00211	0.00445	0.00200	-0.00021	-0.00421
0.12600	0.00211	0.00185	0.00104	-0.00021	-0.00340
0.12800	0.00211	0.00171	0.00040	-0.00021	-0.00318
0.13000	0.00211	0.00190	0.00020	-0.00021	-0.00259
0.13200	0.00212	0.00369	0.00094	-0.00002	-0.00230
0.13400	0.00212	-0.00020	-0.00201	-0.00014	-0.00226
0.13600	0.00212	0.00268	-0.00015	-0.00005	-0.00229
0.13800	0.00212	0.00188	-0.00093	0.00023	-0.00184
0.14000	0.00212	0.00283	0.00173	-0.00015	-0.00232
0.14200	0.00213	0.00247	0.00134	0.00011	-0.00208
0.14400	0.00213	0.00104	-0.00122	-0.00021	-0.00221
0.14600	0.00213	0.00205	-0.00061	-0.00021	-0.00103
0.14800	0.00213	0.00082	-0.00095	-0.00021	-0.00086
0.15000	0.00213	0.00127	-0.00065	-0.00015	-0.00095
0.15200	0.00213	0.00169	-0.00085	-0.00015	-0.00026
0.15400	0.00213	0.00088	0.00080	-0.00002	-0.00063
0.15600	0.00213	0.00154	0.00184	-0.00016	-0.00299
0.15800	0.00213	0.00201	0.00090	-0.00021	-0.00331
0.16000	0.00213	0.00227	-0.00063	-0.00015	-0.00305
0.16200	0.00213	0.00384	-0.00016	-0.00020	-0.00379
0.16400	0.00213	0.00572	-0.00113	0.00000	-0.00329
0.16600	0.00213	0.00339	-0.00135	-0.00013	-0.00286
0.16800	0.00213	0.00218	-0.00005	-0.00021	-0.00250
0.17000	0.00213	0.00228	0.00121	0.00008	-0.00254
0.17200	0.00213	0.00340	0.00195	-0.00021	-0.00268
0.17400	0.00213	0.00013	0.00020	-0.00008	-0.00316
0.17600	0.00213	0.00267	0.00078	-0.00021	-0.00138
0.17800	0.00213	0.00307	-0.00021	-0.00021	-0.00154
0.18000	0.00213	0.00361	0.00119	-0.00011	-0.00175
0.18200	0.00213	0.00321	0.00108	0.00023	-0.00120
0.18400	0.00213	-0.00001	-0.00039	-0.00000	-0.00138
0.18600	0.00213	0.00365	0.00078	-0.00015	-0.00093
0.18800	0.00213	0.00372	0.00165	-0.00010	-0.00074
0.19000	0.00213	0.00296	0.00126	-0.00015	-0.00107
0.19200	0.00212	0.00213	0.00007	0.00030	-0.00032
0.19400	0.00212	0.00547	0.00026	-0.00021	-0.00081
0.19600	0.00212	0.00566	-0.00046	-0.00011	-0.00033
0.19800	0.00212	0.00402	0.00041	-0.00020	-0.00020
0.20000	0.00212	0.00408	0.00059	0.00003	-0.00042
0.20200	0.00209	0.00450	0.00206	-0.00008	-0.00050
0.20400	0.00209	0.00335	0.00213	-0.00021	-0.00055
0.20600	0.00209	0.00312	0.00068	-0.00021	-0.00208
0.20800	0.00209	0.00293	0.00011	0.00003	-0.00316
0.21000	0.00209	0.00312	-0.00066	0.00002	-0.00337
0.21200	0.00203	0.00246	0.00007	-0.00018	-0.00335
0.21400	0.00203	0.00167	-0.00004	-0.00006	-0.00307
0.21600	0.00203	0.00241	-0.00113	-0.00021	-0.00350
0.21800	0.00203	0.00188	0.00284	-0.00021	-0.00366
0.22000	0.00203	0.00217	0.00149	-0.00021	-0.00370
0.22200	0.00196	0.00217	0.00091	-0.00021	-0.00288
0.22400	0.00196	0.00471	0.00090	-0.00021	-0.00214
0.22600	0.00196	0.00540	0.00056	-0.00021	-0.00252
0.22800	0.00196	0.00295	-0.00034	-0.00021	-0.00202
0.23000	0.00196	0.00277	-0.00052	-0.00021	-0.00224
