/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration_2
* Project Lead:	JN
* Labview Operator:	JD
* Comments:	probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Fri 07 May 2021 03:46:59 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	0.00001	-1.98684	-1.98014	-0.00045	-0.38915
0.00200	0.00000	-1.98684	-1.98014	-0.00045	-0.38915
0.00400	0.00000	-1.98684	-1.98014	-0.00045	-0.38915
0.00600	0.00000	-0.00172	0.00165	0.00000	-0.00203
0.00800	0.00000	-0.00004	-0.00048	0.00023	-0.00235
0.01000	0.00000	-0.00034	0.00034	0.00000	-0.00205
0.01200	0.00016	-0.00009	0.00102	0.00000	-0.00139
0.01400	0.00016	0.00167	-0.00033	0.00000	-0.00109
0.01600	0.00016	-0.00052	0.00028	0.00000	-0.00119
0.01800	0.00016	0.00035	0.00088	0.00032	-0.00098
0.02000	0.00016	-0.00101	0.00311	0.00000	-0.00119
0.02200	0.00016	-0.00138	0.00235	0.00000	-0.00087
0.02400	0.00016	0.00194	0.00286	0.00000	0.00189
0.02600	0.00016	0.00369	0.00087	0.00013	0.00339
0.02800	0.00016	0.00067	0.00037	0.00000	0.00360
0.03000	0.00016	-0.00051	-0.00056	0.00000	0.00295
0.03200	0.00016	0.00122	0.00021	0.00000	0.00342
0.03400	0.00016	0.00022	0.00108	0.00000	0.00369
0.03600	0.00016	-0.00006	0.00254	0.00000	0.00384
0.03800	0.00016	-0.00082	0.00130	0.00000	0.00331
0.04000	0.00016	0.00063	0.00024	0.00008	0.00410
0.04200	0.00016	-0.00059	-0.00034	0.00000	0.00353
0.04400	0.00016	-0.00039	0.00138	0.00000	0.00325
0.04600	0.00016	0.00024	0.00043	0.00012	0.00354
0.04800	0.00016	-0.00095	-0.00004	0.00006	0.00271
0.05000	0.00016	0.00059	0.00212	0.00006	0.00305
0.05200	0.00016	-0.00089	0.00205	0.00016	0.00291
0.05400	0.00015	0.00050	0.00113	0.00005	-0.00076
0.05600	0.00015	0.00276	0.00041	0.00000	-0.00256
0.05800	0.00015	0.00246	0.00043	0.00000	-0.00173
0.06000	0.00015	0.00115	0.00020	0.00006	-0.00190
0.06200	0.00015	-0.00112	0.00010	0.00000	-0.00217
0.06400	0.00015	-0.00026	0.00062	0.00000	0.00010
0.06600	0.00015	-0.00091	0.00221	0.00000	0.00104
0.06800	0.00015	-0.00116	0.00167	0.00000	0.00051
