/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_OSWEC_freedecay_column
* Project Lead:	JD
* Labview Operator:	JD
* Comments:	OSWEC scale model with 5.25" diameter cylindrical foundation and torsional springs. Model centered in window 2,  193.5 in from the start of the tank; probe positions: probe 1 (sonic, front) - 134 in; probe 2 (sonic, alongside) - 193.5 in; probe 3 (staff, back) - 274.5 in ; probe 4 (staff, back) - 332.5 in. Data aquisition specifications: wave start time: 0 s; wave end time: 40 s; delta t: 0.05; ramp time: 3 s; end time delay: 20 s; sampling rate: 2 ms; Kislter force (x,y,z) calibration: 1 V/N; Kislter moment (x,y,z) calibration: 1 V/Nm.
* Date and Time:	Fri 11 Jun 2021 12:37:26 PM EDT
***********************************************************/

"Time(s)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	"Roll(deg)"	"Pitch(deg)"	"ForceX(N)"	"ForceY(N)"	"ForceZ(N)"	"MomentX"	"MomentY"	"MomentZ"	
0.00000	-1.96465	-1.96050	-0.47320	-0.36784	-0.18040	-89.82000	0.00490	-0.00730	0.02584	-0.00438	-0.00398	-0.00140
0.00200	-1.96465	-1.96050	-0.47320	-0.36784	-0.18040	-89.82000	0.00490	-0.00730	0.02584	-0.00438	-0.00398	-0.00140
0.00400	-1.96465	-1.96050	-0.47320	-0.36784	-0.27060	-89.91000	0.00490	-0.00730	0.02584	-0.00438	-0.00398	-0.00140
0.00600	-1.96465	-1.96050	-0.47320	-0.36784	-0.18040	-89.82000	0.00490	-0.00730	0.02584	-0.00438	-0.00398	-0.00140
0.00800	-1.96465	-1.96050	-0.47320	-0.36784	-0.27060	-89.82000	0.00490	-0.00730	0.02584	-0.00438	-0.00398	-0.00140
0.01000	0.00332	0.00230	0.00144	0.00072	-0.36080	-89.91000	0.03795	0.00628	0.07804	0.01018	-0.01563	-0.00041
0.01200	0.00332	0.00230	0.00144	0.00072	-0.36080	-90.00000	0.03795	0.00628	0.07804	0.01018	-0.01563	-0.00041
0.01400	0.00332	0.00230	0.00144	0.00072	-0.36080	-90.00000	0.03795	0.00628	0.07804	0.01018	-0.01563	-0.00041
0.01600	0.00332	0.00230	0.00144	0.00072	-0.36080	-90.00000	0.03795	0.00628	0.07804	0.01018	-0.01563	-0.00041
0.01800	0.00367	0.00089	0.00174	0.00115	-0.27060	-90.00000	0.02078	-0.00494	0.08061	-0.00370	-0.02025	0.00381
