/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_VGOSWEC_waveenergyprize_VGM90
* Project Lead:	JD
* Labview Operator:	JD
* Comments:	VGOSWEC scale model with 5.25" diameter cylindrical foundation and three pairs of opposing torsional springs. Model centered in window 2,  193.5 in from the start of the tank; probe positions: probe 1 (staff, front) - 134 in; probe 2 (sonic, alongside) - 193.5 in; probe 3 (staff, behind) - 274.5 in ; probe 4 (sonic, behind) - 332.5 in. Data aquisition specifications: wave start time: 0 s; wave end time: 40 s; delta t: 0.05; ramp time: 3 s; end time delay: 20 s; sampling rate: 2 ms. Kistler force cal factor: 1 V/N (X), 1 V/N (Y), 1 V/N (Z); Kistler moment cal factor: 1  V/Nm (Y), 1  V Nm (X,Z). Naming convention: T(period)_A(actuator amp)_B(beach distance)_VGM(variable geometry module angle).
* Date and Time:	Thu 17 Jun 2021 10:05:06 AM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	"Roll(deg)"	"Pitch(deg)"	"ForceX(N)"	"ForceY(N)"	"ForceZ(N)"	"MomentX"	"MomentY"	"MomentZ"	
0.00000	-0.00003	-2.04004	-1.96297	-0.47417	-0.44938	0.00000	0.00000	0.01549	-0.02860	-0.03307	-0.00500	-0.01210	-0.00356
0.00200	0.00000	-2.04004	-1.96297	-0.47417	-0.44938	-3.87860	-89.91000	0.01549	-0.02860	-0.03307	-0.00500	-0.01210	-0.00356
0.00400	0.01439	-2.04004	-1.96297	-0.47417	-0.44938	-3.87860	-89.91000	0.01549	-0.02860	-0.03307	-0.00500	-0.01210	-0.00356
0.00600	0.01439	-2.04004	-1.96297	-0.47417	-0.44938	-3.78840	-89.73000	0.01549	-0.02860	-0.03307	-0.00500	-0.01210	-0.00356
0.00800	0.01439	-2.04004	-1.96297	-0.47417	-0.44938	0.00000	0.00000	0.01549	-0.02860	-0.03307	-0.00500	-0.01210	-0.00356
0.01000	0.01439	0.00020	0.00222	0.00003	-0.00084	-3.51780	-89.55000	0.01549	-0.02860	-0.03307	-0.00500	-0.01210	-0.00356
0.01200	0.01439	0.00020	0.00222	0.00003	-0.00084	-3.51780	-89.55000	0.00247	-0.06698	-0.07259	-0.00380	-0.02786	0.00483
0.01400	0.01439	0.00020	0.00222	0.00003	-0.00084	-3.87860	-89.55000	0.00247	-0.06698	-0.07259	-0.00380	-0.02786	0.00483
0.01600	0.01448	0.00208	0.00063	-0.00021	-0.00041	-3.78840	-89.64000	0.00247	-0.06698	-0.07259	-0.00380	-0.02786	0.00483
0.01800	0.01448	0.00208	0.00063	-0.00021	-0.00041	0.00000	0.00000	0.02643	0.04311	0.03629	0.01635	-0.02663	-0.00514
0.02000	0.01448	0.00133	0.00123	0.00021	0.00009	-3.69820	-89.82000	0.02643	0.04311	0.03629	0.01635	-0.02663	-0.00514
0.02200	0.01448	0.00133	0.00123	0.00021	0.00009	-3.78840	-90.00000	0.02643	0.04311	0.03629	0.01635	-0.02663	-0.00514
0.02400	0.01448	0.00133	0.00123	0.00021	0.00009	-3.78840	-90.09000	0.02643	0.04311	0.03629	0.01635	-0.02663	-0.00514
0.02600	0.01524	0.00133	0.00123	0.00021	0.00009	-3.69820	-90.00000	0.21755	-0.13189	-0.16204	-0.00535	-0.01357	0.00555
0.02800	0.01524	0.00050	0.00154	-0.00024	0.00018	-3.60800	-89.91000	0.21755	-0.13189	-0.16204	-0.00535	-0.01357	0.00555
0.03000	0.01524	0.00050	0.00154	-0.00024	0.00018	-3.69820	-89.91000	0.21755	-0.13189	-0.16204	-0.00535	-0.01357	0.00555
0.03200	0.01524	0.00079	0.00048	0.00010	-0.00067	-3.78840	-89.73000	0.08866	-0.30165	-0.32243	-0.03979	-0.03341	-0.01018
0.03400	0.01524	0.00079	0.00048	0.00010	-0.00067	-3.96880	-89.64000	0.08866	-0.30165	-0.32243	-0.03979	-0.03341	-0.01018
0.03600	0.01585	0.00079	0.00048	0.00010	-0.00067	-3.78840	-89.46000	0.08866	-0.30165	-0.32243	-0.03979	-0.03341	-0.01018
0.03800	0.01585	0.00079	0.00048	0.00010	-0.00067	0.00000	0.00000	0.08866	-0.30165	-0.32243	-0.03979	-0.03341	-0.01018
0.04000	0.01585	0.00130	0.00128	-0.00090	0.00001	-3.69820	-89.46000	0.01173	-0.03323	0.24840	-0.02046	-0.01511	-0.00823
