0 Deg Regular Run 2 2018-04-12
Time(s) Response(deg) LoadCell(N)
0.000000 0.024827 -2.025841
0.020000 0.026170 -2.028880
0.040000 0.027291 -2.031876
0.060000 0.028203 -2.033893
0.080000 0.028919 -2.027157
0.100000 0.029451 -2.028586
0.120000 0.029812 -2.039186
0.140000 0.030016 -2.034341
0.160000 0.030074 -2.044339
0.180000 0.030001 -2.042197
0.200000 0.029808 -2.035307
0.220000 0.029509 -2.031232
0.240000 0.029116 -2.032675
0.260000 0.028643 -2.029314
0.280000 0.028102 -2.027661
0.300000 0.027507 -2.029062
0.320000 0.026869 -2.034929
0.340000 0.026202 -2.031526
0.360000 0.025519 -2.038892
0.380000 0.024833 -2.033935
0.400000 0.024156 -2.026765
0.420000 0.023321 -2.028025
0.440000 0.022706 -2.033277
0.460000 0.021947 -2.032479
0.480000 0.022623 -2.033711
0.500000 0.022435 -2.030210
0.520000 0.022130 -2.030350
0.540000 0.022640 -2.026303
0.560000 0.022503 -2.026611
0.580000 0.023032 -2.031904
0.600000 0.024160 -2.038710
0.620000 0.023677 -2.034215
0.640000 0.024231 -2.028446
0.660000 0.025282 -2.034089
0.680000 0.025221 -2.035083
0.700000 0.024906 -2.032955
0.720000 0.026762 -2.035153
0.740000 0.026375 -2.032465
0.760000 0.027447 -2.027339
0.780000 0.026790 -2.031666
0.800000 0.026958 -2.030770
0.820000 0.026704 -2.041133
0.840000 0.025618 -2.026429
0.860000 0.026171 -2.036091
0.880000 0.025090 -2.036175
0.900000 0.025452 -2.033053
0.920000 0.026224 -2.030952
0.940000 0.025340 -2.029804
0.960000 0.025717 -2.033193
0.980000 0.025963 -2.035209
1.000000 0.025099 -2.029692
1.020000 0.026182 -2.034299
1.040000 0.026536 -2.036750
1.060000 0.025616 -2.030840
1.080000 0.025602 -2.027143
1.100000 0.025899 -2.034243
1.120000 0.025724 -2.023698
1.140000 0.025907 -2.028684
1.160000 0.025652 -2.025169
1.180000 0.024620 -2.031904
1.200000 0.023777 -2.029958
1.220000 0.024064 -2.028810
1.240000 0.024903 -2.029132
1.260000 0.024861 -2.026079
1.280000 0.025534 -2.032128
1.300000 0.026058 -2.031904
1.320000 0.025500 -2.029034
1.340000 0.025774 -2.029006
1.360000 0.026270 -2.024665
1.380000 0.026714 -2.026205
1.400000 0.026469 -2.035279
1.420000 0.025947 -2.035965
1.440000 0.026141 -2.032927
1.460000 0.025022 -2.027031
1.480000 0.025124 -2.033305
1.500000 0.023865 -2.027339
1.520000 0.024768 -2.025155
1.540000 0.022871 -2.028586
1.560000 0.022933 -2.031218
1.580000 0.022143 -2.031582
1.600000 0.023317 -2.026177
1.620000 0.023422 -2.032675
1.640000 0.023069 -2.026023
1.660000 0.024368 -2.032086
1.680000 0.024654 -2.029706
1.700000 0.025250 -2.035251
1.720000 0.024747 -2.026429
1.740000 0.024563 -2.039494
1.760000 0.024665 -2.035405
1.780000 0.024878 -2.037072
1.800000 0.025823 -2.021542
1.820000 0.025926 -2.038612
1.840000 0.026720 -2.029090
1.860000 0.025631 -2.030812
1.880000 0.027619 -2.029034
1.900000 0.027669 -2.026359
1.920000 0.027339 -2.036301
1.940000 0.028347 -2.026765
1.960000 0.027789 -2.029104
1.980000 0.027925 -2.030742
2.000000 0.028016 -2.033571
2.020000 0.029455 -2.032465
2.040000 0.029826 -2.028320
2.060000 0.029789 -2.023026
2.080000 0.030413 -2.030882
2.100000 0.030837 -2.030854
2.120000 0.030943 -2.025211
2.140000 0.031370 -2.026079
2.160000 0.031945 -2.030644
2.180000 0.031103 -2.032058
2.200000 0.031296 -2.032843
2.220000 0.031007 -2.037464
2.240000 0.030474 -2.025995
2.260000 0.029927 -2.023236
2.280000 0.030395 -2.021766
2.300000 0.030703 -2.032339
2.320000 0.031119 -2.026345
2.340000 0.030253 -2.032913
2.360000 0.029658 -2.029174
2.380000 0.029967 -2.030168
2.400000 0.029147 -2.035825
2.420000 0.028736 -2.037520
2.440000 0.028331 -2.030686
2.460000 0.028833 -2.030560
2.480000 0.027944 -2.037464
2.500000 0.027327 -2.026457
