0 Deg Regular Run 12 2018-04-12
Time(s) Response(deg) LoadCell(N)
0.000000 0.022646 -2.027297
0.020000 0.024845 -2.018489
0.040000 0.026851 -2.018545
0.060000 0.028669 -2.023208
0.080000 0.030306 -2.024679
0.100000 0.031767 -2.025197
0.120000 0.033058 -2.016963
0.140000 0.034185 -2.025071
0.160000 0.035156 -2.026135
0.180000 0.035975 -2.022480
0.200000 0.036649 -2.018713
0.220000 0.037183 -2.018195
0.240000 0.037585 -2.021430
0.260000 0.037860 -2.017215
0.280000 0.038014 -2.023026
0.300000 0.038053 -2.027465
0.320000 0.037983 -2.024063
0.340000 0.037811 -2.022858
0.360000 0.037542 -2.021976
0.380000 0.037183 -2.016543
0.400000 0.036739 -2.019133
0.420000 0.036287 -2.023586
0.440000 0.035568 -2.026359
0.460000 0.035094 -2.025813
0.480000 0.034308 -2.015759
0.500000 0.033992 -2.023530
0.520000 0.031732 -2.026149
0.540000 0.030970 -2.023418
0.560000 0.029981 -2.029902
0.580000 0.029919 -2.028236
0.600000 0.029780 -2.020618
0.620000 0.030162 -2.026737
0.640000 0.030704 -2.017033
0.660000 0.029700 -2.015492
0.680000 0.028030 -2.022144
0.700000 0.028241 -2.016179
0.720000 0.028213 -2.018713
0.740000 0.026839 -2.017677
0.760000 0.026038 -2.021626
0.780000 0.026214 -2.017117
0.800000 0.024905 -2.016389
0.820000 0.025247 -2.020212
0.840000 0.024725 -2.018839
0.860000 0.024619 -2.022074
0.880000 0.024922 -2.023614
0.900000 0.025046 -2.020268
0.920000 0.023375 -2.012342
0.940000 0.023837 -2.018391
0.960000 0.020744 -2.019946
0.980000 0.019455 -2.022550
1.000000 0.019183 -2.017873
1.020000 0.016610 -2.024763
1.040000 0.013405 -2.016767
1.060000 0.011247 -2.025505
1.080000 0.010657 -2.024777
1.100000 0.008589 -2.014974
1.120000 0.005814 -2.021010
1.140000 0.003368 -2.024791
1.160000 0.000294 -2.027325
1.180000 -0.001875 -2.017901
1.200000 -0.004144 -2.016403
1.220000 -0.006529 -2.012622
1.240000 -0.008257 -2.023923
1.260000 -0.010397 -2.021024
1.280000 -0.013144 -2.021094
1.300000 -0.014806 -2.021052
1.320000 -0.016420 -2.014302
1.340000 -0.017438 -2.026219
1.360000 -0.019774 -2.026877
1.380000 -0.020896 -2.020016
1.400000 -0.022194 -2.024203
1.420000 -0.023759 -2.011544
1.440000 -0.024693 -2.020590
1.460000 -0.025750 -2.014904
1.480000 -0.026071 -2.021430
1.500000 -0.025460 -2.016431
1.520000 -0.026363 -2.020226
1.540000 -0.027280 -2.019329
1.560000 -0.026916 -2.021654
1.580000 -0.027111 -2.020982
1.600000 -0.027632 -2.019483
1.620000 -0.028030 -2.022732
1.640000 -0.028295 -2.015394
1.660000 -0.028122 -2.020982
1.680000 -0.028850 -2.024693
1.700000 -0.030030 -2.020114
1.720000 -0.031350 -2.015044
1.740000 -0.031082 -2.021486
1.760000 -0.032156 -2.027633
1.780000 -0.031552 -2.025701
1.800000 -0.031760 -2.027829
1.820000 -0.033121 -2.022788
1.840000 -0.033310 -2.023712
1.860000 -0.033256 -2.026541
1.880000 -0.032788 -2.021934
1.900000 -0.033714 -2.025757
1.920000 -0.033605 -2.018979
1.940000 -0.033348 -2.024371
1.960000 -0.032392 -2.025547
1.980000 -0.031796 -2.030574
2.000000 -0.030938 -2.028656
2.020000 -0.029030 -2.027003
2.040000 -0.028413 -2.020142
2.060000 -0.028040 -2.018013
2.080000 -0.028280 -2.018643
2.100000 -0.026939 -2.019651
2.120000 -0.028244 -2.023488
2.140000 -0.028947 -2.024553
2.160000 -0.029445 -2.025365
2.180000 -0.029444 -2.028908
2.200000 -0.029581 -2.029804
2.220000 -0.028920 -2.022018
2.240000 -0.028694 -2.028866
2.260000 -0.029352 -2.016347
2.280000 -0.029355 -2.022732
2.300000 -0.029898 -2.030490
