0 Deg Regular Run 3 2018-04-12
Time(s) Response(deg) LoadCell(N)
0.000000 -0.023671 -2.017845
0.020000 -0.025760 -2.030224
0.040000 -0.027190 -2.030518
0.060000 -0.028004 -2.024973
0.080000 -0.028247 -2.019651
0.100000 -0.027961 -2.019301
0.120000 -0.027191 -2.027255
0.140000 -0.025979 -2.027311
0.160000 -0.024371 -2.021136
0.180000 -0.022408 -2.021976
0.200000 -0.020136 -2.025365
0.220000 -0.017597 -2.018741
0.240000 -0.014836 -2.019077
0.260000 -0.011895 -2.028726
0.280000 -0.008818 -2.021290
0.300000 -0.005650 -2.023712
0.320000 -0.002433 -2.022648
0.340000 0.000788 -2.034929
0.360000 0.003970 -2.035839
0.380000 0.007070 -2.030266
0.400000 0.010044 -2.026443
0.420000 0.011763 -2.022844
0.440000 0.012847 -2.020450
0.460000 0.015460 -2.020814
0.480000 0.016987 -2.024819
0.500000 0.017633 -2.029202
0.520000 0.018404 -2.028039
0.540000 0.019079 -2.026695
0.560000 0.018432 -2.035727
0.580000 0.018508 -2.034761
0.600000 0.016664 -2.031442
0.620000 0.014935 -2.032255
0.640000 0.013162 -2.035377
0.660000 0.010694 -2.036736
0.680000 0.008744 -2.036231
0.700000 0.005388 -2.038136
0.720000 0.003216 -2.027395
0.740000 0.000213 -2.032941
0.760000 -0.002972 -2.037646
0.780000 -0.005598 -2.036077
0.800000 -0.008099 -2.030994
0.820000 -0.010134 -2.019848
0.840000 -0.012764 -2.035083
0.860000 -0.015497 -2.034271
0.880000 -0.019204 -2.035937
0.900000 -0.021716 -2.036329
0.920000 -0.024422 -2.031372
0.940000 -0.027695 -2.028292
0.960000 -0.029869 -2.032325
0.980000 -0.032269 -2.022536
1.000000 -0.033066 -2.034565
1.020000 -0.035538 -2.026275
1.040000 -0.036321 -2.024329
1.060000 -0.037982 -2.030420
1.080000 -0.039187 -2.029552
1.100000 -0.039374 -2.022942
1.120000 -0.038508 -2.027605
1.140000 -0.038504 -2.023278
1.160000 -0.038921 -2.025561
1.180000 -0.039050 -2.037002
1.200000 -0.037575 -2.032787
1.220000 -0.038319 -2.025645
1.240000 -0.038102 -2.035097
1.260000 -0.038347 -2.034215
1.280000 -0.037323 -2.028082
1.300000 -0.036053 -2.019553
1.320000 -0.034717 -2.023656
1.340000 -0.033367 -2.025015
1.360000 -0.031374 -2.021780
1.380000 -0.029462 -2.028236
1.400000 -0.027907 -2.037898
1.420000 -0.025611 -2.032829
1.440000 -0.022545 -2.024161
1.460000 -0.019990 -2.028362
1.480000 -0.017880 -2.028558
1.500000 -0.015567 -2.024147
1.520000 -0.011616 -2.026205
1.540000 -0.009342 -2.028152
1.560000 -0.007044 -2.031134
1.580000 -0.004037 -2.027409
1.600000 -0.001199 -2.026191
1.620000 0.000477 -2.027213
1.640000 0.003110 -2.021654
1.660000 0.004609 -2.033697
1.680000 0.004869 -2.022312
1.700000 0.004787 -2.031260
1.720000 0.004883 -2.022564
1.740000 0.005009 -2.023026
1.760000 0.005727 -2.020506
1.780000 0.005235 -2.028068
1.800000 0.004835 -2.026345
1.820000 0.003271 -2.023348
1.840000 0.003140 -2.029426
1.860000 0.002509 -2.031862
1.880000 0.002152 -2.025001
1.900000 0.000446 -2.037380
1.920000 -0.001111 -2.028488
1.940000 -0.004172 -2.022228
1.960000 -0.007239 -2.024525
1.980000 -0.009584 -2.021276
2.000000 -0.012497 -2.024679
2.020000 -0.015295 -2.024539
2.040000 -0.018473 -2.027731
2.060000 -0.020947 -2.021416
2.080000 -0.022760 -2.027885
2.100000 -0.025398 -2.018601
2.120000 -0.028599 -2.027563
2.140000 -0.031115 -2.022956
2.160000 -0.032499 -2.030588
2.180000 -0.034207 -2.022788
2.200000 -0.035859 -2.029118
2.220000 -0.037648 -2.030182
2.240000 -0.039018 -2.028362
2.260000 -0.041334 -2.025603
2.280000 -0.042490 -2.028418
2.300000 -0.042991 -2.025379
2.320000 -0.044797 -2.024175
2.340000 -0.046429 -2.025547
2.360000 -0.046411 -2.026261
2.380000 -0.045697 -2.038262
2.400000 -0.045377 -2.028572
2.420000 -0.044933 -2.028474
2.440000 -0.043562 -2.031582
2.460000 -0.044962 -2.041385
2.480000 -0.044592 -2.034201
2.500000 -0.043797 -2.034607
2.520000 -0.042996 -2.035041
2.540000 -0.043183 -2.033963
2.560000 -0.042017 -2.021430
2.580000 -0.040568 -2.026457
2.600000 -0.038384 -2.029160
2.620000 -0.035466 -2.029188
2.640000 -0.032570 -2.030056
2.660000 -0.030819 -2.031232
2.680000 -0.027846 -2.027689
2.700000 -0.025432 -2.026667
2.720000 -0.022910 -2.022914
2.740000 -0.021068 -2.018055
2.760000 -0.017885 -2.020240
2.780000 -0.015075 -2.024609
2.800000 -0.012976 -2.024763
2.820000 -0.010336 -2.022158
2.840000 -0.009134 -2.033389
2.860000 -0.007621 -2.026485
2.880000 -0.006085 -2.034243
2.900000 -0.004854 -2.021108
2.920000 -0.003346 -2.028600
2.940000 -0.002082 -2.025743
2.960000 -0.001579 -2.026527
2.980000 -0.001368 -2.030490
3.000000 -0.001935 -2.026975
3.020000 -0.002002 -2.028824
3.040000 -0.002882 -2.022200
3.060000 -0.002757 -2.023068
3.080000 -0.003828 -2.028866
3.100000 -0.005503 -2.028922
3.120000 -0.006877 -2.020660
3.140000 -0.007666 -2.018195
3.160000 -0.008292 -2.013812
3.180000 -0.008780 -2.024063
3.200000 -0.010526 -2.029230
3.220000 -0.011974 -2.032058
3.240000 -0.014896 -2.024917
3.260000 -0.018863 -2.029720
3.280000 -0.019906 -2.027381
3.300000 -0.022423 -2.022634
3.320000 -0.024974 -2.022158
3.340000 -0.026697 -2.023166
3.360000 -0.027093 -2.033081
3.380000 -0.027735 -2.034649
3.400000 -0.028956 -2.028194
3.420000 -0.029688 -2.019357
3.440000 -0.030906 -2.033991
3.460000 -0.030884 -2.030448
