0 Deg Regular Run 1 2018-04-12
Time(s) Response(deg) LoadCell(N)
0.000000 0.005003 -2.034635
0.020000 0.002119 -2.028740
0.040000 -0.000405 -2.037338
0.060000 -0.002586 -2.028530
0.080000 -0.004445 -2.036848
0.100000 -0.005999 -2.039858
0.120000 -0.007268 -2.034803
0.140000 -0.008271 -2.035167
0.160000 -0.009026 -2.030406
0.180000 -0.009552 -2.023670
0.200000 -0.009868 -2.023923
0.220000 -0.009994 -2.029846
0.240000 -0.009946 -2.032955
0.260000 -0.009746 -2.037464
0.280000 -0.009411 -2.029258
0.300000 -0.008960 -2.030490
0.320000 -0.008413 -2.032885
0.340000 -0.007787 -2.039816
0.360000 -0.007103 -2.029286
0.380000 -0.006378 -2.030728
0.400000 -0.005631 -2.033081
0.420000 -0.006098 -2.030700
0.440000 -0.005793 -2.030280
0.460000 -0.004617 -2.030532
0.480000 -0.004898 -2.028488
0.500000 -0.004245 -2.030644
0.520000 -0.002899 -2.031792
0.540000 -0.002702 -2.030056
0.560000 -0.002546 -2.036414
0.580000 -0.001903 -2.041161
0.600000 -0.003178 -2.036540
0.620000 -0.003061 -2.030140
0.640000 -0.003678 -2.038276
0.660000 -0.004599 -2.037128
0.680000 -0.005352 -2.032829
0.700000 -0.007110 -2.032759
0.720000 -0.007797 -2.038864
0.740000 -0.007779 -2.028138
0.760000 -0.008563 -2.038360
0.780000 -0.009694 -2.030532
0.800000 -0.009677 -2.031414
0.820000 -0.011361 -2.032030
0.840000 -0.010592 -2.037954
0.860000 -0.010938 -2.043653
0.880000 -0.011054 -2.032745
0.900000 -0.011136 -2.031918
0.920000 -0.011121 -2.026919
0.940000 -0.010553 -2.037884
0.960000 -0.010474 -2.034663
0.980000 -0.011024 -2.031750
1.000000 -0.010471 -2.032801
1.020000 -0.010419 -2.036736
1.040000 -0.009061 -2.030308
1.060000 -0.008787 -2.028138
1.080000 -0.008335 -2.029244
1.100000 -0.008019 -2.034341
1.120000 -0.006138 -2.036315
1.140000 -0.004940 -2.032955
1.160000 -0.003543 -2.028754
1.180000 -0.003782 -2.038444
1.200000 -0.005478 -2.030238
1.220000 -0.006306 -2.031078
1.240000 -0.005751 -2.033011
1.260000 -0.005416 -2.035839
1.280000 -0.005630 -2.028670
1.300000 -0.006491 -2.029426
1.320000 -0.007199 -2.031694
1.340000 -0.008572 -2.032633
1.360000 -0.008745 -2.035139
1.380000 -0.009025 -2.032493
1.400000 -0.010642 -2.042673
1.420000 -0.009564 -2.028978
1.440000 -0.009330 -2.034215
1.460000 -0.009431 -2.033375
1.480000 -0.009288 -2.042757
1.500000 -0.010460 -2.037100
1.520000 -0.010600 -2.031246
1.540000 -0.010480 -2.034999
1.560000 -0.010621 -2.034145
1.580000 -0.011143 -2.031624
1.600000 -0.010130 -2.037310
1.620000 -0.010035 -2.027017
1.640000 -0.008592 -2.032170
