0 Deg Regular Run 9 2018-04-12
Time(s) Response(deg) LoadCell(N)
0.000000 -0.037483 -2.026051
0.020000 -0.038473 -2.020030
0.040000 -0.039239 -2.027703
0.060000 -0.039794 -2.020912
0.080000 -0.040151 -2.025211
0.100000 -0.040321 -2.022634
0.120000 -0.040317 -2.016781
0.140000 -0.040151 -2.021458
0.160000 -0.039835 -2.028936
0.180000 -0.039383 -2.025561
0.200000 -0.038805 -2.027871
0.220000 -0.038114 -2.021052
0.240000 -0.037323 -2.025281
0.260000 -0.036443 -2.017257
0.280000 -0.035488 -2.019736
0.300000 -0.034468 -2.019049
0.320000 -0.033398 -2.019119
0.340000 -0.032288 -2.027703
0.360000 -0.031151 -2.028025
0.380000 -0.029999 -2.020086
0.400000 -0.028845 -2.026387
0.420000 -0.028744 -2.025617
0.440000 -0.027693 -2.025085
0.460000 -0.025944 -2.036876
0.480000 -0.024369 -2.029958
0.500000 -0.024410 -2.024483
0.520000 -0.024023 -2.035153
0.540000 -0.022286 -2.032213
0.560000 -0.022631 -2.031022
0.580000 -0.022152 -2.039074
0.600000 -0.022167 -2.024903
0.620000 -0.021952 -2.026513
0.640000 -0.022412 -2.024539
0.660000 -0.021612 -2.020436
0.680000 -0.020412 -2.018573
0.700000 -0.021538 -2.025631
0.720000 -0.020161 -2.028950
0.740000 -0.019877 -2.022158
0.760000 -0.020524 -2.022452
0.780000 -0.020919 -2.029202
0.800000 -0.021745 -2.029846
0.820000 -0.022177 -2.034439
0.840000 -0.022998 -2.023320
0.860000 -0.024875 -2.029482
0.880000 -0.026247 -2.023628
0.900000 -0.027702 -2.027409
0.920000 -0.028818 -2.030924
0.940000 -0.029273 -2.028418
0.960000 -0.029550 -2.022732
0.980000 -0.029525 -2.030560
1.000000 -0.028920 -2.025981
1.020000 -0.029668 -2.032269
1.040000 -0.030237 -2.029944
1.060000 -0.029644 -2.039172
1.080000 -0.029785 -2.026303
1.100000 -0.031161 -2.021598
1.120000 -0.031488 -2.024721
1.140000 -0.031369 -2.028964
1.160000 -0.031349 -2.028572
1.180000 -0.032348 -2.026093
1.200000 -0.032848 -2.026387
1.220000 -0.033195 -2.025225
1.240000 -0.032749 -2.018153
1.260000 -0.033664 -2.027563
1.280000 -0.035060 -2.028011
1.300000 -0.036445 -2.016459
1.320000 -0.036432 -2.019609
1.340000 -0.036807 -2.027787
1.360000 -0.038092 -2.019329
1.380000 -0.037732 -2.016179
1.400000 -0.036889 -2.021248
1.420000 -0.035613 -2.020548
1.440000 -0.034023 -2.016459
1.460000 -0.033290 -2.020842
1.480000 -0.032118 -2.019133
1.500000 -0.031951 -2.021388
1.520000 -0.030348 -2.030210
1.540000 -0.030936 -2.022298
1.560000 -0.030656 -2.021724
1.580000 -0.030254 -2.023558
1.600000 -0.029549 -2.024847
1.620000 -0.031349 -2.014848
1.640000 -0.032529 -2.015787
1.660000 -0.033299 -2.012790
1.680000 -0.034661 -2.022354
1.700000 -0.035722 -2.022732
1.720000 -0.036233 -2.027045
1.740000 -0.038824 -2.026793
1.760000 -0.040971 -2.023152
1.780000 -0.043432 -2.024679
1.800000 -0.047407 -2.023558
1.820000 -0.050753 -2.020506
1.840000 -0.053264 -2.026219
1.860000 -0.055781 -2.022830
1.880000 -0.059329 -2.020156
1.900000 -0.062894 -2.020562
1.920000 -0.065587 -2.022746
1.940000 -0.069850 -2.021934
1.960000 -0.074226 -2.024959
1.980000 -0.078455 -2.018965
2.000000 -0.082605 -2.022788
2.020000 -0.085797 -2.020842
2.040000 -0.090138 -2.023404
2.060000 -0.094782 -2.021304
2.080000 -0.097587 -2.024287
2.100000 -0.101693 -2.017677
2.120000 -0.104692 -2.016193
2.140000 -0.107011 -2.012118
2.160000 -0.108645 -2.025561
2.180000 -0.109713 -2.016137
2.200000 -0.110255 -2.035615
2.220000 -0.111237 -2.024119
2.240000 -0.111533 -2.025995
2.260000 -0.112294 -2.015296
2.280000 -0.111111 -2.022606
2.300000 -0.111159 -2.025323
2.320000 -0.111479 -2.018923
2.340000 -0.112096 -2.027619
2.360000 -0.111973 -2.026261
2.380000 -0.113180 -2.021906
2.400000 -0.114491 -2.023404
2.420000 -0.116561 -2.016473
2.440000 -0.116993 -2.017257
2.460000 -0.119063 -2.024021
2.480000 -0.120570 -2.023558
2.500000 -0.121315 -2.025309
2.520000 -0.121341 -2.024231
2.540000 -0.123268 -2.022592
2.560000 -0.123657 -2.028670
2.580000 -0.125425 -2.022396
2.600000 -0.127629 -2.031232
2.620000 -0.129902 -2.017929
2.640000 -0.131477 -2.020254
2.660000 -0.134417 -2.011978
2.680000 -0.138505 -2.020072
2.700000 -0.142211 -2.019497
2.720000 -0.146126 -2.028474
2.740000 -0.151285 -2.019343
2.760000 -0.155505 -2.021724
2.780000 -0.158791 -2.027255
2.800000 -0.162852 -2.026499
2.820000 -0.167869 -2.020688
2.840000 -0.173347 -2.025281
2.860000 -0.177665 -2.019595
2.880000 -0.182726 -2.015464
2.900000 -0.188861 -2.019343
2.920000 -0.193559 -2.013966
2.940000 -0.198201 -2.022424
2.960000 -0.203773 -2.018559
2.980000 -0.209118 -2.016389
3.000000 -0.214622 -2.018293
3.020000 -0.220891 -2.023838
3.040000 -0.226468 -2.021262
3.060000 -0.231761 -2.022648
3.080000 -0.238092 -2.025155
3.100000 -0.244706 -2.025309
3.120000 -0.251061 -2.022466
3.140000 -0.257864 -2.030924
3.160000 -0.264060 -2.026975
3.180000 -0.270882 -2.028250
3.200000 -0.277162 -2.029860
3.220000 -0.282829 -2.028544
3.240000 -0.287462 -2.018139
3.260000 -0.292561 -2.016781
3.280000 -0.295919 -2.013854
3.300000 -0.300650 -2.027941
3.320000 -0.304493 -2.030308
3.340000 -0.308860 -2.028544
3.360000 -0.312649 -2.031596
3.380000 -0.315937 -2.026429
3.400000 -0.318912 -2.020492
3.420000 -0.321906 -2.022158
3.440000 -0.323565 -2.030000
3.460000 -0.326594 -2.027843
3.480000 -0.328808 -2.028530
3.500000 -0.329179 -2.027479
3.520000 -0.329048 -2.027591
3.540000 -0.328216 -2.016795
3.560000 -0.326938 -2.027591
3.580000 -0.324221 -2.019876
3.600000 -0.323267 -2.023558
3.620000 -0.320233 -2.021864
3.640000 -0.316902 -2.020478
3.660000 -0.314478 -2.021024
3.680000 -0.311787 -2.031974
3.700000 -0.307209 -2.031582
3.720000 -0.301675 -2.026793
3.740000 -0.297210 -2.019063
3.760000 -0.291747 -2.027311
3.780000 -0.285159 -2.022914
3.800000 -0.280568 -2.024007
3.820000 -0.275257 -2.019806
3.840000 -0.268684 -2.024217
3.860000 -0.260812 -2.028530
3.880000 -0.253514 -2.025953
3.900000 -0.244896 -2.028726
3.920000 -0.236713 -2.022592
3.940000 -0.229926 -2.023979
3.960000 -0.221151 -2.018153
3.980000 -0.210667 -2.017621
4.000000 -0.200573 -2.022536
4.020000 -0.189273 -2.035489
4.040000 -0.178172 -2.021612
4.060000 -0.166495 -2.028418
4.080000 -0.152691 -2.025365
4.100000 -0.139406 -2.036259
4.120000 -0.124926 -2.029510
4.140000 -0.111210 -2.032198
4.160000 -0.094588 -2.032591
4.180000 -0.077681 -2.023740
4.200000 -0.061916 -2.032717
4.220000 -0.046106 -2.020030
4.240000 -0.028719 -2.016221
4.260000 -0.009786 -2.028740
4.280000 0.008046 -2.028474
4.300000 0.028158 -2.029594
4.320000 0.049468 -2.022830
4.340000 0.073637 -2.024105
4.360000 0.095939 -2.023600
4.380000 0.119973 -2.023810
4.400000 0.145350 -2.020758
4.420000 0.172858 -2.032647
4.440000 0.198446 -2.025729
4.460000 0.225656 -2.027591
4.480000 0.254726 -2.024231
4.500000 0.285040 -2.025813
4.520000 0.313936 -2.025925
4.540000 0.342323 -2.027815
4.560000 0.373203 -2.024735
4.580000 0.402340 -2.015296
4.600000 0.430944 -2.027465
4.620000 0.461778 -2.026989
4.640000 0.493663 -2.023208
4.660000 0.526228 -2.021682
4.680000 0.555329 -2.016263
4.700000 0.586705 -2.023979
4.720000 0.617508 -2.021794
4.740000 0.650111 -2.023544
4.760000 0.684077 -2.021822
4.780000 0.718556 -2.016543
4.800000 0.749738 -2.018181
4.820000 0.782277 -2.020086
4.840000 0.814952 -2.021150
4.860000 0.848329 -2.020380
4.880000 0.881294 -2.022130
4.900000 0.913127 -2.026849
4.920000 0.944596 -2.024833
4.940000 0.975923 -2.027815
4.960000 1.006435 -2.023208
4.980000 1.034469 -2.020660
5.000000 1.061142 -2.024455
5.020000 1.087526 -2.030714
5.040000 1.114058 -2.025953
5.060000 1.139119 -2.017341
5.080000 1.161621 -2.020576
5.100000 1.185539 -2.021920
5.120000 1.208289 -2.022662
5.140000 1.231913 -2.021808
5.160000 1.251445 -2.026415
5.180000 1.269948 -2.015114
5.200000 1.286577 -2.026737
5.220000 1.300588 -2.022298
5.240000 1.313866 -2.025799
5.260000 1.326244 -2.029020
5.280000 1.336367 -2.021500
5.300000 1.345785 -2.030042
5.320000 1.351345 -2.024455
5.340000 1.355251 -2.029300
5.360000 1.357550 -2.027801
5.380000 1.355566 -2.023292
5.400000 1.353746 -2.028964
5.420000 1.346794 -2.024441
5.440000 1.339899 -2.030322
5.460000 1.328098 -2.028810
5.480000 1.314012 -2.022676
5.500000 1.301248 -2.024287
5.520000 1.285642 -2.023460
5.540000 1.265937 -2.026065
5.560000 1.244530 -2.023222
5.580000 1.220212 -2.022116
5.600000 1.190739 -2.022578
5.620000 1.160339 -2.025757
5.640000 1.129538 -2.027017
5.660000 1.093306 -2.030910
5.680000 1.055230 -2.023376
5.700000 1.014500 -2.020604
5.720000 0.972026 -2.026359
5.740000 0.923894 -2.023866
5.760000 0.871368 -2.019834
5.780000 0.818189 -2.014624
5.800000 0.763425 -2.025729
5.820000 0.706381 -2.021136
5.840000 0.644467 -2.023012
5.860000 0.580356 -2.025519
5.880000 0.513724 -2.016081
5.900000 0.446242 -2.028208
5.920000 0.374723 -2.026401
5.940000 0.300354 -2.025953
5.960000 0.221309 -2.022704
5.980000 0.141378 -2.023880
6.000000 0.062820 -2.026611
6.020000 -0.020557 -2.018951
6.040000 -0.105227 -2.023852
6.060000 -0.194479 -2.023334
6.080000 -0.283703 -2.023362
6.100000 -0.376624 -2.021934
6.120000 -0.471685 -2.032283
6.140000 -0.565009 -2.029440
6.160000 -0.662039 -2.025603
6.180000 -0.759530 -2.024455
6.200000 -0.857443 -2.026695
6.220000 -0.958553 -2.024441
6.240000 -1.059344 -2.020198
6.260000 -1.160030 -2.023026
6.280000 -1.259693 -2.026303
6.300000 -1.361101 -2.031036
6.320000 -1.460360 -2.033935
6.340000 -1.561456 -2.028278
6.360000 -1.661176 -2.028054
6.380000 -1.760532 -2.032815
6.400000 -1.856448 -2.021570
6.420000 -1.948884 -2.032857
6.440000 -2.038933 -2.032675
6.460000 -2.128745 -2.029902
6.480000 -2.214808 -2.028390
6.500000 -2.297196 -2.020408
6.520000 -2.376577 -2.025785
6.540000 -2.453119 -2.023432
6.560000 -2.525796 -2.024021
6.580000 -2.591464 -2.032591
6.600000 -2.652405 -2.025841
6.620000 -2.713205 -2.027969
