0 Deg Regular Run 15 2018-04-12
Time(s) Response(deg) LoadCell(N)
0.000000 -0.301688 -2.016459
0.020000 -0.306817 -2.010871
0.040000 -0.311053 -2.007777
0.060000 -0.314446 -2.018027
0.080000 -0.317045 -2.015422
0.100000 -0.318897 -2.015703
0.120000 -0.320053 -2.023754
0.140000 -0.320560 -2.008659
0.160000 -0.320468 -2.024413
0.180000 -0.319825 -2.015591
0.200000 -0.318680 -2.020198
0.220000 -0.317082 -2.017999
0.240000 -0.315080 -2.016921
0.260000 -0.312722 -2.009737
0.280000 -0.310057 -2.022536
0.300000 -0.307134 -2.014890
0.320000 -0.304002 -2.016165
0.340000 -0.300710 -2.014470
0.360000 -0.297306 -2.013728
0.380000 -0.293839 -2.004542
0.400000 -0.290357 -2.008491
0.420000 -0.286964 -2.018979
0.440000 -0.283119 -2.011446
0.460000 -0.280962 -2.009303
0.480000 -0.279656 -2.011656
0.500000 -0.277806 -2.010535
0.520000 -0.276041 -2.016151
0.540000 -0.273050 -2.005536
0.560000 -0.272081 -2.021318
0.580000 -0.271115 -2.012356
0.600000 -0.269561 -2.012552
0.620000 -0.269720 -2.012818
0.640000 -0.271106 -2.016403
0.660000 -0.271698 -2.006180
0.680000 -0.272501 -2.005326
0.700000 -0.272874 -2.011305
0.720000 -0.274253 -2.008239
0.740000 -0.276626 -2.001069
0.760000 -0.278024 -2.013406
0.780000 -0.279907 -2.004150
0.800000 -0.281734 -2.003562
0.820000 -0.284234 -2.010199
0.840000 -0.285919 -2.009023
0.860000 -0.290234 -2.006502
0.880000 -0.291184 -2.017117
0.900000 -0.292637 -2.015520
0.920000 -0.295313 -2.012496
0.940000 -0.298584 -2.011460
0.960000 -0.301666 -2.008169
0.980000 -0.304157 -2.015268
1.000000 -0.306661 -2.005508
1.020000 -0.308333 -2.007525
1.040000 -0.310402 -2.008407
1.060000 -0.312140 -2.012258
1.080000 -0.313823 -2.009695
1.100000 -0.314268 -2.017005
1.120000 -0.314296 -2.005032
1.140000 -0.314420 -2.009163
1.160000 -0.315044 -2.011726
1.180000 -0.315479 -2.007959
1.200000 -0.315411 -2.014554
1.220000 -0.314821 -2.014470
1.240000 -0.314565 -2.016725
1.260000 -0.312890 -2.024091
1.280000 -0.310663 -2.015591
1.300000 -0.307138 -2.015142
1.320000 -0.304281 -2.011207
1.340000 -0.300759 -2.009177
1.360000 -0.298830 -2.010297
1.380000 -0.294340 -2.019441
1.400000 -0.289679 -2.011600
1.420000 -0.286266 -2.015829
1.440000 -0.282494 -2.011712
1.460000 -0.279373 -2.016039
1.480000 -0.275106 -2.016627
1.500000 -0.271235 -2.008141
1.520000 -0.268249 -2.012426
1.540000 -0.264583 -2.014372
1.560000 -0.261157 -2.019035
1.580000 -0.257946 -2.013812
1.600000 -0.255419 -2.015548
1.620000 -0.252476 -2.006474
1.640000 -0.250679 -2.014540
1.660000 -0.247740 -2.013112
1.680000 -0.244375 -2.019245
1.700000 -0.242892 -2.016081
1.720000 -0.243068 -2.016431
1.740000 -0.243132 -2.013420
1.760000 -0.242548 -2.008995
1.780000 -0.243854 -2.009079
1.800000 -0.245149 -2.020786
1.820000 -0.248162 -2.018251
1.840000 -0.251452 -2.014484
1.860000 -0.253840 -2.010773
1.880000 -0.256231 -2.013406
1.900000 -0.259417 -2.013462
1.920000 -0.263377 -2.006278
1.940000 -0.267391 -2.008085
1.960000 -0.271288 -2.014778
1.980000 -0.273927 -2.017663
2.000000 -0.277951 -2.009429
2.020000 -0.281117 -2.010563
2.040000 -0.284692 -2.012720
2.060000 -0.287822 -2.011992
2.080000 -0.291956 -2.013168
2.100000 -0.295499 -2.010493
2.120000 -0.299360 -2.019960
2.140000 -0.302678 -2.017229
2.160000 -0.306058 -2.019792
2.180000 -0.308620 -2.010423
2.200000 -0.313303 -2.012398
2.220000 -0.317919 -2.009303
2.240000 -0.321386 -2.009443
2.260000 -0.324621 -2.013126
2.280000 -0.326681 -2.018629
2.300000 -0.329464 -2.017481
2.320000 -0.333202 -2.011698
2.340000 -0.337582 -2.007469
2.360000 -0.342608 -2.015464
2.380000 -0.347651 -2.018097
2.400000 -0.352983 -2.018153
2.420000 -0.359063 -2.021332
2.440000 -0.363791 -2.020338
2.460000 -0.370924 -2.013574
2.480000 -0.380659 -2.008715
2.500000 -0.391671 -2.006894
2.520000 -0.403229 -2.008771
2.540000 -0.413724 -2.008239
2.560000 -0.425621 -2.015464
2.580000 -0.439776 -2.017845
2.600000 -0.454495 -2.011277
2.620000 -0.467744 -2.013700
2.640000 -0.479067 -2.004696
2.660000 -0.492750 -2.009471
2.680000 -0.510032 -2.010465
2.700000 -0.526103 -2.007048
2.720000 -0.541687 -2.007062
2.740000 -0.558317 -2.008645
2.760000 -0.579353 -2.008477
2.780000 -0.598209 -2.015436
2.800000 -0.618778 -2.022200
2.820000 -0.640854 -2.013322
2.840000 -0.660754 -2.012202
2.860000 -0.682636 -2.021444
2.880000 -0.706830 -2.011866
2.900000 -0.729444 -2.016487
2.920000 -0.754702 -2.011740
2.940000 -0.781097 -2.011782
2.960000 -0.807918 -2.012944
2.980000 -0.835296 -2.020030
3.000000 -0.862490 -2.018125
3.020000 -0.891740 -2.022060
3.040000 -0.923077 -2.013028
3.060000 -0.953962 -2.021052
3.080000 -0.986721 -2.026737
3.100000 -1.019874 -2.019904
3.120000 -1.055887 -2.020254
3.140000 -1.091529 -2.018111
3.160000 -1.127554 -2.024637
3.180000 -1.167627 -2.026205
3.200000 -1.207264 -2.024021
3.220000 -1.248918 -2.025071
3.240000 -1.291609 -2.022648
3.260000 -1.337606 -2.019315
3.280000 -1.381487 -2.015843
3.300000 -1.427275 -2.025085
3.320000 -1.472021 -2.021248
3.340000 -1.518604 -2.019567
3.360000 -1.564704 -2.017873
3.380000 -1.612663 -2.013476
3.400000 -1.659444 -2.013980
3.420000 -1.706297 -2.014512
3.440000 -1.757423 -2.014568
3.460000 -1.808201 -2.007188
3.480000 -1.862710 -2.012496
3.500000 -1.914566 -2.016753
3.520000 -1.968728 -2.023362
3.540000 -2.026119 -2.015408
3.560000 -2.081838 -2.021388
3.580000 -2.134088 -2.015605
3.600000 -2.188362 -2.014540
3.620000 -2.241780 -2.013252
3.640000 -2.295056 -2.011754
3.660000 -2.351854 -2.012524
3.680000 -2.406610 -2.016613
3.700000 -2.460266 -2.010647
3.720000 -2.518820 -2.012678
3.740000 -2.573752 -2.017229
3.760000 -2.628712 -2.017859
3.780000 -2.682983 -2.020646
3.800000 -2.735913 -2.021500
3.820000 -2.789914 -2.022158
3.840000 -2.842668 -2.011151
3.860000 -2.894380 -2.016403
3.880000 -2.947092 -2.015408
3.900000 -2.999512 -2.022172
3.920000 -3.050965 -2.019848
3.940000 -3.100915 -2.026849
3.960000 -3.151075 -2.021948
3.980000 -3.199197 -2.022270
4.000000 -3.243512 -2.016081
4.020000 -3.286378 -2.019077
4.040000 -3.327575 -2.014064
4.060000 -3.366682 -2.013140
4.080000 -3.405083 -2.020912
4.100000 -3.442078 -2.013252
4.120000 -3.473429 -2.020534
4.140000 -3.503510 -2.019834
4.160000 -3.531246 -2.013056
4.180000 -3.558674 -2.018209
4.200000 -3.582025 -2.011025
4.220000 -3.603454 -2.015661
4.240000 -3.620930 -2.017565
4.260000 -3.635068 -2.015240
4.280000 -3.646028 -2.023236
4.300000 -3.650767 -2.013322
4.320000 -3.653254 -2.016137
