0 Deg Regular Run 6 2018-04-12
Time(s) Response(deg) LoadCell(N)
0.000000 0.045263 -2.029062
0.020000 0.043815 -2.025099
0.040000 0.042308 -2.027815
0.060000 0.040748 -2.028194
0.080000 0.039144 -2.027017
0.100000 0.037505 -2.036329
0.120000 0.035838 -2.030672
0.140000 0.034152 -2.031134
0.160000 0.032455 -2.030014
0.180000 0.030754 -2.032563
0.200000 0.029058 -2.032437
0.220000 0.027375 -2.040909
0.240000 0.025714 -2.030742
0.260000 0.024081 -2.024567
0.280000 0.022486 -2.035573
0.300000 0.020937 -2.033011
0.320000 0.019440 -2.026387
0.340000 0.018006 -2.032521
0.360000 0.016641 -2.035097
0.380000 0.015355 -2.034929
0.400000 0.014154 -2.030140
0.420000 0.012782 -2.028096
0.440000 0.011039 -2.027115
0.460000 0.008282 -2.028544
0.480000 0.008348 -2.034201
0.500000 0.008440 -2.026303
0.520000 0.008006 -2.025057
0.540000 0.007766 -2.018825
0.560000 0.008031 -2.022872
0.580000 0.008563 -2.019848
0.600000 0.010005 -2.019469
0.620000 0.011868 -2.026527
0.640000 0.015178 -2.025463
0.660000 0.017956 -2.021654
0.680000 0.019095 -2.022242
0.700000 0.019443 -2.025365
0.720000 0.021181 -2.024679
0.740000 0.021433 -2.029748
0.760000 0.022000 -2.020772
0.780000 0.021891 -2.030448
0.800000 0.021542 -2.030000
0.820000 0.021197 -2.030672
0.840000 0.022694 -2.028011
0.860000 0.022340 -2.024105
0.880000 0.022289 -2.022032
0.900000 0.023428 -2.021962
0.920000 0.024501 -2.025631
0.940000 0.025707 -2.032773
0.960000 0.026615 -2.030504
0.980000 0.028150 -2.032128
1.000000 0.030028 -2.026751
1.020000 0.031077 -2.031316
1.040000 0.031469 -2.023558
1.060000 0.030746 -2.027017
1.080000 0.029340 -2.032675
1.100000 0.029856 -2.023586
1.120000 0.030209 -2.022074
1.140000 0.030109 -2.028474
1.160000 0.029608 -2.025827
1.180000 0.029297 -2.024679
1.200000 0.028658 -2.028978
1.220000 0.028383 -2.021794
1.240000 0.027187 -2.028768
1.260000 0.026707 -2.034369
1.280000 0.026641 -2.028306
1.300000 0.025861 -2.029398
1.320000 0.024636 -2.028810
1.340000 0.024246 -2.032941
1.360000 0.024068 -2.020492
1.380000 0.023014 -2.025771
1.400000 0.022819 -2.021248
1.420000 0.022424 -2.019553
1.440000 0.022416 -2.021122
1.460000 0.020723 -2.018475
1.480000 0.017765 -2.022662
1.500000 0.015255 -2.020842
1.520000 0.013292 -2.027325
1.540000 0.010215 -2.028530
1.560000 0.008855 -2.025897
1.580000 0.007351 -2.033445
1.600000 0.005565 -2.035363
1.620000 0.003965 -2.024399
1.640000 0.002489 -2.028025
1.660000 0.001559 -2.025673
1.680000 0.000532 -2.022970
1.700000 -0.001054 -2.027549
1.720000 -0.002161 -2.032423
1.740000 -0.002677 -2.032241
1.760000 -0.004231 -2.028194
1.780000 -0.006416 -2.026079
1.800000 -0.007053 -2.024161
1.820000 -0.009402 -2.029258
1.840000 -0.011056 -2.023404
1.860000 -0.013095 -2.024721
1.880000 -0.014093 -2.024525
1.900000 -0.013856 -2.024371
1.920000 -0.014267 -2.025757
1.940000 -0.014629 -2.028530
1.960000 -0.016284 -2.022592
1.980000 -0.017723 -2.025631
2.000000 -0.018589 -2.018979
2.020000 -0.019456 -2.027955
2.040000 -0.021763 -2.022284
2.060000 -0.022499 -2.031610
2.080000 -0.024672 -2.030742
2.100000 -0.027010 -2.033207
2.120000 -0.029078 -2.031554
2.140000 -0.031685 -2.022018
2.160000 -0.032822 -2.030840
2.180000 -0.035537 -2.023909
2.200000 -0.037692 -2.027101
2.220000 -0.039810 -2.030700
2.240000 -0.041660 -2.038234
2.260000 -0.044269 -2.029412
2.280000 -0.045875 -2.031736
2.300000 -0.048080 -2.036526
2.320000 -0.049145 -2.019595
2.340000 -0.050993 -2.027787
2.360000 -0.052924 -2.036904
2.380000 -0.054588 -2.027577
2.400000 -0.056184 -2.025617
2.420000 -0.059065 -2.025253
2.440000 -0.059649 -2.021752
2.460000 -0.060806 -2.018629
2.480000 -0.063278 -2.024623
2.500000 -0.063873 -2.030182
2.520000 -0.063019 -2.022116
2.540000 -0.064071 -2.022144
2.560000 -0.065526 -2.022354
2.580000 -0.067877 -2.023418
2.600000 -0.067610 -2.031400
2.620000 -0.068292 -2.030126
2.640000 -0.068366 -2.034733
2.660000 -0.067545 -2.030420
2.680000 -0.066705 -2.034243
2.700000 -0.065956 -2.026471
2.720000 -0.064327 -2.027871
2.740000 -0.064014 -2.029538
