0 Deg Regular Run 14 2018-04-12
Time(s) Response(deg) LoadCell(N)
0.000000 -0.583966 -2.012706
0.020000 -0.580454 -2.008841
0.040000 -0.577116 -2.022620
0.060000 -0.573949 -2.013616
0.080000 -0.570950 -2.005424
0.100000 -0.568114 -2.010059
0.120000 -0.565439 -2.008407
0.140000 -0.562921 -2.006054
0.160000 -0.560557 -2.010171
0.180000 -0.558343 -2.008141
0.200000 -0.556275 -2.018013
0.220000 -0.554350 -2.016977
0.240000 -0.552565 -2.009709
0.260000 -0.550915 -2.010717
0.280000 -0.549399 -2.015366
0.300000 -0.548011 -2.010437
0.320000 -0.546749 -2.006880
0.340000 -0.545610 -2.009933
0.360000 -0.544588 -2.010129
0.380000 -0.543682 -2.004318
0.400000 -0.542888 -2.009429
0.420000 -0.542070 -2.010479
0.440000 -0.541106 -2.003660
0.460000 -0.541235 -2.016403
0.480000 -0.540092 -2.019750
0.500000 -0.540428 -2.013350
0.520000 -0.539244 -2.010423
0.540000 -0.538713 -2.005886
0.560000 -0.539056 -2.013406
0.580000 -0.539382 -2.005046
0.600000 -0.540605 -2.010759
0.620000 -0.541779 -2.012244
0.640000 -0.542366 -2.011628
0.660000 -0.544043 -2.017411
0.680000 -0.543991 -2.009569
0.700000 -0.543582 -2.017019
0.720000 -0.543447 -2.010437
0.740000 -0.542351 -2.011193
0.760000 -0.542729 -2.016095
0.780000 -0.542655 -2.010997
0.800000 -0.542430 -2.009527
0.820000 -0.542671 -2.008995
0.840000 -0.541705 -2.005676
0.860000 -0.541855 -2.009093
0.880000 -0.540817 -2.018181
0.900000 -0.539791 -2.014862
0.920000 -0.538680 -2.014386
0.940000 -0.537918 -2.012216
0.960000 -0.537958 -2.020072
0.980000 -0.538618 -2.007525
1.000000 -0.537925 -2.008281
1.020000 -0.538632 -2.013042
1.040000 -0.540328 -2.008211
1.060000 -0.540410 -2.009737
1.080000 -0.540346 -2.012580
1.100000 -0.540747 -2.013112
1.120000 -0.540184 -2.017733
1.140000 -0.540087 -2.013224
1.160000 -0.541775 -2.011235
1.180000 -0.544452 -2.012832
1.200000 -0.546581 -2.011502
1.220000 -0.548730 -2.008197
1.240000 -0.550784 -2.011824
1.260000 -0.553042 -2.014638
1.280000 -0.553274 -2.011375
1.300000 -0.555420 -2.005018
1.320000 -0.557380 -2.010647
1.340000 -0.560256 -2.006446
1.360000 -0.561719 -2.017341
1.380000 -0.563972 -2.009779
1.400000 -0.566693 -2.011165
1.420000 -0.569084 -2.013700
1.440000 -0.570990 -2.007090
1.460000 -0.572808 -2.007819
1.480000 -0.574247 -2.002623
1.500000 -0.576377 -2.007230
1.520000 -0.578164 -2.006110
1.540000 -0.579835 -2.013140
1.560000 -0.580933 -2.014918
1.580000 -0.583750 -2.013308
1.600000 -0.585223 -2.019175
1.620000 -0.586640 -2.009051
1.640000 -0.585705 -2.020226
1.660000 -0.584611 -2.018153
1.680000 -0.583151 -2.016431
1.700000 -0.582986 -2.020814
1.720000 -0.583964 -2.016935
1.740000 -0.583586 -2.016375
1.760000 -0.584679 -2.013616
1.780000 -0.584607 -2.007679
1.800000 -0.584351 -2.011151
1.820000 -0.586280 -2.014834
1.840000 -0.587391 -2.005564
1.860000 -0.588171 -2.009723
1.880000 -0.589250 -2.018909
1.900000 -0.592055 -2.015366
1.920000 -0.594221 -2.009275
1.940000 -0.597342 -2.013434
1.960000 -0.599862 -2.012356
1.980000 -0.601093 -2.017005
2.000000 -0.601691 -2.011586
2.020000 -0.602258 -2.017691
2.040000 -0.602642 -2.018055
2.060000 -0.603033 -2.012818
2.080000 -0.604297 -2.017005
2.100000 -0.607116 -2.013378
2.120000 -0.609763 -2.016711
2.140000 -0.611516 -2.008743
2.160000 -0.612831 -2.019581
2.180000 -0.615280 -2.013406
2.200000 -0.618308 -2.009947
2.220000 -0.621231 -2.012874
2.240000 -0.625931 -2.013952
2.260000 -0.630150 -2.019091
2.280000 -0.633432 -2.024161
2.300000 -0.636740 -2.011474
2.320000 -0.639944 -2.018027
2.340000 -0.643038 -2.010269
2.360000 -0.646508 -2.009219
2.380000 -0.652153 -2.011446
2.400000 -0.655593 -2.006572
2.420000 -0.661710 -2.006880
2.440000 -0.667021 -2.008729
2.460000 -0.674174 -2.014736
2.480000 -0.681934 -2.005172
2.500000 -0.688334 -2.017719
2.520000 -0.697003 -2.015324
2.540000 -0.707723 -2.021220
2.560000 -0.720433 -2.010815
2.580000 -0.732784 -2.015591
2.600000 -0.745150 -2.018937
2.620000 -0.756591 -2.017621
2.640000 -0.768262 -2.014274
2.660000 -0.783133 -2.017061
2.680000 -0.797778 -2.012258
2.700000 -0.810345 -2.024665
2.720000 -0.822187 -2.017523
2.740000 -0.834752 -2.014708
2.760000 -0.850434 -2.011081
2.780000 -0.866886 -2.017159
2.800000 -0.880991 -2.021332
2.820000 -0.897573 -2.011852
2.840000 -0.916209 -2.020282
2.860000 -0.937051 -2.015520
2.880000 -0.955959 -2.015605
2.900000 -0.975087 -2.021066
2.920000 -0.994825 -2.016445
2.940000 -1.015035 -2.011221
2.960000 -1.035583 -2.014806
2.980000 -1.057665 -2.017243
3.000000 -1.081229 -2.016165
3.020000 -1.104586 -2.014638
3.040000 -1.128802 -2.019189
3.060000 -1.154209 -2.016431
3.080000 -1.179297 -2.015661
3.100000 -1.205646 -2.015591
3.120000 -1.233981 -2.015731
3.140000 -1.261229 -2.016179
3.160000 -1.290073 -2.009751
3.180000 -1.321095 -2.021738
3.200000 -1.354001 -2.013994
3.220000 -1.384620 -2.011782
3.240000 -1.415082 -2.014372
3.260000 -1.447596 -2.016977
3.280000 -1.478859 -2.016683
3.300000 -1.512144 -2.018685
3.320000 -1.548813 -2.026821
3.340000 -1.584088 -2.015030
3.360000 -1.617317 -2.012692
3.380000 -1.651779 -2.018237
3.400000 -1.687823 -2.015717
3.420000 -1.722924 -2.014834
3.440000 -1.761925 -2.019764
3.460000 -1.799287 -2.012342
3.480000 -1.833915 -2.012524
3.500000 -1.868887 -2.011936
3.520000 -1.908046 -2.010731
3.540000 -1.948885 -2.014428
3.560000 -1.990408 -2.013406
3.580000 -2.026441 -2.023208
3.600000 -2.062318 -2.009891
3.620000 -2.102291 -2.017383
3.640000 -2.140900 -2.017495
3.660000 -2.178303 -2.017957
3.680000 -2.213288 -2.016501
3.700000 -2.250613 -2.009611
3.720000 -2.286973 -2.016907
3.740000 -2.322719 -2.014904
3.760000 -2.358365 -2.015562
3.780000 -2.395273 -2.009429
3.800000 -2.430529 -2.018671
3.820000 -2.464952 -2.014288
3.840000 -2.498330 -2.016515
3.860000 -2.531806 -2.014876
3.880000 -2.563129 -2.023124
3.900000 -2.593069 -2.021780
