/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_VGOSWEC_freedecay_VGM45
* Project Lead:	JD
* Labview Operator:	JD
* Comments:	VGOSWEC scale model with 5.25" diameter cylindrical foundation and three pairs of opposing torsional springs. Model centered in window 2,  193.5 in from the start of the tank; probe positions: probe 1 (staff, front) - 134 in; probe 2 (sonic, alongside) - 193.5 in; probe 3 (staff, behind) - 274.5 in ; probe 4 (sonic, behind) - 332.5 in. Data aquisition specifications: wave start time: 0 s; wave end time: 40 s; delta t: 0.05; ramp time: 3 s; end time delay: 20 s; sampling rate: 2 ms. Kistler force cal factor: 3.33 V/N (X), 3.33 V/N (Y), 3.33 V/N (Z); Kistler moment cal factor: 3.33 V/Nm (Y), 3.33  V Nm (X,Z). Naming convention: T(period)_A(actuator amp)_B(beach distance)_VGM(variable geometry module angle).
* Date and Time:	Thu 17 Jun 2021 10:57:26 AM EDT
***********************************************************/

"Time(s)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	"Roll(deg)"	"Pitch(deg)"	"ForceX(N)"	"ForceY(N)"	"ForceZ(N)"	"MomentX"	"MomentY"	"MomentZ"	
0.00000	-2.04004	-1.96297	-0.47417	-0.44938	-3.87860	-89.82000	0.00465	-0.00858	-0.00992	-0.00150	-0.00363	-0.00107
0.00200	-2.04004	-1.96297	-0.47417	-0.44938	-3.87860	-89.82000	0.00465	-0.00858	-0.00992	-0.00150	-0.00363	-0.00107
0.00400	-2.04004	-1.96297	-0.47417	-0.44938	-3.87860	-89.91000	0.00465	-0.00858	-0.00992	-0.00150	-0.00363	-0.00107
0.00600	-2.04004	-1.96297	-0.47417	-0.44938	-3.87860	-89.91000	0.00465	-0.00858	-0.00992	-0.00150	-0.00363	-0.00107
0.00800	-2.04004	-1.96297	-0.47417	-0.44938	-3.96880	-89.91000	0.00465	-0.00858	-0.00992	-0.00150	-0.00363	-0.00107
0.01000	-0.00246	-0.00038	0.00031	0.00021	-3.96880	-89.91000	0.00465	-0.00858	-0.00992	-0.00150	-0.00363	-0.00107
0.01200	-0.00233	-0.00126	0.00048	0.00001	-3.87860	-89.82000	-0.06520	-0.06395	-0.06481	-0.04436	-0.01616	-0.00361
0.01400	-0.00233	-0.00126	0.00048	0.00001	-3.87860	-89.82000	-0.06520	-0.06395	-0.06481	-0.04436	-0.01616	-0.00361
0.01600	-0.00233	-0.00126	0.00048	0.00001	-3.69820	-89.73000	-0.06520	-0.06395	-0.06481	-0.04436	-0.01616	-0.00361
0.01800	-0.00233	-0.00126	0.00048	0.00001	-3.69820	-89.73000	-0.06520	-0.06395	-0.06481	-0.04436	-0.01616	-0.00361
0.02000	-0.00071	-0.00254	0.00042	-0.00019	-3.69820	-89.73000	-0.02808	-0.08880	-0.04244	-0.04581	-0.02378	-0.00441
0.02200	-0.00071	-0.00254	0.00042	-0.00019	-3.78840	-89.73000	-0.02808	-0.08880	-0.04244	-0.04581	-0.02378	-0.00441
0.02400	-0.00071	-0.00254	0.00042	-0.00019	-3.87860	-89.82000	-0.02808	-0.08880	-0.04244	-0.04581	-0.02378	-0.00441
0.02600	-0.00071	-0.00254	0.00042	-0.00019	-3.87860	-89.91000	-0.02808	-0.08880	-0.04244	-0.04581	-0.02378	-0.00441
0.02800	-0.00252	-0.00089	0.00051	-0.00013	-3.78840	-89.91000	-0.02808	-0.08880	-0.04244	-0.04581	-0.02378	-0.00441
0.03000	-0.00196	-0.00138	0.00059	-0.00007	-3.78840	-89.91000	-0.06002	-0.11522	-0.01774	-0.05229	-0.03232	-0.00284
0.03200	-0.00196	-0.00138	0.00059	-0.00007	-3.78840	-89.82000	-0.06002	-0.11522	-0.01774	-0.05229	-0.03232	-0.00284
0.03400	-0.00196	-0.00138	0.00059	-0.00007	-3.69820	-89.82000	-0.06002	-0.11522	-0.01774	-0.05229	-0.03232	-0.00284
0.03600	-0.00196	-0.00138	0.00059	-0.00007	-3.69820	-89.82000	-0.06002	-0.11522	-0.01774	-0.05229	-0.03232	-0.00284
