/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration
* Project Lead:	JN
* Labview Operator:	JN
* Date and Time:	Thu 06 May 2021 03:11:18 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00200	0.00000	0.00000	0.00000	0.00000	0.00000
0.00400	0.00000	0.00000	0.00000	0.00000	0.00000
0.00600	0.00000	1.96024	1.96660	0.00083	0.37150
0.00800	0.00000	1.96167	1.97010	0.00045	0.37078
0.01000	0.00000	1.96155	1.96879	0.00045	0.37115
0.01200	0.00000	1.96042	1.96780	0.00052	0.37324
0.01400	0.00036	1.95962	1.96901	0.00045	0.37330
0.01600	0.00036	1.95856	1.96971	0.00063	0.37385
0.01800	0.00036	1.95911	1.96858	0.00055	0.37326
0.02000	0.00036	1.95925	1.96886	0.00064	0.37413
0.02200	0.00036	1.96061	1.96798	0.00050	0.37392
0.02400	0.00038	1.96124	1.96754	0.00045	0.37414
0.02600	0.00038	1.96052	1.96743	0.00045	0.37293
0.02800	0.00038	1.95925	1.96748	0.00050	0.37306
0.03000	0.00038	1.95938	1.96684	0.00045	0.37389
0.03200	0.00038	1.95985	1.96725	0.00045	0.37285
0.03400	0.00039	1.95867	1.96791	0.00045	0.37257
0.03600	0.00039	1.95800	1.96801	0.00045	0.37322
0.03800	0.00039	1.96181	1.97071	0.00045	0.37274
0.04000	0.00039	1.96241	1.96898	0.00045	0.37248
0.04200	0.00039	1.96114	1.96863	0.00045	0.37217
0.04400	0.00039	1.96145	1.96888	0.00045	0.37192
0.04600	0.00039	1.95878	1.96902	0.00045	0.37176
0.04800	0.00039	1.95886	1.96757	0.00080	0.37132
0.05000	0.00039	1.95846	1.96734	0.00051	0.37133
0.05200	0.00039	1.95916	1.96715	0.00045	0.37256
0.05400	0.00039	1.96063	1.96791	0.00045	0.37265
0.05600	0.00039	1.96019	1.96752	0.00045	0.37332
0.05800	0.00039	1.95973	1.96793	0.00045	0.37365
0.06000	0.00039	1.96062	1.96815	0.00081	0.37343
0.06200	0.00039	1.95997	1.96834	0.00052	0.37339
0.06400	0.00039	1.96009	1.96669	0.00045	0.37321
0.06600	0.00039	1.95833	1.96619	0.00045	0.37268
0.06800	0.00039	1.95805	1.96988	0.00045	0.37279
0.07000	0.00039	1.96172	1.96952	0.00045	0.37257
0.07200	0.00039	1.96174	1.96879	0.00045	0.37323
0.07400	0.00039	1.95989	1.96864	0.00045	0.37370
0.07600	0.00039	1.96237	1.96807	0.00045	0.37444
0.07800	0.00039	1.95925	1.96751	0.00053	0.37489
0.08000	0.00039	1.96058	1.96678	0.00052	0.37463
0.08200	0.00039	1.95955	1.96819	0.00052	0.37414
0.08400	0.00039	1.96009	1.96767	0.00049	0.37212
0.08600	0.00039	1.96274	1.96697	0.00045	0.37276
0.08800	0.00039	1.96241	1.96659	0.00045	0.37249
0.09000	0.00039	1.96068	1.96738	0.00045	0.37225
0.09200	0.00039	1.95978	1.96815	0.00051	0.37253
0.09400	0.00039	1.96036	1.96730	0.00045	0.37257
0.09600	0.00039	1.96201	1.96717	0.00045	0.37272
0.09800	0.00039	1.96034	1.96788	0.00045	0.37342
0.10000	0.00039	1.96103	1.97021	0.00045	0.37325
0.10200	0.00039	1.96301	1.97005	0.00045	0.37304
0.10400	0.00039	1.96206	1.96937	0.00045	0.37305
0.10600	0.00039	1.96083	1.96685	0.00057	0.37211
0.10800	0.00039	1.96001	1.96734	0.00047	0.37231
0.11000	0.00039	1.95989	1.96614	0.00045	0.37290
0.11200	0.00039	1.95984	1.96685	0.00045	0.37282
0.11400	0.00039	1.95867	1.96657	0.00045	0.37325
0.11600	0.00039	1.96259	1.96795	0.00064	0.37295
0.11800	0.00039	1.96178	1.96786	0.00058	0.37401
0.12000	0.00039	1.96130	1.96793	0.00059	0.37335
0.12200	0.00039	1.95998	1.96775	0.00052	0.37343
0.12400	0.00038	1.96097	1.96827	0.00045	0.37365
0.12600	0.00038	1.96007	1.96838	0.00045	0.37370
0.12800	0.00038	1.96064	1.96713	0.00052	0.37290
0.13000	0.00038	1.95957	1.96702	0.00045	0.37249
0.13200	0.00038	1.96201	1.96988	0.00045	0.37264
0.13400	0.00037	1.96131	1.96888	0.00045	0.37199
0.13600	0.00037	1.96020	1.96629	0.00069	0.37310
0.13800	0.00037	1.95958	1.96737	0.00045	0.37239
0.14000	0.00037	1.95883	1.96696	0.00045	0.37200
0.14200	0.00037	1.95874	1.96764	0.00045	0.37211
0.14400	0.00033	1.95840	1.96745	0.00045	0.37353
0.14600	0.00033	1.95857	1.96624	0.00079	0.37353
0.14800	0.00033	1.96261	1.96713	0.00045	0.37329
0.15000	0.00033	1.96146	1.96625	0.00053	0.37351
0.15200	0.00033	1.95889	1.96645	0.00052	0.37352
0.15400	0.00028	1.95880	1.96681	0.00045	0.37164
0.15600	0.00028	1.95846	1.96728	0.00069	0.37199
0.15800	0.00028	1.95889	1.96717	0.00089	0.37204
0.16000	0.00028	1.95883	1.96741	0.00070	0.37209
0.16200	0.00028	1.95922	1.96858	0.00057	0.37207
0.16400	0.00024	1.96240	1.96986	0.00045	0.37354
0.16600	0.00024	1.96126	1.96760	0.00045	0.37355
0.16800	0.00024	1.95858	1.96710	0.00075	0.37312
0.17000	0.00024	1.95957	1.96810	0.00045	0.37337
0.17200	0.00024	1.95924	1.96738	0.00045	0.37370
0.17400	0.00020	1.95901	1.96742	0.00045	0.37272
0.17600	0.00020	1.95869	1.96821	0.00094	0.37288
0.17800	0.00020	1.96048	1.96743	0.00051	0.37285
0.18000	0.00020	1.96098	1.96713	0.00045	0.37303
0.18200	0.00020	1.96064	1.96753	0.00070	0.37305
0.18400	0.00016	1.95962	1.96718	0.00045	0.37295
0.18600	0.00016	1.95785	1.96508	0.00057	0.37232
0.18800	0.00016	1.95879	1.96620	0.00054	0.37214
0.19000	0.00016	1.95877	1.96641	0.00045	0.37226
0.19200	0.00016	1.95834	1.96562	0.00063	0.37217
0.19400	0.00012	1.95890	1.96927	0.00045	0.37375
0.19600	0.00012	1.96322	1.97086	0.00045	0.37374
0.19800	0.00012	1.96089	1.96806	0.00079	0.37382
0.20000	0.00012	1.96037	1.96745	0.00071	0.37434
0.20200	0.00012	1.95917	1.96804	0.00052	0.37415
0.20400	0.00008	1.95889	1.96726	0.00045	0.37333
0.20600	0.00008	1.96002	1.96647	0.00045	0.37222
0.20800	0.00008	1.96029	1.96636	0.00045	0.37253
0.21000	0.00008	1.96206	1.96630	0.00047	0.37296
0.21200	0.00008	1.96175	1.96618	0.00045	0.37256
0.21400	0.00004	1.96108	1.96693	0.00045	0.37392
0.21600	0.00004	1.95886	1.96740	0.00045	0.37430
0.21800	0.00004	1.95874	1.96804	0.00063	0.37439
0.22000	0.00004	1.95861	1.96718	0.00083	0.37356
0.22200	0.00004	1.95849	1.96680	0.00063	0.37416
0.22400	-0.00001	1.95840	1.96632	0.00067	0.37301
0.22600	-0.00001	1.96176	1.96923	0.00045	0.37190
0.22800	-0.00001	1.96233	1.96818	0.00050	0.37224
0.23000	-0.00001	1.96037	1.96623	0.00045	0.37192
0.23200	-0.00001	1.95931	1.96690	0.00045	0.37197
0.23400	-0.00004	1.95962	1.96682	0.00045	0.37282
0.23600	-0.00004	1.95729	1.96631	0.00083	0.37177
0.23800	-0.00004	1.95775	1.96586	0.00047	0.37221
0.24000	-0.00004	1.95953	1.96567	0.00045	0.37262
0.24200	-0.00004	1.96142	1.96681	0.00052	0.37192
0.24400	-0.00009	1.96009	1.96681	0.00045	0.37257
0.24600	-0.00009	1.95927	1.96754	0.00127	0.37300
0.24800	-0.00009	1.96009	1.96843	0.00052	0.37255
0.25000	-0.00009	1.96000	1.96731	0.00045	0.37252
0.25200	-0.00009	1.95992	1.96788	0.00045	0.37243
0.25400	-0.00013	1.95949	1.96706	0.00045	0.37290
0.25600	-0.00013	1.95997	1.96845	0.00047	0.37230
0.25800	-0.00013	1.96157	1.97021	0.00047	0.37217
0.26000	-0.00013	1.96200	1.96757	0.00056	0.37206
0.26200	-0.00013	1.95956	1.96614	0.00045	0.37264
0.26400	-0.00018	1.95888	1.96742	0.00045	0.37237
0.26600	-0.00018	1.96100	1.96812	0.00045	0.37357
0.26800	-0.00018	1.95889	1.96786	0.00045	0.37359
0.27000	-0.00018	1.96052	1.96793	0.00045	0.37349
0.27200	-0.00018	1.96130	1.96724	0.00045	0.37325
0.27400	-0.00023	1.96233	1.96827	0.00045	0.37381
0.27600	-0.00023	1.96008	1.96777	0.00075	0.37204
0.27800	-0.00023	1.95791	1.96669	0.00065	0.37300
0.28000	-0.00023	1.95835	1.96714	0.00045	0.37222
0.28200	-0.00023	1.95851	1.96738	0.00076	0.37256
0.28400	-0.00028	1.95874	1.96754	0.00070	0.37365
0.28600	-0.00028	1.95933	1.96736	0.00069	0.37462
0.28800	-0.00028	1.96028	1.97041	0.00079	0.37494
0.29000	-0.00028	1.96190	1.96969	0.00045	0.37478
0.29200	-0.00028	1.96080	1.97013	0.00045	0.37466
0.29400	-0.00033	1.96131	1.96742	0.00045	0.37521
0.29600	-0.00033	1.96046	1.96865	0.00064	0.37297
0.29800	-0.00033	1.96183	1.96738	0.00052	0.37285
0.30000	-0.00033	1.95941	1.96788	0.00045	0.37266
0.30200	-0.00033	1.95951	1.96679	0.00045	0.37213
0.30400	-0.00039	1.96172	1.96632	0.00045	0.37224
0.30600	-0.00039	1.96242	1.96843	0.00057	0.37343
0.30800	-0.00039	1.96061	1.96862	0.00045	0.37381
0.31000	-0.00039	1.96008	1.96747	0.00062	0.37380
0.31200	-0.00039	1.96001	1.96724	0.00045	0.37394
0.31400	-0.00044	1.95840	1.96669	0.00045	0.37314
0.31600	-0.00044	1.95968	1.96699	0.00045	0.37323
0.31800	-0.00044	1.96167	1.96823	0.00045	0.37308
0.32000	-0.00044	1.96239	1.96859	0.00045	0.37318
0.32200	-0.00044	1.96257	1.96757	0.00045	0.37324
0.32400	-0.00049	1.96002	1.96706	0.00045	0.37284
0.32600	-0.00049	1.96035	1.96840	0.00045	0.37250
0.32800	-0.00049	1.96134	1.96838	0.00045	0.37252
0.33000	-0.00049	1.96059	1.96829	0.00064	0.37228
0.33200	-0.00049	1.95980	1.96831	0.00045	0.37194
0.33400	-0.00053	1.96023	1.96706	0.00045	0.37179
0.33600	-0.00053	1.96168	1.96775	0.00057	0.37352
0.33800	-0.00053	1.96191	1.96514	0.00045	0.37387
