/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration
* Project Lead:	JN
* Labview Operator:	JN
* Date and Time:	Thu 06 May 2021 04:38:45 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	-0.00003	-1.96785	-1.96011	-0.00069	-0.37171
0.00200	0.00000	-1.96785	-1.96011	-0.00069	-0.37171
0.00400	0.00000	-1.96785	-1.96011	-0.00069	-0.37171
0.00600	0.00000	-0.00043	0.00295	0.00006	0.00165
0.00800	0.00000	-0.00333	0.00332	-0.00023	0.00184
0.01000	0.00000	-0.00240	0.00367	-0.00023	0.00204
0.01200	0.00369	-0.00246	0.00349	-0.00023	0.00499
0.01400	0.00369	-0.00386	0.00457	-0.00023	0.00693
0.01600	0.00369	-0.00319	0.00770	-0.00020	0.00518
0.01800	0.00369	-0.00162	0.00600	-0.00020	0.00491
0.02000	0.00369	-0.00452	0.00450	-0.00023	0.00458
0.02200	0.00369	-0.00293	0.00363	-0.00023	0.00774
0.02400	0.00380	-0.00410	0.00463	0.00018	0.00693
0.02600	0.00380	-0.00380	0.00085	0.00001	0.00778
0.02800	0.00380	-0.00323	0.00258	-0.00018	0.00762
0.03000	0.00380	-0.00279	0.00443	-0.00023	0.00821
0.03200	0.00380	-0.00207	0.00538	-0.00023	0.00455
0.03400	0.00393	-0.00266	0.00573	-0.00023	0.00483
0.03600	0.00393	-0.00328	0.00597	0.00002	0.00438
0.03800	0.00393	-0.00391	0.00394	-0.00005	0.00422
0.04000	0.00393	-0.00436	0.00365	-0.00023	0.00406
0.04200	0.00406	-0.00288	0.00378	-0.00023	0.00315
0.04400	0.00406	-0.00425	0.00365	-0.00018	0.00326
0.04600	0.00406	-0.00096	0.00363	-0.00023	0.00303
0.04800	0.00406	-0.00201	0.00630	-0.00023	0.00253
0.05000	0.00406	-0.00213	0.00503	-0.00023	0.00284
0.05200	0.00406	-0.00160	0.00454	-0.00023	0.00242
0.05400	0.00412	-0.00190	0.00351	-0.00022	0.00264
0.05600	0.00412	-0.00199	0.00394	-0.00004	0.00208
0.05800	0.00412	-0.00150	0.00386	-0.00012	0.00317
0.06000	0.00412	-0.00223	0.00321	-0.00001	0.00257
0.06200	0.00412	-0.00302	0.00302	-0.00023	0.00585
0.06400	0.00422	-0.00350	0.00466	-0.00023	0.00644
