/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration
* Project Lead:	JN
* Labview Operator:	JN
* Date and Time:	Thu 06 May 2021 03:28:02 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	0.00001	0.00000	0.00000	0.00000	0.00000
0.00200	0.00000	0.00000	0.00000	0.00000	0.00000
0.00400	0.00000	0.00000	0.00000	0.00000	0.00000
0.00600	0.00000	1.96029	1.96785	0.00052	0.37300
0.00800	0.00000	1.95990	1.96810	0.00083	0.37222
0.01000	0.00000	1.96011	1.97116	0.00063	0.37249
0.01200	0.00000	1.96114	1.96982	0.00045	0.37285
0.01400	0.00194	1.96084	1.96904	0.00045	0.37306
0.01600	0.00194	1.95945	1.96754	0.00045	0.37375
0.01800	0.00194	1.96303	1.96582	0.00049	0.37381
0.02000	0.00194	1.96151	1.96837	0.00045	0.37364
0.02200	0.00194	1.95945	1.96787	0.00056	0.37350
0.02400	0.00202	1.96033	1.96737	0.00083	0.37325
0.02600	0.00202	1.96105	1.96817	0.00077	0.37414
0.02800	0.00202	1.96364	1.96467	0.00059	0.37445
0.03000	0.00202	1.96168	1.96757	0.00045	0.37374
0.03200	0.00202	1.95961	1.96696	0.00045	0.37205
0.03400	0.00209	1.95972	1.96737	0.00045	0.37204
0.03600	0.00209	1.96112	1.96840	0.00245	0.37145
0.03800	0.00209	1.95992	1.97192	0.00066	0.37200
0.04000	0.00209	1.95973	1.96777	0.00084	0.37274
0.04200	0.00209	1.96080	1.97093	0.00045	0.37232
0.04400	0.00215	1.96189	1.97071	0.00045	0.37206
0.04600	0.00215	1.96135	1.96871	0.00158	0.37200
0.04800	0.00215	1.95741	1.96958	0.00045	0.37166
0.05000	0.00215	1.95894	1.96837	0.00063	0.37169
0.05200	0.00215	1.95922	1.96690	0.00045	0.37260
0.05400	0.00222	1.95940	1.96876	0.00045	0.37291
0.05600	0.00222	1.95961	1.96982	0.00045	0.37401
0.05800	0.00222	1.96461	1.96818	0.00045	0.37390
0.06000	0.00222	1.96258	1.96645	0.00045	0.37334
0.06200	0.00222	1.96023	1.96698	0.00045	0.37346
0.06400	0.00228	1.96023	1.96803	0.00051	0.37369
0.06600	0.00228	1.95942	1.96706	0.00050	0.37497
0.06800	0.00228	1.96359	1.96602	0.00045	0.37421
0.07000	0.00228	1.96031	1.96760	0.00045	0.37446
0.07200	0.00228	1.96091	1.96935	0.00045	0.37398
0.07400	0.00234	1.96145	1.97193	0.00051	0.37335
0.07600	0.00234	1.96101	1.96913	0.00148	0.37209
0.07800	0.00234	1.95671	1.96984	0.00045	0.37232
0.08000	0.00234	1.96016	1.96842	0.00050	0.37285
0.08200	0.00234	1.96041	1.96862	0.00045	0.37298
0.08400	0.00238	1.96125	1.96904	0.00045	0.37286
0.08600	0.00238	1.96042	1.96788	0.00168	0.37190
0.08800	0.00238	1.95862	1.96951	0.00052	0.37278
0.09000	0.00238	1.96218	1.96831	0.00051	0.37303
0.09200	0.00238	1.96217	1.96732	0.00050	0.37265
0.09400	0.00242	1.96062	1.96657	0.00045	0.37282
0.09600	0.00242	1.95903	1.96735	0.00045	0.37244
0.09800	0.00242	1.96189	1.96728	0.00051	0.37232
0.10000	0.00242	1.96053	1.96830	0.00077	0.37289
0.10200	0.00242	1.95964	1.96758	0.00057	0.37285
0.10400	0.00246	1.96059	1.96986	0.00045	0.37325
0.10600	0.00246	1.96280	1.97152	0.00045	0.37346
0.10800	0.00246	1.96118	1.96736	0.00063	0.37246
0.11000	0.00246	1.96145	1.96737	0.00070	0.37277
0.11200	0.00246	1.96006	1.96687	0.00045	0.37299
0.11400	0.00248	1.95962	1.96815	0.00045	0.37369
0.11600	0.00248	1.95966	1.96728	0.00052	0.37481
0.11800	0.00248	1.96008	1.96962	0.00068	0.37546
0.12000	0.00248	1.95856	1.96702	0.00057	0.37480
0.12200	0.00248	1.96148	1.96649	0.00045	0.37381
0.12400	0.00250	1.96067	1.96764	0.00045	0.37246
0.12600	0.00250	1.95878	1.96695	0.00057	0.37277
0.12800	0.00250	1.96059	1.96830	0.00093	0.37408
0.13000	0.00250	1.96245	1.96918	0.00045	0.37307
0.13200	0.00250	1.96023	1.96920	0.00092	0.37314
0.13400	0.00251	1.95962	1.96909	0.00084	0.37296
0.13600	0.00251	1.96080	1.97026	0.00045	0.37216
0.13800	0.00251	1.96256	1.96857	0.00045	0.37322
0.14000	0.00251	1.96290	1.96891	0.00061	0.37269
0.14200	0.00251	1.96074	1.96843	0.00058	0.37302
0.14400	0.00251	1.96006	1.96866	0.00045	0.37407
0.14600	0.00251	1.95860	1.96776	0.00058	0.37410
0.14800	0.00251	1.95889	1.96699	0.00068	0.37323
0.15000	0.00251	1.95963	1.96914	0.00045	0.37414
0.15200	0.00251	1.96308	1.96714	0.00045	0.37418
0.15400	0.00251	1.96247	1.96786	0.00045	0.37301
0.15600	0.00251	1.95996	1.96693	0.00045	0.37244
0.15800	0.00251	1.96059	1.96830	0.00051	0.37346
0.16000	0.00251	1.96034	1.96652	0.00063	0.37416
0.16200	0.00251	1.95941	1.96819	0.00051	0.37394
0.16400	0.00251	1.95973	1.96742	0.00089	0.37336
0.16600	0.00251	1.95992	1.96907	0.00063	0.37312
0.16800	0.00251	1.96183	1.96968	0.00072	0.37299
0.17000	0.00251	1.96020	1.96837	0.00045	0.37271
