/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration
* Project Lead:	JN
* Labview Operator:	JN
* Date and Time:	Thu 06 May 2021 02:55:50 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	0.00001	0.00000	0.00000	0.00000	0.00000
0.00200	0.00000	0.00000	0.00000	0.00000	0.00000
0.00400	0.00000	1.96105	1.96729	0.00045	0.37310
0.00600	0.00089	1.96105	1.96729	0.00045	0.37310
0.00800	0.00089	1.95899	1.96670	0.00045	0.37261
0.01000	0.00089	1.95890	1.96745	0.00074	0.37326
0.01200	0.00089	1.95855	1.96799	0.00090	0.37270
0.01400	0.00089	1.95918	1.96708	0.00045	0.37315
0.01600	0.00088	1.95959	1.96709	0.00045	0.37333
0.01800	0.00088	1.96131	1.96916	0.00045	0.37273
0.02000	0.00088	1.96091	1.96904	0.00045	0.37240
0.02200	0.00088	1.95872	1.96877	0.00048	0.37294
0.02400	0.00088	1.95853	1.96695	0.00045	0.37228
0.02600	0.00080	1.95905	1.96684	0.00045	0.37204
0.02800	0.00080	1.95935	1.96496	0.00045	0.37226
0.03000	0.00080	1.95862	1.96597	0.00045	0.37222
0.03200	0.00080	1.95900	1.96675	0.00063	0.37180
0.03400	0.00080	1.96072	1.96647	0.00045	0.37239
0.03600	0.00074	1.96084	1.96641	0.00045	0.37280
0.03800	0.00074	1.96073	1.96777	0.00052	0.37330
0.04000	0.00074	1.95963	1.96752	0.00045	0.37355
0.04200	0.00074	1.95978	1.96781	0.00045	0.37286
0.04400	0.00074	1.95908	1.96686	0.00045	0.37234
0.04600	0.00067	1.95841	1.96712	0.00047	0.37086
0.04800	0.00067	1.96120	1.96877	0.00045	0.37127
0.05000	0.00067	1.96170	1.97070	0.00045	0.37069
0.05200	0.00067	1.96085	1.96845	0.00045	0.37062
0.05400	0.00067	1.95845	1.96746	0.00045	0.37226
0.05600	0.00060	1.95903	1.96643	0.00047	0.37381
0.05800	0.00060	1.95851	1.96684	0.00060	0.37505
0.06000	0.00060	1.96012	1.96742	0.00046	0.37465
0.06200	0.00060	1.95902	1.96834	0.00053	0.37410
0.06400	0.00060	1.96122	1.96765	0.00045	0.37397
0.06600	0.00052	1.96146	1.96759	0.00045	0.37276
0.06800	0.00052	1.96061	1.96760	0.00048	0.37305
0.07000	0.00052	1.96022	1.96788	0.00052	0.37318
0.07200	0.00052	1.96128	1.96718	0.00057	0.37236
0.07400	0.00052	1.95978	1.96679	0.00045	0.37249
0.07600	0.00042	1.95962	1.96573	0.00045	0.37250
0.07800	0.00042	1.95872	1.96546	0.00045	0.37248
0.08000	0.00042	1.95983	1.96777	0.00045	0.37228
0.08200	0.00042	1.96161	1.96954	0.00056	0.37251
0.08400	0.00042	1.96018	1.96862	0.00049	0.37288
0.08600	0.00034	1.95906	1.96815	0.00068	0.37252
0.08800	0.00034	1.95911	1.96703	0.00060	0.37250
0.09000	0.00034	1.95872	1.96806	0.00064	0.37281
0.09200	0.00034	1.95884	1.96691	0.00045	0.37223
0.09400	0.00034	1.95967	1.96795	0.00045	0.37188
0.09600	0.00026	1.96030	1.96646	0.00045	0.37132
0.09800	0.00026	1.95959	1.96534	0.00045	0.37125
0.10000	0.00026	1.95986	1.96718	0.00066	0.37222
0.10200	0.00026	1.95844	1.96815	0.00053	0.37198
0.10400	0.00026	1.95933	1.96776	0.00045	0.37262
0.10600	0.00016	1.95907	1.96734	0.00045	0.37403
0.10800	0.00016	1.95895	1.96713	0.00048	0.37488
0.11000	0.00016	1.95891	1.96696	0.00051	0.37450
0.11200	0.00016	1.96192	1.96909	0.00058	0.37427
0.11400	0.00016	1.96096	1.97008	0.00045	0.37424
0.11600	0.00006	1.96016	1.96854	0.00045	0.37183
0.11800	0.00006	1.95844	1.96738	0.00045	0.37179
0.12000	0.00006	1.95869	1.96619	0.00069	0.37189
0.12200	0.00006	1.95761	1.96646	0.00045	0.37194
0.12400	0.00006	1.95858	1.96709	0.00051	0.37210
0.12600	-0.00007	1.95957	1.96693	0.00068	0.37302
0.12800	-0.00007	1.96061	1.96607	0.00051	0.37300
0.13000	-0.00007	1.96029	1.96671	0.00051	0.37308
0.13200	-0.00007	1.95945	1.96662	0.00082	0.37300
0.13400	-0.00007	1.95928	1.96714	0.00069	0.37314
0.13600	-0.00016	1.95962	1.96692	0.00045	0.37251
0.13800	-0.00016	1.95925	1.96806	0.00045	0.37198
0.14000	-0.00016	1.95778	1.96656	0.00045	0.37231
0.14200	-0.00016	1.96100	1.96619	0.00045	0.37209
0.14400	-0.00016	1.96101	1.96846	0.00045	0.37237
0.14600	-0.00027	1.96018	1.96820	0.00045	0.37206
0.14800	-0.00027	1.96005	1.96860	0.00055	0.37265
0.15000	-0.00027	1.95936	1.96765	0.00045	0.37238
0.15200	-0.00027	1.95989	1.96764	0.00045	0.37201
0.15400	-0.00027	1.95867	1.96699	0.00045	0.37161
0.15600	-0.00039	1.95835	1.96617	0.00047	0.37410
0.15800	-0.00039	1.96251	1.96586	0.00045	0.37324
0.16000	-0.00039	1.95980	1.96643	0.00057	0.37349
0.16200	-0.00039	1.95973	1.96620	0.00049	0.37379
0.16400	-0.00039	1.95886	1.96685	0.00045	0.37435
0.16600	-0.00051	1.95956	1.96703	0.00045	0.37279
0.16800	-0.00051	1.95917	1.96818	0.00051	0.37213
0.17000	-0.00051	1.96022	1.96702	0.00045	0.37223
