/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration
* Project Lead:	JN
* Labview Operator:	JN
* Date and Time:	Thu 06 May 2021 03:19:27 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00200	0.00000	0.00000	0.00000	0.00000	0.00000
0.00400	0.00000	0.00000	0.00000	0.00000	0.00000
0.00600	0.00000	1.96250	1.97026	0.00117	0.37217
0.00800	0.00000	1.95975	1.97120	0.00057	0.37228
0.01000	0.00000	1.96046	1.97075	0.00069	0.37206
0.01200	0.00000	1.95969	1.96806	0.00075	0.37226
0.01400	0.00000	1.95933	1.97004	0.00092	0.37156
0.01600	0.00090	1.96146	1.96815	0.00051	0.37207
0.01800	0.00090	1.96220	1.96818	0.00047	0.37324
0.02000	0.00090	1.96158	1.96773	0.00045	0.37320
0.02200	0.00090	1.96047	1.96813	0.00045	0.37399
0.02400	0.00090	1.95973	1.96892	0.00139	0.37251
0.02600	0.00093	1.95940	1.96819	0.00045	0.37268
0.02800	0.00093	1.95918	1.96714	0.00045	0.37328
0.03000	0.00093	1.95868	1.96626	0.00045	0.37367
0.03200	0.00093	1.96233	1.96684	0.00045	0.37306
0.03400	0.00093	1.96044	1.96658	0.00130	0.37304
0.03600	0.00095	1.96129	1.96681	0.00051	0.37345
0.03800	0.00095	1.95930	1.96882	0.00064	0.37325
0.04000	0.00095	1.95899	1.97018	0.00057	0.37362
0.04200	0.00095	1.95863	1.96947	0.00095	0.37348
0.04400	0.00095	1.95872	1.96843	0.00057	0.37358
0.04600	0.00097	1.95961	1.96760	0.00045	0.37354
0.04800	0.00097	1.96161	1.96695	0.00045	0.37195
0.05000	0.00097	1.96056	1.96612	0.00045	0.37184
0.05200	0.00097	1.95858	1.96748	0.00045	0.37271
0.05400	0.00097	1.95890	1.96723	0.00045	0.37265
0.05600	0.00098	1.95860	1.96758	0.00057	0.37253
0.05800	0.00098	1.95845	1.96743	0.00045	0.37180
0.06000	0.00098	1.95873	1.96712	0.00045	0.37172
0.06200	0.00098	1.95969	1.96710	0.00045	0.37119
0.06400	0.00098	1.96135	1.96670	0.00058	0.37108
0.06600	0.00098	1.96116	1.96826	0.00045	0.37127
0.06800	0.00098	1.96030	1.96837	0.00045	0.37309
0.07000	0.00098	1.96006	1.97241	0.00051	0.37319
0.07200	0.00098	1.95988	1.97191	0.00045	0.37293
0.07400	0.00098	1.96072	1.96784	0.00053	0.37284
0.07600	0.00099	1.95962	1.96771	0.00045	0.37201
0.07800	0.00099	1.96000	1.96713	0.00045	0.37345
0.08000	0.00099	1.96239	1.96676	0.00045	0.37386
0.08200	0.00099	1.96027	1.96617	0.00049	0.37428
0.08400	0.00099	1.96006	1.96657	0.00116	0.37341
0.08600	0.00099	1.96008	1.96840	0.00063	0.37297
0.08800	0.00099	1.96013	1.96810	0.00066	0.37395
0.09000	0.00099	1.96022	1.96885	0.00058	0.37339
0.09200	0.00099	1.96041	1.96706	0.00049	0.37347
0.09400	0.00099	1.96091	1.96879	0.00105	0.37272
0.09600	0.00100	1.96251	1.96791	0.00045	0.37256
0.09800	0.00100	1.96089	1.96758	0.00045	0.37292
0.10000	0.00100	1.95990	1.96874	0.00045	0.37287
0.10200	0.00100	1.96052	1.97120	0.00045	0.37268
0.10400	0.00100	1.95945	1.96921	0.00045	0.37324
0.10600	0.00100	1.96002	1.96658	0.00048	0.37348
0.10800	0.00100	1.95978	1.96879	0.00045	0.37380
0.11000	0.00100	1.96167	1.96845	0.00051	0.37441
0.11200	0.00100	1.96170	1.96757	0.00063	0.37433
0.11400	0.00100	1.96148	1.96748	0.00057	0.37494
0.11600	0.00100	1.95969	1.96776	0.00074	0.37351
0.11800	0.00100	1.95917	1.96668	0.00045	0.37328
0.12000	0.00100	1.95940	1.96710	0.00045	0.37312
0.12200	0.00100	1.95775	1.96703	0.00045	0.37317
0.12400	0.00100	1.95922	1.96820	0.00045	0.37230
0.12600	0.00100	1.96155	1.96758	0.00045	0.37224
0.12800	0.00100	1.96267	1.96838	0.00045	0.37388
0.13000	0.00100	1.96107	1.96799	0.00045	0.37442
0.13200	0.00100	1.96020	1.96916	0.00045	0.37410
0.13400	0.00100	1.95968	1.96952	0.00075	0.37388
0.13600	0.00100	1.96035	1.96979	0.00058	0.37261
0.13800	0.00100	1.95978	1.96687	0.00052	0.37342
0.14000	0.00100	1.95972	1.96724	0.00063	0.37300
0.14200	0.00100	1.96180	1.96767	0.00054	0.37284
0.14400	0.00100	1.96131	1.96735	0.00069	0.37269
0.14600	0.00100	1.96011	1.96648	0.00051	0.37226
0.14800	0.00100	1.95890	1.96734	0.00048	0.37303
0.15000	0.00100	1.95912	1.96738	0.00046	0.37349
0.15200	0.00100	1.95946	1.96719	0.00054	0.37326
0.15400	0.00100	1.95917	1.96773	0.00109	0.37314
0.15600	0.00100	1.96011	1.96848	0.00088	0.37317
0.15800	0.00100	1.96314	1.96775	0.00047	0.37312
0.16000	0.00100	1.96175	1.96768	0.00045	0.37325
0.16200	0.00100	1.95983	1.96760	0.00045	0.37346
0.16400	0.00100	1.95961	1.97131	0.00052	0.37280
0.16600	0.00099	1.96030	1.97141	0.00051	0.37305
0.16800	0.00099	1.96077	1.96859	0.00045	0.37336
0.17000	0.00099	1.96053	1.96798	0.00045	0.37339
0.17200	0.00099	1.96192	1.96785	0.00045	0.37289
0.17400	0.00099	1.96276	1.96788	0.00121	0.37246
0.17600	0.00097	1.96101	1.96731	0.00162	0.37298
0.17800	0.00097	1.95946	1.96785	0.00045	0.37286
0.18000	0.00097	1.95916	1.96573	0.00045	0.37387
0.18200	0.00097	1.95949	1.96639	0.00045	0.37388
0.18400	0.00097	1.95979	1.96708	0.00110	0.37347
0.18600	0.00092	1.96008	1.96678	0.00165	0.37461
0.18800	0.00092	1.96219	1.96795	0.00057	0.37429
0.19000	0.00092	1.96178	1.96815	0.00052	0.37247
0.19200	0.00092	1.96117	1.96821	0.00048	0.37310
0.19400	0.00092	1.95991	1.96919	0.00102	0.37274
0.19600	0.00085	1.96074	1.97044	0.00075	0.37334
0.19800	0.00085	1.96023	1.97018	0.00063	0.37238
0.20000	0.00085	1.96020	1.96848	0.00047	0.37324
0.20200	0.00085	1.96058	1.96759	0.00048	0.37344
0.20400	0.00085	1.96341	1.96875	0.00102	0.37355
0.20600	0.00078	1.96109	1.96845	0.00071	0.37385
0.20800	0.00078	1.95997	1.96740	0.00059	0.37345
0.21000	0.00078	1.95962	1.96796	0.00045	0.37240
0.21200	0.00078	1.95813	1.96814	0.00078	0.37278
0.21400	0.00078	1.95896	1.96764	0.00074	0.37230
0.21600	0.00073	1.95879	1.96741	0.00076	0.37227
0.21800	0.00073	1.95894	1.96703	0.00063	0.37235
0.22000	0.00073	1.96117	1.96690	0.00045	0.37391
0.22200	0.00073	1.96073	1.96589	0.00045	0.37397
0.22400	0.00073	1.96018	1.96621	0.00045	0.37321
0.22600	0.00068	1.96037	1.96832	0.00045	0.37355
0.22800	0.00068	1.95890	1.96831	0.00045	0.37323
0.23000	0.00068	1.95944	1.96747	0.00045	0.37301
0.23200	0.00068	1.95923	1.96732	0.00045	0.37305
0.23400	0.00068	1.95884	1.96774	0.00057	0.37226
0.23600	0.00064	1.96118	1.96691	0.00045	0.37264
0.23800	0.00064	1.95992	1.96719	0.00045	0.37314
0.24000	0.00064	1.95979	1.96757	0.00052	0.37306
0.24200	0.00064	1.95925	1.96745	0.00064	0.37291
0.24400	0.00064	1.95951	1.96735	0.00162	0.37333
0.24600	0.00058	1.95936	1.96760	0.00150	0.37340
0.24800	0.00058	1.96036	1.96814	0.00045	0.37363
0.25000	0.00058	1.96081	1.96796	0.00045	0.37432
0.25200	0.00058	1.96224	1.96798	0.00045	0.37437
0.25400	0.00058	1.96119	1.96704	0.00045	0.37522
0.25600	0.00051	1.95985	1.96795	0.00054	0.37521
0.25800	0.00051	1.96052	1.97136	0.00084	0.37502
0.26000	0.00051	1.96025	1.97031	0.00045	0.37383
0.26200	0.00051	1.95938	1.96882	0.00045	0.37339
0.26400	0.00051	1.95952	1.96765	0.00051	0.37344
0.26600	0.00044	1.96120	1.96796	0.00045	0.37308
0.26800	0.00044	1.96196	1.96790	0.00045	0.37300
0.27000	0.00044	1.96101	1.96801	0.00045	0.37355
0.27200	0.00044	1.95961	1.96865	0.00045	0.37352
0.27400	0.00044	1.96105	1.96769	0.00071	0.37413
0.27600	0.00035	1.96023	1.96784	0.00097	0.37429
0.27800	0.00035	1.96001	1.96916	0.00059	0.37438
0.28000	0.00035	1.96018	1.96802	0.00045	0.37317
0.28200	0.00035	1.96180	1.96876	0.00051	0.37229
0.28400	0.00035	1.96214	1.96823	0.00063	0.37245
0.28600	0.00029	1.96184	1.96747	0.00054	0.37253
0.28800	0.00029	1.95896	1.96874	0.00047	0.37211
0.29000	0.00029	1.95892	1.96957	0.00045	0.37342
0.29200	0.00029	1.95930	1.96840	0.00051	0.37364
0.29400	0.00029	1.95890	1.96782	0.00045	0.37358
0.29600	0.00022	1.95788	1.96803	0.00052	0.37351
0.29800	0.00022	1.96131	1.96806	0.00045	0.37374
0.30000	0.00022	1.96133	1.96768	0.00063	0.37427
0.30200	0.00022	1.95918	1.96775	0.00056	0.37506
0.30400	0.00022	1.95892	1.96754	0.00071	0.37398
0.30600	0.00015	1.95855	1.96860	0.00045	0.37394
0.30800	0.00015	1.95925	1.96741	0.00045	0.37437
0.31000	0.00015	1.95994	1.96780	0.00045	0.37357
0.31200	0.00015	1.96023	1.96773	0.00045	0.37252
0.31400	0.00015	1.96237	1.96797	0.00045	0.37238
0.31600	0.00008	1.96048	1.96749	0.00059	0.37235
0.31800	0.00008	1.95945	1.96702	0.00052	0.37299
0.32000	0.00008	1.95980	1.97023	0.00052	0.37365
0.32200	0.00008	1.96037	1.97005	0.00045	0.37444
0.32400	0.00008	1.95947	1.96791	0.00111	0.37379
0.32600	-0.00002	1.95869	1.96930	0.00134	0.37387
0.32800	-0.00002	1.96067	1.96873	0.00051	0.37438
0.33000	-0.00002	1.96167	1.96771	0.00057	0.37383
0.33200	-0.00002	1.96134	1.96724	0.00049	0.37213
0.33400	-0.00002	1.96005	1.96804	0.00088	0.37300
0.33600	-0.00010	1.95929	1.96679	0.00075	0.37226
0.33800	-0.00010	1.95945	1.96720	0.00045	0.37180
0.34000	-0.00010	1.95952	1.96681	0.00045	0.37200
0.34200	-0.00010	1.95912	1.96770	0.00045	0.37278
