/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration
* Project Lead:	JN
* Labview Operator:	JN
* Date and Time:	Thu 06 May 2021 04:02:12 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	0.00001	-1.96011	-1.96785	-0.00069	-0.37171
0.00200	0.00000	-1.96011	-1.96785	-0.00069	-0.37171
0.00400	0.00000	-1.96011	-1.96785	-0.00069	-0.37171
0.00600	0.00000	-0.00215	0.00098	0.00083	0.00089
0.00800	0.00000	0.00246	0.00250	-0.00023	0.00282
0.01000	0.00000	0.00179	0.00022	-0.00004	0.00321
0.01200	0.00000	0.00049	-0.00015	-0.00004	0.00330
0.01400	0.00212	-0.00029	-0.00024	0.00193	0.00121
0.01600	0.00212	-0.00093	-0.00106	0.00018	0.00238
0.01800	0.00212	0.00024	0.00030	-0.00023	0.00322
0.02000	0.00212	0.00013	0.00177	0.00007	0.00329
0.02200	0.00212	0.00167	0.00128	-0.00012	0.00349
0.02400	0.00212	0.00160	-0.00016	-0.00018	0.00507
0.02600	0.00221	0.00051	0.00035	-0.00023	0.00395
0.02800	0.00221	0.00022	0.00076	-0.00023	0.00335
0.03000	0.00221	-0.00112	0.00018	0.00013	0.00286
0.03200	0.00221	-0.00077	-0.00032	-0.00019	0.00229
0.03400	0.00233	-0.00074	0.00013	-0.00023	0.00373
0.03600	0.00233	-0.00034	0.00211	-0.00023	0.00251
0.03800	0.00233	0.00252	0.00262	-0.00023	0.00371
0.04000	0.00233	0.00317	0.00112	-0.00023	0.00384
0.04200	0.00233	0.00012	0.00090	0.00000	0.00422
0.04400	0.00239	-0.00049	0.00004	0.00114	0.00209
0.04600	0.00239	-0.00056	0.00093	-0.00004	0.00326
0.04800	0.00239	0.00012	0.00085	-0.00023	0.00323
0.05000	0.00239	0.00027	-0.00013	-0.00012	0.00351
0.05200	0.00239	-0.00004	-0.00123	0.00011	0.00337
0.05400	0.00239	0.00051	0.00072	0.00006	0.00093
0.05600	0.00246	0.00106	-0.00089	-0.00007	0.00276
0.05800	0.00246	-0.00009	-0.00010	-0.00023	0.00307
0.06000	0.00246	0.00026	0.00069	-0.00017	0.00317
0.06200	0.00246	-0.00027	0.00108	-0.00023	0.00367
0.06400	0.00246	-0.00002	-0.00160	0.00021	0.00358
0.06600	0.00254	-0.00035	-0.00035	-0.00000	0.00344
0.06800	0.00254	0.00028	0.00260	-0.00023	0.00313
0.07000	0.00254	0.00206	0.00215	-0.00023	0.00320
0.07200	0.00254	0.00041	-0.00098	-0.00023	0.00268
0.07400	0.00261	-0.00068	0.00250	-0.00004	0.00213
0.07600	0.00261	-0.00090	0.00200	-0.00023	0.00273
0.07800	0.00261	-0.00071	-0.00040	-0.00023	0.00229
0.08000	0.00261	-0.00108	-0.00015	-0.00017	0.00271
0.08200	0.00261	0.00001	-0.00044	-0.00012	0.00198
0.08400	0.00261	0.00100	0.00044	-0.00023	0.00192
0.08600	0.00267	0.00340	0.00033	-0.00023	0.00197
0.08800	0.00267	0.00133	0.00055	-0.00001	0.00216
0.09000	0.00267	0.00133	0.00028	-0.00018	0.00224
0.09200	0.00267	0.00052	0.00023	-0.00008	0.00232
0.09400	0.00267	-0.00022	-0.00044	0.00079	0.00240
0.09600	0.00275	-0.00090	0.00069	-0.00006	0.00190
0.09800	0.00275	0.00072	0.00174	-0.00023	0.00312
0.10000	0.00275	0.00149	0.00367	0.00002	0.00307
0.10200	0.00275	0.00123	0.00235	0.00012	0.00352
0.10400	0.00275	0.00110	0.00101	0.00001	0.00283
0.10600	0.00281	0.00040	-0.00101	-0.00023	0.00320
0.10800	0.00281	-0.00001	-0.00057	-0.00023	0.00264
0.11000	0.00281	-0.00063	-0.00045	-0.00023	0.00274
0.11200	0.00281	0.00099	0.00041	-0.00020	0.00305
0.11400	0.00281	-0.00009	0.00112	0.00034	0.00439
0.11600	0.00287	0.00062	-0.00034	0.00002	0.00326
0.11800	0.00287	0.00066	-0.00077	-0.00023	0.00292
0.12000	0.00287	0.00085	-0.00073	-0.00023	0.00293
0.12200	0.00287	0.00011	-0.00006	-0.00023	0.00316
0.12400	0.00291	0.00062	0.00226	0.00209	0.00370
0.12600	0.00291	0.00076	0.00072	0.00023	0.00357
0.12800	0.00291	-0.00000	0.00035	-0.00011	0.00288
0.13000	0.00291	-0.00002	0.00362	-0.00022	0.00274
0.13200	0.00291	0.00196	0.00162	-0.00007	0.00242
0.13400	0.00295	0.00178	-0.00026	-0.00023	0.00228
0.13600	0.00295	0.00183	0.00049	-0.00023	0.00246
0.13800	0.00295	0.00074	0.00108	-0.00023	0.00270
0.14000	0.00295	0.00102	0.00062	-0.00023	0.00290
0.14200	0.00295	-0.00046	0.00022	0.00006	0.00226
0.14400	0.00298	-0.00076	-0.00054	0.00085	0.00229
0.14600	0.00298	-0.00030	0.00044	-0.00006	0.00219
0.14800	0.00298	0.00130	0.00010	-0.00023	0.00345
0.15000	0.00298	0.00073	-0.00016	-0.00022	0.00368
0.15200	0.00298	-0.00087	-0.00161	-0.00023	0.00343
0.15400	0.00298	-0.00156	-0.00069	0.00004	0.00311
0.15600	0.00301	-0.00057	0.00039	-0.00011	0.00345
0.15800	0.00301	-0.00054	0.00061	-0.00023	0.00365
0.16000	0.00301	-0.00105	-0.00013	-0.00018	0.00344
0.16200	0.00301	-0.00048	0.00338	-0.00001	0.00350
0.16400	0.00301	0.00230	0.00090	0.00010	0.00230
0.16600	0.00305	0.00149	0.00150	0.00004	0.00294
0.16800	0.00305	0.00110	0.00138	-0.00018	0.00331
0.17000	0.00305	-0.00029	0.00017	-0.00018	0.00282
0.17200	0.00305	-0.00118	0.00101	-0.00003	0.00227
0.17400	0.00305	-0.00119	0.00011	0.00002	0.00235
