/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration
* Project Lead:	JN
* Labview Operator:	JN
* Date and Time:	Thu 06 May 2021 03:01:03 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	0.00001	0.00000	0.00000	0.00000	0.00000
0.00200	0.00000	0.00000	0.00000	0.00000	0.00000
0.00400	0.00000	0.00000	0.00000	0.00000	0.00000
0.00600	0.00000	1.95944	1.96747	0.00168	0.37201
0.00800	0.00000	1.95762	1.96631	0.00045	0.37247
0.01000	0.00000	1.95783	1.96571	0.00045	0.37264
0.01200	0.00049	1.95930	1.96804	0.00064	0.37321
0.01400	0.00049	1.95950	1.96634	0.00058	0.37248
0.01600	0.00049	1.96136	1.96568	0.00045	0.37277
0.01800	0.00049	1.96129	1.96576	0.00045	0.37273
0.02000	0.00049	1.96083	1.96781	0.00047	0.37296
0.02200	0.00048	1.96147	1.96876	0.00045	0.37262
0.02400	0.00048	1.95909	1.96923	0.00063	0.37338
0.02600	0.00048	1.95916	1.96835	0.00048	0.37311
0.02800	0.00048	1.95920	1.96742	0.00045	0.37327
0.03000	0.00048	1.95855	1.96678	0.00052	0.37256
0.03200	0.00048	1.96094	1.96543	0.00083	0.37267
0.03400	0.00048	1.95966	1.96678	0.00045	0.37267
0.03600	0.00048	1.95920	1.96552	0.00045	0.37246
0.03800	0.00048	1.95695	1.96728	0.00045	0.37256
0.04000	0.00048	1.95800	1.96691	0.00050	0.37233
0.04200	0.00043	1.95808	1.96601	0.00055	0.37334
0.04400	0.00043	1.95928	1.96830	0.00045	0.37313
0.04600	0.00043	1.95885	1.96704	0.00097	0.37292
0.04800	0.00043	1.96058	1.96593	0.00051	0.37270
0.05000	0.00043	1.96087	1.96737	0.00070	0.37276
0.05200	0.00039	1.95891	1.96859	0.00045	0.37311
0.05400	0.00039	1.95969	1.96998	0.00056	0.37256
0.05600	0.00039	1.95864	1.96973	0.00052	0.37345
0.05800	0.00039	1.95945	1.96688	0.00045	0.37372
0.06000	0.00039	1.95878	1.96637	0.00052	0.37350
0.06200	0.00034	1.95940	1.96826	0.00045	0.37296
0.06400	0.00034	1.96198	1.96782	0.00045	0.37294
0.06600	0.00034	1.96161	1.96830	0.00051	0.37324
0.06800	0.00034	1.96020	1.96718	0.00046	0.37325
0.07000	0.00034	1.95935	1.96678	0.00059	0.37292
0.07200	0.00029	1.95850	1.96815	0.00045	0.37369
0.07400	0.00029	1.95920	1.96831	0.00045	0.37325
0.07600	0.00029	1.95962	1.96712	0.00049	0.37346
0.07800	0.00029	1.95899	1.96754	0.00057	0.37355
0.08000	0.00029	1.96194	1.96679	0.00080	0.37376
0.08200	0.00026	1.96116	1.96604	0.00064	0.37413
0.08400	0.00026	1.95990	1.96898	0.00045	0.37301
0.08600	0.00026	1.95833	1.96863	0.00045	0.37320
0.08800	0.00026	1.95918	1.96820	0.00045	0.37291
0.09000	0.00026	1.95917	1.96651	0.00045	0.37284
0.09200	0.00021	1.95942	1.96643	0.00045	0.37369
0.09400	0.00021	1.96019	1.96714	0.00045	0.37271
0.09600	0.00021	1.96357	1.96649	0.00045	0.37253
0.09800	0.00021	1.96055	1.96734	0.00045	0.37224
0.10000	0.00021	1.95978	1.96756	0.00045	0.37235
0.10200	0.00016	1.96003	1.96854	0.00045	0.37272
0.10400	0.00016	1.95890	1.96528	0.00072	0.37231
0.10600	0.00016	1.95806	1.96554	0.00057	0.37279
0.10800	0.00016	1.95811	1.96639	0.00057	0.37361
0.11000	0.00016	1.96046	1.96620	0.00045	0.37387
0.11200	0.00011	1.95972	1.96521	0.00045	0.37374
0.11400	0.00011	1.95902	1.96648	0.00106	0.37393
0.11600	0.00011	1.95938	1.96999	0.00052	0.37315
0.11800	0.00011	1.95860	1.96810	0.00051	0.37218
0.12000	0.00011	1.95884	1.96703	0.00069	0.37190
0.12200	0.00006	1.95952	1.96632	0.00045	0.37257
0.12400	0.00006	1.95979	1.96903	0.00061	0.37302
0.12600	0.00006	1.96209	1.96817	0.00045	0.37305
0.12800	0.00006	1.96064	1.96720	0.00047	0.37314
0.13000	0.00006	1.95951	1.96830	0.00054	0.37299
0.13200	0.00000	1.96064	1.96787	0.00045	0.37267
0.13400	0.00000	1.95930	1.96710	0.00057	0.37344
0.13600	0.00000	1.95979	1.96636	0.00071	0.37374
0.13800	0.00000	1.96118	1.96714	0.00064	0.37302
0.14000	0.00000	1.95839	1.96637	0.00061	0.37291
0.14200	-0.00006	1.95950	1.96715	0.00064	0.37257
0.14400	-0.00006	1.96072	1.96663	0.00045	0.37222
0.14600	-0.00006	1.95961	1.96786	0.00072	0.37377
0.14800	-0.00006	1.95952	1.96863	0.00045	0.37252
0.15000	-0.00006	1.95917	1.96841	0.00045	0.37199
0.15200	-0.00011	1.95962	1.96804	0.00050	0.37223
0.15400	-0.00011	1.95936	1.96757	0.00045	0.37277
0.15600	-0.00011	1.95946	1.96642	0.00066	0.37204
0.15800	-0.00011	1.96239	1.96792	0.00045	0.37298
0.16000	-0.00011	1.96162	1.96799	0.00059	0.37325
0.16200	-0.00016	1.95911	1.96749	0.00084	0.37345
0.16400	-0.00016	1.95894	1.96695	0.00063	0.37362
0.16600	-0.00016	1.95896	1.96554	0.00045	0.37281
0.16800	-0.00016	1.95802	1.96604	0.00050	0.37177
0.17000	-0.00016	1.95856	1.96604	0.00045	0.37146
