% Original filename: Decay 90Deg Spring0008.mat
90 Deg Decay Spring Run 3 2018-04-13
Time(s) Response(deg) LoadCell(N)
0.000000 -3.920577 0.076514
0.020000 -3.925384 0.066852
0.040000 -3.929668 0.075268
0.060000 -3.933449 0.068883
0.080000 -3.936747 0.073182
0.100000 -3.939582 0.070801
0.120000 -3.941972 0.068911
0.140000 -3.943939 0.070493
0.160000 -3.945501 0.071319
0.180000 -3.946679 0.069261
0.200000 -3.947493 0.077957
0.220000 -3.947961 0.073546
0.240000 -3.948104 0.069737
0.260000 -3.947941 0.072271
0.280000 -3.947493 0.072958
0.300000 -3.946779 0.065494
0.320000 -3.945818 0.068182
0.340000 -3.944631 0.071627
0.360000 -3.943238 0.072159
0.380000 -3.941657 0.071529
0.400000 -3.939909 0.077845
0.420000 -3.938449 0.070297
0.440000 -3.935804 0.077243
0.460000 -3.932625 0.078349
0.480000 -3.930782 0.075506
0.500000 -3.927469 0.072369
0.520000 -3.925318 0.067384
0.540000 -3.924527 0.074344
0.560000 -3.922709 0.074316
0.580000 -3.921415 0.070941
0.600000 -3.917686 0.074064
0.620000 -3.916370 0.068098
0.640000 -3.914577 0.073490
0.660000 -3.913761 0.073588
0.680000 -3.912015 0.075576
0.700000 -3.911481 0.075296
0.720000 -3.910770 0.077509
0.740000 -3.909419 0.079049
0.760000 -3.907951 0.072860
0.780000 -3.906778 0.075002
0.800000 -3.905475 0.075240
0.820000 -3.905289 0.071823
0.840000 -3.906574 0.067482
0.860000 -3.905740 0.083894
0.880000 -3.905249 0.076164
0.900000 -3.904103 0.078391
0.920000 -3.905211 0.069919
0.940000 -3.905836 0.077005
0.960000 -3.907778 0.071977
0.980000 -3.908041 0.070815
1.000000 -3.908246 0.065298
1.020000 -3.908328 0.072733
1.040000 -3.908341 0.060172
1.060000 -3.910250 0.069625
1.080000 -3.910961 0.068841
1.100000 -3.911938 0.070143
1.120000 -3.912500 0.082102
1.140000 -3.912435 0.075506
1.160000 -3.911180 0.070185
1.180000 -3.911776 0.071627
1.200000 -3.913735 0.078461
1.220000 -3.918006 0.073658
1.240000 -3.925596 0.077019
1.260000 -3.934512 0.082158
1.280000 -3.938786 0.076290
1.300000 -3.944714 0.076360
1.320000 -3.963799 0.079091
1.340000 -4.007666 0.075142
1.360000 -4.067548 0.074190
1.380000 -4.133448 0.079511
1.400000 -4.200044 0.076164
1.420000 -4.236965 0.062987
1.440000 -4.242876 0.063141
1.460000 -4.218441 0.064668
1.480000 -4.151982 0.066082
1.500000 -4.049041 0.064850
1.520000 -3.897248 0.072986
1.540000 -3.764460 0.066292
1.560000 -3.579595 0.066320
1.580000 -3.382658 0.073910
1.600000 -3.180229 0.068939
1.620000 -2.946327 0.070591
1.640000 -2.709046 0.073266
1.660000 -2.446629 0.077145
1.680000 -2.177336 0.077523
1.700000 -1.903200 0.079259
1.720000 -1.633786 0.070927
1.740000 -1.357917 0.072663
1.760000 -1.100372 0.075730
1.780000 -0.835654 0.071627
1.800000 -0.546706 0.071641
1.820000 -0.278743 0.070773
1.840000 -0.001531 0.067678
1.860000 0.265601 0.069863
1.880000 0.511676 0.070815
1.900000 0.749092 0.064233
1.920000 0.980208 0.062259
1.940000 1.192396 0.069597
1.960000 1.381350 0.063127
1.980000 1.548118 0.067510
2.000000 1.682485 0.065606
2.020000 1.796369 0.075100
2.040000 1.882623 0.073798
2.060000 1.936397 0.069247
2.080000 1.960620 0.070731
2.100000 1.947626 0.075534
2.120000 1.901733 0.064275
2.140000 1.840778 0.064850
2.160000 1.782684 0.071039
2.180000 1.733130 0.074190
2.200000 1.711600 0.072005
2.220000 1.704394 0.073070
2.240000 1.695761 0.068406
2.260000 1.699152 0.070815
2.280000 1.706899 0.067958
2.300000 1.705735 0.073602
2.320000 1.750599 0.066264
2.340000 1.705698 0.061419
2.360000 1.707115 0.069303
2.380000 1.685474 0.070031
2.400000 1.642220 0.069023
2.420000 1.621648 0.068322
2.440000 1.588066 0.068813
2.460000 1.558056 0.075422
2.480000 1.523624 0.078503
2.500000 1.486541 0.071039
2.520000 1.446671 0.067636
2.540000 1.418860 0.070885
2.560000 1.389418 0.069009
