/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_VGOSWEC_freedecay_VGM20
* Project Lead:	JD
* Labview Operator:	JD
* Comments:	VGOSWEC scale model with 5.25" diameter cylindrical foundation and three pairs of opposing torsional springs. Model centered in window 2,  193.5 in from the start of the tank; probe positions: probe 1 (staff, front) - 134 in; probe 2 (sonic, alongside) - 193.5 in; probe 3 (staff, behind) - 274.5 in ; probe 4 (sonic, behind) - 332.5 in. Data aquisition specifications: wave start time: 0 s; wave end time: 40 s; delta t: 0.05; ramp time: 3 s; end time delay: 20 s; sampling rate: 2 ms. Kistler force cal factor: 1 V/N (X), 1 V/N (Y), 0.6667 V/N (Z); Kistler moment cal factor: 1 V/Nm (Y), 1  V Nm (X,Z). Naming convention: T(period)_A(actuator amp)_B(beach distance)_VGM(variable geometry module angle).
* Date and Time:	Thu 17 Jun 2021 08:59:57 PM EDT
***********************************************************/

"Time(s)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	"Roll(deg)"	"Pitch(deg)"	"ForceX(N)"	"ForceY(N)"	"ForceZ(N)"	"MomentX"	"MomentY"	"MomentZ"	
0.00000	-2.04004	-1.96297	-0.47417	-0.44938	0.00000	0.00000	0.01549	-0.02860	-0.04961	-0.00500	-0.01210	-0.00356
0.00200	-2.04004	-1.96297	-0.47417	-0.44938	-31.38960	-84.06000	0.01549	-0.02860	-0.04961	-0.00500	-0.01210	-0.00356
0.00400	-2.04004	-1.96297	-0.47417	-0.44938	-31.47980	-84.15000	0.01549	-0.02860	-0.04961	-0.00500	-0.01210	-0.00356
0.00600	-2.04004	-1.96297	-0.47417	-0.44938	-31.29940	-84.15000	0.01549	-0.02860	-0.04961	-0.00500	-0.01210	-0.00356
0.00800	0.00016	0.00091	0.00082	0.00377	-31.29940	-84.24000	0.01549	-0.02860	-0.04961	-0.00500	-0.01210	-0.00356
0.01000	0.00016	0.00091	0.00082	0.00377	-31.47980	-84.24000	1.92911	0.37932	4.76004	1.02038	-2.38079	-0.54280
0.01200	0.00016	0.00091	0.00082	0.00377	-31.47980	-84.24000	1.92911	0.37932	4.76004	1.02038	-2.38079	-0.54280
0.01400	0.00011	0.00122	0.00075	0.00296	-31.38960	-84.24000	1.92911	0.37932	4.76004	1.02038	-2.38079	-0.54280
0.01600	0.00011	0.00122	0.00075	0.00296	-31.38960	-84.24000	1.92911	0.37932	4.76004	1.02038	-2.38079	-0.54280
0.01800	-0.00084	0.00011	0.00076	0.00262	-31.38960	-84.15000	1.94711	0.40093	4.78101	1.02531	-2.38500	-0.54259
0.02000	-0.00084	0.00011	0.00076	0.00262	-31.47980	-84.24000	1.94711	0.40093	4.78101	1.02531	-2.38500	-0.54259
0.02200	-0.00084	0.00011	0.00076	0.00262	-31.38960	-84.24000	1.94711	0.40093	4.78101	1.02531	-2.38500	-0.54259
0.02400	-0.00084	0.00011	0.00076	0.00262	-31.47980	-84.15000	1.94711	0.40093	4.78101	1.02531	-2.38500	-0.54259
0.02600	0.00189	0.00193	0.00092	0.00250	-31.38960	-84.15000	1.96253	0.42634	4.77931	1.02315	-2.38829	-0.54331
0.02800	0.00189	0.00193	0.00092	0.00250	-31.38960	-84.15000	1.96253	0.42634	4.77931	1.02315	-2.38829	-0.54331
0.03000	0.00189	0.00193	0.00092	0.00250	-31.29940	-84.15000	1.96253	0.42634	4.77931	1.02315	-2.38829	-0.54331
0.03200	0.00189	0.00193	0.00092	0.00250	-31.29940	-84.15000	1.96253	0.42634	4.77931	1.02315	-2.38829	-0.54331
0.03400	0.00038	0.00087	0.00081	0.00293	-31.38960	-84.15000	1.95513	0.39702	4.80198	1.01698	-2.38860	-0.54023
0.03600	0.00038	0.00087	0.00081	0.00293	-31.29940	-84.15000	1.95513	0.39702	4.80198	1.01698	-2.38860	-0.54023
0.03800	0.00038	0.00087	0.00081	0.00293	-31.20920	-84.15000	1.95513	0.39702	4.80198	1.01698	-2.38860	-0.54023
0.04000	0.00038	0.00087	0.00081	0.00293	-31.29940	-84.15000	1.95513	0.39702	4.80198	1.01698	-2.38860	-0.54023
0.04200	-0.00030	0.00172	0.00055	0.00329	-31.38960	-84.15000	1.95523	0.40412	4.79967	1.01194	-2.38366	-0.53251
0.04400	-0.00030	0.00172	0.00055	0.00329	-31.29940	-84.15000	1.95523	0.40412	4.79967	1.01194	-2.38366	-0.53251
0.04600	-0.00030	0.00172	0.00055	0.00329	-31.20920	-83.97000	1.95523	0.40412	4.79967	1.01194	-2.38366	-0.53251
0.04800	-0.00030	0.00172	0.00055	0.00329	-31.29940	-84.06000	1.95523	0.40412	4.79967	1.01194	-2.38366	-0.53251
0.05000	-0.00044	0.00040	0.00146	0.00250	-31.20920	-84.15000	1.94752	0.37089	4.80399	1.00166	-2.37739	-0.52459
0.05200	-0.00044	0.00040	0.00146	0.00250	-31.38960	-84.15000	1.94752	0.37089	4.80399	1.00166	-2.37739	-0.52459
0.05400	-0.00044	0.00040	0.00146	0.00250	-31.47980	-84.15000	1.94752	0.37089	4.80399	1.00166	-2.37739	-0.52459
0.05600	-0.00044	0.00040	0.00146	0.00250	-31.47980	-84.15000	1.94752	0.37089	4.80399	1.00166	-2.37739	-0.52459
0.05800	0.00171	0.00171	0.00110	0.00131	-31.47980	-84.24000	1.94659	0.34455	4.80815	0.99014	-2.37431	-0.51256
