/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_VGOSWEC_freedecay_VGM20
* Project Lead:	JD
* Labview Operator:	JD
* Comments:	VGOSWEC scale model with 5.25" diameter cylindrical foundation and three pairs of opposing torsional springs. Model centered in window 2,  193.5 in from the start of the tank; probe positions: probe 1 (staff, front) - 134 in; probe 2 (sonic, alongside) - 193.5 in; probe 3 (staff, behind) - 274.5 in ; probe 4 (sonic, behind) - 332.5 in. Data aquisition specifications: wave start time: 0 s; wave end time: 40 s; delta t: 0.05; ramp time: 3 s; end time delay: 20 s; sampling rate: 2 ms. Kistler force cal factor: 1 V/N (X), 1 V/N (Y), 0.6667 V/N (Z); Kistler moment cal factor: 1 V/Nm (Y), 1  V Nm (X,Z). Naming convention: T(period)_A(actuator amp)_B(beach distance)_VGM(variable geometry module angle).
* Date and Time:	Thu 17 Jun 2021 08:54:41 PM EDT
***********************************************************/

"Time(s)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	"Roll(deg)"	"Pitch(deg)"	"ForceX(N)"	"ForceY(N)"	"ForceZ(N)"	"MomentX"	"MomentY"	"MomentZ"	
0.00000	-2.04004	-1.96297	-0.47417	-0.44938	0.00000	0.00000	0.01549	-0.02860	-0.04961	-0.00500	-0.01210	-0.00356
0.00200	-2.04004	-1.96297	-0.47417	-0.44938	-3.69820	-89.82000	0.01549	-0.02860	-0.04961	-0.00500	-0.01210	-0.00356
0.00400	-2.04004	-1.96297	-0.47417	-0.44938	-3.69820	-89.91000	0.01549	-0.02860	-0.04961	-0.00500	-0.01210	-0.00356
0.00600	-2.04004	-1.96297	-0.47417	-0.44938	-3.78840	-89.82000	0.01549	-0.02860	-0.04961	-0.00500	-0.01210	-0.00356
0.00800	-2.04004	-1.96297	-0.47417	-0.44938	-3.78840	-89.82000	0.01549	-0.02860	-0.04961	-0.00500	-0.01210	-0.00356
0.01000	0.00068	0.00149	0.00023	0.00214	-3.60800	-89.82000	0.01549	-0.02860	-0.04961	-0.00500	-0.01210	-0.00356
0.01200	0.00068	0.00149	0.00023	0.00214	-3.60800	0.00000	0.01549	-0.02860	-0.04961	-0.00500	-0.01210	-0.00356
0.01400	0.00068	0.00149	0.00023	0.00214	0.00000	0.00000	0.14246	-0.03344	0.00139	-0.00267	-0.01604	-0.00957
0.01600	-0.00006	0.00143	0.00069	0.00235	-3.69820	-89.82000	0.14246	-0.03344	0.00139	-0.00267	-0.01604	-0.00957
0.01800	-0.00006	0.00143	0.00069	0.00235	-3.69820	-89.73000	0.14246	-0.03344	0.00139	-0.00267	-0.01604	-0.00957
0.02000	-0.00006	0.00143	0.00069	0.00235	-3.69820	-89.73000	0.14246	-0.03344	0.00139	-0.00267	-0.01604	-0.00957
0.02200	-0.00006	0.00143	0.00069	0.00235	-3.78840	-89.73000	0.14246	-0.03344	0.00139	-0.00267	-0.01604	-0.00957
0.02400	-0.00026	0.00105	0.00110	0.00244	-3.87860	-89.82000	0.11932	-0.03724	0.00555	-0.00072	-0.01049	-0.00792
0.02600	-0.00026	0.00105	0.00110	0.00244	-3.78840	-89.73000	0.11932	-0.03724	0.00555	-0.00072	-0.01049	-0.00792
0.02800	-0.00026	0.00105	0.00110	0.00244	0.00000	0.00000	0.11932	-0.03724	0.00555	-0.00072	-0.01049	-0.00792
0.03000	-0.00026	0.00105	0.00110	0.00244	-3.69820	-89.64000	0.11932	-0.03724	0.00555	-0.00072	-0.01049	-0.00792
