/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_VGOSWEC_freedecay
* Project Lead:	JD
* Labview Operator:	JD
* Comments:	VGOSWEC scale model with 5.25" diameter cylindrical foundation and one pair of opposing torsional springs (approx. 17 kg-m^2/s^2). Model centered in window 2,  193.5 in from the start of the tank; probe positions: probe 1 (sonic, front) - 134 in; probe 2 (sonic, alongside) - 193.5 in; probe 3 (staff, back) - 274.5 in ; probe 4 (staff, back) - 332.5 in. Data aquisition specifications: wave start time: 0 s; wave end time: 40 s; delta t: 0.05; ramp time: 3 s; end time delay: 20 s; sampling rate: 2 ms.
* Date and Time:	Tue 15 Jun 2021 11:28:08 AM EDT
***********************************************************/

"Time(s)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	"Roll(deg)"	"Pitch(deg)"	"ForceX(N)"	"ForceY(N)"	"ForceZ(N)"	"MomentX"	"MomentY"	"MomentZ"	
0.00000	-1.97341	-1.96696	-0.47381	-0.37117	0.00000	-89.82000	-0.00744	-0.02294	-0.05600	-0.00222	-0.00244	-0.00572
0.00200	-1.97341	-1.96696	-0.47381	-0.37117	0.00000	-89.82000	-0.00744	-0.02294	-0.05600	-0.00222	-0.00244	-0.00572
0.00400	-1.97341	-1.96696	-0.47381	-0.37117	0.00000	-89.91000	-0.00744	-0.02294	-0.05600	-0.00222	-0.00244	-0.00572
0.00600	-1.97341	-1.96696	-0.47381	-0.37117	-0.09020	-89.91000	-0.00744	-0.02294	-0.05600	-0.00222	-0.00244	-0.00572
0.00800	-1.97341	-1.96696	-0.47381	-0.37117	-0.27060	-89.91000	-0.00744	-0.02294	-0.05600	-0.00222	-0.00244	-0.00572
0.01000	-0.00372	-0.00357	0.00064	0.00695	-0.27060	-89.91000	-0.02479	-0.06060	-0.06683	-0.00463	-0.00360	0.00093
0.01200	-0.00372	-0.00357	0.00064	0.00695	-0.27060	-90.00000	-0.02479	-0.06060	-0.06683	-0.00463	-0.00360	0.00093
0.01400	-0.00372	-0.00357	0.00064	0.00695	-0.18040	-90.00000	-0.02479	-0.06060	-0.06683	-0.00463	-0.00360	0.00093
0.01600	-0.00372	-0.00357	0.00064	0.00695	-0.18040	-90.00000	-0.02479	-0.06060	-0.06683	-0.00463	-0.00360	0.00093
0.01800	-0.00413	-0.00432	0.00041	0.00722	-0.18040	-89.91000	0.01913	-0.04938	-0.09757	-0.00555	-0.00411	-0.00319
0.02000	-0.00413	-0.00432	0.00041	0.00722	-0.09020	-89.82000	0.01913	-0.04938	-0.09757	-0.00555	-0.00411	-0.00319
0.02200	-0.00413	-0.00432	0.00041	0.00722	-0.09020	-89.91000	0.01913	-0.04938	-0.09757	-0.00555	-0.00411	-0.00319
0.02400	-0.00413	-0.00432	0.00041	0.00722	-0.09020	-89.91000	0.01913	-0.04938	-0.09757	-0.00555	-0.00411	-0.00319
0.02600	-0.00240	-0.00327	0.00021	0.00731	-0.27060	-89.73000	0.00062	-0.05751	-0.11186	0.00041	-0.00822	0.00123
0.02800	-0.00240	-0.00327	0.00021	0.00731	-0.36080	-89.73000	0.00062	-0.05751	-0.11186	0.00041	-0.00822	0.00123
0.03000	-0.00240	-0.00327	0.00021	0.00731	-0.36080	-89.82000	0.00062	-0.05751	-0.11186	0.00041	-0.00822	0.00123
0.03200	-0.00240	-0.00327	0.00021	0.00731	-0.36080	-89.82000	0.00062	-0.05751	-0.11186	0.00041	-0.00822	0.00123
0.03400	-0.00428	-0.00429	0.00022	0.00733	-0.45100	-89.91000	-0.02705	-0.00782	-0.07485	0.00442	-0.00206	-0.00391
0.03600	-0.00428	-0.00429	0.00022	0.00733	-0.36080	-89.91000	-0.02705	-0.00782	-0.07485	0.00442	-0.00206	-0.00391
0.03800	-0.00428	-0.00429	0.00022	0.00733	-0.09020	-89.91000	-0.02705	-0.00782	-0.07485	0.00442	-0.00206	-0.00391
0.04000	-0.00428	-0.00429	0.00022	0.00733	-0.09020	-89.91000	-0.02705	-0.00782	-0.07485	0.00442	-0.00206	-0.00391
0.04200	-0.00466	-0.00293	0.00036	0.00719	-0.09020	-89.91000	0.02283	-0.00340	-0.08256	0.00113	-0.00668	-0.00134
0.04400	-0.00466	-0.00293	0.00036	0.00719	-0.27060	-89.91000	0.02283	-0.00340	-0.08256	0.00113	-0.00668	-0.00134
0.04600	-0.00466	-0.00293	0.00036	0.00719	-0.27060	-89.82000	0.02283	-0.00340	-0.08256	0.00113	-0.00668	-0.00134
0.04800	-0.00466	-0.00293	0.00036	0.00719	-0.36080	-89.91000	0.02283	-0.00340	-0.08256	0.00113	-0.00668	-0.00134
0.05000	-0.00430	-0.00440	0.00029	0.00762	-0.36080	-90.00000	-0.01039	-0.03045	-0.11197	-0.00165	-0.00792	-0.00257
0.05200	-0.00430	-0.00440	0.00029	0.00762	-0.36080	-89.82000	-0.01039	-0.03045	-0.11197	-0.00165	-0.00792	-0.00257
0.05400	-0.00430	-0.00440	0.00029	0.00762	-0.27060	-89.91000	-0.01039	-0.03045	-0.11197	-0.00165	-0.00792	-0.00257
0.05600	-0.00430	-0.00440	0.00029	0.00762	-0.18040	-89.91000	-0.01039	-0.03045	-0.11197	-0.00165	-0.00792	-0.00257
0.05800	-0.00330	-0.00296	-0.00016	0.00754	-0.09020	-89.91000	0.00463	-0.04074	-0.07773	0.00021	-0.00802	-0.00453
0.06000	-0.00330	-0.00296	-0.00016	0.00754	-0.09020	-90.00000	0.00463	-0.04074	-0.07773	0.00021	-0.00802	-0.00453
0.06200	-0.00330	-0.00296	-0.00016	0.00754	-0.09020	-89.73000	0.00463	-0.04074	-0.07773	0.00021	-0.00802	-0.00453
0.06400	-0.00330	-0.00296	-0.00016	0.00754	-0.09020	-89.73000	0.00463	-0.04074	-0.07773	0.00021	-0.00802	-0.00453
0.06600	-0.00397	-0.00455	0.00026	0.00789	-0.18040	-89.82000	-0.00864	-0.05165	-0.09295	-0.00123	-0.00411	-0.00473
0.06800	-0.00397	-0.00455	0.00026	0.00789	-0.27060	-89.73000	-0.00864	-0.05165	-0.09295	-0.00123	-0.00411	-0.00473
0.07000	-0.00397	-0.00455	0.00026	0.00789	-0.27060	-89.73000	-0.00864	-0.05165	-0.09295	-0.00123	-0.00411	-0.00473
0.07200	-0.00397	-0.00455	0.00026	0.00789	-0.27060	-89.82000	-0.00864	-0.05165	-0.09295	-0.00123	-0.00411	-0.00473
