/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_VGOSWEC_freedecay2
* Project Lead:	JD
* Labview Operator:	JD
* Comments:	VGOSWEC scale model with 5.25" diameter cylindrical foundation and three pairs of opposing torsional springs. Model centered in window 2,  193.5 in from the start of the tank; probe positions: probe 1 (staff, front) - 134 in; probe 2 (sonic, alongside) - 193.5 in; probe 3 (staff, behind) - 274.5 in ; probe 4 (sonic, behind) - 332.5 in. Data aquisition specifications: wave start time: 0 s; wave end time: 40 s; delta t: 0.05; ramp time: 3 s; end time delay: 20 s; sampling rate: 2 ms. Kistler force cal factor: 2 V/N; Kistler moment cal factor: 2 V/Nm.
* Date and Time:	Wed 16 Jun 2021 12:21:30 PM EDT
***********************************************************/

"Time(s)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	"Roll(deg)"	"Pitch(deg)"	"ForceX(N)"	"ForceY(N)"	"ForceZ(N)"	"MomentX"	"MomentY"	"MomentZ"	
0.00000	-2.04129	-1.96475	-0.47856	-0.44924	0.00000	0.00000	-0.00768	-0.00941	-0.01227	-0.00852	-0.00312	-0.00332
0.00200	-2.04129	-1.96475	-0.47856	-0.44924	-3.24720	-89.91000	-0.00768	-0.00941	-0.01227	-0.00852	-0.00312	-0.00332
0.00400	-2.04129	-1.96475	-0.47856	-0.44924	-3.24720	-89.91000	-0.00768	-0.00941	-0.01227	-0.00852	-0.00312	-0.00332
0.00600	-2.04129	-1.96475	-0.47856	-0.44924	-3.33740	-89.91000	-0.00768	-0.00941	-0.01227	-0.00852	-0.00312	-0.00332
0.00800	-2.04129	-1.96475	-0.47856	-0.44924	-3.33740	-89.91000	-0.00768	-0.00941	-0.01227	-0.00852	-0.00312	-0.00332
0.01000	0.00184	0.46705	-0.00435	-0.00022	-3.33740	-89.91000	-0.00768	-0.00941	-0.01227	-0.00852	-0.00312	-0.00332
0.01200	-0.00010	0.46815	-0.00474	0.00030	-3.33740	-89.82000	0.25457	-0.22264	0.16615	-0.02524	0.00766	-0.00226
0.01400	-0.00010	0.46815	-0.00474	0.00030	-3.33740	-89.82000	0.25457	-0.22264	0.16615	-0.02524	0.00766	-0.00226
0.01600	-0.00010	0.46815	-0.00474	0.00030	-3.24720	-89.82000	0.25457	-0.22264	0.16615	-0.02524	0.00766	-0.00226
0.01800	-0.00010	0.46815	-0.00474	0.00030	-3.15700	-89.73000	0.25457	-0.22264	0.16615	-0.02524	0.00766	-0.00226
0.02000	0.00023	0.46791	-0.00422	-0.00028	-3.15700	-89.82000	0.21749	-0.20916	0.16451	-0.02293	0.01619	-0.01188
0.02200	0.00023	0.46791	-0.00422	-0.00028	-3.33740	-89.82000	0.21749	-0.20916	0.16451	-0.02293	0.01619	-0.01188
0.02400	0.00023	0.46791	-0.00422	-0.00028	-3.33740	-89.73000	0.21749	-0.20916	0.16451	-0.02293	0.01619	-0.01188
0.02600	0.00023	0.46791	-0.00422	-0.00028	-3.33740	-89.73000	0.21749	-0.20916	0.16451	-0.02293	0.01619	-0.01188
0.02800	-0.00027	0.46850	-0.00448	0.00018	-3.33740	-89.82000	0.22084	-0.17119	0.14759	-0.01887	0.02288	-0.00658
0.03000	-0.00027	0.46850	-0.00448	0.00018	-3.42760	-89.82000	0.22084	-0.17119	0.14759	-0.01887	0.02288	-0.00658
0.03200	-0.00027	0.46850	-0.00448	0.00018	-3.42760	-90.00000	0.22084	-0.17119	0.14759	-0.01887	0.02288	-0.00658
0.03400	-0.00027	0.46850	-0.00448	0.00018	-3.42760	-89.82000	0.22084	-0.17119	0.14759	-0.01887	0.02288	-0.00658
0.03600	0.00072	0.46762	-0.00413	-0.00017	-3.33740	-89.82000	0.21847	-0.16075	0.13268	-0.01604	0.02133	-0.00149
0.03800	0.00072	0.46762	-0.00413	-0.00017	-3.33740	-89.73000	0.21847	-0.16075	0.13268	-0.01604	0.02133	-0.00149
0.04000	0.00072	0.46762	-0.00413	-0.00017	-3.24720	-89.73000	0.21847	-0.16075	0.13268	-0.01604	0.02133	-0.00149
0.04200	0.00072	0.46762	-0.00413	-0.00017	-3.24720	-89.73000	0.21847	-0.16075	0.13268	-0.01604	0.02133	-0.00149
0.04400	0.00043	0.46879	-0.00462	-0.00006	-3.33740	-89.82000	0.19697	-0.15129	0.12050	-0.02046	0.02545	0.00319
0.04600	0.00043	0.46879	-0.00462	-0.00006	-3.42760	-89.73000	0.19697	-0.15129	0.12050	-0.02046	0.02545	0.00319
0.04800	0.00043	0.46879	-0.00462	-0.00006	-3.51780	-89.73000	0.19697	-0.15129	0.12050	-0.02046	0.02545	0.00319
0.05000	0.00043	0.46879	-0.00462	-0.00006	-3.42760	-89.73000	0.19697	-0.15129	0.12050	-0.02046	0.02545	0.00319
0.05200	0.00004	0.46835	-0.00444	0.00001	-3.33740	-89.73000	0.22624	-0.12752	0.06457	-0.01599	0.02272	0.00982
0.05400	0.00004	0.46835	-0.00444	0.00001	-3.42760	-89.82000	0.22624	-0.12752	0.06457	-0.01599	0.02272	0.00982
0.05600	0.00004	0.46835	-0.00444	0.00001	-3.33740	-89.82000	0.22624	-0.12752	0.06457	-0.01599	0.02272	0.00982
0.05800	0.00004	0.46835	-0.00444	0.00001	-3.24720	-89.82000	0.22624	-0.12752	0.06457	-0.01599	0.02272	0.00982
0.06000	-0.00066	0.46946	-0.00442	0.00050	-3.33740	-89.73000	0.19209	-0.12500	0.01563	-0.01373	0.02709	0.01121
0.06200	-0.00066	0.46946	-0.00442	0.00050	-3.33740	-89.82000	0.19209	-0.12500	0.01563	-0.01373	0.02709	0.01121
0.06400	-0.00066	0.46946	-0.00442	0.00050	-3.42760	-89.82000	0.19209	-0.12500	0.01563	-0.01373	0.02709	0.01121
0.06600	-0.00066	0.46946	-0.00442	0.00050	-3.42760	-89.82000	0.19209	-0.12500	0.01563	-0.01373	0.02709	0.01121
0.06800	0.00059	0.46868	-0.00434	0.00014	-3.51780	-89.73000	0.19209	-0.12500	0.01563	-0.01373	0.02709	0.01121
0.07000	0.00101	0.46805	-0.00444	0.00040	-3.51780	-89.73000	0.19044	-0.09712	-0.02396	-0.00694	0.03768	0.01708
0.07200	0.00101	0.46805	-0.00444	0.00040	-3.51780	-89.82000	0.19044	-0.09712	-0.02396	-0.00694	0.03768	0.01708
0.07400	0.00101	0.46805	-0.00444	0.00040	-3.42760	-89.73000	0.19044	-0.09712	-0.02396	-0.00694	0.03768	0.01708
