/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_VGOSWEC_freedecay2
* Project Lead:	JD
* Labview Operator:	JD
* Comments:	VGOSWEC scale model with 5.25" diameter cylindrical foundation and three pairs of opposing torsional springs. Model centered in window 2,  193.5 in from the start of the tank; probe positions: probe 1 (staff, front) - 134 in; probe 2 (sonic, alongside) - 193.5 in; probe 3 (staff, behind) - 274.5 in ; probe 4 (sonic, behind) - 332.5 in. Data aquisition specifications: wave start time: 0 s; wave end time: 40 s; delta t: 0.05; ramp time: 3 s; end time delay: 20 s; sampling rate: 2 ms. Kistler force cal factor: 2 V/N; Kistler moment cal factor: 2 V/Nm.
* Date and Time:	Wed 16 Jun 2021 12:17:39 PM EDT
***********************************************************/

"Time(s)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	"Roll(deg)"	"Pitch(deg)"	"ForceX(N)"	"ForceY(N)"	"ForceZ(N)"	"MomentX"	"MomentY"	"MomentZ"	
0.00000	-2.04129	-1.96475	-0.47856	-0.44924	-3.51780	-89.73000	-0.00768	-0.00941	-0.01227	-0.00852	-0.00312	-0.00332
0.00200	-2.04129	-1.96475	-0.47856	-0.44924	-3.51780	-89.64000	-0.00768	-0.00941	-0.01227	-0.00852	-0.00312	-0.00332
0.00400	-2.04129	-1.96475	-0.47856	-0.44924	-3.33740	-89.73000	-0.00768	-0.00941	-0.01227	-0.00852	-0.00312	-0.00332
0.00600	-2.04129	-1.96475	-0.47856	-0.44924	-3.33740	-89.73000	-0.00768	-0.00941	-0.01227	-0.00852	-0.00312	-0.00332
0.00800	-2.04129	-1.96475	-0.47856	-0.44924	-3.24720	-89.82000	-0.00768	-0.00941	-0.01227	-0.00852	-0.00312	-0.00332
0.01000	0.00149	-0.00020	-0.00450	0.00088	-3.24720	-89.82000	0.19054	-0.10118	-0.01301	-0.00817	0.02653	0.00982
0.01200	0.00149	-0.00020	-0.00450	0.00088	-3.24720	-89.82000	0.19054	-0.10118	-0.01301	-0.00817	0.02653	0.00982
0.01400	0.00149	-0.00020	-0.00450	0.00088	-3.33740	-89.91000	0.19054	-0.10118	-0.01301	-0.00817	0.02653	0.00982
0.01600	0.00149	-0.00020	-0.00450	0.00088	-3.33740	-89.91000	0.19054	-0.10118	-0.01301	-0.00817	0.02653	0.00982
0.01800	-0.00001	0.00093	-0.00461	0.00124	-3.15700	-89.82000	0.24568	-0.11662	-0.00129	-0.01116	0.02154	0.00339
0.02000	-0.00001	0.00093	-0.00461	0.00124	-3.33740	-89.82000	0.24568	-0.11662	-0.00129	-0.01116	0.02154	0.00339
0.02200	-0.00001	0.00093	-0.00461	0.00124	-3.33740	-89.82000	0.24568	-0.11662	-0.00129	-0.01116	0.02154	0.00339
0.02400	-0.00001	0.00093	-0.00461	0.00124	-3.33740	-89.82000	0.24568	-0.11662	-0.00129	-0.01116	0.02154	0.00339
0.02600	-0.00029	-0.00033	-0.00459	0.00123	-3.33740	-89.82000	0.27139	-0.16430	0.00386	-0.01450	0.00838	0.00360
0.02800	-0.00029	-0.00033	-0.00459	0.00123	-3.24720	-89.82000	0.27139	-0.16430	0.00386	-0.01450	0.00838	0.00360
0.03000	-0.00029	-0.00033	-0.00459	0.00123	-3.24720	-89.73000	0.27139	-0.16430	0.00386	-0.01450	0.00838	0.00360
0.03200	-0.00029	-0.00033	-0.00459	0.00123	-3.24720	-89.73000	0.27139	-0.16430	0.00386	-0.01450	0.00838	0.00360
0.03400	-0.00024	0.00091	-0.00440	0.00088	-3.33740	-89.73000	0.27628	-0.19517	-0.00046	-0.01856	0.00293	0.00057
0.03600	-0.00024	0.00091	-0.00440	0.00088	-3.42760	-89.73000	0.27628	-0.19517	-0.00046	-0.01856	0.00293	0.00057
0.03800	-0.00024	0.00091	-0.00440	0.00088	-3.42760	-89.73000	0.27628	-0.19517	-0.00046	-0.01856	0.00293	0.00057
0.04000	-0.00024	0.00091	-0.00440	0.00088	-3.33740	-89.64000	0.27628	-0.19517	-0.00046	-0.01856	0.00293	0.00057
0.04200	0.00096	-0.00005	-0.00436	0.00089	-3.33740	-89.55000	0.30281	-0.19722	0.00792	-0.02036	0.00766	-0.00057
0.04400	0.00096	-0.00005	-0.00436	0.00089	-3.24720	-89.55000	0.30281	-0.19722	0.00792	-0.02036	0.00766	-0.00057
0.04600	0.00096	-0.00005	-0.00436	0.00089	-3.24720	-89.55000	0.30281	-0.19722	0.00792	-0.02036	0.00766	-0.00057
0.04800	0.00096	-0.00005	-0.00436	0.00089	-3.24720	-89.55000	0.30281	-0.19722	0.00792	-0.02036	0.00766	-0.00057
0.05000	0.00002	0.00085	-0.00448	0.00097	-3.33740	-89.64000	0.26810	-0.19676	0.01707	-0.02118	0.01378	-0.00026
0.05200	0.00002	0.00085	-0.00448	0.00097	-3.33740	-89.64000	0.26810	-0.19676	0.01707	-0.02118	0.01378	-0.00026
0.05400	0.00002	0.00085	-0.00448	0.00097	-3.33740	-89.64000	0.26810	-0.19676	0.01707	-0.02118	0.01378	-0.00026
0.05600	0.00002	0.00085	-0.00448	0.00097	-3.33740	-89.64000	0.26810	-0.19676	0.01707	-0.02118	0.01378	-0.00026
0.05800	-0.00041	0.00005	-0.00471	0.00096	-3.33740	-89.64000	0.23575	-0.14743	0.03264	-0.01568	0.02452	-0.00005
0.06000	-0.00041	0.00005	-0.00471	0.00096	-3.42760	-89.73000	0.23575	-0.14743	0.03264	-0.01568	0.02452	-0.00005
0.06200	-0.00041	0.00005	-0.00471	0.00096	-3.42760	-89.64000	0.23575	-0.14743	0.03264	-0.01568	0.02452	-0.00005
0.06400	-0.00041	0.00005	-0.00471	0.00096	-3.42760	-89.46000	0.23575	-0.14743	0.03264	-0.01568	0.02452	-0.00005
