/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration_CV
* Project Lead:	JN
* Labview Operator:	JD
* Comments:	probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Fri 07 May 2021 04:14:51 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	0.00001	-1.98684	-1.98014	-0.00045	-0.38915
0.00200	0.00000	-1.98684	-1.98014	-0.00045	-0.38915
0.00400	0.00000	-1.98684	-1.98014	-0.00045	-0.38915
0.00600	0.00000	-0.00023	0.00323	0.00000	0.00524
0.00800	0.00000	0.00087	0.00148	0.00012	0.00466
0.01000	0.00000	0.00112	0.00152	0.00000	0.00461
0.01200	0.00000	0.00044	0.00017	0.00005	0.00461
0.01400	0.00035	0.00084	0.00071	0.00000	0.00507
0.01600	0.00035	-0.00018	0.00297	0.00000	-0.00202
0.01800	0.00035	-0.00032	0.00176	0.00000	-0.00159
0.02000	0.00035	-0.00005	0.00194	0.00000	-0.00162
0.02200	0.00035	-0.00172	0.00032	0.00005	-0.00205
0.02400	0.00035	0.00150	0.00174	0.00000	-0.00099
0.02600	0.00035	-0.00013	-0.00133	0.00000	-0.00248
0.02800	0.00035	-0.00048	0.00055	0.00029	-0.00233
0.03000	0.00035	0.00269	0.00310	0.00005	-0.00246
0.03200	0.00035	0.00197	0.00327	0.00000	-0.00299
0.03400	0.00036	0.00004	0.00411	0.00000	-0.00178
0.03600	0.00036	-0.00045	0.00158	0.00000	0.00541
0.03800	0.00036	0.00065	0.00122	0.00015	0.00612
0.04000	0.00036	-0.00055	0.00083	0.00000	0.00571
0.04200	0.00036	-0.00029	0.00079	0.00000	0.00565
0.04400	0.00036	-0.00006	0.00110	0.00003	0.00580
0.04600	0.00036	-0.00011	0.00424	0.00000	0.00558
0.04800	0.00036	-0.00082	0.00251	0.00000	0.00486
0.05000	0.00036	0.00028	0.00138	0.00012	0.00539
0.05200	0.00036	0.00110	0.00100	0.00000	0.00522
0.05400	0.00036	0.00089	0.00087	0.00000	0.00507
0.05600	0.00036	-0.00050	0.00141	0.00001	0.00335
0.05800	0.00036	-0.00057	0.00098	0.00006	0.00301
0.06000	0.00036	0.00055	0.00182	0.00006	0.00307
0.06200	0.00036	0.00257	0.00223	0.00000	0.00204
0.06400	0.00036	0.00152	0.00295	0.00000	0.00316
0.06600	0.00036	0.00043	0.00171	0.00000	-0.00178
0.06800	0.00036	-0.00013	0.00117	0.00000	-0.00343
