90 Deg Regular Run 9 2018-04-13
Time(s) Response(deg) LoadCell(N)
0.000000 0.003952 0.009424
0.020000 0.003062 0.010769
0.040000 0.002289 0.019017
0.060000 0.001624 0.015908
0.080000 0.001061 0.008080
0.100000 0.000593 0.012771
0.120000 0.000213 0.014143
0.140000 -0.000087 0.015600
0.160000 -0.000312 0.005937
0.180000 -0.000471 0.007226
0.200000 -0.000570 0.008220
0.220000 -0.000616 0.011035
0.240000 -0.000615 0.012295
0.260000 -0.000577 0.014956
0.280000 -0.000506 0.006133
0.300000 -0.000410 0.008472
0.320000 -0.000296 0.010250
0.340000 -0.000171 0.007408
0.360000 -0.000043 0.017392
0.380000 0.000083 0.014017
0.400000 0.000199 0.011987
0.420000 0.000833 0.006470
0.440000 0.000986 0.011819
0.460000 0.000745 0.003893
0.480000 -0.000247 0.013807
0.500000 -0.001330 0.016188
0.520000 -0.000711 0.009452
0.540000 -0.000967 0.006974
0.560000 -0.001444 0.005657
0.580000 -0.002095 0.015698
0.600000 -0.001563 0.020515
0.620000 -0.001881 0.019353
0.640000 -0.002332 0.020179
0.660000 -0.003569 0.013471
0.680000 -0.004916 0.010573
0.700000 -0.005353 0.019073
0.720000 -0.006091 0.021089
0.740000 -0.006395 0.017868
0.760000 -0.005774 0.013597
0.780000 -0.005804 0.015866
0.800000 -0.005860 0.009914
0.820000 -0.006910 0.012841
0.840000 -0.007379 0.008444
0.860000 -0.006463 0.003529
0.880000 -0.005859 0.010012
0.900000 -0.004774 0.008388
0.920000 -0.002708 0.008234
0.940000 -0.001020 0.009634
0.960000 -0.001107 0.007954
0.980000 -0.000376 0.015012
1.000000 -0.000278 0.011483
1.020000 0.000855 0.012757
1.040000 0.001787 0.008906
1.060000 0.002418 0.010194
1.080000 0.003113 0.006035
1.100000 0.003064 0.007002
1.120000 0.004797 0.009606
1.140000 0.005231 0.010012
1.160000 0.005339 0.009718
1.180000 0.005356 0.006624
1.200000 0.006346 0.017504
1.220000 0.006498 0.015236
1.240000 0.006949 0.007842
1.260000 0.007359 0.012897
1.280000 0.007928 0.010306
1.300000 0.008770 0.011385
1.320000 0.008663 0.019437
1.340000 0.008138 0.018064
1.360000 0.007190 0.008598
1.380000 0.008014 0.010222
1.400000 0.008104 0.005391
1.420000 0.007280 0.007870
1.440000 0.007995 0.011553
1.460000 0.007671 0.009690
1.480000 0.007591 0.015782
1.500000 0.006890 0.002269
1.520000 0.005869 0.010292
1.540000 0.005656 0.013723
1.560000 0.004646 0.006652
1.580000 0.003170 0.007422
1.600000 0.002054 0.009788
1.620000 0.001430 0.012659
1.640000 0.001021 0.012295
1.660000 0.000803 0.013359
1.680000 0.000087 0.008962
1.700000 -0.000249 0.008052
1.720000 -0.000801 0.014535
1.740000 -0.002188 0.010657
1.760000 -0.001950 0.022125
1.780000 -0.002282 0.011973
1.800000 -0.002682 0.015152
1.820000 -0.002814 0.008962
1.840000 -0.003767 0.006582
1.860000 -0.005251 0.009158
1.880000 -0.007225 0.011021
1.900000 -0.008346 0.016972
1.920000 -0.008468 0.009088
1.940000 -0.009206 0.009690
1.960000 -0.010416 0.013667
1.980000 -0.011036 0.020291
2.000000 -0.010280 0.008374
2.020000 -0.011765 0.005587
2.040000 -0.013180 0.010447
2.060000 -0.015563 0.011749
2.080000 -0.017102 0.012323
2.100000 -0.018730 0.010853
2.120000 -0.020384 0.005489
2.140000 -0.021892 0.005307
2.160000 -0.022364 0.006820
2.180000 -0.022956 0.006876
2.200000 -0.025354 0.002535
2.220000 -0.026409 0.006189
2.240000 -0.026731 0.007870
2.260000 -0.029467 0.016384
2.280000 -0.030361 0.013079
2.300000 -0.032848 0.009592
2.320000 -0.034747 0.006316
2.340000 -0.036496 0.012575
2.360000 -0.040078 0.004341
2.380000 -0.042681 0.010475
2.400000 -0.045763 0.010699
2.420000 -0.048751 0.018919
2.440000 -0.051864 0.012519
2.460000 -0.055219 0.012659
2.480000 -0.058763 0.013877
2.500000 -0.060916 0.021677
2.520000 -0.064253 0.009676
2.540000 -0.067319 0.005447
2.560000 -0.069200 0.013401
2.580000 -0.072658 0.014900
2.600000 -0.075267 0.018989
2.620000 -0.079178 0.010068
2.640000 -0.082283 0.007086
2.660000 -0.084302 0.012883
2.680000 -0.085995 0.011665
2.700000 -0.087491 0.014045
2.720000 -0.089766 0.014241
2.740000 -0.091476 0.005657
2.760000 -0.093867 0.005573
2.780000 -0.096187 0.015264
2.800000 -0.098920 0.006876
2.820000 -0.102951 0.010881
2.840000 -0.105824 0.017042
2.860000 -0.108408 0.008248
2.880000 -0.110409 0.007968
2.900000 -0.113370 0.010601
2.920000 -0.115341 0.013513
2.940000 -0.117578 0.016566
2.960000 -0.119778 0.008010
