90 Deg Regular Run 6 2018-04-13
Time(s) Response(deg) LoadCell(N)
0.000000 -0.049254 0.009732
0.020000 -0.049278 0.010461
0.040000 -0.049309 0.013583
0.060000 -0.049346 0.005671
0.080000 -0.049385 0.011581
0.100000 -0.049423 0.019115
0.120000 -0.049459 0.008990
0.140000 -0.049489 0.008444
0.160000 -0.049511 0.012911
0.180000 -0.049522 0.009102
0.200000 -0.049520 0.003487
0.220000 -0.049502 0.011623
0.240000 -0.049465 0.003067
0.260000 -0.049407 0.005671
0.280000 -0.049326 0.002535
0.300000 -0.049218 0.010741
0.320000 -0.049081 0.008598
0.340000 -0.048913 0.008010
0.360000 -0.048710 0.006582
0.380000 -0.048470 0.002605
0.400000 -0.048192 0.012687
0.420000 -0.047052 0.002213
0.440000 -0.046639 0.004817
0.460000 -0.046254 0.002997
0.480000 -0.046730 0.006820
0.500000 -0.046171 0.003249
0.520000 -0.044901 0.005559
0.540000 -0.043486 0.008724
0.560000 -0.042916 0.006035
0.580000 -0.042671 0.005615
0.600000 -0.043207 0.006876
0.620000 -0.042016 0.010138
0.640000 -0.042083 0.012715
0.660000 -0.041283 0.008192
0.680000 -0.041474 0.012211
0.700000 -0.040786 0.013905
0.720000 -0.039357 0.012323
0.740000 -0.038454 0.011847
0.760000 -0.036853 0.008752
0.780000 -0.035734 0.006568
0.800000 -0.035208 0.016482
0.820000 -0.035343 0.013905
0.840000 -0.034906 0.011077
0.860000 -0.033366 0.008080
0.880000 -0.032599 0.011833
0.900000 -0.033322 0.010601
0.920000 -0.032575 0.008780
0.940000 -0.033724 0.004915
0.960000 -0.033359 0.002339
0.980000 -0.031938 0.001078
1.000000 -0.030986 0.007856
1.020000 -0.030796 0.014788
1.040000 -0.030027 0.013359
1.060000 -0.029139 0.012897
1.080000 -0.029134 0.008514
1.100000 -0.027716 0.010082
1.120000 -0.027698 0.004397
1.140000 -0.028080 -0.001008
1.160000 -0.027253 -0.001134
1.180000 -0.027312 0.004761
1.200000 -0.027143 0.014297
1.220000 -0.027676 0.002339
1.240000 -0.028023 0.005965
1.260000 -0.028880 0.009802
1.280000 -0.028307 0.006764
1.300000 -0.028404 0.009158
1.320000 -0.029126 0.006834
1.340000 -0.030611 0.012939
1.360000 -0.030536 0.009816
1.380000 -0.030487 0.004719
1.400000 -0.031404 0.004565
1.420000 -0.033041 0.009494
1.440000 -0.033848 0.010292
1.460000 -0.034478 0.008878
1.480000 -0.034657 0.015180
1.500000 -0.035289 0.013023
1.520000 -0.035669 0.005461
1.540000 -0.037264 0.003585
1.560000 -0.039173 -0.000392
1.580000 -0.039898 0.014339
1.600000 -0.040910 0.012995
1.620000 -0.041341 0.014914
1.640000 -0.042458 0.003921
1.660000 -0.043248 -0.000700
1.680000 -0.044823 0.002395
1.700000 -0.046522 0.006007
1.720000 -0.046841 0.007814
1.740000 -0.048320 0.004943
1.760000 -0.047903 0.004873
1.780000 -0.049056 0.008990
1.800000 -0.049830 0.012827
1.820000 -0.050061 0.001190
1.840000 -0.050120 0.008122
1.860000 -0.050788 0.001680
1.880000 -0.051857 -0.000028
1.900000 -0.052932 0.001680
1.920000 -0.055031 0.005741
