90 Deg Regular Run 10 2018-04-13
Time(s) Response(deg) LoadCell(N)
0.000000 0.147601 0.021201
0.020000 0.149463 0.011007
0.040000 0.151303 0.009704
0.060000 0.153118 0.018008
0.080000 0.154907 0.015614
0.100000 0.156666 0.019507
0.120000 0.158395 0.021341
0.140000 0.160091 0.015474
0.160000 0.161753 0.020543
0.180000 0.163377 0.009550
0.200000 0.164963 0.017700
0.220000 0.166507 0.019717
0.240000 0.168009 0.014367
0.260000 0.169467 0.014045
0.280000 0.170877 0.016846
0.300000 0.172238 0.017042
0.320000 0.173549 0.021439
0.340000 0.174806 0.014017
0.360000 0.176009 0.010671
0.380000 0.177155 0.012603
0.400000 0.178242 0.013373
0.420000 0.180232 0.007268
0.440000 0.181787 0.010222
0.460000 0.183196 0.007940
0.480000 0.183914 0.008542
0.500000 0.183672 0.010587
0.520000 0.184033 0.010012
0.540000 0.183212 0.020291
0.560000 0.183229 0.008318
0.580000 0.184105 0.015502
0.600000 0.183698 0.007394
0.620000 0.183202 0.010419
0.640000 0.183515 0.007688
0.660000 0.183603 0.014045
0.680000 0.183642 0.012603
0.700000 0.184347 0.005923
0.720000 0.184398 0.009732
0.740000 0.184036 0.006161
0.760000 0.184496 0.009508
0.780000 0.183602 0.011917
0.800000 0.183226 0.012715
0.820000 0.182481 0.015516
0.840000 0.183037 0.006862
0.860000 0.182001 0.005335
0.880000 0.180849 0.013387
0.900000 0.179240 0.011595
0.920000 0.177715 0.006344
0.940000 0.178119 0.000490
0.960000 0.177666 -0.001232
0.980000 0.176438 0.010881
1.000000 0.175834 0.012001
1.020000 0.175437 0.001512
1.040000 0.175744 0.014269
1.060000 0.174675 0.009830
1.080000 0.174236 0.006217
1.100000 0.173783 0.014227
1.120000 0.173172 0.008220
1.140000 0.172096 0.008850
1.160000 0.170607 0.005097
1.180000 0.169849 0.011497
1.200000 0.169204 0.011693
1.220000 0.169571 0.009634
1.240000 0.168054 0.014143
1.260000 0.166356 0.012113
1.280000 0.165501 0.005797
1.300000 0.164669 0.009676
1.320000 0.164337 0.013905
1.340000 0.164437 0.014465
1.360000 0.164408 0.011511
1.380000 0.164187 0.010012
1.400000 0.164175 0.012645
1.420000 0.164640 0.009466
1.440000 0.164632 0.012239
1.460000 0.164772 0.008234
1.480000 0.164222 0.013401
1.500000 0.162700 0.009522
1.520000 0.160464 0.014045
1.540000 0.159374 0.009214
1.560000 0.158407 0.011595
1.580000 0.155842 0.011231
1.600000 0.153908 0.014535
1.620000 0.151680 0.018793
1.640000 0.149365 0.009634
1.660000 0.146639 0.017224
1.680000 0.145759 0.021537
1.700000 0.143479 0.012617
1.720000 0.141010 0.012939
1.740000 0.139147 0.018610
1.760000 0.136834 0.013723
1.780000 0.134315 0.009452
1.800000 0.131733 0.006582
1.820000 0.129497 0.011819
1.840000 0.127119 0.020459
1.860000 0.125428 0.011889
1.880000 0.124259 0.013205
1.900000 0.122081 0.010769
1.920000 0.119622 0.007772
1.940000 0.117518 0.005391
1.960000 0.116406 0.009158
1.980000 0.114332 0.012351
2.000000 0.112142 0.005811
2.020000 0.110468 0.012253
2.040000 0.107768 0.006554
2.060000 0.106462 0.009662
2.080000 0.106132 0.006246
2.100000 0.106301 0.007954
2.120000 0.107066 0.012141
2.140000 0.107604 0.007464
2.160000 0.107095 0.008052
2.180000 0.108022 0.004495
2.200000 0.108116 0.008500
2.220000 0.108493 0.007492
2.240000 0.108894 0.004327
2.260000 0.108724 0.010152
2.280000 0.108221 0.009732
2.300000 0.106788 -0.000434
2.320000 0.105579 0.009564
2.340000 0.105842 0.006358
2.360000 0.103268 0.014087
2.380000 0.100149 0.018036
2.400000 0.097367 0.011805
2.420000 0.095102 0.015964
2.440000 0.091517 0.014662
2.460000 0.088027 0.013541
2.480000 0.084327 0.009200
2.500000 0.078655 0.011609
2.520000 0.073345 0.010965
2.540000 0.068575 0.013737
2.560000 0.062979 0.010965
2.580000 0.057059 0.004775
2.600000 0.051906 0.015334
2.620000 0.046073 0.016706
2.640000 0.039395 0.011861
2.660000 0.032049 0.022489
2.680000 0.024759 0.008766
2.700000 0.017526 0.013835
2.720000 0.011309 0.008290
2.740000 0.005185 0.021299
2.760000 -0.001648 0.013709
2.780000 -0.008302 0.013555
2.800000 -0.014050 0.013317
2.820000 -0.019532 0.013751
2.840000 -0.024842 0.010124
2.860000 -0.029466 0.019871
2.880000 -0.033426 0.015040
2.900000 -0.038165 0.014059
2.920000 -0.043404 0.009032
2.940000 -0.048471 0.014676
2.960000 -0.052700 0.018106
2.980000 -0.056809 0.012883
3.000000 -0.061077 0.023316
3.020000 -0.067211 0.019143
3.040000 -0.072979 0.022097
3.060000 -0.079769 0.015446
3.080000 -0.086779 0.019045
3.100000 -0.094755 0.011609
3.120000 -0.101759 0.012239
3.140000 -0.108917 0.017770
3.160000 -0.117658 0.013765
3.180000 -0.125190 0.016342
3.200000 -0.133132 0.020837
3.220000 -0.140940 0.013821
3.240000 -0.149135 0.014423
3.260000 -0.156568 0.015852
3.280000 -0.163833 0.017924
3.300000 -0.171927 0.017546
3.320000 -0.179537 0.018610
3.340000 -0.186174 0.017602
3.360000 -0.193490 0.020627
3.380000 -0.200332 0.014395
3.400000 -0.206295 0.023596
3.420000 -0.211876 0.015054
3.440000 -0.216842 0.010895
3.460000 -0.221812 0.016202
3.480000 -0.224733 0.008724
3.500000 -0.227108 0.012379
3.520000 -0.230264 0.024114
3.540000 -0.233068 0.019143
3.560000 -0.234742 0.021985
3.580000 -0.236115 0.023148
3.600000 -0.236240 0.018414
3.620000 -0.236618 0.019983
3.640000 -0.234828 0.022097
3.660000 -0.233316 0.018162
3.680000 -0.230015 0.014564
3.700000 -0.226919 0.011455
3.720000 -0.222113 0.015250
3.740000 -0.216368 0.019423
3.760000 -0.211527 0.013191
3.780000 -0.207164 0.012393
3.800000 -0.201173 0.014185
3.820000 -0.195119 0.015474
3.840000 -0.185795 0.015880
3.860000 -0.178576 0.019969
3.880000 -0.170202 0.020641
3.900000 -0.160793 0.019969
3.920000 -0.148177 0.021383
3.940000 -0.136200 0.011077
3.960000 -0.124495 0.005335
3.980000 -0.111866 0.021019
4.000000 -0.096053 0.013751
4.020000 -0.080215 0.012547
4.040000 -0.065950 0.012855
4.060000 -0.050189 0.020767
4.080000 -0.030402 0.012995
4.100000 -0.012212 0.021243
4.120000 0.006577 0.017448
4.140000 0.027025 0.014928
4.160000 0.049370 0.013625
4.180000 0.071541 0.004313
4.200000 0.095786 0.014606
4.220000 0.120583 0.009088
4.240000 0.142029 0.015712
4.260000 0.166192 0.018316
4.280000 0.193301 0.018344
4.300000 0.219179 0.018708
4.320000 0.247705 0.024800
4.340000 0.278307 0.014998
4.360000 0.308133 0.014998
4.380000 0.339971 0.014970
4.400000 0.373005 0.018120
4.420000 0.405883 0.014970
4.440000 0.442118 0.013695
4.460000 0.477401 0.013373
4.480000 0.513273 0.011469
4.500000 0.548655 0.012967
4.520000 0.586306 0.014101
4.540000 0.624745 0.010895
4.560000 0.663836 0.014297
4.580000 0.706393 0.015978
4.600000 0.748484 0.014984
4.620000 0.790423 0.019101
4.640000 0.832752 0.013149
4.660000 0.875207 0.007072
4.680000 0.918188 0.011399
4.700000 0.962770 0.013541
4.720000 1.009283 0.008668
4.740000 1.053233 0.017924
4.760000 1.096117 0.014269
4.780000 1.141528 0.014045
4.800000 1.188244 0.008388
4.820000 1.232509 0.012099
4.840000 1.276760 0.017308
4.860000 1.322746 0.016146
4.880000 1.369239 0.005181
4.900000 1.413628 0.011483
4.920000 1.458963 0.011805
4.940000 1.504686 0.011875
4.960000 1.549699 0.023988
4.980000 1.592231 0.013373
5.000000 1.635112 0.020529
5.020000 1.676226 0.014942
5.040000 1.715582 0.012463
5.060000 1.756149 0.014493
5.080000 1.794428 0.010923
5.100000 1.831501 0.006358
5.120000 1.868325 0.014620
5.140000 1.901607 0.014998
5.160000 1.931431 0.008570
5.180000 1.961157 0.015894
5.200000 1.989144 0.011847
5.220000 2.012250 0.012309
5.240000 2.033996 0.009746
5.260000 2.053579 0.011217
5.280000 2.069950 0.011035
5.300000 2.085822 0.019409
5.320000 2.097678 0.012211
5.340000 2.106000 0.015516
5.360000 2.110291 0.009564
5.380000 2.112448 0.003417
5.400000 2.107553 0.006007
5.420000 2.102952 0.018624
5.440000 2.095663 0.007296
5.460000 2.081735 0.003445
5.480000 2.062684 0.005825
5.500000 2.043597 0.007380
5.520000 2.021128 0.019647
5.540000 1.991825 0.014269
5.560000 1.959069 0.010376
5.580000 1.924229 0.012659
5.600000 1.883642 0.008248
5.620000 1.837169 0.006470
5.640000 1.785645 0.008766
5.660000 1.730790 0.018064
5.680000 1.673693 0.011315
5.700000 1.612447 0.008444
5.720000 1.544723 0.014451
5.740000 1.472012 0.015586
5.760000 1.395907 0.012799
5.780000 1.313799 0.021915
5.800000 1.226943 0.009158
5.820000 1.137659 0.020221
5.840000 1.042439 0.012295
5.860000 0.939770 0.017546
5.880000 0.835898 0.022881
5.900000 0.728493 0.011399
5.920000 0.614433 0.007422
5.940000 0.494223 0.017798
5.960000 0.369516 0.023540
5.980000 0.242900 0.013303
6.000000 0.108613 0.018596
6.020000 -0.028782 0.006540
6.040000 -0.168674 0.009830
6.060000 -0.312663 0.013499
6.080000 -0.460573 0.018470
6.100000 -0.612257 0.016580
6.120000 -0.769943 0.012197
6.140000 -0.928051 0.006750
6.160000 -1.085523 0.010811
6.180000 -1.245014 0.013569
6.200000 -1.403604 0.016650
6.220000 -1.559814 0.013793
6.240000 -1.717176 0.015376
6.260000 -1.880398 0.012925
6.280000 -2.043989 0.015446
6.300000 -2.214563 0.018022
6.320000 -2.397146 0.012785
6.340000 -2.605569 0.013737
6.360000 -2.812786 0.013303
6.380000 -3.014710 0.016650
6.400000 -3.213983 0.006456
6.420000 -3.410803 0.009648
6.440000 -3.603702 0.006988
6.460000 -3.790215 0.012323
6.480000 -3.971678 0.013135
6.500000 -4.146901 0.014746
6.520000 -4.316947 0.014676
6.540000 -4.480234 0.007394
6.560000 -4.633041 0.008080
6.580000 -4.780635 0.002885
6.600000 -4.919719 0.010405
6.620000 -5.049986 0.002563
6.640000 -5.173007 0.005573
6.660000 -5.257226 -0.003221
6.680000 -5.330474 0.007198
6.700000 -5.414987 0.009564
6.720000 -5.499117 -0.000378
6.740000 -5.582361 0.001988
6.760000 -5.662200 0.007814
6.780000 -5.737246 0.009200
6.800000 -5.805707 0.010811
6.820000 -5.858832 0.011371
6.840000 -5.903433 0.013415
6.860000 -5.932048 0.008920
6.880000 -5.948608 0.009956
6.900000 -5.950756 0.011259
6.920000 -5.936119 0.003809
6.940000 -5.906432 0.019297
6.960000 -5.865265 0.008878
6.980000 -5.812301 0.013163
7.000000 -5.746448 0.016650
7.020000 -5.675105 0.003739
7.040000 -5.599885 0.020067
7.060000 -5.519545 0.006848
7.080000 -5.434290 0.014507
7.100000 -5.346230 0.011819
7.120000 -5.250362 0.013443
7.140000 -5.144514 0.008808
7.160000 -5.004941 0.011707
7.180000 -4.851505 0.008822
7.200000 -4.689484 0.005321
7.220000 -4.514987 0.008598
7.240000 -4.325978 0.002507
7.260000 -4.125553 0.006960
7.280000 -3.914704 0.008766
7.300000 -3.692836 0.007016
7.320000 -3.459607 0.012281
7.340000 -3.215362 0.011679
7.360000 -2.961855 0.011679
7.380000 -2.700883 0.005461
7.400000 -2.429133 0.011259
7.420000 -2.148588 0.010531
7.440000 -1.858410 0.010362
7.460000 -1.561894 0.017308
7.480000 -1.294741 0.011077
7.500000 -1.036882 0.006624
7.520000 -0.768245 0.007576
7.540000 -0.498907 0.010727
7.560000 -0.225074 0.007464
7.580000 0.053535 0.011133
7.600000 0.341203 0.003249
7.620000 0.630244 0.009494
7.640000 0.923288 0.016174
7.660000 1.220308 0.009900
7.680000 1.515856 0.017322
7.700000 1.814556 0.013695
7.720000 2.110699 0.013681
7.740000 2.405619 0.011679
7.760000 2.698005 0.017392
7.780000 2.989833 0.018736
7.800000 3.277430 0.020655
7.820000 3.559989 0.017224
7.840000 3.841998 0.015712
7.860000 4.119053 0.016650
7.880000 4.389866 0.003907
7.900000 4.655399 0.009382
7.920000 4.914989 0.018246
7.940000 5.166657 0.016454
7.960000 5.410933 0.016230
7.980000 5.645145 0.009998
8.000000 5.871204 0.012603
8.020000 6.089820 0.015264
8.040000 6.298364 0.011343
8.060000 6.492259 0.014844
8.080000 6.677030 0.009186
8.100000 6.851792 0.012211
8.120000 7.017058 0.015796
8.140000 7.169049 0.006792
8.160000 7.308418 0.010405
8.180000 7.438345 0.017644
8.200000 7.556855 0.011119
8.220000 7.661815 0.020795
8.240000 7.754333 0.016132
8.260000 7.834823 0.018050
8.280000 7.905195 0.014564
8.300000 7.962514 0.011931
8.320000 8.009784 0.016356
8.340000 8.042812 0.026060
8.360000 8.063681 0.020585
8.380000 8.072046 0.012435
8.400000 8.067845 0.021845
8.420000 8.050336 0.021215
8.440000 8.021849 0.014059
8.460000 7.979567 0.017868
8.480000 7.921955 0.015992
8.500000 7.853375 0.009564
8.520000 7.771937 0.018414
8.540000 7.677015 0.014269
8.560000 7.566813 0.018232
8.580000 7.444877 0.005853
8.600000 7.310384 0.013961
8.620000 7.164094 0.010769
8.640000 7.003474 0.016006
8.660000 6.826368 0.019997
8.680000 6.638163 0.014984
8.700000 6.436180 0.009844
8.720000 6.220915 0.011007
8.740000 5.989661 0.023750
8.760000 5.745765 0.012015
8.780000 5.488745 0.013835
8.800000 5.221023 0.010937
8.820000 4.941573 0.011441
8.840000 4.649480 0.011931
8.860000 4.344695 0.010909
8.880000 4.028386 0.012477
8.900000 3.703658 0.016622
8.920000 3.370826 0.014564
8.940000 3.026421 0.015208
8.960000 2.679936 0.023022
8.980000 2.333128 0.015992
9.000000 1.988353 0.011021
9.020000 1.624236 0.017336
9.040000 1.241812 0.019059
9.060000 0.857524 0.010461
9.080000 0.472658 0.008192
9.100000 0.090019 0.015684
9.120000 -0.294108 0.015278
9.140000 -0.675912 0.019255
9.160000 -1.056877 0.021901
9.180000 -1.432730 0.020305
9.200000 -1.802792 0.012659
9.220000 -2.165324 0.016790
9.240000 -2.523577 0.008248
9.260000 -2.875634 0.012337
9.280000 -3.217749 0.010278
9.300000 -3.548289 0.015474
9.320000 -3.869689 0.019521
9.340000 -4.181209 0.013583
9.360000 -4.479776 0.009466
9.380000 -4.764101 0.016720
9.400000 -5.037666 0.021845
9.420000 -5.299348 0.010026
9.440000 -5.545958 0.020557
9.460000 -5.777818 0.017602
9.480000 -5.991548 0.023960
9.500000 -6.188169 0.012995
9.520000 -6.369170 0.017434
9.540000 -6.535121 0.009186
9.560000 -6.687739 0.010419
9.580000 -6.822819 0.014620
9.600000 -6.936727 0.017126
9.620000 -7.041239 0.015768
9.640000 -7.125278 0.009382
9.660000 -7.195101 0.013877
9.680000 -7.239664 0.010180
9.700000 -7.247781 0.016524
9.720000 -7.254526 0.019969
9.740000 -7.261211 0.011861
