0 Deg Regular Run 7 2018-04-12
Time(s) Response(deg) LoadCell(N)
0.000000 -0.013809 -2.028306
0.020000 -0.011965 -2.024651
0.040000 -0.010452 -2.030462
0.060000 -0.009246 -2.029776
0.080000 -0.008328 -2.029482
0.100000 -0.007675 -2.021458
0.120000 -0.007268 -2.031736
0.140000 -0.007083 -2.029706
0.160000 -0.007101 -2.026149
0.180000 -0.007300 -2.024651
0.200000 -0.007658 -2.029104
0.220000 -0.008155 -2.028320
0.240000 -0.008769 -2.035741
0.260000 -0.009480 -2.035111
0.280000 -0.010265 -2.032605
0.300000 -0.011104 -2.032016
0.320000 -0.011975 -2.030140
0.340000 -0.012858 -2.029986
0.360000 -0.013731 -2.032325
0.380000 -0.014572 -2.026331
0.400000 -0.015361 -2.027633
0.420000 -0.014934 -2.034327
0.440000 -0.015107 -2.038416
0.460000 -0.015358 -2.032423
0.480000 -0.014378 -2.020324
0.500000 -0.014372 -2.031862
0.520000 -0.014476 -2.033557
0.540000 -0.014292 -2.029062
0.560000 -0.013682 -2.023726
0.580000 -0.014078 -2.029076
0.600000 -0.015023 -2.026611
0.620000 -0.014491 -2.032142
0.640000 -0.013681 -2.025589
0.660000 -0.011920 -2.030014
0.680000 -0.009980 -2.029552
0.700000 -0.009223 -2.036077
0.720000 -0.008442 -2.029776
0.740000 -0.007596 -2.034719
0.760000 -0.006386 -2.038066
0.780000 -0.006084 -2.023278
0.800000 -0.005317 -2.031694
0.820000 -0.004942 -2.030644
0.840000 -0.006381 -2.031008
0.860000 -0.007259 -2.029566
0.880000 -0.009657 -2.037968
0.900000 -0.010267 -2.037408
0.920000 -0.010641 -2.030854
0.940000 -0.011143 -2.037198
0.960000 -0.012067 -2.038850
0.980000 -0.013868 -2.035965
1.000000 -0.014536 -2.034677
1.020000 -0.015921 -2.030224
1.040000 -0.015794 -2.028670
1.060000 -0.017016 -2.025295
1.080000 -0.016542 -2.021500
1.100000 -0.015124 -2.029062
1.120000 -0.014020 -2.021584
1.140000 -0.013360 -2.028348
1.160000 -0.012348 -2.030434
1.180000 -0.011793 -2.030784
1.200000 -0.011403 -2.025099
1.220000 -0.010519 -2.033487
1.240000 -0.010825 -2.033907
1.260000 -0.011324 -2.034285
1.280000 -0.010726 -2.025449
1.300000 -0.011271 -2.020744
1.320000 -0.011508 -2.021262
1.340000 -0.010988 -2.030714
1.360000 -0.010049 -2.033809
1.380000 -0.011424 -2.033431
1.400000 -0.009865 -2.031204
1.420000 -0.008001 -2.032198
1.440000 -0.007761 -2.032535
1.460000 -0.006106 -2.037534
1.480000 -0.005744 -2.032577
1.500000 -0.005977 -2.027731
1.520000 -0.006950 -2.022438
1.540000 -0.007766 -2.025799
1.560000 -0.008822 -2.029104
1.580000 -0.009195 -2.034019
1.600000 -0.010250 -2.030966
1.620000 -0.012028 -2.028586
1.640000 -0.014222 -2.027983
1.660000 -0.015062 -2.026863
1.680000 -0.017079 -2.025547
1.700000 -0.017897 -2.024049
1.720000 -0.019421 -2.030994
1.740000 -0.022100 -2.025057
1.760000 -0.024540 -2.031050
1.780000 -0.026786 -2.032703
1.800000 -0.028824 -2.027745
1.820000 -0.032064 -2.028039
1.840000 -0.034990 -2.036596
1.860000 -0.038298 -2.024161
1.880000 -0.040368 -2.029538
1.900000 -0.043198 -2.020520
1.920000 -0.047015 -2.031624
1.940000 -0.049833 -2.030742
1.960000 -0.052254 -2.030294
1.980000 -0.055641 -2.022690
2.000000 -0.058659 -2.036946
2.020000 -0.059726 -2.023432
2.040000 -0.061867 -2.024651
2.060000 -0.064602 -2.022060
2.080000 -0.066759 -2.029916
2.100000 -0.069255 -2.020576
2.120000 -0.071018 -2.027003
2.140000 -0.072313 -2.021360
2.160000 -0.073817 -2.024483
2.180000 -0.075784 -2.027801
2.200000 -0.076970 -2.025701
2.220000 -0.079377 -2.023306
2.240000 -0.080638 -2.025911
2.260000 -0.081657 -2.025673
2.280000 -0.083127 -2.026485
2.300000 -0.084472 -2.033221
2.320000 -0.085679 -2.027269
2.340000 -0.086639 -2.028054
2.360000 -0.086580 -2.027731
2.380000 -0.086335 -2.019301
2.400000 -0.086494 -2.027773
2.420000 -0.086808 -2.030504
2.440000 -0.086842 -2.025169
2.460000 -0.087460 -2.026177
2.480000 -0.088443 -2.027633
2.500000 -0.087716 -2.029524
2.520000 -0.087435 -2.030812
2.540000 -0.087656 -2.025379
2.560000 -0.088033 -2.030070
2.580000 -0.089235 -2.028124
2.600000 -0.090164 -2.027409
2.620000 -0.091336 -2.027493
2.640000 -0.092037 -2.023909
2.660000 -0.092328 -2.024399
2.680000 -0.092234 -2.023474
2.700000 -0.092351 -2.018069
2.720000 -0.093771 -2.020058
2.740000 -0.095838 -2.027675
2.760000 -0.095881 -2.016963
2.780000 -0.097081 -2.026401
2.800000 -0.096739 -2.027927
2.820000 -0.097818 -2.020744
2.840000 -0.100254 -2.023334
2.860000 -0.102630 -2.019693
2.880000 -0.104764 -2.023376
2.900000 -0.106789 -2.019679
2.920000 -0.108727 -2.021094
2.940000 -0.110098 -2.023446
2.960000 -0.111335 -2.029762
2.980000 -0.113290 -2.032072
3.000000 -0.115224 -2.025561
3.020000 -0.115088 -2.018545
3.040000 -0.115474 -2.020156
3.060000 -0.117046 -2.028138
3.080000 -0.117512 -2.026667
3.100000 -0.118399 -2.021514
3.120000 -0.119873 -2.022340
3.140000 -0.119758 -2.014890
3.160000 -0.119985 -2.024483
3.180000 -0.119179 -2.022186
3.200000 -0.118290 -2.018713
3.220000 -0.117793 -2.020982
3.240000 -0.116433 -2.029132
3.260000 -0.115139 -2.032058
3.280000 -0.112894 -2.028222
3.300000 -0.110068 -2.021220
3.320000 -0.109198 -2.019427
3.340000 -0.107775 -2.026975
3.360000 -0.106522 -2.024763
3.380000 -0.105983 -2.028208
3.400000 -0.105709 -2.024903
3.420000 -0.106131 -2.022452
3.440000 -0.106007 -2.026681
3.460000 -0.105414 -2.033305
3.480000 -0.103956 -2.026023
3.500000 -0.102580 -2.027493
3.520000 -0.101484 -2.020674
3.540000 -0.099310 -2.025043
3.560000 -0.095554 -2.022872
3.580000 -0.092913 -2.021542
3.600000 -0.088599 -2.017635
3.620000 -0.085947 -2.023628
3.640000 -0.082971 -2.030504
3.660000 -0.079659 -2.023390
3.680000 -0.076699 -2.021556
3.700000 -0.071639 -2.023292
3.720000 -0.066903 -2.025169
3.740000 -0.061256 -2.036498
3.760000 -0.056123 -2.028025
3.780000 -0.051457 -2.025309
3.800000 -0.046982 -2.024133
3.820000 -0.041268 -2.023390
3.840000 -0.035770 -2.026989
3.860000 -0.028120 -2.031176
3.880000 -0.021251 -2.019778
3.900000 -0.014642 -2.022046
3.920000 -0.007132 -2.027185
3.940000 -0.000319 -2.023880
3.960000 0.005656 -2.028894
3.980000 0.014438 -2.020394
4.000000 0.023110 -2.014792
4.020000 0.030275 -2.021066
4.040000 0.038057 -2.025995
4.060000 0.045171 -2.024441
4.080000 0.053201 -2.027773
4.100000 0.061057 -2.024903
4.120000 0.069530 -2.020758
4.140000 0.077757 -2.026471
4.160000 0.085569 -2.029496
4.180000 0.093077 -2.019357
4.200000 0.099787 -2.016207
4.220000 0.107542 -2.022956
4.240000 0.117317 -2.025533
4.260000 0.126446 -2.033193
4.280000 0.134824 -2.028082
4.300000 0.142520 -2.025673
4.320000 0.150505 -2.027619
4.340000 0.157556 -2.019988
4.360000 0.165233 -2.026513
4.380000 0.173536 -2.029370
4.400000 0.182475 -2.029664
4.420000 0.190804 -2.023895
4.440000 0.200428 -2.021780
4.460000 0.209577 -2.019021
4.480000 0.219762 -2.022060
4.500000 0.229612 -2.021934
4.520000 0.238899 -2.025967
4.540000 0.248102 -2.021374
4.560000 0.257864 -2.022214
4.580000 0.266850 -2.020394
4.600000 0.276213 -2.028152
4.620000 0.286714 -2.022340
4.640000 0.295539 -2.024567
4.660000 0.305243 -2.015114
4.680000 0.313191 -2.020254
4.700000 0.319577 -2.018111
4.720000 0.324934 -2.021234
4.740000 0.330885 -2.027297
4.760000 0.336811 -2.027367
4.780000 0.343372 -2.023544
4.800000 0.348358 -2.024273
4.820000 0.352477 -2.019357
4.840000 0.358077 -2.026583
4.860000 0.363279 -2.030140
4.880000 0.370268 -2.028460
4.900000 0.375852 -2.025169
4.920000 0.381356 -2.029790
4.940000 0.384566 -2.017075
4.960000 0.387931 -2.025281
4.980000 0.389609 -2.028544
5.000000 0.389185 -2.021332
5.020000 0.389048 -2.021556
5.040000 0.386928 -2.026275
5.060000 0.384288 -2.025001
