/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_VGOSWEC_freedecay_VGM10
* Project Lead:	JD
* Labview Operator:	JD
* Comments:	VGOSWEC scale model with 5.25" diameter cylindrical foundation and three pairs of opposing torsional springs. Model centered in window 2,  193.5 in from the start of the tank; probe positions: probe 1 (staff, front) - 134 in; probe 2 (sonic, alongside) - 193.5 in; probe 3 (staff, behind) - 274.5 in ; probe 4 (sonic, behind) - 332.5 in. Data aquisition specifications: wave start time: 0 s; wave end time: 40 s; delta t: 0.05; ramp time: 3 s; end time delay: 20 s; sampling rate: 2 ms. Kistler force cal factor: 1 V/N (X), 1 V/N (Y), 0.6667 V/N (Z); Kistler moment cal factor: 3.33 V/Nm (Y), 3.33  V Nm (X,Z). Naming convention: T(period)_A(actuator amp)_B(beach distance)_VGM(variable geometry module angle).
* Date and Time:	Thu 17 Jun 2021 04:12:34 PM EDT
***********************************************************/

"Time(s)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	"Roll(deg)"	"Pitch(deg)"	"ForceX(N)"	"ForceY(N)"	"ForceZ(N)"	"MomentX"	"MomentY"	"MomentZ"	
0.00000	-2.04004	-1.96297	-0.47417	-0.44938	-3.87860	-89.64000	0.01549	-0.02860	-0.04961	-0.00150	-0.00363	-0.00107
0.00200	-2.04004	-1.96297	-0.47417	-0.44938	-3.87860	-89.64000	0.01549	-0.02860	-0.04961	-0.00150	-0.00363	-0.00107
0.00400	-2.04004	-1.96297	-0.47417	-0.44938	-3.87860	-89.73000	0.01549	-0.02860	-0.04961	-0.00150	-0.00363	-0.00107
0.00600	-2.04004	-1.96297	-0.47417	-0.44938	-3.78840	-89.73000	0.01549	-0.02860	-0.04961	-0.00150	-0.00363	-0.00107
0.00800	-0.00112	-0.00054	0.00079	0.00051	-3.69820	-89.64000	0.01549	-0.02860	-0.04961	-0.00150	-0.00363	-0.00107
0.01000	-0.00112	-0.00054	0.00079	0.00051	-3.69820	-89.73000	0.01549	-0.02860	-0.04961	-0.00150	-0.00363	-0.00107
0.01200	-0.00112	-0.00054	0.00079	0.00051	-3.78840	-89.64000	0.01549	-0.02860	-0.04961	-0.00150	-0.00363	-0.00107
0.01400	-0.00112	-0.00054	0.00079	0.00051	-3.96880	-89.64000	0.15573	0.02984	-0.00833	0.00784	0.02184	0.01086
0.01600	-0.00146	0.00115	0.00074	0.00067	-4.05900	-89.73000	0.15573	0.02984	-0.00833	0.00784	0.02184	0.01086
0.01800	-0.00146	0.00115	0.00074	0.00067	-3.96880	-89.73000	0.15573	0.02984	-0.00833	0.00784	0.02184	0.01086
0.02000	-0.00146	0.00115	0.00074	0.00067	-3.87860	-89.82000	0.15573	0.02984	-0.00833	0.00784	0.02184	0.01086
0.02200	-0.00244	-0.00004	0.00101	0.00080	-3.78840	-89.82000	0.11829	0.01512	0.04734	0.00543	0.01798	0.01259
0.02400	-0.00244	-0.00004	0.00101	0.00080	-3.78840	-89.91000	0.11829	0.01512	0.04734	0.00543	0.01798	0.01259
0.02600	-0.00244	-0.00004	0.00101	0.00080	-3.78840	-89.82000	0.11829	0.01512	0.04734	0.00543	0.01798	0.01259
0.02800	-0.00244	-0.00004	0.00101	0.00080	-3.69820	-89.73000	0.11829	0.01512	0.04734	0.00543	0.01798	0.01259
0.03000	-0.00084	0.00030	0.00093	0.00069	-3.69820	-89.73000	0.13958	0.05268	-0.05259	0.00750	0.02267	0.01117
0.03200	-0.00084	0.00030	0.00093	0.00069	-3.78840	-89.82000	0.13958	0.05268	-0.05259	0.00750	0.02267	0.01117
0.03400	-0.00084	0.00030	0.00093	0.00069	-3.87860	-89.82000	0.13958	0.05268	-0.05259	0.00750	0.02267	0.01117
0.03600	-0.00084	0.00030	0.00093	0.00069	-3.78840	-89.73000	0.13958	0.05268	-0.05259	0.00750	0.02267	0.01117
0.03800	-0.00050	-0.00055	0.00087	0.00067	-3.87860	-89.73000	0.11242	0.00792	0.02406	0.00753	0.02600	0.00904
0.04000	-0.00050	-0.00055	0.00087	0.00067	-3.87860	-89.73000	0.11242	0.00792	0.02406	0.00753	0.02600	0.00904
0.04200	-0.00050	-0.00055	0.00087	0.00067	-3.87860	-89.73000	0.11242	0.00792	0.02406	0.00753	0.02600	0.00904
0.04400	-0.00050	-0.00055	0.00087	0.00067	-3.96880	-89.82000	0.11242	0.00792	0.02406	0.00753	0.02600	0.00904
0.04600	-0.00106	0.00033	0.00082	0.00053	-3.78840	-89.91000	0.11242	0.00792	0.02406	0.00753	0.02600	0.00904
0.04800	-0.00150	-0.00015	0.00092	0.00042	-3.60800	-89.82000	0.10039	0.01523	0.01696	0.00497	0.03029	0.00796
0.05000	-0.00150	-0.00015	0.00092	0.00042	-3.69820	-89.82000	0.10039	0.01523	0.01696	0.00497	0.03029	0.00796
0.05200	-0.00150	-0.00015	0.00092	0.00042	-3.60800	-89.73000	0.10039	0.01523	0.01696	0.00497	0.03029	0.00796
0.05400	-0.00150	-0.00015	0.00092	0.00042	-3.78840	-89.73000	0.10039	0.01523	0.01696	0.00497	0.03029	0.00796
0.05600	-0.00116	-0.00079	0.00093	0.00065	-3.87860	-89.64000	0.10039	0.01523	0.01696	0.00497	0.03029	0.00796
0.05800	-0.00158	0.00057	0.00058	0.00074	-3.87860	-89.64000	0.14092	-0.02088	-0.02976	0.00059	0.02119	0.00549
0.06000	-0.00158	0.00057	0.00058	0.00074	-3.87860	-89.55000	0.14092	-0.02088	-0.02976	0.00059	0.02119	0.00549
