/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_VGOSWEC_regularwaves_VGM90
* Project Lead:	JD
* Labview Operator:	JD
* Comments:	VGOSWEC scale model with 5.25" diameter cylindrical foundation and three pairs of opposing torsional springs. Model centered in window 2,  193.5 in from the start of the tank; probe positions: probe 1 (staff, front) - 134 in; probe 2 (sonic, alongside) - 193.5 in; probe 3 (staff, behind) - 274.5 in ; probe 4 (sonic, behind) - 332.5 in. Data aquisition specifications: wave start time: 0 s; wave end time: 40 s; delta t: 0.05; ramp time: 3 s; end time delay: 20 s; sampling rate: 2 ms. Kistler force cal factor: 3.33 V/N (X), 3.33 V/N (Y), 3.33 V/N (Z); Kistler moment cal factor: 3.33  V/Nm (Y), 3.33  V Nm (X,Z). Naming convention: T(period)_A(actuator amp)_B(beach distance)_VGM(variable geometry module angle).
* Date and Time:	Wed 16 Jun 2021 06:36:56 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	"Roll(deg)"	"Pitch(deg)"	"ForceX(N)"	"ForceY(N)"	"ForceZ(N)"	"MomentX"	"MomentY"	"MomentZ"	
0.00000	0.00001	-2.04004	-1.96297	-0.47417	-0.44938	0.00000	-89.82000	0.01715	0.00519	-0.00838	0.00088	-0.00684	-0.00144
0.00200	0.00000	-2.04004	-1.96297	-0.47417	-0.44938	-3.87860	-89.82000	0.01715	0.00519	-0.00838	0.00088	-0.00684	-0.00144
0.00400	0.00000	-2.04004	-1.96297	-0.47417	-0.44938	-3.78840	-89.82000	0.01715	0.00519	-0.00838	0.00088	-0.00684	-0.00144
0.00600	0.00156	-2.04004	-1.96297	-0.47417	-0.44938	-3.87860	-89.91000	0.01715	0.00519	-0.00838	0.00088	-0.00684	-0.00144
0.00800	0.00156	-2.04004	-1.96297	-0.47417	-0.44938	-3.87860	-89.82000	0.01715	0.00519	-0.00838	0.00088	-0.00684	-0.00144
0.01000	0.00156	-0.00026	0.00211	0.00062	-0.00680	0.00000	-89.73000	-0.04505	0.05099	-0.20278	0.00253	0.02520	-0.00083
0.01200	0.00156	-0.00026	0.00211	0.00062	-0.00680	-3.69820	-89.73000	-0.04505	0.05099	-0.20278	0.00253	0.02520	-0.00083
0.01400	0.00156	-0.00026	0.00211	0.00062	-0.00680	-3.69820	-89.64000	-0.04505	0.05099	-0.20278	0.00253	0.02520	-0.00083
0.01600	0.00158	-0.00026	0.00211	0.00062	-0.00680	-3.87860	-89.64000	-0.04505	0.05099	-0.20278	0.00253	0.02520	-0.00083
0.01800	0.00158	0.00077	0.00105	0.00007	0.00099	0.00000	0.00000	-0.04505	0.05099	-0.20278	0.00253	0.02520	-0.00083
0.02000	0.00158	0.00017	0.00006	-0.00139	0.00033	-3.87860	-89.73000	-0.10680	0.12451	0.05901	0.01604	0.02912	-0.00127
0.02200	0.00158	0.00017	0.00006	-0.00139	0.00033	-3.87860	-89.91000	-0.10680	0.12451	0.05901	0.01604	0.02912	-0.00127
0.02400	0.00158	0.00017	0.00006	-0.00139	0.00033	-3.96880	-89.91000	-0.10680	0.12451	0.05901	0.01604	0.02912	-0.00127
0.02600	0.00164	0.00017	0.00006	-0.00139	0.00033	0.00000	0.00000	-0.10680	0.12451	0.05901	0.01604	0.02912	-0.00127
0.02800	0.00164	0.00026	0.00071	-0.00094	-0.00054	-3.78840	-89.82000	0.01015	0.14655	-0.03908	0.00722	-0.02653	-0.00219
0.03000	0.00164	-0.00057	0.00041	0.00048	-0.00054	-3.69820	-89.82000	0.01015	0.14655	-0.03908	0.00722	-0.02653	-0.00219
0.03200	0.00164	-0.00057	0.00041	0.00048	-0.00054	-3.69820	-89.82000	0.01015	0.14655	-0.03908	0.00722	-0.02653	-0.00219
0.03400	0.00164	-0.00057	0.00041	0.00048	-0.00054	0.00000	0.00000	0.01015	0.14655	-0.03908	0.00722	-0.02653	-0.00219
0.03600	0.00171	-0.00057	0.00041	0.00048	-0.00054	-3.78840	-89.82000	0.01015	0.14655	-0.03908	0.00722	-0.02653	-0.00219
0.03800	0.00171	0.00006	0.00068	-0.00012	0.00275	-3.87860	-89.73000	0.01015	0.14655	-0.03908	0.00722	-0.02653	-0.00219
0.04000	0.00171	-0.00110	0.00148	-0.00011	0.00173	-3.69820	-89.64000	0.22742	-0.08355	-0.25151	-0.01623	-0.05018	0.00256
0.04200	0.00171	-0.00110	0.00148	-0.00011	0.00173	0.00000	0.00000	0.22742	-0.08355	-0.25151	-0.01623	-0.05018	0.00256
0.04400	0.00171	-0.00110	0.00148	-0.00011	0.00173	-3.51780	-89.64000	0.22742	-0.08355	-0.25151	-0.01623	-0.05018	0.00256
0.04600	0.00179	-0.00110	0.00148	-0.00011	0.00173	-3.69820	-89.73000	0.22742	-0.08355	-0.25151	-0.01623	-0.05018	0.00256
0.04800	0.00179	0.00167	-0.00095	-0.00024	-0.00269	-3.78840	-89.73000	0.22742	-0.08355	-0.25151	-0.01623	-0.05018	0.00256
0.05000	0.00179	0.00050	0.00048	-0.00022	-0.00273	0.00000	0.00000	0.00358	0.04315	0.07113	0.00851	-0.02723	0.00447
0.05200	0.00179	0.00050	0.00048	-0.00022	-0.00273	-3.60800	-89.82000	0.00358	0.04315	0.07113	0.00851	-0.02723	0.00447
0.05400	0.00179	0.00050	0.00048	-0.00022	-0.00273	-3.60800	-89.82000	0.13235	0.01037	-0.14670	-0.00164	-0.00037	0.00639
0.05600	0.00185	0.00050	0.00048	-0.00022	-0.00273	0.00000	0.00000	0.13235	0.01037	-0.14670	-0.00164	-0.00037	0.00639
0.05800	0.00185	0.00050	0.00048	-0.00022	-0.00273	-3.51780	-89.82000	0.13235	0.01037	-0.14670	-0.00164	-0.00037	0.00639
0.06000	0.00185	0.00021	0.00065	0.00001	-0.00422	-3.69820	-89.82000	0.02567	-0.13256	-0.03806	-0.01647	0.00864	0.00136
0.06200	0.00185	0.00021	0.00065	0.00001	-0.00422	-3.78840	-89.73000	0.02567	-0.13256	-0.03806	-0.01647	0.00864	0.00136
0.06400	0.00185	0.00021	0.00065	0.00001	-0.00422	0.00000	0.00000	0.02567	-0.13256	-0.03806	-0.01647	0.00864	0.00136
0.06600	0.00190	0.00021	0.00065	0.00001	-0.00422	-3.87860	-89.82000	0.02567	-0.13256	-0.03806	-0.01647	0.00864	0.00136
0.06800	0.00190	-0.00009	0.00085	0.00071	0.00135	-3.78840	-89.73000	-0.09615	-0.02225	0.08597	-0.00925	0.01197	-0.00275
0.07000	0.00190	-0.00089	0.00213	0.00224	0.00096	-3.69820	-89.64000	-0.09615	-0.02225	0.08597	-0.00925	0.01197	-0.00275
0.07200	0.00190	-0.00089	0.00213	0.00224	0.00096	-3.69820	-89.64000	-0.09615	-0.02225	0.08597	-0.00925	0.01197	-0.00275
0.07400	0.00190	-0.00089	0.00213	0.00224	0.00096	0.00000	0.00000	-0.09615	-0.02225	0.08597	-0.00925	0.01197	-0.00275
0.07600	0.00194	-0.00089	0.00213	0.00224	0.00096	-3.78840	-89.73000	-0.09615	-0.02225	0.08597	-0.00925	0.01197	-0.00275
0.07800	0.00194	0.00002	0.00051	0.00088	0.00212	-3.87860	-89.91000	-0.09615	-0.02225	0.08597	-0.00925	0.01197	-0.00275
0.08000	0.00194	0.00216	0.00030	-0.00050	0.00189	-3.96880	-90.00000	-0.02000	0.18213	0.03905	0.02431	0.01869	-0.00617
0.08200	0.00194	0.00216	0.00030	-0.00050	0.00189	0.00000	0.00000	-0.02000	0.18213	0.03905	0.02431	0.01869	-0.00617
0.08400	0.00194	0.00216	0.00030	-0.00050	0.00189	-3.69820	-89.91000	-0.02000	0.18213	0.03905	0.02431	0.01869	-0.00617
0.08600	0.00199	0.00216	0.00030	-0.00050	0.00189	-3.87860	-89.82000	-0.02000	0.18213	0.03905	0.02431	0.01869	-0.00617
0.08800	0.00199	0.00068	0.00126	-0.00031	0.00078	0.00000	0.00000	-0.03178	0.07222	-0.15688	0.01740	0.00953	-0.00299
0.09000	0.00199	0.00055	-0.00030	-0.00021	0.00068	-3.87860	-89.73000	-0.03178	0.07222	-0.15688	0.01740	0.00953	-0.00299
0.09200	0.00199	0.00055	-0.00030	-0.00021	0.00068	-3.69820	-89.64000	-0.03178	0.07222	-0.15688	0.01740	0.00953	-0.00299
0.09400	0.00199	0.00055	-0.00030	-0.00021	0.00068	-3.78840	-89.73000	-0.03178	0.07222	-0.15688	0.01740	0.00953	-0.00299
0.09600	0.00205	0.00055	-0.00030	-0.00021	0.00068	0.00000	0.00000	-0.03178	0.07222	-0.15688	0.01740	0.00953	-0.00299
0.09800	0.00205	0.00010	0.00045	-0.00036	-0.00448	-3.87860	-89.73000	0.05567	-0.03698	0.02992	-0.01987	-0.03948	0.00213
0.10000	0.00205	-0.00067	0.00213	0.00052	-0.00475	-3.87860	-89.64000	0.05567	-0.03698	0.02992	-0.01987	-0.03948	0.00213
0.10200	0.00205	-0.00067	0.00213	0.00052	-0.00475	-3.69820	-89.55000	0.05567	-0.03698	0.02992	-0.01987	-0.03948	0.00213
0.10400	0.00205	-0.00067	0.00213	0.00052	-0.00475	0.00000	0.00000	0.05567	-0.03698	0.02992	-0.01987	-0.03948	0.00213
0.10600	0.00209	-0.00067	0.00213	0.00052	-0.00475	-3.60800	-89.55000	0.05567	-0.03698	0.02992	-0.01987	-0.03948	0.00213
0.10800	0.00209	-0.00087	0.00121	0.00063	-0.00095	-3.42760	-89.64000	0.07403	0.02154	-0.07764	0.00802	-0.02727	0.00272
0.11000	0.00209	-0.00087	0.00121	0.00063	-0.00095	0.00000	0.00000	0.07403	0.02154	-0.07764	0.00802	-0.02727	0.00272
0.11200	0.00209	-0.00087	0.00121	0.00063	-0.00095	0.00000	0.00000	0.07403	0.02154	-0.07764	0.00802	-0.02727	0.00272
0.11400	0.00209	-0.00087	0.00121	0.00063	-0.00095	-3.60800	-89.82000	0.07403	0.02154	-0.07764	0.00802	-0.02727	0.00272
0.11600	0.00214	0.00012	0.00155	-0.00033	0.00158	-3.69820	-89.82000	0.04323	0.08491	-0.14799	0.02656	0.00142	0.00111
0.11800	0.00214	0.00012	0.00155	-0.00033	0.00158	0.00000	0.00000	0.04323	0.08491	-0.14799	0.02656	0.00142	0.00111
0.12000	0.00214	0.00012	0.00155	-0.00033	0.00158	0.00000	0.00000	0.04323	0.08491	-0.14799	0.02656	0.00142	0.00111
0.12200	0.00214	0.00012	0.00155	-0.00033	0.00158	-3.69820	-89.64000	0.04323	0.08491	-0.14799	0.02656	0.00142	0.00111
0.12400	0.00214	0.00029	-0.00004	0.00128	0.00195	-3.78840	-89.64000	0.04323	0.08491	-0.14799	0.00546	-0.00484	0.00170
0.12600	0.00218	-0.00023	-0.00006	0.00091	0.00163	-3.69820	-89.64000	0.01660	0.01198	-0.04343	0.00546	-0.00484	0.00170
0.12800	0.00218	-0.00023	-0.00006	0.00091	0.00163	0.00000	0.00000	0.01660	0.01198	-0.04343	0.00546	-0.00484	0.00170
