/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_OSWEC_column_w_springs
* Project Lead:	JD
* Labview Operator:	JD
* Comments:	OSWEC scale model with 5.25" diameter cylindrical foundation and torsional springs. Model centered in window 2,  193.5 in from the start of the tank; probe positions: probe 1 (sonic, front) - 134 in; probe 2 (sonic, alongside) - 193.5 in; probe 3 (staff, back) - 274.5 in ; probe 4 (staff, back) - 332.5 in. Data aquisition specifications: wave start time: 0 s; wave end time: 40 s; delta t: 0.05; ramp time: 3 s; end time delay: 20 s; sampling rate: 2 ms.
* Date and Time:	Thu 10 Jun 2021 12:22:21 PM EDT
***********************************************************/

"Time(s)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	"Roll(deg)"	"Pitch(deg)"	"ForceX(N)"	"ForceY(N)"	"ForceZ(N)"	"MomentX"	"MomentY"	"MomentZ"	
0.00000	-1.96669	-1.96122	-0.47447	-0.37239	-1.17260	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.00200	-1.96669	-1.96122	-0.47447	-0.37239	-1.17260	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.00400	-1.96669	-1.96122	-0.47447	-0.37239	-1.08240	-89.82000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.00600	-0.00128	0.00111	-0.00010	0.00013	-1.17260	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.00800	-0.00084	0.00038	-0.00010	0.00006	-1.08240	-90.09000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.01000	-0.00021	0.00001	-0.00016	-0.00033	-1.08240	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.01200	-0.00002	0.00044	-0.00033	-0.00023	-1.08240	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.01400	-0.00061	0.00010	-0.00022	-0.00039	-1.08240	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.01600	0.00238	-0.00018	-0.00010	-0.00021	-1.08240	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.01800	0.00063	0.00219	-0.00017	-0.00088	-1.08240	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.02000	0.00027	0.00238	-0.00036	-0.00096	-1.08240	-89.82000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.02200	0.00016	0.00182	0.00067	-0.00138	-1.17260	-89.82000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.02400	-0.00091	0.00005	-0.00011	-0.00106	-1.17260	-89.82000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.02600	-0.00006	0.00068	-0.00025	-0.00102	-0.99220	-89.82000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.02800	0.00007	-0.00009	-0.00018	-0.00092	-0.99220	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.03000	-0.00039	-0.00066	0.00007	-0.00068	-0.99220	-90.09000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.03200	-0.00040	-0.00002	-0.00022	-0.00011	-0.99220	-90.09000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.03400	-0.00061	0.00274	0.00006	-0.00067	-0.99220	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.03600	-0.00010	0.00143	-0.00024	-0.00051	-0.99220	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.03800	-0.00098	0.00010	0.00010	-0.00091	-0.99220	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.04000	0.00010	0.00013	0.00015	-0.00037	-1.08240	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.04200	-0.00133	0.00000	-0.00116	0.00002	-1.08240	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.04400	-0.00038	0.00004	-0.00000	-0.00087	-0.99220	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.04600	0.00177	-0.00035	-0.00031	-0.00042	-0.99220	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.04800	0.00172	0.00024	-0.00011	-0.00004	-1.08240	-89.82000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.05000	0.00085	0.00222	-0.00035	0.00029	-1.08240	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.05200	-0.00098	0.00274	-0.00043	0.00042	-1.08240	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.05400	-0.00093	-0.00044	0.00020	0.00071	-1.17260	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.05600	0.00007	-0.00017	0.00000	0.00059	-1.17260	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.05800	-0.00033	0.00020	-0.00007	0.00005	-1.08240	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.06000	-0.00033	-0.00054	0.00004	-0.00059	-1.08240	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.06200	-0.00062	-0.00030	-0.00045	-0.00069	-0.99220	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.06400	-0.00129	0.00044	-0.00021	-0.00083	-0.99220	-90.09000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.06600	-0.00124	0.00271	-0.00029	-0.00065	-1.17260	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.06800	-0.00082	0.00124	-0.00015	-0.00068	-1.17260	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.07000	-0.00067	-0.00012	-0.00010	-0.00122	-1.26280	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.07200	-0.00196	0.00090	-0.00040	-0.00099	-1.26280	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.07400	-0.00067	-0.00069	-0.00006	-0.00103	-1.26280	-89.82000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.07600	-0.00017	-0.00004	-0.00011	-0.00094	-1.08240	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.07800	0.00295	0.00040	-0.00026	-0.00119	-1.08240	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.08000	0.00096	0.00098	-0.00028	-0.00065	-1.08240	-90.09000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.08200	0.00076	0.00245	-0.00092	-0.00015	-1.08240	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.08400	0.00001	0.00071	-0.00010	-0.00047	-1.08240	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.08600	0.00021	0.00022	-0.00026	-0.00039	-1.08240	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.08800	-0.00043	0.00051	-0.00025	-0.00022	-1.08240	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.09000	-0.00050	-0.00027	-0.00014	0.00003	-0.99220	-89.82000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.09200	-0.00005	-0.00052	-0.00017	0.00008	-0.99220	-89.73000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.09400	-0.00084	-0.00060	0.00037	-0.00013	-0.99220	-89.82000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.09600	-0.00118	0.00173	0.00039	-0.00019	-1.08240	-89.82000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.09800	-0.00028	0.00194	-0.00034	-0.00012	-1.08240	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.10000	-0.00079	0.00087	-0.00027	0.00053	-0.99220	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.10200	-0.00049	0.00033	-0.00040	0.00070	-0.90200	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.10400	-0.00023	0.00127	-0.00041	0.00059	-0.90200	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.10600	-0.00069	-0.00015	-0.00008	0.00081	-0.90200	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.10800	0.00098	-0.00034	-0.00028	0.00064	-0.99220	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.11000	0.00227	-0.00030	-0.00042	-0.00086	-0.99220	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.11200	0.00028	0.00012	-0.00047	-0.00075	-0.99220	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.11400	-0.00034	0.00180	-0.00051	-0.00103	-0.99220	-89.82000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.11600	-0.00039	0.00024	-0.00009	-0.00100	-0.99220	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.11800	-0.00010	0.00032	0.00004	-0.00066	-0.99220	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.12000	-0.00035	-0.00027	-0.00003	-0.00085	-1.08240	-89.82000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.12200	-0.00046	0.00001	-0.00057	-0.00087	-1.08240	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.12400	0.00009	-0.00051	0.00002	-0.00089	-1.08240	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.12600	-0.00044	-0.00051	-0.00001	-0.00076	-0.99220	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.12800	-0.00066	0.00196	-0.00020	-0.00079	-0.81180	-90.09000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.13000	-0.00096	0.00183	-0.00035	-0.00019	-0.90200	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.13200	0.00002	0.00096	-0.00012	-0.00061	-0.90200	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.13400	-0.00040	-0.00021	-0.00002	-0.00000	-0.90200	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.13600	-0.00076	-0.00013	0.00017	-0.00034	-0.99220	-89.82000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.13800	-0.00052	-0.00010	0.00015	-0.00044	-0.90200	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.14000	0.00122	0.00023	-0.00027	-0.00023	-0.90200	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.14200	0.00278	-0.00027	-0.00054	-0.00038	-0.99220	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.14400	0.00033	0.00252	-0.00071	-0.00022	-1.08240	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.14600	0.00010	0.00080	-0.00031	-0.00028	-0.99220	-89.82000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.14800	0.00022	0.00028	-0.00030	-0.00036	-0.99220	-89.82000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.15000	-0.00060	0.00028	-0.00023	0.00024	-0.99220	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.15200	-0.00051	0.00040	-0.00015	0.00064	-0.99220	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.15400	-0.00055	0.00010	0.00015	0.00016	-1.08240	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.15600	-0.00020	-0.00074	-0.00008	0.00045	-1.17260	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.15800	-0.00046	0.00126	-0.00032	0.00047	-1.17260	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.16000	-0.00089	0.00205	-0.00012	-0.00118	-1.17260	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.16200	0.00032	0.00154	-0.00043	-0.00112	-1.08240	-89.82000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.16400	-0.00007	0.00013	0.00014	-0.00117	-1.08240	-89.82000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.16600	-0.00018	0.00000	-0.00009	-0.00103	-0.99220	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.16800	-0.00024	-0.00029	0.00003	-0.00109	-0.99220	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.17000	-0.00029	-0.00029	-0.00003	-0.00098	-0.99220	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.17200	0.00190	0.00035	-0.00052	-0.00080	-0.90200	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.17400	0.00155	0.00129	-0.00001	-0.00091	-1.08240	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.17600	-0.00005	0.00190	-0.00005	-0.00072	-0.99220	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.17800	0.00020	0.00093	0.00013	-0.00060	-0.99220	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.18000	-0.00074	-0.00006	-0.00004	0.00002	-1.08240	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.18200	-0.00040	-0.00026	0.00038	-0.00067	-0.99220	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.18400	-0.00100	0.00029	-0.00029	-0.00017	-1.08240	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.18600	-0.00145	-0.00048	-0.00016	0.00040	-1.17260	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.18800	-0.00009	0.00001	-0.00011	0.00005	-1.08240	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.19000	-0.00039	0.00201	-0.00023	-0.00005	-1.08240	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.19200	-0.00132	0.00190	0.00030	0.00019	-0.90200	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.19400	-0.00100	0.00087	-0.00005	0.00047	-0.90200	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.19600	-0.00054	-0.00016	-0.00055	0.00059	-0.81180	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.19800	-0.00087	0.00078	-0.00016	0.00038	-0.90200	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.20000	-0.00055	-0.00039	-0.00008	-0.00029	-0.81180	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.20200	0.00001	0.00090	0.00010	-0.00083	-0.90200	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.20400	0.00166	-0.00011	0.00005	-0.00043	-0.99220	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.20600	0.00068	0.00234	-0.00045	-0.00019	-0.99220	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.20800	-0.00057	0.00197	-0.00010	-0.00050	-0.99220	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.21000	-0.00051	0.00119	-0.00009	-0.00082	-0.99220	-89.91000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
0.21200	0.00063	-0.00004	0.00047	-0.00177	-0.99220	-90.00000	-0.03090	0.00628	1.66411	-0.01148	0.02285	0.00375
