/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration_2
* Project Lead:	JN
* Labview Operator:	JD
* Comments:	probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Fri 07 May 2021 03:07:53 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	0.00005	-1.98684	-1.98014	-0.00045	-0.38915
0.00200	0.00000	-1.98684	-1.98014	-0.00045	-0.38915
0.00400	0.00000	-1.98684	-1.98014	-0.00045	-0.38915
0.00600	0.00000	-0.00162	0.00060	0.00000	0.00032
0.00800	0.00650	-0.00046	0.00071	0.00000	0.00025
0.01000	0.00650	0.00140	0.00347	0.00000	0.00060
0.01200	0.00650	0.00156	0.00179	0.00000	0.00009
0.01400	0.00650	-0.00055	0.00038	0.00000	0.00026
0.01600	0.00650	-0.00052	0.00141	0.00011	0.00002
0.01800	0.00669	0.00035	-0.00052	0.00061	-0.00028
0.02000	0.00669	-0.00196	-0.00009	0.00000	0.00015
0.02200	0.00669	-0.00035	0.00073	0.00000	0.00122
0.02400	0.00669	-0.00041	0.00028	0.00000	0.00207
0.02600	0.00669	-0.00139	0.00206	0.00000	0.00188
0.02800	0.00699	-0.00080	0.00218	0.00000	0.00080
0.03000	0.00699	-0.00146	0.00132	0.00000	0.00139
0.03200	0.00699	0.00037	0.00102	0.00000	0.00156
0.03400	0.00699	-0.00065	0.00050	0.00000	0.00105
0.03600	0.00699	-0.00212	-0.00069	0.00005	0.00136
0.03800	0.00732	-0.00005	-0.00009	0.00000	0.00086
0.04000	0.00732	-0.00023	-0.00068	0.00012	0.00115
0.04200	0.00732	0.00126	0.00249	0.00000	0.00144
0.04400	0.00732	0.00132	0.00202	0.00000	0.00310
0.04600	0.00732	0.00017	0.00166	0.00008	0.00351
0.04800	0.00767	-0.00045	0.00035	0.00000	0.00299
0.05000	0.00767	-0.00054	0.00089	0.00006	0.00282
0.05200	0.00767	-0.00013	0.00165	0.00000	0.00183
0.05400	0.00767	-0.00033	0.00074	0.00000	0.00044
0.05600	0.00767	-0.00087	0.00089	0.00003	-0.00029
0.05800	0.00802	-0.00135	0.00355	0.00000	-0.00036
0.06000	0.00802	-0.00168	0.00150	0.00000	-0.00005
0.06200	0.00802	-0.00072	0.00043	0.00023	0.00076
0.06400	0.00802	-0.00026	0.00132	0.00000	0.00293
0.06600	0.00802	-0.00048	0.00026	0.00000	0.00357
0.06800	0.00843	-0.00099	0.00063	0.00000	0.00331
0.07000	0.00843	-0.00094	0.00095	0.00006	0.00247
0.07200	0.00843	0.00061	0.00377	0.00000	0.00287
0.07400	0.00843	0.00212	0.00261	0.00000	0.00298
0.07600	0.00843	-0.00009	-0.00065	0.00009	0.00265
0.07800	0.00876	-0.00061	0.00104	0.00000	0.00279
0.08000	0.00876	-0.00039	-0.00223	0.00009	0.00308
0.08200	0.00876	-0.00072	-0.00072	0.00014	0.00291
0.08400	0.00876	-0.00160	0.00033	0.00000	0.00172
0.08600	0.00876	-0.00134	0.00071	0.00000	0.00209
0.08800	0.00911	-0.00083	0.00330	0.00000	0.00223
0.09000	0.00911	0.00012	0.00258	0.00000	0.00159
0.09200	0.00911	-0.00002	0.00178	0.00006	0.00229
0.09400	0.00911	-0.00148	0.00048	0.00000	0.00236
0.09600	0.00911	-0.00099	-0.00010	0.00000	0.00197
0.09800	0.00947	0.00021	0.00174	0.00000	0.00271
0.10000	0.00947	-0.00021	0.00276	0.00079	0.00302
0.10200	0.00947	-0.00127	0.00009	0.00000	0.00239
0.10400	0.00947	0.00141	0.00283	0.00000	-0.00099
0.10600	0.00947	0.00156	0.00340	0.00000	-0.00024
0.10800	0.00984	0.00105	0.00141	0.00000	0.00041
0.11000	0.00984	-0.00080	0.00116	0.00000	-0.00065
0.11200	0.00984	-0.00094	0.00077	0.00007	-0.00019
0.11400	0.00984	-0.00101	-0.00009	0.00000	0.00126
0.11600	0.00984	-0.00032	0.00095	0.00000	0.00142
0.11800	0.01026	-0.00054	0.00044	0.00000	0.00164
0.12000	0.01026	-0.00115	0.00435	0.00000	0.00102
0.12200	0.01026	-0.00054	0.00205	0.00029	0.00136
0.12400	0.01026	-0.00132	0.00033	0.00000	0.00128
0.12600	0.01026	-0.00091	0.00032	0.00000	0.00081
0.12800	0.01058	-0.00067	0.00032	0.00000	0.00051
0.13000	0.01058	-0.00057	0.00061	0.00000	0.00149
0.13200	0.01058	-0.00016	0.00059	0.00006	0.00130
0.13400	0.01058	-0.00129	0.00077	0.00000	0.00262
0.13600	0.01058	0.00208	0.00310	0.00000	0.00250
0.13800	0.01096	0.00223	0.00279	0.00000	0.00301
0.14000	0.01096	-0.00108	0.00033	0.00000	0.00287
0.14200	0.01096	-0.00015	0.00091	0.00000	0.00293
0.14400	0.01096	-0.00009	0.00076	0.00000	0.00428
0.14600	0.01096	-0.00126	0.00052	0.00000	0.00413
0.14800	0.01132	-0.00094	0.00082	0.00000	0.00353
0.15000	0.01132	-0.00015	0.00286	0.00000	0.00363
0.15200	0.01132	-0.00013	0.00302	0.00006	0.00424
0.15400	0.01132	-0.00065	0.00156	0.00000	0.00011
0.15600	0.01132	-0.00101	-0.00001	0.00000	0.00008
0.15800	0.01171	-0.00143	0.00188	0.00000	0.00093
0.16000	0.01171	-0.00138	-0.00001	0.00012	0.00038
0.16200	0.01171	-0.00127	0.00001	0.00001	-0.00033
0.16400	0.01171	-0.00007	0.00067	0.00000	0.00277
0.16600	0.01171	0.00023	0.00238	0.00000	0.00217
0.16800	0.01212	0.00033	0.00061	0.00000	0.00274
0.17000	0.01212	-0.00017	0.00099	0.00000	0.00226
0.17200	0.01212	-0.00043	0.00026	0.00000	0.00221
0.17400	0.01212	-0.00015	0.00078	0.00000	0.00205
0.17600	0.01212	-0.00138	0.00002	0.00012	0.00195
0.17800	0.01244	0.00002	-0.00189	0.00006	0.00105
0.18000	0.01244	-0.00079	0.00122	0.00000	0.00234
0.18200	0.01244	-0.00157	0.00234	0.00000	0.00175
0.18400	0.01244	-0.00101	0.00237	0.00000	0.00200
0.18600	0.01244	-0.00032	0.00143	0.00006	0.00255
0.18800	0.01280	-0.00188	-0.00062	0.00000	0.00236
0.19000	0.01280	-0.00124	-0.00045	0.00027	0.00256
0.19200	0.01280	-0.00148	0.00046	0.00000	0.00205
0.19400	0.01280	-0.00038	0.00082	0.00000	0.00067
0.19600	0.01280	-0.00038	0.00006	0.00030	0.00053
0.19800	0.01317	0.00368	0.00257	0.00000	0.00049
0.20000	0.01317	0.00158	0.00194	0.00018	-0.00006
0.20200	0.01317	-0.00015	-0.00007	0.00006	-0.00036
0.20400	0.01317	0.00038	0.00099	0.00000	0.00041
0.20600	0.01317	-0.00016	0.00043	0.00058	0.00049
0.20800	0.01353	-0.00297	0.00060	0.00000	0.00148
0.21000	0.01353	-0.00168	-0.00001	0.00012	0.00058
0.21200	0.01353	0.00052	0.00201	0.00000	0.00088
0.21400	0.01353	-0.00038	0.00295	0.00000	0.00180
0.21600	0.01353	-0.00219	0.00144	0.00000	0.00200
0.21800	0.01395	-0.00239	0.00176	0.00000	0.00120
0.22000	0.01395	-0.00068	0.00006	0.00000	0.00184
0.22200	0.01395	-0.00122	-0.00001	0.00018	0.00178
0.22400	0.01395	-0.00011	0.00051	0.00000	0.00224
0.22600	0.01395	-0.00093	0.00089	0.00012	0.00260
0.22800	0.01426	-0.00196	0.00265	0.00000	0.00145
0.23000	0.01426	0.00072	0.00296	0.00000	0.00149
0.23200	0.01426	0.00162	0.00215	0.00005	0.00225
0.23400	0.01426	0.00007	0.00001	0.00006	0.00310
0.23600	0.01426	-0.00087	0.00072	0.00000	0.00376
0.23800	0.01461	-0.00143	0.00263	0.00000	0.00484
0.24000	0.01461	-0.00077	0.00052	0.00006	0.00364
0.24200	0.01461	-0.00101	0.00046	0.00000	0.00348
0.24400	0.01461	-0.00060	0.00278	0.00000	0.00334
0.24600	0.01461	-0.00122	0.00235	0.00004	0.00256
0.24800	0.01496	-0.00187	0.00296	0.00000	0.00102
0.25000	0.01496	-0.00102	0.00143	0.00000	0.00231
0.25200	0.01496	-0.00106	0.00069	0.00006	0.00269
0.25400	0.01496	-0.00158	0.00006	0.00000	0.00186
0.25600	0.01496	-0.00090	0.00074	0.00000	0.00124
0.25800	0.01531	-0.00179	0.00072	0.00000	0.00201
0.26000	0.01531	0.00089	0.00401	0.00000	0.00084
0.26200	0.01531	0.00252	0.00290	0.00006	0.00119
0.26400	0.01531	0.00022	0.00110	0.00005	0.00134
0.26600	0.01531	-0.00067	0.00040	0.00000	0.00086
0.26800	0.01568	-0.00026	0.00121	0.00000	0.00170
0.27000	0.01568	-0.00089	0.00096	0.00006	0.00159
0.27200	0.01568	-0.00126	0.00043	0.00000	0.00170
0.27400	0.01568	-0.00130	0.00056	0.00000	0.00130
0.27600	0.01568	-0.00032	0.00350	0.00000	0.00173
0.27800	0.01598	-0.00126	0.00190	0.00000	0.00282
0.28000	0.01598	-0.00059	0.00143	0.00000	0.00192
0.28200	0.01598	-0.00032	0.00033	0.00018	0.00209
0.28400	0.01598	-0.00073	0.00018	0.00019	0.00170
0.28600	0.01598	-0.00128	-0.00013	0.00000	0.00075
0.28800	0.01631	0.00044	0.00213	0.00000	0.00217
0.29000	0.01631	-0.00100	0.00139	0.00000	0.00113
0.29200	0.01631	0.00182	0.00244	0.00000	0.00040
0.29400	0.01631	0.00148	0.00145	0.00000	0.00037
0.29600	0.01631	0.00006	0.00115	0.00022	-0.00065
0.29800	0.01664	0.00028	0.00040	0.00036	0.00027
0.30000	0.01664	-0.00101	0.00123	0.00000	-0.00077
0.30200	0.01664	0.00017	0.00021	0.00000	-0.00033
