/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration_2
* Project Lead:	JN
* Labview Operator:	JD
* Comments:	probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Fri 07 May 2021 12:51:58 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	0.00000	-1.98167	-1.97842	-0.00066	-0.38868
0.00200	0.00000	-1.98167	-1.97842	-0.00066	-0.38868
0.00400	0.00000	-1.98167	-1.97842	-0.00066	-0.38868
0.00600	0.00000	0.00286	0.00057	-0.00003	-0.00324
0.00800	0.00206	0.00406	-0.00161	-0.00021	-0.00319
0.01000	0.00206	0.00239	0.00069	-0.00021	-0.00209
0.01200	0.00206	0.00282	0.00307	-0.00007	-0.00139
0.01400	0.00206	0.00327	0.00027	-0.00003	-0.00084
0.01600	0.00206	0.00167	-0.00029	0.00022	-0.00210
0.01800	0.00209	0.00240	0.00354	-0.00012	-0.00126
0.02000	0.00209	0.00291	0.00137	-0.00015	-0.00094
0.02200	0.00209	0.00582	0.00007	-0.00021	-0.00029
0.02400	0.00209	0.00669	-0.00063	-0.00008	-0.00037
0.02600	0.00209	0.00224	0.00002	0.00042	-0.00064
0.02800	0.00209	0.00414	0.00319	-0.00015	-0.00189
0.03000	0.00214	0.00411	0.00276	-0.00021	-0.00063
0.03200	0.00214	0.00295	0.00009	-0.00021	-0.00033
0.03400	0.00214	0.00172	0.00071	-0.00021	-0.00045
0.03600	0.00214	0.00271	0.00066	0.00032	-0.00082
0.03800	0.00214	0.00338	-0.00029	-0.00004	0.00020
0.04000	0.00219	0.00208	0.00005	-0.00007	-0.00239
0.04200	0.00219	0.00286	0.00278	-0.00021	-0.00346
0.04400	0.00219	0.00151	0.00163	-0.00015	-0.00367
0.04600	0.00219	0.00250	0.00073	-0.00021	-0.00411
0.04800	0.00223	0.00090	-0.00041	-0.00021	-0.00402
0.05000	0.00223	0.00216	0.00027	-0.00021	-0.00218
0.05200	0.00223	0.00243	-0.00110	-0.00021	-0.00256
