/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration_2
* Project Lead:	JN
* Labview Operator:	JD
* Comments:	probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Fri 07 May 2021 01:08:12 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	-0.00000	-1.98167	-1.97842	-0.00066	-0.38868
0.00200	0.00000	-1.98167	-1.97842	-0.00066	-0.38868
0.00400	0.00000	-1.98167	-1.97842	-0.00066	-0.38868
0.00600	0.00000	0.00433	-0.00090	-0.00021	-0.00102
0.00800	0.00000	0.00295	0.00066	-0.00021	-0.00136
0.01000	0.00000	0.00328	0.00184	-0.00021	-0.00167
0.01200	0.00237	0.00395	0.00207	-0.00009	-0.00164
0.01400	0.00237	0.00386	0.00143	-0.00021	-0.00205
0.01600	0.00237	0.00372	0.00277	-0.00021	-0.00257
0.01800	0.00237	0.00450	0.00205	-0.00009	-0.00245
0.02000	0.00237	0.00384	0.00158	-0.00000	-0.00266
0.02200	0.00245	0.00291	0.00139	-0.00021	-0.00215
0.02400	0.00245	0.00328	-0.00180	0.00002	-0.00261
0.02600	0.00245	0.00444	-0.00020	-0.00021	-0.00141
0.02800	0.00245	0.00525	0.00037	-0.00021	-0.00129
0.03000	0.00245	0.00378	0.00002	-0.00016	-0.00099
0.03200	0.00245	0.00400	0.00254	-0.00021	-0.00119
0.03400	0.00253	0.00183	0.00427	-0.00015	-0.00116
0.03600	0.00253	0.00311	0.00100	-0.00021	0.00016
0.03800	0.00253	0.00367	0.00098	-0.00008	0.00045
0.04000	0.00253	0.00433	0.00032	-0.00017	0.00030
0.04200	0.00262	0.00475	-0.00078	0.00029	-0.00012
0.04400	0.00262	0.00294	0.00028	-0.00015	0.00009
0.04600	0.00262	0.00304	0.00041	-0.00021	0.00010
0.04800	0.00262	0.00340	0.00239	-0.00021	0.00004
0.05000	0.00262	0.00447	0.00291	-0.00021	0.00003
0.05200	0.00269	0.00384	0.00088	-0.00021	0.00056
