/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration_2
* Project Lead:	JN
* Labview Operator:	JD
* Comments:	probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Fri 07 May 2021 02:20:57 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	-0.00000	-1.98167	-1.97842	-0.00066	-0.38868
0.00200	0.00000	-1.98167	-1.97842	-0.00066	-0.38868
0.00400	0.00000	0.00790	0.00258	0.00002	-0.00394
0.00600	0.00000	0.00790	0.00258	0.00002	-0.00394
0.00800	0.00000	0.00455	0.00384	-0.00016	-0.00269
0.01000	0.00000	0.00512	0.00224	-0.00021	-0.00307
0.01200	0.00000	0.00454	0.00202	0.00031	-0.00061
0.01400	0.00269	0.00391	0.00152	-0.00005	-0.00158
0.01600	0.00269	0.00486	0.00146	-0.00021	-0.00053
0.01800	0.00269	0.00473	0.00357	-0.00021	0.00031
0.02000	0.00269	0.00463	0.00357	-0.00021	-0.00007
0.02200	0.00269	0.00422	0.00351	0.00015	0.00019
0.02400	0.00269	0.00535	0.00336	-0.00021	-0.00045
0.02600	0.00283	0.00739	0.00180	-0.00021	0.00023
0.02800	0.00283	0.00699	0.00227	-0.00015	0.00047
0.03000	0.00283	0.00511	0.00285	-0.00015	0.00101
0.03200	0.00283	0.00449	0.00268	0.00025	0.00084
0.03400	0.00283	0.00590	0.00113	-0.00015	-0.00083
0.03600	0.00302	0.00555	0.00349	-0.00021	0.00045
0.03800	0.00302	0.00371	0.00512	-0.00021	0.00079
0.04000	0.00302	0.00358	0.00367	0.00001	0.00053
0.04200	0.00302	0.00414	0.00204	-0.00018	-0.00113
0.04400	0.00315	0.00617	0.00116	-0.00020	-0.00149
0.04600	0.00315	0.00396	0.00151	-0.00021	-0.00118
0.04800	0.00315	0.00338	0.00239	-0.00021	-0.00169
0.05000	0.00315	0.00428	0.00268	-0.00021	-0.00075
0.05200	0.00315	0.00544	0.00447	0.00085	-0.00175
0.05400	0.00315	0.00802	0.00274	-0.00014	-0.00264
