/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration_2
* Project Lead:	JN
* Labview Operator:	JD
* Comments:	probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Fri 07 May 2021 03:29:04 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	-0.00005	-1.98684	-1.98014	-0.00045	-0.38915
0.00200	0.00000	-1.98684	-1.98014	-0.00045	-0.38915
0.00400	0.00000	-1.98684	-1.98014	-0.00045	-0.38915
0.00600	0.00000	0.00224	0.00301	0.00000	0.00326
0.00800	0.00000	0.00127	0.00232	0.00000	0.00596
0.01000	0.00000	0.00250	0.00338	0.00006	0.00620
0.01200	0.00000	0.00174	0.00244	0.00006	0.00589
0.01400	0.00616	0.00174	0.00336	0.00000	0.00606
0.01600	0.00616	0.00088	0.00441	0.00000	0.00431
0.01800	0.00616	0.00112	0.00503	0.00000	0.00452
0.02000	0.00616	0.00443	0.00296	0.00016	0.00408
0.02200	0.00616	0.00384	0.00305	0.00000	0.00446
0.02400	0.00653	0.00251	0.00323	0.00000	0.00494
0.02600	0.00653	0.00222	0.00161	0.00000	0.00577
0.02800	0.00653	0.00216	0.00291	0.00000	0.00573
0.03000	0.00653	0.00230	0.00269	0.00031	0.00572
0.03200	0.00653	0.00174	0.00468	0.00001	0.00507
0.03400	0.00692	0.00129	0.00436	0.00000	0.00539
0.03600	0.00692	0.00178	0.00265	0.00000	0.00564
0.03800	0.00692	0.00194	0.00355	0.00039	0.00658
0.04000	0.00692	0.00178	0.00194	0.00006	0.00576
0.04200	0.00692	0.00283	0.00291	0.00012	0.00592
0.04400	0.00725	0.00156	0.00129	0.00000	0.00575
0.04600	0.00725	0.00137	0.00360	0.00000	0.00383
0.04800	0.00725	0.00145	0.00589	0.00000	0.00399
0.05000	0.00725	0.00130	0.00382	0.00006	0.00403
0.05200	0.00725	0.00577	0.00358	0.00000	0.00429
0.05400	0.00760	0.00325	0.00295	0.00000	0.00416
0.05600	0.00760	0.00325	0.00258	0.00005	0.00699
0.05800	0.00760	0.00202	0.00221	0.00013	0.00692
0.06000	0.00760	0.00283	0.00277	0.00000	0.00667
0.06200	0.00760	0.00263	0.00383	0.00000	0.00641
0.06400	0.00796	0.00445	0.00389	0.00000	0.00623
0.06600	0.00796	0.00229	0.00393	0.00000	0.00320
0.06800	0.00796	0.00128	0.00226	0.00005	0.00396
0.07000	0.00796	0.00232	0.00355	0.00000	0.00349
0.07200	0.00796	0.00201	0.00273	0.00000	0.00352
0.07400	0.00833	0.00037	0.00234	0.00000	0.00343
0.07600	0.00833	0.00230	0.00187	0.00005	0.00555
0.07800	0.00833	0.00083	0.00519	0.00000	0.00493
0.08000	0.00833	0.00188	0.00516	0.00000	0.00569
0.08200	0.00833	0.00424	0.00334	0.00000	0.00502
0.08400	0.00876	0.00584	0.00430	0.00000	0.00568
0.08600	0.00876	0.00352	0.00216	0.00006	0.00410
0.08800	0.00876	0.00189	0.00174	0.00000	0.00302
0.09000	0.00876	0.00213	0.00311	0.00012	0.00396
0.09200	0.00876	0.00180	0.00233	0.00012	0.00352
0.09400	0.00909	0.00218	0.00466	0.00016	0.00362
0.09600	0.00909	0.00100	0.00401	0.00000	0.00425
0.09800	0.00909	0.00202	0.00374	0.00000	0.00469
0.10000	0.00909	0.00119	0.00213	0.00000	0.00462
0.10200	0.00909	0.00224	0.00280	0.00000	0.00435
0.10400	0.00949	0.00311	0.00282	0.00000	0.00464
0.10600	0.00949	0.00207	0.00208	0.00001	0.00582
0.10800	0.00949	0.00233	0.00265	0.00000	0.00569
0.11000	0.00949	0.00138	0.00528	0.00000	0.00625
0.11200	0.00949	0.00134	0.00404	0.00000	0.00582
0.11400	0.00990	0.00508	0.00417	0.00000	0.00562
0.11600	0.00990	0.00350	0.00240	0.00006	0.00434
0.11800	0.00990	0.00301	0.00352	0.00018	0.00501
0.12000	0.00990	0.00206	0.00162	0.00000	0.00429
0.12200	0.00990	0.00256	0.00199	0.00000	0.00481
0.12400	0.01029	0.00218	0.00171	0.00000	0.00340
0.12600	0.01029	0.00133	0.00469	0.00000	0.00628
0.12800	0.01029	0.00246	0.00365	0.00000	0.00712
0.13000	0.01029	0.00204	0.00267	0.00006	0.00661
0.13200	0.01029	0.00071	0.00350	0.00000	0.00639
0.13400	0.01072	0.00132	0.00280	0.00011	0.00604
0.13600	0.01072	0.00208	0.00263	0.00000	0.00479
0.13800	0.01072	0.00232	0.00130	0.00006	0.00454
0.14000	0.01072	0.00173	0.00466	0.00000	0.00415
0.14200	0.01072	0.00095	0.00410	0.00012	0.00440
0.14400	0.01108	0.00217	0.00432	0.00021	0.00298
0.14600	0.01108	0.00562	0.00294	0.00000	0.00643
0.14800	0.01108	0.00446	0.00258	0.00000	0.00606
0.15000	0.01108	0.00360	0.00187	0.00012	0.00667
0.15200	0.01108	0.00202	0.00207	0.00000	0.00632
0.15400	0.01149	0.00279	0.00372	0.00000	0.00690
0.15600	0.01149	0.00177	0.00464	0.00000	0.00624
0.15800	0.01149	0.00217	0.00457	0.00005	0.00680
0.16000	0.01149	0.00233	0.00308	0.00018	0.00676
0.16200	0.01149	0.00230	0.00297	0.00000	0.00690
0.16400	0.01190	0.00018	0.00217	0.00000	0.00745
0.16600	0.01190	0.00189	0.00187	0.00000	0.00667
0.16800	0.01190	0.00169	0.00238	0.00000	0.00607
0.17000	0.01190	0.00215	0.00308	0.00000	0.00683
0.17200	0.01190	0.00162	0.00446	0.00004	0.00639
0.17400	0.01232	0.00113	0.00385	0.00019	0.00623
0.17600	0.01232	0.00424	0.00394	0.00000	0.00655
0.17800	0.01232	0.00417	0.00191	0.00000	0.00616
0.18000	0.01232	0.00334	0.00372	0.00020	0.00651
0.18200	0.01232	0.00232	0.00190	0.00004	0.00627
0.18400	0.01280	0.00219	0.00176	0.00000	0.00690
0.18600	0.01280	0.00196	0.00211	0.00001	0.00482
0.18800	0.01280	0.00230	0.00522	0.00000	0.00410
0.19000	0.01280	0.00176	0.00360	0.00000	0.00389
0.19200	0.01280	0.00180	0.00317	0.00000	0.00369
0.19400	0.01315	0.00221	0.00233	0.00000	0.00458
0.19600	0.01315	0.00258	0.00227	0.00009	0.00559
0.19800	0.01315	0.00127	0.00260	0.00000	0.00679
0.20000	0.01315	0.00223	0.00218	0.00003	0.00704
0.20200	0.01315	0.00202	0.00204	0.00012	0.00677
0.20400	0.01356	0.00325	0.00629	0.00000	0.00751
0.20600	0.01356	0.00133	0.00394	0.00000	0.00709
0.20800	0.01356	0.00600	0.00267	0.00006	0.00788
0.21000	0.01356	0.00488	0.00167	0.00006	0.00755
0.21200	0.01356	0.00339	0.00271	0.00000	0.00807
0.21400	0.01397	0.00265	0.00132	0.00000	0.00879
0.21600	0.01397	0.00130	0.00196	0.00000	0.00730
0.21800	0.01397	0.00232	0.00396	0.00001	0.00666
0.22000	0.01397	0.00104	0.00389	0.00000	0.00626
0.22200	0.01397	0.00224	0.00369	0.00000	0.00609
0.22400	0.01439	0.00265	0.00157	0.00000	0.00684
0.22600	0.01439	0.00272	0.00310	0.00000	0.00660
0.22800	0.01439	0.00173	0.00235	0.00019	0.00481
0.23000	0.01439	0.00256	0.00286	0.00000	0.00461
0.23200	0.01439	0.00191	0.00238	0.00000	0.00493
0.23400	0.01485	0.00111	0.00296	0.00000	0.00501
0.23600	0.01485	0.00208	0.00528	0.00000	0.00507
0.23800	0.01485	0.00341	0.00301	0.00000	0.00525
0.24000	0.01485	0.00527	0.00330	0.00000	0.00533
0.24200	0.01485	0.00419	0.00215	0.00018	0.00543
0.24400	0.01523	0.00265	0.00262	0.00000	0.00440
0.24600	0.01523	0.00183	0.00166	0.00000	0.00549
0.24800	0.01523	0.00247	0.00265	0.00000	0.00598
0.25000	0.01523	0.00266	0.00484	0.00000	0.00582
0.25200	0.01523	0.00246	0.00382	0.00000	0.00575
0.25400	0.01564	0.00145	0.00299	0.00000	0.00685
0.25600	0.01564	0.00207	0.00302	0.00000	0.00628
0.25800	0.01564	0.00176	0.00274	0.00064	0.00564
0.26000	0.01564	0.00183	0.00306	0.00000	0.00565
0.26200	0.01564	0.00062	0.00206	0.00000	0.00566
0.26400	0.01606	0.00310	0.00389	0.00000	0.00630
0.26600	0.01606	0.00093	0.00494	0.00000	0.00564
0.26800	0.01606	0.00234	0.00449	0.00000	0.00549
0.27000	0.01606	0.00311	0.00252	0.00006	0.00507
0.27200	0.01606	0.00530	0.00404	0.00000	0.00529
0.27400	0.01647	0.00312	0.00189	0.00000	0.00537
0.27600	0.01647	0.00251	0.00173	0.00000	0.00541
0.27800	0.01647	0.00219	0.00262	0.00000	0.00477
0.28000	0.01647	0.00261	0.00223	0.00013	0.00559
0.28200	0.01647	0.00089	0.00471	0.00000	0.00457
0.28400	0.01693	0.00323	0.00553	0.00000	0.00409
0.28600	0.01693	0.00083	0.00238	0.00000	0.00475
0.28800	0.01693	0.00222	0.00274	0.00006	0.00599
0.29000	0.01693	0.00176	0.00210	0.00003	0.00576
0.29200	0.01693	0.00258	0.00297	0.00027	0.00573
0.29400	0.01728	0.00143	0.00233	0.00000	0.00580
0.29600	0.01728	0.00104	0.00263	0.00001	0.00556
0.29800	0.01728	0.00250	0.00491	0.00000	0.00594
0.30000	0.01728	0.00179	0.00332	0.00000	0.00563
0.30200	0.01728	0.00491	0.00349	0.00000	0.00569
0.30400	0.01770	0.00371	0.00145	0.00000	0.00567
0.30600	0.01770	0.00295	0.00182	0.00006	0.00632
0.30800	0.01770	0.00222	0.00199	0.00000	0.00628
0.31000	0.01770	0.00258	0.00255	0.00000	0.00667
