/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration_2
* Project Lead:	JN
* Labview Operator:	JD
* Comments:	probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Fri 07 May 2021 02:25:43 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	-0.00001	-1.98167	-1.97842	-0.00066	-0.38868
0.00200	0.00000	-1.98167	-1.97842	-0.00066	-0.38868
0.00400	0.00000	-1.98167	-1.97842	-0.00066	-0.38868
0.00600	0.00410	0.00322	0.00179	-0.00021	0.00377
0.00800	0.00410	0.00430	0.00166	0.00023	-0.00132
0.01000	0.00410	0.00308	0.00266	-0.00003	-0.00180
0.01200	0.00410	0.00556	0.00249	-0.00003	-0.00098
0.01400	0.00410	0.00416	0.00050	-0.00004	-0.00128
0.01600	0.00410	0.00343	0.00305	-0.00015	-0.00180
0.01800	0.00414	0.00444	0.00299	0.00038	-0.00196
0.02000	0.00414	0.00456	0.00178	0.00032	-0.00264
0.02200	0.00414	0.00402	0.00228	-0.00021	-0.00214
0.02400	0.00414	0.00608	0.00244	-0.00021	-0.00184
0.02600	0.00435	0.00730	0.00137	-0.00021	-0.00178
0.02800	0.00435	0.00563	0.00266	-0.00006	0.00207
0.03000	0.00435	0.00313	0.00235	-0.00003	0.00160
0.03200	0.00435	0.00449	0.00369	0.00038	0.00109
0.03400	0.00435	0.00473	0.00341	-0.00021	0.00105
0.03600	0.00446	0.00516	0.00187	-0.00009	0.00180
0.03800	0.00446	0.00384	0.00133	-0.00009	-0.00007
0.04000	0.00446	0.00590	0.00167	-0.00021	0.00038
0.04200	0.00446	0.00399	0.00105	-0.00021	0.00108
0.04400	0.00446	0.00373	0.00107	-0.00021	0.00115
0.04600	0.00462	0.00418	0.00144	-0.00021	0.00051
0.04800	0.00462	0.00301	0.00368	-0.00011	0.00239
0.05000	0.00462	0.00482	0.00305	-0.00021	0.00171
0.05200	0.00462	0.00540	0.00272	-0.00003	0.00317
0.05400	0.00462	0.00389	0.00076	-0.00015	0.00278
0.05600	0.00479	0.00566	0.00013	-0.00015	0.00231
0.05800	0.00479	0.00680	0.00247	-0.00021	-0.00245
0.06000	0.00479	0.00479	-0.00021	-0.00015	-0.00139
0.06200	0.00479	0.00340	0.00333	-0.00021	-0.00232
0.06400	0.00479	0.00382	0.00468	-0.00021	-0.00242
0.06600	0.00494	0.00472	0.00279	0.00026	-0.00239
0.06800	0.00494	0.00394	0.00195	-0.00000	-0.00111
0.07000	0.00494	0.00197	0.00312	-0.00021	-0.00077
0.07200	0.00494	0.00484	0.00240	-0.00021	-0.00107
0.07400	0.00494	0.00514	0.00146	-0.00011	-0.00064
0.07600	0.00512	0.00379	0.00080	-0.00021	-0.00118
0.07800	0.00512	0.00354	0.00468	-0.00019	0.00157
0.08000	0.00512	0.00233	0.00495	-0.00003	0.00238
0.08200	0.00512	0.00265	0.00174	-0.00021	0.00121
0.08400	0.00512	0.00441	0.00199	-0.00021	0.00218
0.08600	0.00525	0.00561	0.00140	-0.00002	0.00136
0.08800	0.00525	0.00753	0.00116	0.00008	0.00179
0.09000	0.00525	0.00645	0.00022	-0.00021	0.00189
0.09200	0.00525	0.00484	0.00305	-0.00021	0.00284
0.09400	0.00525	0.00438	0.00477	-0.00021	0.00317
0.09600	0.00539	0.00410	0.00332	-0.00021	0.00249
0.09800	0.00539	0.00325	0.00207	-0.00021	0.00240
0.10000	0.00539	0.00238	0.00251	-0.00021	0.00130
0.10200	0.00539	0.00552	0.00278	-0.00009	0.00237
0.10400	0.00539	0.00428	0.00108	-0.00015	0.00209
0.10600	0.00554	0.00510	0.00254	-0.00005	0.00231
0.10800	0.00554	0.00340	0.00182	-0.00021	-0.00069
0.11000	0.00554	0.00189	0.00577	-0.00008	-0.00161
0.11200	0.00554	0.00367	0.00535	-0.00009	-0.00291
0.11400	0.00554	0.00380	0.00267	-0.00011	-0.00327
0.11600	0.00569	0.00477	0.00161	-0.00021	-0.00330
0.11800	0.00569	0.00608	0.00144	0.00053	-0.00206
0.12000	0.00569	0.00664	0.00179	0.00055	-0.00189
0.12200	0.00569	0.00802	0.00223	-0.00015	-0.00138
0.12400	0.00569	0.00523	0.00215	-0.00015	-0.00082
0.12600	0.00584	0.00378	0.00263	0.00026	-0.00109
0.12800	0.00584	0.00384	0.00290	-0.00021	0.00012
0.13000	0.00584	0.00208	0.00226	-0.00021	0.00164
0.13200	0.00584	0.00533	0.00443	0.00002	0.00082
0.13400	0.00584	0.00473	0.00274	-0.00010	0.00096
0.13600	0.00596	0.00430	-0.00002	0.00025	0.00064
0.13800	0.00596	0.00480	0.00233	-0.00015	0.00251
0.14000	0.00596	0.00413	0.00341	0.00026	0.00224
0.14200	0.00596	0.00462	0.00251	-0.00015	0.00260
0.14400	0.00596	0.00461	0.00224	-0.00021	0.00273
0.14600	0.00609	0.00412	0.00254	-0.00021	0.00300
0.14800	0.00609	0.00294	0.00179	-0.00021	0.00121
0.15000	0.00609	0.00923	0.00176	-0.00008	-0.00159
0.15200	0.00609	0.00629	-0.00001	-0.00021	-0.00063
0.15400	0.00609	0.00332	0.00090	-0.00021	-0.00040
0.15600	0.00622	0.00306	0.00346	-0.00021	-0.00127
0.15800	0.00622	0.00354	0.00345	0.00002	-0.00124
0.16000	0.00622	0.00486	0.00166	-0.00021	-0.00440
0.16200	0.00622	0.00413	0.00202	-0.00009	-0.00268
0.16400	0.00622	0.00450	0.00193	-0.00016	-0.00263
0.16600	0.00634	0.00279	0.00115	-0.00005	-0.00299
0.16800	0.00634	0.00374	0.00069	0.00034	-0.00191
0.17000	0.00634	0.00457	0.00250	0.00043	0.00168
0.17200	0.00634	0.00516	0.00464	0.00007	0.00185
0.17400	0.00634	0.00402	0.00227	-0.00021	0.00154
0.17600	0.00647	0.00438	0.00148	-0.00018	0.00127
0.17800	0.00647	0.00460	0.00174	0.00024	0.00194
0.18000	0.00647	0.00449	0.00144	-0.00009	0.00039
0.18200	0.00647	0.00736	0.00141	-0.00021	0.00097
0.18400	0.00647	0.00703	0.00150	-0.00015	0.00132
0.18600	0.00657	0.00561	0.00090	-0.00021	0.00224
0.18800	0.00657	0.00482	0.00384	-0.00021	0.00102
0.19000	0.00657	0.00184	0.00266	-0.00021	0.00089
0.19200	0.00657	0.00391	0.00358	-0.00021	0.00094
0.19400	0.00657	0.00449	0.00240	-0.00007	0.00059
0.19600	0.00668	0.00477	0.00191	-0.00021	0.00083
0.19800	0.00668	0.00399	0.00239	-0.00021	0.00023
0.20000	0.00668	0.00145	0.00462	-0.00021	-0.00103
0.20200	0.00668	0.00365	0.00472	-0.00009	-0.00251
0.20400	0.00668	0.00272	0.00349	-0.00021	-0.00304
0.20600	0.00678	0.00447	0.00405	-0.00021	-0.00281
0.20800	0.00678	0.00318	0.00269	0.00011	-0.00304
