/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration_postexperiment
* Project Lead:	JD
* Labview Operator:	JD
* Comments:	Wave calibration for interpolated OSWEC RAO runs. probe positions: probe 1 (staff, front) - 134 in; probe 2 (sonic, alongside) - 193.5 in; probe 3 (staff, behind) - 274.5 in ; probe 4 (sonic, behind) - 332.5 in. Data aquisition specifications: wave start time: 0 s; wave end time: 40 s; delta t: 0.05; ramp time: 3 s; end time delay: 20 s; sampling rate: 2 ms.  Naming convention: T(period)_A(actuator amp)_B(beach distance)
* Date and Time:	Tue 06 Jul 2021 04:35:14 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	0.00001	-2.04274	-1.96892	-0.47483	-0.45920
0.00200	0.00000	-2.04274	-1.96892	-0.47483	-0.45920
0.00400	0.00000	-2.04274	-1.96892	-0.47483	-0.45920
0.00600	0.00000	0.00002	0.00007	-0.00023	-0.00787
0.00800	0.00000	0.00180	-0.00095	0.00175	-0.00830
0.01000	0.00000	0.00450	-0.00163	0.00168	-0.00390
0.01200	0.00000	0.00082	-0.00039	0.00189	-0.00251
0.01400	0.00407	-0.00056	0.00205	0.00150	-0.00282
0.01600	0.00407	-0.00062	0.00168	0.00184	-0.00257
0.01800	0.00407	0.00007	-0.00015	0.00204	-0.00242
0.02000	0.00407	-0.00118	-0.00045	0.00234	-0.00069
0.02200	0.00407	0.00052	-0.00012	0.00205	-0.00073
0.02400	0.00407	-0.00046	-0.00079	0.00246	-0.00110
0.02600	0.00421	-0.00007	-0.00078	0.00260	-0.00040
0.02800	0.00421	-0.00083	-0.00054	0.00254	-0.00108
0.03000	0.00421	0.00105	-0.00039	0.00270	0.00007
0.03200	0.00421	-0.00048	0.00100	0.00285	0.00010
0.03400	0.00435	-0.00006	-0.00004	0.00265	-0.00027
0.03600	0.00435	-0.00030	-0.00076	0.00174	0.00033
0.03800	0.00435	0.00251	-0.00015	0.00002	-0.00041
0.04000	0.00435	0.00035	0.00055	0.00020	-0.00578
0.04200	0.00435	0.00077	-0.00011	-0.00003	-0.00727
0.04400	0.00443	0.00056	0.00049	0.00011	-0.00767
0.04600	0.00443	0.00002	0.00200	0.00050	-0.00713
0.04800	0.00443	0.00013	0.00090	0.00101	-0.00786
0.05000	0.00443	-0.00373	0.00080	0.00132	-0.00680
0.05200	0.00443	0.00012	0.00133	0.00136	-0.00809
0.05400	0.00443	0.00010	-0.00123	0.00138	-0.00831
0.05600	0.00454	-0.00009	-0.00034	0.00088	-0.00826
0.05800	0.00454	0.00045	-0.00026	-0.00050	-0.00859
0.06000	0.00454	0.00391	0.00200	-0.00061	-0.00379
0.06200	0.00454	-0.00044	0.00087	-0.00102	-0.00155
0.06400	0.00454	-0.00057	0.00087	-0.00096	-0.00152
0.06600	0.00467	-0.00023	-0.00027	0.00007	-0.00144
0.06800	0.00467	0.00106	-0.00034	0.00357	-0.00116
0.07000	0.00467	0.00277	-0.00033	0.00410	-0.00072
0.07200	0.00467	0.00104	-0.00100	0.00396	0.00059
0.07400	0.00467	0.00022	-0.00051	0.00389	0.00060
0.07600	0.00479	0.00049	0.00172	0.00329	0.00028
0.07800	0.00479	0.00028	0.00190	0.00028	0.00073
0.08000	0.00479	0.00189	-0.00049	0.00046	-0.00042
0.08200	0.00479	0.00028	-0.00001	0.00084	-0.00125
0.08400	0.00490	0.00009	-0.00049	0.00060	-0.00095
0.08600	0.00490	0.00037	-0.00023	0.00056	-0.00096
0.08800	0.00490	-0.00015	-0.00124	0.00081	-0.00114
0.09000	0.00490	0.00146	-0.00158	0.00121	-0.00617
0.09200	0.00490	-0.00017	0.00032	0.00028	-0.00991
0.09400	0.00490	-0.00034	0.00089	0.00030	-0.01008
0.09600	0.00497	0.00024	-0.00022	0.00068	-0.00991
0.09800	0.00497	-0.00059	-0.00076	0.00077	-0.01004
0.10000	0.00497	-0.00045	0.00134	0.00058	-0.00743
0.10200	0.00497	0.00179	0.00134	0.00030	-0.00728
0.10400	0.00497	0.00057	-0.00030	0.00055	-0.00707
0.10600	0.00508	0.00033	-0.00048	0.00038	-0.00702
0.10800	0.00508	-0.00016	0.00246	0.00003	-0.00754
0.11000	0.00508	-0.00310	0.00289	0.00003	-0.00394
0.11200	0.00508	-0.00005	0.00182	0.00046	-0.00092
0.11400	0.00516	-0.00038	-0.00028	0.00030	-0.00000
0.11600	0.00516	0.00011	-0.00069	0.00057	-0.00058
0.11800	0.00516	0.00001	0.00023	0.00283	-0.00092
0.12000	0.00516	-0.00171	0.00054	0.00328	-0.00009
0.12200	0.00516	-0.00082	0.00180	0.00303	0.00046
0.12400	0.00523	-0.00066	0.00251	0.00280	0.00020
0.12600	0.00523	-0.00011	0.00054	0.00307	0.00019
0.12800	0.00523	0.00021	-0.00021	0.00015	0.00041
0.13000	0.00523	0.00069	-0.00128	-0.00022	-0.00088
0.13200	0.00523	0.00293	-0.00098	0.00051	-0.00488
0.13400	0.00532	0.00168	-0.00074	0.00001	-0.00443
0.13600	0.00532	0.00048	-0.00087	0.00030	-0.00453
0.13800	0.00532	-0.00010	0.00108	0.00004	-0.00432
0.14000	0.00532	-0.00237	0.00257	0.00000	-0.00521
0.14200	0.00532	0.00020	0.00300	0.00032	-0.00968
0.14400	0.00532	-0.00033	0.00041	0.00029	-0.00967
0.14600	0.00539	0.00015	-0.00046	0.00019	-0.00962
0.14800	0.00539	-0.00121	0.00062	0.00143	-0.00972
0.15000	0.00539	0.00490	-0.00105	0.00176	-0.01002
0.15200	0.00539	-0.00023	-0.00254	0.00169	-0.00451
0.15400	0.00539	-0.00024	0.00167	0.00142	-0.00430
0.15600	0.00547	-0.00055	0.00200	0.00154	-0.00426
0.15800	0.00547	0.00005	0.00021	-0.00027	-0.00450
0.16000	0.00547	0.00286	-0.00115	-0.00007	-0.00449
0.16200	0.00547	0.00111	-0.00129	-0.00034	0.00054
0.16400	0.00547	0.00222	-0.00106	-0.00031	0.00028
0.16600	0.00552	0.00145	-0.00038	-0.00045	0.00062
0.16800	0.00552	0.00035	-0.00040	0.00371	0.00059
0.17000	0.00552	-0.00094	0.00196	0.00336	0.00052
0.17200	0.00552	0.00027	0.00304	0.00328	-0.00043
0.17400	0.00557	-0.00024	0.00016	0.00311	-0.00010
0.17600	0.00557	0.00032	-0.00011	0.00303	-0.00023
0.17800	0.00557	-0.00005	-0.00077	0.00067	-0.00012
0.18000	0.00557	-0.00060	0.00056	0.00008	-0.00059
0.18200	0.00557	-0.00044	-0.00219	0.00046	-0.00552
0.18400	0.00561	0.00013	-0.00059	0.00014	-0.00587
0.18600	0.00561	0.00001	0.00226	0.00013	-0.00592
0.18800	0.00561	-0.00027	0.00133	0.00075	-0.00598
0.19000	0.00561	0.00143	-0.00023	0.00118	-0.00574
0.19200	0.00561	-0.00089	-0.00102	0.00109	-0.00989
0.19400	0.00564	0.00255	-0.00091	0.00155	-0.01020
0.19600	0.00564	0.00223	-0.00068	0.00129	-0.01029
0.19800	0.00564	0.00044	0.00007	0.00102	-0.00988
0.20000	0.00564	0.00106	-0.00012	0.00153	-0.01121
0.20200	0.00564	0.00038	-0.00050	0.00090	-0.00021
0.20400	0.00564	0.00020	0.00135	0.00038	-0.00008
0.20600	0.00568	0.00026	-0.00006	0.00089	0.00013
0.20800	0.00568	0.00024	-0.00063	0.00154	0.00006
0.21000	0.00568	-0.00054	-0.00004	0.00203	0.00095
0.21200	0.00568	-0.00124	0.00180	0.00258	-0.00074
0.21400	0.00568	0.00006	-0.00022	0.00290	-0.00047
0.21600	0.00571	0.00027	0.00065	0.00257	-0.00089
0.21800	0.00571	-0.00055	0.00112	0.00119	-0.00073
0.22000	0.00571	-0.00049	0.00023	0.00127	-0.00153
0.22200	0.00571	-0.00061	-0.00107	0.00118	-0.00056
0.22400	0.00573	0.00133	-0.00000	0.00099	-0.00015
0.22600	0.00573	0.00254	-0.00051	0.00087	-0.00002
0.22800	0.00573	0.00196	-0.00029	0.00025	-0.00007
0.23000	0.00573	-0.00017	0.00005	0.00012	-0.00013
0.23200	0.00573	-0.00062	0.00012	0.00062	-0.00375
0.23400	0.00574	-0.00045	0.00121	-0.00035	-0.00398
0.23600	0.00574	-0.00038	0.00039	0.00011	-0.00369
0.23800	0.00574	-0.00017	-0.00045	0.00020	-0.00398
0.24000	0.00574	-0.00023	-0.00018	0.00099	-0.00382
0.24200	0.00574	-0.00001	-0.00001	0.00094	-0.00417
0.24400	0.00574	0.00007	-0.00073	0.00107	-0.00470
0.24600	0.00574	-0.00012	-0.00057	0.00118	-0.00448
0.24800	0.00574	-0.00034	0.00150	0.00106	-0.00479
0.25000	0.00574	-0.00033	0.00152	0.00254	-0.00540
0.25200	0.00574	-0.00074	-0.00221	0.00222	-0.00039
0.25400	0.00574	-0.00017	0.00015	0.00168	0.00091
0.25600	0.00574	0.00134	-0.00030	0.00208	0.00045
0.25800	0.00574	0.00299	-0.00051	0.00186	0.00065
0.26000	0.00574	0.00204	-0.00049	0.00206	0.00170
0.26200	0.00574	0.00016	0.00110	0.00149	0.00103
0.26400	0.00574	0.00028	0.00227	0.00182	0.00096
0.26600	0.00574	0.00006	0.00123	0.00139	0.00152
0.26800	0.00574	-0.00027	0.00007	0.00169	0.00116
0.27000	0.00574	0.00016	-0.00024	0.00004	0.00188
0.27200	0.00574	-0.00015	0.00068	0.00010	-0.00035
0.27400	0.00573	0.00024	-0.00029	0.00034	-0.00129
0.27600	0.00573	0.00033	-0.00061	-0.00002	-0.00131
0.27800	0.00573	-0.00040	-0.00091	0.00028	-0.00115
0.28000	0.00573	-0.00046	0.00117	0.00009	-0.00152
0.28200	0.00573	-0.00079	0.00016	0.00025	-0.00220
0.28400	0.00572	-0.00034	-0.00050	0.00015	-0.00121
0.28600	0.00572	0.00032	0.00009	0.00026	-0.00161
0.28800	0.00572	0.00354	-0.00027	-0.00009	-0.00129
0.29000	0.00572	0.00193	-0.00085	0.00056	-0.00170
0.29200	0.00572	0.00106	-0.00134	0.00085	-0.00076
0.29400	0.00571	-0.00030	0.00035	0.00126	0.00015
0.29600	0.00571	0.00020	0.00172	0.00099	0.00003
0.29800	0.00571	-0.00090	0.00065	0.00103	-0.00010
0.30000	0.00571	-0.00080	-0.00026	0.00103	-0.00042
0.30200	0.00571	-0.00148	0.00060	0.00051	0.00054
0.30400	0.00571	0.00060	-0.00077	0.00113	0.00108
0.30600	0.00565	-0.00061	-0.00111	0.00094	0.00116
0.30800	0.00565	-0.00039	-0.00139	0.00023	0.00191
0.31000	0.00565	-0.00013	0.00132	0.00043	0.00268
0.31200	0.00565	-0.00050	0.00278	-0.00023	0.00148
