/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration_postexperiment
* Project Lead:	JD
* Labview Operator:	JD
* Comments:	Wave calibration for interpolated OSWEC RAO runs. probe positions: probe 1 (staff, front) - 134 in; probe 2 (sonic, alongside) - 193.5 in; probe 3 (staff, behind) - 274.5 in ; probe 4 (sonic, behind) - 332.5 in. Data aquisition specifications: wave start time: 0 s; wave end time: 40 s; delta t: 0.05; ramp time: 3 s; end time delay: 20 s; sampling rate: 2 ms.  Naming convention: T(period)_A(actuator amp)_B(beach distance)
* Date and Time:	Tue 06 Jul 2021 04:17:50 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	0.00001	-2.04274	-1.96892	-0.47483	-0.45920
0.00200	0.00000	-2.04274	-1.96892	-0.47483	-0.45920
0.00400	0.00000	-2.04274	-1.96892	-0.47483	-0.45920
0.00600	0.00000	-0.00020	-0.00013	0.00223	-0.00336
0.00800	0.00000	0.00067	-0.00088	0.00228	-0.00285
0.01000	0.00000	-0.00116	-0.00002	0.00290	-0.00275
0.01200	0.00000	0.00067	0.00124	0.00169	-0.00252
0.01400	0.00208	-0.00037	0.00182	0.00189	-0.00203
0.01600	0.00208	-0.00007	0.00096	0.00214	-0.00178
0.01800	0.00208	-0.00080	-0.00015	0.00212	-0.00204
0.02000	0.00208	0.00010	-0.00016	0.00301	-0.00244
0.02200	0.00222	0.00424	-0.00044	0.00197	-0.00224
0.02400	0.00222	0.00251	-0.00094	0.00259	-0.00205
0.02600	0.00222	0.00076	-0.00073	0.00266	-0.00234
0.02800	0.00222	0.00038	0.00146	0.00221	-0.00211
0.03000	0.00222	0.00102	0.00157	0.00174	-0.00567
0.03200	0.00230	-0.00096	0.00149	0.00294	-0.00809
0.03400	0.00230	0.00027	-0.00016	0.00269	-0.00782
0.03600	0.00230	0.00046	-0.00067	0.00104	-0.00803
0.03800	0.00230	0.00069	0.00000	0.00086	-0.00797
0.04000	0.00230	-0.00021	-0.00077	-0.00059	-0.00806
0.04200	0.00241	-0.00323	0.00099	0.00118	-0.01147
0.04400	0.00241	0.00007	0.00195	0.00049	-0.01129
0.04600	0.00241	-0.00060	0.00212	-0.00015	-0.01175
0.04800	0.00241	-0.00006	0.00030	0.00031	-0.01164
0.05000	0.00241	0.00016	0.00032	0.00256	-0.00977
0.05200	0.00252	0.00279	-0.00107	0.00012	-0.00215
0.05400	0.00252	0.00227	-0.00045	0.00046	-0.00223
0.05600	0.00252	0.00077	-0.00020	0.00115	-0.00224
0.05800	0.00252	0.00055	-0.00017	0.00214	-0.00147
0.06000	0.00252	0.00038	0.00118	0.00193	-0.00315
0.06200	0.00264	0.00173	-0.00089	0.00109	-0.00106
0.06400	0.00264	0.00022	-0.00017	0.00110	-0.00122
0.06600	0.00264	0.00006	-0.00057	0.00202	-0.00103
0.06800	0.00264	-0.00007	-0.00017	0.00159	-0.00137
0.07000	0.00264	0.00130	-0.00139	0.00228	-0.00281
0.07200	0.00279	-0.00012	-0.00300	0.00180	-0.00283
0.07400	0.00279	0.00023	0.00050	0.00194	-0.00282
0.07600	0.00279	-0.00021	0.00228	0.00117	-0.00304
0.07800	0.00279	-0.00037	0.00121	0.00102	-0.00236
0.08000	0.00279	-0.00158	0.00063	0.00104	-0.00235
0.08200	0.00291	0.00089	0.00184	0.00157	-0.00889
0.08400	0.00291	0.00280	-0.00000	0.00116	-0.00893
0.08600	0.00291	0.00260	-0.00020	0.00062	-0.00935
0.08800	0.00291	-0.00055	-0.00108	0.00015	-0.00868
0.09000	0.00291	-0.00115	0.00118	0.00065	-0.00879
0.09200	0.00302	0.00100	0.00585	0.00022	-0.00876
0.09400	0.00302	0.00054	0.00029	0.00073	-0.00860
0.09600	0.00302	0.00030	-0.00087	0.00059	-0.00840
0.09800	0.00302	-0.00035	-0.00018	0.00051	-0.00853
0.10000	0.00302	0.00301	-0.00239	-0.00004	-0.00830
0.10200	0.00313	0.00077	-0.00140	0.00039	-0.00096
0.10400	0.00313	-0.00005	-0.00016	0.00047	-0.00117
0.10600	0.00313	-0.00000	0.00132	0.00055	-0.00126
0.10800	0.00313	0.00041	0.00152	0.00149	-0.00173
0.11000	0.00313	0.00128	-0.00054	0.00035	-0.00170
0.11200	0.00324	0.00005	-0.00021	0.00071	-0.00178
0.11400	0.00324	0.00041	-0.00059	0.00049	-0.00171
0.11600	0.00324	0.00335	-0.00032	-0.00211	-0.00161
0.11800	0.00324	0.00190	-0.00034	-0.00177	-0.00105
0.12000	0.00324	0.00039	0.00041	-0.00088	-0.00233
0.12200	0.00337	0.00060	0.00169	-0.00189	-0.00429
0.12400	0.00337	0.00010	0.00104	-0.00180	-0.00359
0.12600	0.00337	-0.00046	-0.00032	0.00212	-0.00375
0.12800	0.00337	-0.00069	0.00012	0.00258	-0.00402
0.13000	0.00337	0.00162	0.00001	0.00181	-0.00478
0.13200	0.00348	0.00009	-0.00063	0.00176	-0.01101
0.13400	0.00348	-0.00006	-0.00076	0.00195	-0.01083
0.13600	0.00348	-0.00006	-0.00045	0.00044	-0.01151
0.13800	0.00348	-0.00023	0.00183	-0.00065	-0.01068
0.14000	0.00348	-0.00396	0.00315	-0.00007	-0.00970
0.14200	0.00360	-0.00055	0.00118	0.00011	-0.00497
0.14400	0.00360	0.00071	-0.00015	0.00133	-0.00511
0.14600	0.00360	0.00200	-0.00112	0.00084	-0.00503
0.14800	0.00360	0.00222	-0.00062	0.00103	-0.00516
0.15000	0.00360	0.00145	0.00126	0.00125	-0.00639
0.15200	0.00371	0.00128	-0.00046	0.00069	-0.00230
0.15400	0.00371	0.00024	0.00210	0.00044	-0.00220
0.15600	0.00371	0.00061	0.00169	-0.00018	-0.00237
0.15800	0.00371	-0.00079	-0.00028	-0.00164	-0.00157
0.16000	0.00371	-0.00094	0.00098	0.00012	-0.00069
0.16200	0.00381	0.00035	0.00000	-0.00047	-0.00135
0.16400	0.00381	0.00024	-0.00078	-0.00026	-0.00138
0.16600	0.00381	0.00002	-0.00080	0.00250	-0.00116
0.16800	0.00381	0.00041	-0.00002	0.00402	-0.00175
0.17000	0.00381	0.00205	0.00091	0.00256	-0.00163
0.17200	0.00393	-0.00013	0.00020	0.00266	-0.00699
0.17400	0.00393	-0.00080	-0.00061	0.00274	-0.00717
0.17600	0.00393	0.00035	0.00026	0.00156	-0.00690
0.17800	0.00393	0.00254	-0.00046	0.00132	-0.00783
0.18000	0.00393	0.00457	-0.00124	0.00030	-0.00779
0.18200	0.00401	0.00098	-0.00027	0.00004	-0.01211
0.18400	0.00401	0.00067	0.00001	0.00067	-0.01292
0.18600	0.00401	0.00041	0.00151	0.00043	-0.01334
0.18800	0.00401	0.00011	0.00028	-0.00016	-0.01250
0.19000	0.00401	-0.00022	-0.00040	0.00049	-0.01359
0.19200	0.00411	0.00035	-0.00049	-0.00001	-0.00575
0.19400	0.00411	0.00022	-0.00030	0.00017	-0.00255
0.19600	0.00411	0.00066	0.00013	0.00127	-0.00286
0.19800	0.00411	0.00021	-0.00044	-0.00048	-0.00255
0.20000	0.00411	0.00023	0.00045	-0.00109	-0.00111
0.20200	0.00420	-0.00068	0.00216	-0.00008	-0.00210
0.20400	0.00420	0.00022	0.00044	-0.00007	-0.00184
0.20600	0.00420	0.00010	-0.00006	0.00169	-0.00146
0.20800	0.00420	0.00163	0.00024	0.00200	-0.00146
0.21000	0.00420	0.00291	-0.00045	0.00149	-0.00052
0.21200	0.00430	0.00105	-0.00035	0.00312	-0.00250
0.21400	0.00430	0.00059	-0.00050	0.00302	-0.00287
0.21600	0.00430	0.00129	0.00162	0.00232	-0.00267
0.21800	0.00430	-0.00052	0.00166	0.00264	-0.00288
0.22000	0.00430	0.00032	0.00102	0.00295	-0.00339
0.22200	0.00440	0.00217	-0.00082	0.00260	-0.00587
0.22400	0.00440	0.00056	-0.00030	0.00265	-0.00961
0.22600	0.00440	-0.00011	-0.00102	0.00262	-0.00950
0.22800	0.00440	-0.00039	-0.00121	0.00082	-0.00969
0.23000	0.00440	0.00037	-0.00033	0.00154	-0.00968
0.23200	0.00446	0.00029	0.00116	0.00048	-0.01039
0.23400	0.00446	-0.00005	0.00094	0.00047	-0.01058
0.23600	0.00446	-0.00009	0.00026	0.00033	-0.01084
0.23800	0.00446	0.00087	-0.00043	0.00081	-0.01120
0.24000	0.00446	0.00328	-0.00074	-0.00071	-0.01047
0.24200	0.00453	0.00099	-0.00150	-0.00001	-0.00768
0.24400	0.00453	0.00163	-0.00001	-0.00002	-0.00267
0.24600	0.00453	0.00096	0.00026	0.00013	-0.00253
0.24800	0.00453	0.00084	0.00263	0.00140	-0.00295
0.25000	0.00453	0.00495	-0.00045	0.00149	-0.00439
0.25200	0.00460	-0.00032	-0.00139	0.00099	-0.00165
0.25400	0.00460	-0.00038	-0.00044	0.00129	-0.00170
0.25600	0.00460	0.00022	0.00035	0.00096	-0.00195
0.25800	0.00460	0.00020	-0.00063	-0.00233	-0.00121
0.26000	0.00460	-0.00347	0.00151	0.00085	-0.00071
0.26200	0.00467	-0.00083	0.00021	0.00099	-0.00200
0.26400	0.00467	-0.00017	0.00212	0.00054	-0.00321
0.26600	0.00467	0.00055	0.00049	0.00087	-0.00345
0.26800	0.00467	-0.00037	0.00016	0.00120	-0.00242
0.27000	0.00467	-0.00059	0.00137	0.00241	-0.00296
0.27200	0.00475	0.00257	-0.00062	0.00243	-0.00515
0.27400	0.00475	0.00258	-0.00028	0.00218	-0.01228
0.27600	0.00475	0.00010	0.00020	0.00219	-0.01182
0.27800	0.00475	0.00006	0.00121	0.00132	-0.01313
0.28000	0.00475	0.00174	-0.00021	0.00021	-0.01196
0.28200	0.00481	0.00041	0.00082	-0.00002	-0.01089
0.28400	0.00481	0.00026	-0.00061	0.00038	-0.00649
0.28600	0.00481	0.00068	-0.00057	0.00035	-0.00649
0.28800	0.00481	-0.00021	-0.00061	0.00103	-0.00773
0.29000	0.00481	0.00144	-0.00362	0.00041	-0.00665
0.29200	0.00486	0.00009	-0.00077	0.00019	-0.00645
0.29400	0.00486	0.00012	0.00227	0.00027	-0.00232
0.29600	0.00486	-0.00111	0.00177	0.00021	-0.00212
0.29800	0.00486	-0.00101	0.00076	0.00060	-0.00190
0.30000	0.00486	-0.00276	0.00503	0.00186	-0.00229
0.30200	0.00490	0.00210	-0.00043	0.00197	-0.00234
0.30400	0.00490	0.00280	-0.00059	0.00210	-0.00176
0.30600	0.00490	0.00179	-0.00026	0.00183	-0.00170
0.30800	0.00490	-0.00134	-0.00015	0.00224	-0.00126
0.31000	0.00490	-0.00048	0.00383	0.00348	-0.00202
0.31200	0.00493	-0.00028	0.00129	0.00370	-0.00181
