/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	Wave_calibration_postexperiment
* Project Lead:	JD
* Labview Operator:	JD
* Comments:	Wave calibration for interpolated OSWEC RAO runs. probe positions: probe 1 (staff, front) - 134 in; probe 2 (sonic, alongside) - 193.5 in; probe 3 (staff, behind) - 274.5 in ; probe 4 (sonic, behind) - 332.5 in. Data aquisition specifications: wave start time: 0 s; wave end time: 40 s; delta t: 0.05; ramp time: 3 s; end time delay: 20 s; sampling rate: 2 ms.  Naming convention: T(period)_A(actuator amp)_B(beach distance)
* Date and Time:	Tue 06 Jul 2021 04:38:42 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	
0.00000	0.00001	-2.04274	-1.96892	-0.47483	-0.45920
0.00200	0.00000	-2.04274	-1.96892	-0.47483	-0.45920
0.00400	0.00000	-2.04274	-1.96892	-0.47483	-0.45920
0.00600	0.00230	0.00258	-0.00060	0.00047	-0.00335
0.00800	0.00230	0.00126	0.00044	0.00017	-0.00316
0.01000	0.00230	0.00093	0.00207	0.00069	-0.00340
0.01200	0.00230	0.00090	0.00077	0.00002	-0.00334
0.01400	0.00230	0.00022	-0.00039	0.00157	-0.00293
0.01600	0.00235	-0.00006	-0.00017	0.00332	-0.00329
0.01800	0.00235	0.00098	-0.00033	0.00321	-0.00279
0.02000	0.00235	0.00113	-0.00130	0.00381	-0.00378
0.02200	0.00235	-0.00035	-0.00090	0.00349	-0.00588
0.02400	0.00235	0.00006	0.00121	0.00261	-0.00766
0.02600	0.00246	-0.00007	0.00166	0.00097	-0.00761
0.02800	0.00246	0.00051	-0.00010	0.00131	-0.00762
0.03000	0.00246	0.00083	-0.00056	0.00138	-0.00748
0.03200	0.00246	0.00069	-0.00116	0.00136	-0.01120
0.03400	0.00246	-0.00016	-0.00078	0.00111	-0.01345
0.03600	0.00259	0.00311	-0.00090	0.00083	-0.01353
0.03800	0.00259	0.00260	-0.00091	0.00090	-0.01339
0.04000	0.00259	0.00207	0.00057	0.00101	-0.01372
0.04200	0.00259	0.00022	0.00161	0.00083	-0.00853
0.04400	0.00259	0.00032	-0.00004	0.00065	-0.00526
0.04600	0.00272	0.00006	-0.00057	0.00014	-0.00542
0.04800	0.00272	-0.00001	-0.00033	-0.00026	-0.00497
0.05000	0.00272	-0.00010	0.00091	0.00027	-0.00444
0.05200	0.00272	0.00029	-0.00087	0.00047	-0.00419
0.05400	0.00272	0.00101	-0.00106	0.00067	-0.00212
0.05600	0.00286	-0.00054	0.00213	0.00209	-0.00229
0.05800	0.00286	0.00013	0.00126	0.00197	-0.00225
0.06000	0.00286	-0.00110	0.00044	0.00203	-0.00200
0.06200	0.00286	-0.00022	-0.00022	0.00225	-0.00249
0.06400	0.00286	-0.00011	-0.00054	0.00215	-0.00368
0.06600	0.00300	0.00040	-0.00063	0.00232	-0.00372
0.06800	0.00300	0.00343	-0.00059	0.00192	-0.00362
0.07000	0.00300	0.00375	-0.00023	0.00230	-0.00329
0.07200	0.00300	0.00041	0.00176	0.00170	-0.00576
0.07400	0.00300	0.00096	0.00161	0.00215	-0.01033
0.07600	0.00313	0.00006	-0.00015	0.00236	-0.01006
0.07800	0.00313	0.00016	-0.00085	0.00199	-0.01026
0.08000	0.00313	-0.00020	-0.00178	0.00268	-0.01010
0.08200	0.00313	0.00035	-0.00166	0.00226	-0.01002
0.08400	0.00313	0.00015	-0.00099	0.00224	-0.01069
0.08600	0.00326	-0.00006	0.00017	-0.00013	-0.01061
0.08800	0.00326	0.00016	0.00187	-0.00016	-0.01079
0.09000	0.00326	0.00073	0.00005	0.00028	-0.01073
0.09200	0.00326	0.00037	-0.00052	0.00007	-0.00953
0.09400	0.00326	0.00023	-0.00085	0.00010	-0.00139
0.09600	0.00339	0.00026	0.00001	-0.00002	-0.00151
0.09800	0.00339	0.00216	-0.00032	0.00012	-0.00137
0.10000	0.00339	0.00107	-0.00002	-0.00014	-0.00176
0.10200	0.00339	0.00165	0.00132	0.00004	-0.00169
0.10400	0.00339	0.00055	0.00166	-0.00014	-0.00385
0.10600	0.00352	0.00069	0.00020	0.00047	-0.00347
0.10800	0.00352	0.00012	-0.00039	0.00070	-0.00347
0.11000	0.00352	0.00059	-0.00040	-0.00015	-0.00366
0.11200	0.00352	0.00023	-0.00084	0.00025	-0.00346
0.11400	0.00352	0.00011	-0.00071	0.00059	-0.00323
0.11600	0.00367	0.00005	-0.00054	0.00290	-0.00348
0.11800	0.00367	-0.00023	0.00156	0.00225	-0.00316
0.12000	0.00367	-0.00040	0.00260	0.00218	-0.00347
0.12200	0.00367	-0.00018	-0.00002	0.00264	-0.00335
0.12400	0.00367	0.00012	-0.00015	0.00259	-0.01229
0.12600	0.00379	0.00012	-0.00059	0.00328	-0.01200
0.12800	0.00379	0.00045	-0.00073	0.00317	-0.01231
0.13000	0.00379	0.00146	-0.00023	0.00278	-0.01181
0.13200	0.00379	0.00274	-0.00022	0.00336	-0.01242
0.13400	0.00379	0.00099	0.00152	0.00336	-0.00799
0.13600	0.00392	0.00071	0.00139	0.00028	-0.00775
0.13800	0.00392	0.00045	-0.00015	-0.00012	-0.00806
0.14000	0.00392	0.00012	-0.00071	-0.00014	-0.00809
0.14200	0.00392	0.00030	0.00128	-0.00001	-0.00799
0.14400	0.00392	-0.00001	-0.00077	-0.00013	-0.00281
0.14600	0.00405	0.00055	-0.00078	0.00099	-0.00275
0.14800	0.00405	0.00007	-0.00044	0.00041	-0.00326
0.15000	0.00405	-0.00244	0.00204	-0.00026	-0.00255
0.15200	0.00405	0.00013	0.00285	0.00019	-0.00336
0.15400	0.00405	0.00002	-0.00062	0.00056	-0.00251
0.15600	0.00417	-0.00006	-0.00065	-0.00003	-0.00278
0.15800	0.00417	0.00007	0.00013	-0.00003	-0.00265
0.16000	0.00417	-0.00001	-0.00016	0.00021	-0.00286
0.16200	0.00417	0.00300	-0.00056	-0.00002	-0.00267
0.16400	0.00417	0.00184	-0.00000	-0.00019	-0.00630
0.16600	0.00429	0.00059	0.00138	0.00170	-0.00593
0.16800	0.00429	-0.00009	0.00094	0.00248	-0.00679
0.17000	0.00429	0.00041	-0.00069	0.00249	-0.00596
0.17200	0.00429	0.00059	-0.00077	0.00214	-0.00646
0.17400	0.00429	0.00067	-0.00055	0.00309	-0.01297
0.17600	0.00440	0.00069	-0.00065	0.00204	-0.01354
0.17800	0.00440	-0.00007	-0.00046	0.00189	-0.01317
0.18000	0.00440	-0.00055	0.00009	0.00132	-0.01298
0.18200	0.00440	-0.00032	0.00335	0.00166	-0.01360
0.18400	0.00440	0.00037	0.00096	0.00160	-0.00637
0.18600	0.00451	0.00010	-0.00062	0.00123	-0.00554
0.18800	0.00451	0.00016	-0.00076	0.00089	-0.00596
0.19000	0.00451	0.00140	-0.00162	0.00137	-0.00615
0.19200	0.00451	0.00233	-0.00207	0.00074	-0.00557
0.19400	0.00451	0.00286	-0.00078	0.00091	-0.00324
0.19600	0.00463	0.00090	0.00096	0.00097	-0.00230
0.19800	0.00463	0.00035	0.00154	0.00160	-0.00222
0.20000	0.00463	-0.00116	0.00106	0.00143	-0.00219
0.20200	0.00463	0.00066	0.00084	0.00188	-0.00205
0.20400	0.00463	0.00018	0.00007	0.00111	-0.00279
0.20600	0.00474	0.00044	-0.00077	0.00132	-0.00316
0.20800	0.00474	0.00018	-0.00088	0.00165	-0.00338
0.21000	0.00474	-0.00230	-0.00016	0.00156	-0.00304
0.21200	0.00474	-0.00012	0.00235	0.00157	-0.00345
0.21400	0.00474	0.00046	0.00094	0.00136	-0.00770
0.21600	0.00486	-0.00035	-0.00023	0.00180	-0.00990
0.21800	0.00486	-0.00002	0.00006	0.00278	-0.00972
0.22000	0.00486	0.00134	-0.00101	0.00237	-0.01030
0.22200	0.00486	-0.00051	-0.00096	0.00283	-0.00993
0.22400	0.00486	0.00362	-0.00085	0.00257	-0.01078
0.22600	0.00495	0.00224	-0.00094	0.00354	-0.01158
0.22800	0.00495	0.00076	0.00183	-0.00016	-0.01161
0.23000	0.00495	0.00140	0.00130	-0.00083	-0.01182
0.23200	0.00495	0.00098	-0.00132	-0.00021	-0.01143
0.23400	0.00495	-0.00004	-0.00084	0.00018	-0.00855
0.23600	0.00504	-0.00017	-0.00018	0.00016	-0.00414
0.23800	0.00504	-0.00028	-0.00045	-0.00006	-0.00440
0.24000	0.00504	0.00255	-0.00077	-0.00021	-0.00464
0.24200	0.00504	-0.00021	-0.00149	-0.00013	-0.00463
0.24400	0.00504	0.00002	0.00145	-0.00017	-0.00434
0.24600	0.00513	0.00039	0.00049	0.00035	-0.00383
0.24800	0.00513	0.00004	-0.00004	0.00131	-0.00368
0.25000	0.00513	0.00059	-0.00016	0.00137	-0.00343
0.25200	0.00513	0.00011	-0.00011	0.00128	-0.00340
0.25400	0.00513	0.00071	-0.00076	0.00080	-0.00317
0.25600	0.00522	0.00262	0.00013	0.00084	-0.00310
0.25800	0.00522	0.00116	-0.00004	0.00250	-0.00306
0.26000	0.00522	0.00202	0.00119	0.00249	-0.00383
0.26200	0.00522	0.00011	0.00156	0.00243	-0.00328
0.26400	0.00522	0.00100	-0.00043	0.00268	-0.00434
0.26600	0.00530	0.00040	-0.00035	0.00241	-0.01079
0.26800	0.00530	-0.00006	-0.00073	0.00150	-0.01043
0.27000	0.00530	-0.00007	0.00033	0.00126	-0.00989
0.27200	0.00530	0.00002	-0.00035	0.00151	-0.01030
0.27400	0.00530	0.00001	0.00050	0.00094	-0.01055
0.27600	0.00537	-0.00024	0.00185	0.00131	-0.00889
0.27800	0.00537	-0.00024	0.00051	0.00063	-0.00904
0.28000	0.00537	-0.00049	-0.00028	0.00016	-0.00909
0.28200	0.00537	-0.00059	0.00052	0.00049	-0.00902
0.28400	0.00537	-0.00017	-0.00078	0.00026	-0.00786
0.28600	0.00543	0.00310	-0.00066	0.00035	-0.00189
0.28800	0.00543	0.00238	0.00002	0.00024	-0.00234
0.29000	0.00543	0.00176	-0.00040	0.00028	-0.00262
0.29200	0.00543	-0.00010	0.00532	0.00005	-0.00210
0.29400	0.00543	0.00005	0.00015	0.00038	-0.00186
0.29600	0.00550	0.00040	-0.00032	0.00011	-0.00225
0.29800	0.00550	0.00057	-0.00016	0.00256	-0.00265
0.30000	0.00550	-0.00028	0.00069	0.00217	-0.00225
0.30200	0.00550	0.00078	0.00119	0.00260	-0.00235
0.30400	0.00550	-0.00015	-0.00085	0.00283	-0.00259
0.30600	0.00555	-0.00063	0.00190	0.00276	-0.00566
0.30800	0.00555	-0.00030	0.00135	0.00408	-0.00545
0.31000	0.00555	0.00221	-0.00113	0.00431	-0.00561
0.31200	0.00555	-0.00038	-0.00090	0.00413	-0.00551
