/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_VGOSWEC_waveenergyprize_VGM20
* Project Lead:	JD
* Labview Operator:	JD
* Comments:	VGOSWEC scale model with 5.25" diameter cylindrical foundation and three pairs of opposing torsional springs. Model centered in window 2,  193.5 in from the start of the tank; probe positions: probe 1 (staff, front) - 134 in; probe 2 (sonic, alongside) - 193.5 in; probe 3 (staff, behind) - 274.5 in ; probe 4 (sonic, behind) - 332.5 in. Data aquisition specifications: wave start time: 0 s; wave end time: 40 s; delta t: 0.05; ramp time: 3 s; end time delay: 20 s; sampling rate: 2 ms. Kistler force cal factor: 1 V/N (X), 1 V/N (Y), 1 V/N (Z); Kistler moment cal factor: 1 V/Nm (Y), 1  V Nm (X,Z). Naming convention: T(period)_A(actuator amp)_B(beach distance)_VGM(variable geometry module angle).
* Date and Time:	Thu 17 Jun 2021 08:12:21 PM EDT
***********************************************************/

"Time(s)"	"ActuatorPos(mm)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	"Roll(deg)"	"Pitch(deg)"	"ForceX(N)"	"ForceY(N)"	"ForceZ(N)"	"MomentX"	"MomentY"	"MomentZ"	
0.00000	-0.00001	-2.04004	-1.96297	-0.47417	-0.44938	-3.78840	-90.09000	0.00465	-0.00858	-0.00992	-0.00150	-0.00363	-0.00107
0.00200	0.00000	-2.04004	-1.96297	-0.47417	-0.44938	-3.78840	-90.09000	0.00465	-0.00858	-0.00992	-0.00150	-0.00363	-0.00107
0.00400	0.00000	-2.04004	-1.96297	-0.47417	-0.44938	-3.96880	-90.00000	0.00465	-0.00858	-0.00992	-0.00150	-0.00363	-0.00107
0.00600	0.00000	-2.04004	-1.96297	-0.47417	-0.44938	-3.96880	-89.91000	0.00465	-0.00858	-0.00992	-0.00150	-0.00363	-0.00107
0.00800	0.00000	-2.04004	-1.96297	-0.47417	-0.44938	-3.96880	-89.82000	0.00465	-0.00858	-0.00992	-0.00150	-0.00363	-0.00107
0.01000	0.00000	0.00079	0.00059	0.00080	-0.00008	-3.78840	-89.55000	0.00465	-0.00858	-0.00992	-0.00150	-0.00363	-0.00107
0.01200	0.00349	0.00028	0.00221	-0.00017	-0.00509	0.00000	0.00000	-0.05112	-0.07078	-0.02951	-0.00442	0.01172	-0.01841
0.01400	0.00349	0.00028	0.00221	-0.00017	-0.00509	-3.78840	-89.55000	-0.05112	-0.07078	-0.02951	-0.00442	0.01172	-0.01841
0.01600	0.00349	0.00028	0.00221	-0.00017	-0.00509	-3.87860	-89.55000	-0.05112	-0.07078	-0.02951	-0.00442	0.01172	-0.01841
0.01800	0.00349	0.00028	0.00221	-0.00017	-0.00509	-3.78840	-89.73000	-0.05112	-0.07078	-0.02951	-0.00442	0.01172	-0.01841
0.02000	0.00349	0.00041	0.00087	-0.00112	-0.00411	0.00000	0.00000	-0.05112	-0.07078	-0.02951	-0.00442	0.01172	-0.01841
0.02200	0.00349	-0.00007	0.00039	0.00012	-0.00052	-3.87860	-90.09000	-0.07375	0.17233	0.16985	0.01573	0.03259	0.00545
0.02400	0.00353	-0.00007	0.00039	0.00012	-0.00052	-3.87860	-90.09000	-0.07375	0.17233	0.16985	0.01573	0.03259	0.00545
0.02600	0.00353	-0.00007	0.00039	0.00012	-0.00052	-3.96880	-90.09000	-0.07375	0.17233	0.16985	0.01573	0.03259	0.00545
0.02800	0.00353	-0.00007	0.00039	0.00012	-0.00052	0.00000	0.00000	-0.07375	0.17233	0.16985	0.01573	0.03259	0.00545
0.03000	0.00353	0.00126	0.00226	0.00034	-0.00036	-3.87860	-89.91000	0.05678	0.04496	-0.20296	-0.00586	-0.02817	0.00638
0.03200	0.00357	0.00126	0.00226	0.00034	-0.00036	-3.78840	-89.73000	0.05678	0.04496	-0.20296	-0.00586	-0.02817	0.00638
0.03400	0.00357	0.00126	0.00226	0.00034	-0.00036	-3.78840	-89.55000	0.05678	0.04496	-0.20296	-0.00586	-0.02817	0.00638
0.03600	0.00357	0.00126	0.00226	0.00034	-0.00036	0.00000	0.00000	0.05678	0.04496	-0.20296	-0.00586	-0.02817	0.00638
0.03800	0.00357	0.00023	0.00084	-0.00074	0.00196	-3.78840	-89.55000	0.05678	0.04496	-0.20296	-0.00586	-0.02817	0.00638
0.04000	0.00357	-0.00001	0.00061	-0.00039	0.00087	-3.69820	-89.64000	0.14534	-0.08200	-0.08595	-0.01028	-0.06045	0.00165
0.04200	0.00357	-0.00001	0.00061	-0.00039	0.00087	-3.78840	-89.82000	0.14534	-0.08200	-0.08595	-0.01028	-0.06045	0.00165
0.04400	0.00359	-0.00001	0.00061	-0.00039	0.00087	-3.87860	-90.00000	0.14534	-0.08200	-0.08595	-0.01028	-0.06045	0.00165
0.04600	0.00359	-0.00001	0.00061	-0.00039	0.00087	-3.87860	-90.00000	0.14534	-0.08200	-0.08595	-0.01028	-0.06045	0.00165
0.04800	0.00359	0.00026	0.00221	0.00021	0.00133	-3.87860	-90.00000	0.14534	-0.08200	-0.08595	-0.01028	-0.06045	0.00165
