90 Deg Regular Run 4 2018-04-13
Time(s) Response(deg) LoadCell(N)
0.000000 -0.000866 0.008556
0.020000 -0.002596 0.010376
0.040000 -0.004061 -0.000392
0.060000 -0.005274 0.003417
0.080000 -0.006247 0.003795
0.100000 -0.006994 0.008080
0.120000 -0.007526 0.010657
0.140000 -0.007857 0.012631
0.160000 -0.008000 0.014802
0.180000 -0.007968 0.003277
0.200000 -0.007772 0.008724
0.220000 -0.007426 0.008556
0.240000 -0.006943 0.008402
0.260000 -0.006335 0.006498
0.280000 -0.005616 0.008010
0.300000 -0.004798 0.007464
0.320000 -0.003893 0.008402
0.340000 -0.002915 0.003487
0.360000 -0.001876 0.008276
0.380000 -0.000789 0.019521
0.400000 0.000333 0.010447
0.420000 0.000859 0.011203
0.440000 0.001974 0.011483
0.460000 0.001945 0.003641
0.480000 0.003314 0.012855
0.500000 0.004847 0.010713
0.520000 0.006987 0.013961
0.540000 0.008082 0.014017
0.560000 0.008696 0.010657
0.580000 0.010030 0.009970
0.600000 0.011432 0.014325
0.620000 0.012642 0.003711
0.640000 0.013322 0.009886
0.660000 0.013321 0.008556
0.680000 0.013876 0.007912
0.700000 0.012795 0.008668
0.720000 0.013188 0.011301
0.740000 0.012659 0.013793
0.760000 0.012524 0.009410
0.780000 0.011926 0.010587
0.800000 0.012008 0.012603
0.820000 0.012801 0.010769
0.840000 0.011697 0.011245
0.860000 0.011351 0.023190
0.880000 0.010700 0.018302
0.900000 0.009877 0.012547
0.920000 0.008520 0.011721
0.940000 0.006512 0.017798
0.960000 0.005211 0.006400
0.980000 0.003493 0.013555
1.000000 0.002192 0.021663
1.020000 0.001031 0.011567
1.040000 -0.000593 0.009662
1.060000 -0.001226 0.011021
1.080000 -0.002686 0.007758
1.100000 -0.004511 0.014213
1.120000 -0.004223 0.012911
1.140000 -0.006229 0.012379
1.160000 -0.007104 0.021425
1.180000 -0.008921 0.008542
1.200000 -0.010208 0.013933
1.220000 -0.011225 0.014886
1.240000 -0.011995 0.012981
1.260000 -0.012938 0.005685
1.280000 -0.013602 0.008290
1.300000 -0.013282 0.013849
1.320000 -0.013260 0.002759
1.340000 -0.015041 0.000196
1.360000 -0.015361 0.004271
1.380000 -0.016495 0.013709
1.400000 -0.016822 0.010979
1.420000 -0.017501 0.010517
1.440000 -0.017860 0.015040
1.460000 -0.018800 0.013835
1.480000 -0.018226 0.012799
1.500000 -0.019125 0.015180
1.520000 -0.018602 0.018526
1.540000 -0.018950 0.012463
1.560000 -0.019629 0.014381
1.580000 -0.018739 0.014493
1.600000 -0.017716 0.011427
1.620000 -0.017112 0.006119
1.640000 -0.016902 0.009788
1.660000 -0.016515 0.015390
1.680000 -0.015388 0.004103
1.700000 -0.014725 0.008864
1.720000 -0.013187 0.009844
1.740000 -0.011958 0.007226
1.760000 -0.009923 0.011497
1.780000 -0.009806 0.005083
1.800000 -0.008820 0.009788
1.820000 -0.006427 0.011077
1.840000 -0.004193 0.013597
1.860000 -0.002291 0.009228
1.880000 -0.001315 0.008150
1.900000 -0.000225 0.014143
1.920000 0.001261 0.008976
1.940000 0.001151 0.013359
1.960000 0.002057 0.014479
1.980000 0.002867 0.016216
2.000000 0.003549 0.017630
2.020000 0.004603 0.012925
2.040000 0.005126 0.018134
2.060000 0.005273 0.008990
2.080000 0.005539 0.010657
2.100000 0.007017 0.018148
2.120000 0.006262 0.011077
2.140000 0.006326 0.008934
2.160000 0.007040 0.009452
2.180000 0.005694 0.016678
2.200000 0.005567 0.020627
2.220000 0.003904 0.009508
2.240000 0.002301 0.012519
2.260000 -0.000136 0.008794
2.280000 -0.000460 0.010545
2.300000 -0.002831 0.018008
2.320000 -0.004751 0.015180
2.340000 -0.007226 0.018232
2.360000 -0.008469 0.008234
2.380000 -0.009734 0.021103
2.400000 -0.011761 0.010447
2.420000 -0.013211 0.016356
2.440000 -0.013765 0.012701
2.460000 -0.015908 0.014970
2.480000 -0.016530 0.003515
2.500000 -0.018485 0.015866
2.520000 -0.018030 0.010783
2.540000 -0.019017 0.011413
2.560000 -0.019587 0.013415
2.580000 -0.021641 0.008136
2.600000 -0.021591 0.008920
2.620000 -0.021418 0.007352
2.640000 -0.020465 0.010124
2.660000 -0.020235 0.011399
2.680000 -0.019688 0.005461
2.700000 -0.019803 0.006470
2.720000 -0.019612 0.003221
2.740000 -0.018152 0.000546
2.760000 -0.016277 0.011147
2.780000 -0.013972 0.011889
2.800000 -0.011940 0.010026
2.820000 -0.009224 0.007366
2.840000 -0.007773 0.010405
2.860000 -0.004877 0.004719
2.880000 -0.003372 0.005951
2.900000 -0.000509 0.008192
2.920000 0.000099 0.004033
2.940000 0.002202 0.007842
2.960000 0.003339 0.007856
2.980000 0.004591 0.003319
3.000000 0.005859 0.000210
3.020000 0.005597 0.006862
3.040000 0.006546 0.016846
3.060000 0.008612 0.011749
3.080000 0.010715 0.004775
3.100000 0.010359 0.008850
3.120000 0.010543 0.010783
3.140000 0.011142 0.004075
3.160000 0.011231 0.010475
3.180000 0.010975 0.002927
3.200000 0.012235 0.010867
3.220000 0.012200 0.013359
3.240000 0.013321 0.000826
3.260000 0.013239 0.006246
3.280000 0.013794 0.016370
3.300000 0.012873 0.008206
3.320000 0.014004 0.005279
3.340000 0.013557 0.000672
3.360000 0.012430 0.009158
3.380000 0.012215 0.008262
3.400000 0.012086 0.009116
3.420000 0.012594 0.010671
3.440000 0.012842 0.002577
3.460000 0.012591 0.002171
3.480000 0.011875 0.012309
3.500000 0.011054 0.009858
3.520000 0.011151 0.010685
3.540000 0.011851 0.009410
3.560000 0.010845 0.010559
3.580000 0.011087 0.007968
3.600000 0.010358 0.007534
3.620000 0.010603 0.002941
3.640000 0.009674 0.008752
3.660000 0.009558 0.004411
3.680000 0.008066 0.003277
3.700000 0.008450 0.006722
3.720000 0.007838 0.007982
3.740000 0.008477 0.002997
3.760000 0.007776 0.011217
3.780000 0.007213 0.008794
3.800000 0.007387 0.007548
3.820000 0.006751 0.012211
3.840000 0.008032 0.012057
3.860000 0.008289 0.007842
3.880000 0.007952 0.006217
3.900000 0.007276 -0.000196
3.920000 0.007789 0.013247
3.940000 0.008972 0.011791
3.960000 0.008770 0.010152
3.980000 0.010599 0.008584
4.000000 0.012683 0.012253
4.020000 0.013276 0.009942
4.040000 0.014866 0.006231
4.060000 0.014714 0.009256
4.080000 0.015716 0.015404
4.100000 0.017444 0.011945
4.120000 0.018581 0.005657
4.140000 0.019360 0.012477
4.160000 0.020012 0.006456
4.180000 0.021447 0.011105
4.200000 0.021846 0.012421
4.220000 0.023518 0.011525
4.240000 0.023166 0.010629
4.260000 0.023218 0.015250
4.280000 0.022324 0.008360
4.300000 0.021712 0.011427
4.320000 0.021006 0.004369
4.340000 0.020440 0.005433
4.360000 0.019952 0.011049
4.380000 0.020816 0.014479
4.400000 0.019984 0.008948
4.420000 0.020575 0.014381
4.440000 0.019454 0.010559
4.460000 0.018561 0.008430
4.480000 0.017809 0.010517
4.500000 0.017487 0.010166
4.520000 0.015813 0.009872
4.540000 0.014570 0.001554
4.560000 0.012226 0.011189
4.580000 0.011202 0.010461
4.600000 0.009546 0.015950
4.620000 0.007563 0.007436
4.640000 0.005692 0.005293
4.660000 0.004116 0.011077
4.680000 0.003764 0.016104
4.700000 0.001567 0.010741
4.720000 0.000145 0.018148
4.740000 -0.001254 0.013709
4.760000 -0.003624 0.011357
4.780000 -0.004303 0.012631
4.800000 -0.007529 0.011455
4.820000 -0.011563 0.016384
4.840000 -0.015674 0.016384
4.860000 -0.019518 0.011749
4.880000 -0.021872 0.011161
4.900000 -0.026138 0.012617
4.920000 -0.029359 0.013149
4.940000 -0.032070 0.012043
4.960000 -0.036286 0.015712
4.980000 -0.039924 0.008626
5.000000 -0.044102 0.009466
5.020000 -0.048608 0.009340
5.040000 -0.052306 0.006133
5.060000 -0.054766 0.012673
5.080000 -0.058233 0.005783
5.100000 -0.060918 0.007632
5.120000 -0.063000 0.008192
5.140000 -0.064589 0.009928
5.160000 -0.066685 0.010475
5.180000 -0.067877 0.010797
5.200000 -0.070001 0.004915
5.220000 -0.070274 0.015754
5.240000 -0.071790 0.009424
5.260000 -0.072395 0.018204
5.280000 -0.072507 0.006960
5.300000 -0.073350 0.014872
5.320000 -0.074245 0.023232
5.340000 -0.074393 0.010909
5.360000 -0.073864 0.014437
5.380000 -0.073813 0.014451
5.400000 -0.073937 0.016118
5.420000 -0.072568 0.014017
5.440000 -0.071683 0.016958
5.460000 -0.070072 0.007492
5.480000 -0.069780 0.007310
5.500000 -0.069834 0.013205
5.520000 -0.069408 0.005839
5.540000 -0.068650 0.008500
5.560000 -0.069727 0.009746
5.580000 -0.069630 0.004005
5.600000 -0.071247 0.016468
5.620000 -0.071110 0.012211
5.640000 -0.070853 0.011889
5.660000 -0.070169 0.006260
5.680000 -0.070758 0.012225
5.700000 -0.072463 0.010937
5.720000 -0.072738 0.007352
5.740000 -0.075300 0.009074
5.760000 -0.076217 0.007716
5.780000 -0.076415 0.009172
5.800000 -0.076988 -0.000308
5.820000 -0.077763 -0.000560
5.840000 -0.078132 -0.002997
5.860000 -0.079347 0.003039
5.880000 -0.080317 0.006302
5.900000 -0.079260 0.006189
5.920000 -0.077901 0.002437
5.940000 -0.076784 0.005881
