90 Deg Regular Run 3 2018-04-13
Time(s) Response(deg) LoadCell(N)
0.000000 -0.007072 -0.000728
0.020000 -0.003486 0.003179
0.040000 -0.000161 0.005713
0.060000 0.002907 0.003627
0.080000 0.005727 0.004663
0.100000 0.008304 -0.000168
0.120000 0.010646 0.000966
0.140000 0.012758 0.003123
0.160000 0.014648 0.005755
0.180000 0.016323 -0.008724
0.200000 0.017788 -0.000840
0.220000 0.019051 0.002213
0.240000 0.020119 0.005279
0.260000 0.020997 0.003389
0.280000 0.021693 -0.000420
0.300000 0.022214 0.001876
0.320000 0.022565 0.004943
0.340000 0.022754 0.009550
0.360000 0.022788 0.005209
0.380000 0.022672 0.008388
0.400000 0.022415 0.014844
0.420000 0.022457 0.004887
0.440000 0.021929 0.005573
0.460000 0.020750 -0.002016
0.480000 0.019421 0.013233
0.500000 0.017782 -0.004873
0.520000 0.016567 0.006974
0.540000 0.015557 0.003221
0.560000 0.013261 0.001344
0.580000 0.013632 -0.002787
0.600000 0.012649 -0.004985
0.620000 0.012153 -0.004117
0.640000 0.010961 -0.004649
0.660000 0.009732 0.000084
0.680000 0.009201 -0.005755
0.700000 0.009473 0.002030
0.720000 0.007558 0.006007
0.740000 0.006434 0.000392
0.760000 0.006045 -0.000042
0.780000 0.006524 -0.001470
0.800000 0.005083 -0.004005
0.820000 0.005854 0.010376
0.840000 0.005312 -0.002507
0.860000 0.004943 -0.001470
0.880000 0.004276 0.003851
0.900000 0.002292 -0.011623
0.920000 0.003411 -0.002395
0.940000 0.003184 0.004831
0.960000 0.003630 0.002058
0.980000 0.003192 -0.005489
1.000000 0.001398 0.000042
1.020000 0.001563 -0.003543
1.040000 0.000415 -0.005027
1.060000 0.000853 0.004355
1.080000 0.000974 0.003613
1.100000 -0.000028 0.002717
1.120000 0.001009 0.001834
1.140000 0.000530 -0.004565
1.160000 0.001332 0.007002
1.180000 0.001889 -0.000420
1.200000 0.000935 0.002983
1.220000 0.001722 0.001218
1.240000 0.002505 -0.002269
1.260000 0.003349 -0.006666
1.280000 0.004884 -0.002521
1.300000 0.005458 0.005741
1.320000 0.006753 -0.003473
1.340000 0.007243 0.001778
1.360000 0.008418 -0.002227
1.380000 0.010309 0.003613
1.400000 0.011316 -0.006344
1.420000 0.012560 0.001470
1.440000 0.012997 0.000658
1.460000 0.014071 -0.000868
1.480000 0.016203 -0.003557
1.500000 0.016193 -0.014367
1.520000 0.016623 -0.008500
1.540000 0.017199 -0.000532
1.560000 0.017096 0.002381
1.580000 0.017180 -0.001540
1.600000 0.016813 0.003221
1.620000 0.016626 0.002731
1.640000 0.016130 -0.002577
1.660000 0.016363 0.006890
1.680000 0.015654 -0.000602
1.700000 0.016991 0.001456
1.720000 0.018176 0.000070
1.740000 0.016496 -0.011287
1.760000 0.015955 -0.001708
1.780000 0.014535 -0.005139
1.800000 0.013594 0.003851
1.820000 0.012968 0.009494
1.840000 0.012102 -0.003067
1.860000 0.012174 0.000770
1.880000 0.011507 -0.000154
1.900000 0.009792 0.003557
1.920000 0.010964 -0.001022
1.940000 0.009568 -0.004173
1.960000 0.009694 -0.000644
1.980000 0.009111 -0.000672
2.000000 0.007534 -0.001484
2.020000 0.007558 0.002465
2.040000 0.007931 0.000392
2.060000 0.008704 0.002171
2.080000 0.009877 0.001778
2.100000 0.009895 0.002129
2.120000 0.010410 0.003081
