90 Deg Regular Run 12 2018-04-13
Time(s) Response(deg) LoadCell(N)
0.000000 0.101048 0.016034
0.020000 0.102129 0.016020
0.040000 0.103157 0.012085
0.060000 0.104134 0.007212
0.080000 0.105061 0.013905
0.100000 0.105940 0.013261
0.120000 0.106772 0.003823
0.140000 0.107559 0.010264
0.160000 0.108303 0.010208
0.180000 0.109004 0.009984
0.200000 0.109664 0.011147
0.220000 0.110285 0.017252
0.240000 0.110867 0.018821
0.260000 0.111414 0.016398
0.280000 0.111925 0.013261
0.300000 0.112403 0.007184
0.320000 0.112848 0.014816
0.340000 0.113263 0.010741
0.360000 0.113649 0.010951
0.380000 0.114007 0.003949
0.400000 0.114339 0.009186
0.420000 0.115205 0.007842
0.440000 0.114868 0.013359
0.460000 0.114535 0.008318
0.480000 0.115161 0.013149
0.500000 0.115140 0.012813
0.520000 0.115220 0.012855
0.540000 0.114646 0.007912
0.560000 0.114901 0.011175
0.580000 0.115731 0.009578
0.600000 0.116445 0.010475
0.620000 0.118345 0.012813
0.640000 0.118759 0.008010
0.660000 0.119845 0.014704
0.680000 0.120267 0.017056
0.700000 0.120289 0.011133
0.720000 0.120497 0.011553
0.740000 0.121065 0.018218
0.760000 0.121243 0.014774
0.780000 0.122036 0.009340
0.800000 0.122059 0.014157
0.820000 0.122761 0.011861
0.840000 0.123789 0.016622
0.860000 0.124072 0.011091
0.880000 0.124341 0.006442
0.900000 0.125425 0.009788
0.920000 0.124569 0.019059
0.940000 0.124624 0.013331
0.960000 0.124206 0.009774
0.980000 0.123617 0.012575
1.000000 0.121645 0.006021
1.020000 0.120432 0.003221
1.040000 0.119754 0.011917
1.060000 0.119432 0.015642
1.080000 0.117573 0.008150
1.100000 0.116839 0.010503
1.120000 0.115123 0.018036
1.140000 0.114147 0.021915
1.160000 0.113622 0.009060
1.180000 0.112292 0.018582
1.200000 0.110454 0.020025
1.220000 0.108570 0.010587
1.240000 0.107385 0.015922
1.260000 0.106078 0.011609
1.280000 0.106061 0.012603
1.300000 0.104679 0.014241
1.320000 0.103859 0.013807
1.340000 0.102575 0.012001
1.360000 0.102184 0.016594
1.380000 0.101174 0.014283
1.400000 0.100895 0.015572
1.420000 0.099915 0.017252
1.440000 0.097480 0.010713
1.460000 0.096657 0.015544
1.480000 0.095661 0.012687
