90 Deg Regular Run 7 2018-04-13
Time(s) Response(deg) LoadCell(N)
0.000000 -0.063596 0.008990
0.020000 -0.063797 0.020445
0.040000 -0.063996 0.010713
0.060000 -0.064190 0.009872
0.080000 -0.064379 0.009032
0.100000 -0.064559 0.009634
0.120000 -0.064731 0.010671
0.140000 -0.064891 0.018302
0.160000 -0.065039 0.008136
0.180000 -0.065173 0.012883
0.200000 -0.065292 0.014928
0.220000 -0.065393 0.007548
0.240000 -0.065475 0.016888
0.260000 -0.065536 0.010559
0.280000 -0.065575 0.008486
0.300000 -0.065591 0.016888
0.320000 -0.065581 0.018652
0.340000 -0.065544 0.012183
0.360000 -0.065479 0.018961
0.380000 -0.065383 0.015684
0.400000 -0.065255 0.012925
0.420000 -0.065415 0.014900
0.440000 -0.064718 0.017266
0.460000 -0.063593 0.017392
0.480000 -0.063920 0.009088
0.500000 -0.063409 0.018975
0.520000 -0.063015 0.015670
0.540000 -0.062486 0.014017
0.560000 -0.062582 0.015684
0.580000 -0.061226 0.016090
0.600000 -0.061077 0.019185
0.620000 -0.061152 0.011609
0.640000 -0.060791 0.010811
0.660000 -0.059557 0.017910
0.680000 -0.059516 0.008766
0.700000 -0.059270 0.011861
0.720000 -0.058804 0.022251
0.740000 -0.058949 0.013345
0.760000 -0.059107 0.011539
0.780000 -0.059655 0.012085
0.800000 -0.059831 0.007758
0.820000 -0.060305 0.016916
0.840000 -0.060561 0.013163
0.860000 -0.060838 0.012659
0.880000 -0.060699 0.020851
0.900000 -0.060040 0.012701
0.920000 -0.061459 0.016356
0.940000 -0.061030 0.016944
0.960000 -0.060217 0.008066
0.980000 -0.060864 0.013303
1.000000 -0.060230 0.013429
1.020000 -0.060200 0.019073
1.040000 -0.060981 0.016328
1.060000 -0.061651 0.022069
1.080000 -0.061303 0.015614
1.100000 -0.061617 0.012393
1.120000 -0.062098 0.023862
1.140000 -0.061603 0.009452
1.160000 -0.060496 0.026774
1.180000 -0.060412 0.018835
1.200000 -0.060445 0.018512
1.220000 -0.059817 0.015054
1.240000 -0.060587 0.013205
1.260000 -0.060823 0.014690
1.280000 -0.061019 0.005531
1.300000 -0.060778 0.010881
1.320000 -0.061573 0.013303
1.340000 -0.061754 0.016594
1.360000 -0.061373 0.014718
1.380000 -0.061516 0.013191
1.400000 -0.062617 0.012351
1.420000 -0.063245 0.011063
1.440000 -0.063485 0.016342
1.460000 -0.064370 0.024800
1.480000 -0.066262 0.019661
1.500000 -0.067728 0.014620
1.520000 -0.067916 0.019129
1.540000 -0.069149 0.010166
1.560000 -0.071065 0.012057
1.580000 -0.071525 0.017882
1.600000 -0.071686 0.014914
1.620000 -0.072825 0.018638
1.640000 -0.073147 0.018694
1.660000 -0.073984 0.018218
1.680000 -0.075470 0.006806
1.700000 -0.075856 0.016048
1.720000 -0.077133 0.023792
1.740000 -0.077567 0.016328
1.760000 -0.077135 0.007394
1.780000 -0.078061 0.009186
1.800000 -0.078346 0.013093
1.820000 -0.080096 0.017168
1.840000 -0.080180 0.014844
1.860000 -0.081442 0.011819
1.880000 -0.081335 0.015488
1.900000 -0.082124 0.016426
1.920000 -0.081973 0.017140
1.940000 -0.081987 0.011553
1.960000 -0.082298 0.015502
1.980000 -0.082946 0.015488
2.000000 -0.083960 0.010124
2.020000 -0.084634 0.013443
2.040000 -0.084608 0.013121
2.060000 -0.084420 0.014003
2.080000 -0.085315 0.010923
2.100000 -0.087381 0.019871
2.120000 -0.088213 0.016650
2.140000 -0.090154 0.015600
2.160000 -0.091304 0.013793
2.180000 -0.092676 0.012015
2.200000 -0.094457 0.021355
2.220000 -0.095371 0.022111
2.240000 -0.097549 0.015754
2.260000 -0.098765 0.017462
2.280000 -0.099261 0.016860
2.300000 -0.100289 0.014718
2.320000 -0.101152 0.015292
2.340000 -0.102803 0.011399
2.360000 -0.102855 0.010755
2.380000 -0.103036 0.013667
2.400000 -0.104490 0.012911
2.420000 -0.105056 0.008710
2.440000 -0.105252 0.019899
2.460000 -0.105777 0.014648
2.480000 -0.106922 0.011511
2.500000 -0.106929 0.015992
2.520000 -0.107834 0.017224
2.540000 -0.107487 0.016048
