90 Deg Regular Run 2 2018-04-13
Time(s) Response(deg) LoadCell(N)
0.000000 -0.030514 0.001442
0.020000 -0.028122 -0.003837
0.040000 -0.026031 0.000994
0.060000 -0.024222 0.002731
0.080000 -0.022680 0.002269
0.100000 -0.021388 0.002605
0.120000 -0.020329 0.011357
0.140000 -0.019486 0.003067
0.160000 -0.018843 0.004985
0.180000 -0.018382 0.000728
0.200000 -0.018088 0.002759
0.220000 -0.017943 0.001414
0.240000 -0.017930 0.003795
0.260000 -0.018033 0.006792
0.280000 -0.018235 0.011287
0.300000 -0.018520 0.004593
0.320000 -0.018869 0.010320
0.340000 -0.019268 0.004075
0.360000 -0.019699 0.011819
0.380000 -0.020145 0.008528
0.400000 -0.020590 0.002016
0.420000 -0.021838 0.007226
0.440000 -0.021006 0.000728
0.460000 -0.022118 0.010306
0.480000 -0.021547 0.006302
0.500000 -0.020346 0.015768
0.520000 -0.019332 0.004901
0.540000 -0.018397 0.006330
0.560000 -0.017700 0.007562
0.580000 -0.017712 0.008766
0.600000 -0.016179 0.004705
0.620000 -0.016849 0.000994
0.640000 -0.016658 0.003641
0.660000 -0.016731 -0.008738
0.680000 -0.015126 0.002409
0.700000 -0.015237 0.008318
0.720000 -0.015352 0.009452
0.740000 -0.014378 0.007478
0.760000 -0.013790 0.004299
0.780000 -0.013572 0.002857
0.800000 -0.013464 0.007646
0.820000 -0.012466 0.002577
0.840000 -0.012380 0.008976
0.860000 -0.012289 0.002801
0.880000 -0.011688 0.010433
0.900000 -0.011373 0.003851
0.920000 -0.011123 0.008822
0.940000 -0.010810 0.004901
0.960000 -0.011240 0.009382
0.980000 -0.010645 0.010012
1.000000 -0.011832 0.006189
1.020000 -0.012218 0.000392
1.040000 -0.011748 -0.001862
1.060000 -0.010419 0.003949
1.080000 -0.010281 -0.001596
1.100000 -0.011165 0.002843
1.120000 -0.011942 0.008220
1.140000 -0.013034 -0.001736
1.160000 -0.013440 0.002857
1.180000 -0.014731 -0.002115
1.200000 -0.014697 -0.002311
1.220000 -0.013430 0.000560
1.240000 -0.012584 -0.001162
1.260000 -0.012907 0.002213
1.280000 -0.011097 0.004873
1.300000 -0.010441 -0.012043
1.320000 -0.010707 -0.002535
1.340000 -0.010196 -0.001610
1.360000 -0.010061 0.003879
1.380000 -0.009414 0.007114
1.400000 -0.008694 -0.003655
1.420000 -0.009676 -0.000560
1.440000 -0.009050 0.003501
1.460000 -0.008975 -0.007492
1.480000 -0.009524 -0.005643
1.500000 -0.009522 0.000196
1.520000 -0.010000 0.004621
1.540000 -0.009976 0.003865
1.560000 -0.010479 -0.002885
1.580000 -0.011139 0.003711
1.600000 -0.011458 0.005377
1.620000 -0.011477 0.001918
1.640000 -0.011970 -0.000868
1.660000 -0.012141 0.009522
1.680000 -0.012927 0.005909
1.700000 -0.013619 0.010334
1.720000 -0.014380 0.002199
1.740000 -0.015958 0.008332
1.760000 -0.017372 -0.000196
1.780000 -0.017082 0.008500
1.800000 -0.018084 0.009956
1.820000 -0.018770 0.007310
1.840000 -0.018308 0.014003
1.860000 -0.018917 0.008514
1.880000 -0.020118 0.010475
1.900000 -0.020811 0.011371
1.920000 -0.021263 -0.000266
1.940000 -0.023209 0.005657
1.960000 -0.022473 0.011357
1.980000 -0.022426 0.010699
2.000000 -0.022548 0.002087
2.020000 -0.022392 0.010152
2.040000 -0.023150 -0.003613
2.060000 -0.022474 0.000700
2.080000 -0.021562 0.003431
2.100000 -0.021866 0.006035
2.120000 -0.021137 -0.002871
2.140000 -0.020660 -0.004691
2.160000 -0.020335 0.003039
2.180000 -0.018305 0.006147
2.200000 -0.018952 -0.000364
2.220000 -0.019252 0.005167
2.240000 -0.019614 0.000672
2.260000 -0.019248 0.001806
2.280000 -0.019302 0.005069
2.300000 -0.019112 0.007016
2.320000 -0.019112 0.001820
2.340000 -0.017874 0.008220
2.360000 -0.017450 0.009452
2.380000 -0.016560 0.006400
2.400000 -0.015354 0.000952
2.420000 -0.016314 0.005811
2.440000 -0.015381 0.003753
2.460000 -0.015191 0.006498
2.480000 -0.014157 0.007688
2.500000 -0.013845 0.005181
2.520000 -0.014404 0.007156
2.540000 -0.014248 -0.000224
2.560000 -0.013457 0.002283
2.580000 -0.012369 0.002058
2.600000 -0.012789 -0.001050
2.620000 -0.012559 0.001470
2.640000 -0.012201 0.006694
2.660000 -0.011820 0.010923
2.680000 -0.011966 0.006288
2.700000 -0.012043 0.005951
2.720000 -0.011706 0.005825
2.740000 -0.011748 0.004299
2.760000 -0.008886 0.007912
2.780000 -0.009641 -0.000322
2.800000 -0.010269 0.009382
2.820000 -0.009793 0.010601
2.840000 -0.009391 -0.002058
2.860000 -0.008303 0.003165
2.880000 -0.008934 -0.004803
