90 Deg Regular Run 15 2018-04-13
Time(s) Response(deg) LoadCell(N)
0.000000 1.304944 0.013177
0.020000 1.306207 0.008374
0.040000 1.307471 0.005839
0.060000 1.308731 0.019045
0.080000 1.309986 0.016860
0.100000 1.311231 0.015810
0.120000 1.312464 0.016398
0.140000 1.313680 0.012393
0.160000 1.314878 0.006932
0.180000 1.316052 0.010124
0.200000 1.317201 0.013709
0.220000 1.318321 0.020501
0.240000 1.319408 0.013947
0.260000 1.320460 0.018849
0.280000 1.321472 0.016272
0.300000 1.322442 0.017448
0.320000 1.323366 0.017560
0.340000 1.324242 0.014928
0.360000 1.325065 0.024926
0.380000 1.325832 0.015866
0.400000 1.326541 0.018835
0.420000 1.325547 0.017616
0.440000 1.325874 0.014872
0.460000 1.326868 0.016356
0.480000 1.326722 0.011343
0.500000 1.326995 0.013331
0.520000 1.327830 0.021243
0.540000 1.328772 0.019003
0.560000 1.329440 0.020221
0.580000 1.328707 0.024912
0.600000 1.330082 0.013513
0.620000 1.330980 0.009130
0.640000 1.331961 0.014914
0.660000 1.331970 0.017350
0.680000 1.332628 0.015740
0.700000 1.332841 0.013205
0.720000 1.333371 0.011791
0.740000 1.332665 0.023694
0.760000 1.332334 0.017700
0.780000 1.331900 0.020459
0.800000 1.330091 0.018568
0.820000 1.328411 0.023204
0.840000 1.328240 0.017280
0.860000 1.327854 0.018204
0.880000 1.327746 0.023568
0.900000 1.327961 0.019983
0.920000 1.327580 0.028105
0.940000 1.327471 0.021047
0.960000 1.325850 0.015236
0.980000 1.325200 0.016734
1.000000 1.324310 0.013849
1.020000 1.322739 0.020963
1.040000 1.322067 0.015530
1.060000 1.320105 0.009788
1.080000 1.320300 0.016944
1.100000 1.317381 0.019633
1.120000 1.314558 0.023442
1.140000 1.313363 0.020585
1.160000 1.312107 0.018106
1.180000 1.310222 0.024842
1.200000 1.308477 0.021481
1.220000 1.307690 0.015474
1.240000 1.306948 0.021187
1.260000 1.306085 0.018779
1.280000 1.304672 0.017280
1.300000 1.304618 0.015978
1.320000 1.303982 0.016776
1.340000 1.304379 0.020095
1.360000 1.303558 0.016496
1.380000 1.302852 0.024478
1.400000 1.303147 0.020123
1.420000 1.304580 0.018428
1.440000 1.304374 0.020081
1.460000 1.304854 0.023386
1.480000 1.305870 0.011133
1.500000 1.306126 0.014564
1.520000 1.306805 0.014802
1.540000 1.307731 0.007170
1.560000 1.308970 0.014564
1.580000 1.309732 0.017140
1.600000 1.311032 0.012029
1.620000 1.312551 0.017392
1.640000 1.313939 0.014381
1.660000 1.315527 0.010839
1.680000 1.317175 0.014199
1.700000 1.318398 0.016132
1.720000 1.319946 0.010040
1.740000 1.321596 0.007380
1.760000 1.322764 0.010348
1.780000 1.324258 0.016510
1.800000 1.325569 0.014956
1.820000 1.326098 0.013331
1.840000 1.328150 0.014634
1.860000 1.328969 0.012505
1.880000 1.330070 0.023022
1.900000 1.330473 0.018134
1.920000 1.330794 0.018652
1.940000 1.332136 0.016986
1.960000 1.331518 0.007800
1.980000 1.330174 0.017322
2.000000 1.328473 0.013135
2.020000 1.326457 0.014381
2.040000 1.323155 0.017644
2.060000 1.320030 0.021761
2.080000 1.317467 0.009676
2.100000 1.314381 0.021299
2.120000 1.310583 0.014858
2.140000 1.308280 0.016510
2.160000 1.304242 0.021565
2.180000 1.300082 0.013415
2.200000 1.296027 0.014732
2.220000 1.292804 0.013177
2.240000 1.288938 0.007226
2.260000 1.286088 0.020515
2.280000 1.280520 0.011189
2.300000 1.275049 0.013611
2.320000 1.268162 0.017686
2.340000 1.261694 0.018288
2.360000 1.255614 0.019927
2.380000 1.249182 0.008360
2.400000 1.243158 0.020137
2.420000 1.236870 0.013345
2.440000 1.230271 0.011511
2.460000 1.220982 0.015628
2.480000 1.212385 0.014367
2.500000 1.203287 0.017868
2.520000 1.195058 0.019367
2.540000 1.186759 0.021117
2.560000 1.179102 0.013261
2.580000 1.170446 0.015992
2.600000 1.160307 0.019857
2.620000 1.148371 0.027111
2.640000 1.136975 0.022980
2.660000 1.125203 0.025990
2.680000 1.114540 0.022727
2.700000 1.104088 0.021299
2.720000 1.089873 0.022671
2.740000 1.076561 0.015796
2.760000 1.063052 0.023834
2.780000 1.049250 0.020781
2.800000 1.034395 0.019773
2.820000 1.018867 0.023806
2.840000 1.002338 0.021859
2.860000 0.987295 0.021467
2.880000 0.971591 0.021537
2.900000 0.953787 0.021901
2.920000 0.934431 0.024688
2.940000 0.915003 0.019577
