90 Deg Regular Run 13 2018-04-13
Time(s) Response(deg) LoadCell(N)
0.000000 -0.309815 0.008794
0.020000 -0.314069 0.018260
0.040000 -0.317831 0.015656
0.060000 -0.321124 0.012505
0.080000 -0.323968 0.019017
0.100000 -0.326386 0.010250
0.120000 -0.328400 0.016076
0.140000 -0.330031 0.015222
0.160000 -0.331300 0.016160
0.180000 -0.332231 0.009732
0.200000 -0.332844 0.012533
0.220000 -0.333160 0.015726
0.240000 -0.333203 0.016244
0.260000 -0.332993 0.012617
0.280000 -0.332553 0.016776
0.300000 -0.331904 0.016790
0.320000 -0.331067 0.014283
0.340000 -0.330065 0.018330
0.360000 -0.328919 0.021635
0.380000 -0.327652 0.019353
0.400000 -0.326284 0.014325
0.420000 -0.325405 0.011847
0.440000 -0.323007 0.012001
0.460000 -0.322003 0.016482
0.480000 -0.321213 0.012533
0.500000 -0.318462 0.013065
0.520000 -0.317609 0.013149
0.540000 -0.317651 0.018414
0.560000 -0.317364 0.012883
0.580000 -0.317321 0.015600
0.600000 -0.315954 0.017812
0.620000 -0.314211 0.020025
0.640000 -0.310873 0.016482
0.660000 -0.309352 0.009718
0.680000 -0.308631 0.017364
0.700000 -0.309773 0.019675
0.720000 -0.309801 0.020991
0.740000 -0.309432 0.020683
0.760000 -0.309256 0.023792
0.780000 -0.309393 0.021663
0.800000 -0.310895 0.026732
0.820000 -0.311808 0.021369
0.840000 -0.313323 0.011987
0.860000 -0.313461 0.019773
0.880000 -0.314217 0.013107
0.900000 -0.314626 0.010152
0.920000 -0.314648 0.013359
0.940000 -0.314901 0.007156
0.960000 -0.314332 0.019115
0.980000 -0.314757 0.017420
1.000000 -0.316589 0.018765
1.020000 -0.317390 0.019857
1.040000 -0.317695 0.016496
1.060000 -0.318698 0.013849
1.080000 -0.318793 0.017868
1.100000 -0.320924 0.019955
1.120000 -0.321988 0.026214
1.140000 -0.323015 0.026242
1.160000 -0.323414 0.013541
1.180000 -0.324393 0.015292
1.200000 -0.324169 0.019535
1.220000 -0.326003 0.012519
1.240000 -0.326398 0.013905
1.260000 -0.328397 0.017518
1.280000 -0.328707 0.015474
1.300000 -0.329047 0.018162
1.320000 -0.330688 0.022783
1.340000 -0.331239 0.023554
1.360000 -0.332489 0.013485
1.380000 -0.332879 0.018975
1.400000 -0.333234 0.018708
1.420000 -0.333714 0.013793
1.440000 -0.334486 0.024702
1.460000 -0.336529 0.017448
1.480000 -0.338074 0.016370
1.500000 -0.339039 0.023204
1.520000 -0.339661 0.018652
1.540000 -0.339949 0.021677
1.560000 -0.340145 0.018036
1.580000 -0.341087 0.018835
1.600000 -0.341071 0.022125
1.620000 -0.341240 0.015726
1.640000 -0.340742 0.014634
1.660000 -0.339825 0.017504
1.680000 -0.340177 0.027419
1.700000 -0.340090 0.022531
1.720000 -0.338687 0.026634
1.740000 -0.337489 0.025976
1.760000 -0.337908 0.020627
1.780000 -0.338602 0.028161
1.800000 -0.339706 0.017728
1.820000 -0.340275 0.019115
1.840000 -0.340529 0.022699
1.860000 -0.343121 0.027909
1.880000 -0.344523 0.022125
1.900000 -0.346897 0.016972
1.920000 -0.348902 0.025360
1.940000 -0.351241 0.020291
1.960000 -0.354173 0.017294
1.980000 -0.356153 0.019003
2.000000 -0.359168 0.017742
2.020000 -0.362629 0.023050
2.040000 -0.365270 0.019185
2.060000 -0.369087 0.012939
2.080000 -0.371771 0.018162
2.100000 -0.374616 0.017014
2.120000 -0.378176 0.026578
2.140000 -0.381094 0.021481
2.160000 -0.384731 0.017532
2.180000 -0.387283 0.018905
2.200000 -0.389640 0.021215
2.220000 -0.392203 0.012967
2.240000 -0.394493 0.023078
2.260000 -0.396094 0.020109
2.280000 -0.398403 0.021369
2.300000 -0.401437 0.024898
2.320000 -0.403862 0.025500
2.340000 -0.405400 0.019787
2.360000 -0.406066 0.020249
2.380000 -0.406743 0.017980
2.400000 -0.407436 0.020053
2.420000 -0.409309 0.026424
2.440000 -0.411740 0.016482
2.460000 -0.414038 0.012239
2.480000 -0.416895 0.026998
2.500000 -0.419762 0.018975
2.520000 -0.422414 0.014998
2.540000 -0.426108 0.020263
2.560000 -0.430415 0.027517
2.580000 -0.435068 0.025556
2.600000 -0.440313 0.021859
2.620000 -0.445349 0.023302
2.640000 -0.449583 0.021271
2.660000 -0.454662 0.016398
2.680000 -0.459924 0.015278
2.700000 -0.467135 0.022251
2.720000 -0.476974 0.028847
2.740000 -0.487493 0.020949
2.760000 -0.497490 0.021873
2.780000 -0.506425 0.018933
2.800000 -0.514954 0.029239
2.820000 -0.522995 0.025178
2.840000 -0.531188 0.021481
2.860000 -0.539130 0.017994
2.880000 -0.545673 0.010853
2.900000 -0.553230 0.016636
2.920000 -0.562767 0.020557
2.940000 -0.572585 0.024800
2.960000 -0.585417 0.029015
2.980000 -0.595864 0.025164
3.000000 -0.606242 0.018386
3.020000 -0.616086 0.022251
3.040000 -0.625512 0.019395
3.060000 -0.633979 0.029435
3.080000 -0.643593 0.028077
3.100000 -0.652820 0.025780
3.120000 -0.661526 0.021229
3.140000 -0.671632 0.022349
3.160000 -0.681771 0.021187
3.180000 -0.693345 0.028693
3.200000 -0.705761 0.018246
3.220000 -0.718199 0.018050
3.240000 -0.730199 0.023764
3.260000 -0.741844 0.017854
3.280000 -0.753325 0.023554
3.300000 -0.765226 0.017532
3.320000 -0.776895 0.022419
3.340000 -0.788768 0.022994
3.360000 -0.801874 0.021691
3.380000 -0.815752 0.004187
3.400000 -0.828485 0.009690
3.420000 -0.841577 0.016888
3.440000 -0.854878 0.026004
3.460000 -0.869854 0.021383
3.480000 -0.886916 0.025570
3.500000 -0.903175 0.022825
3.520000 -0.919911 0.019675
3.540000 -0.933680 0.021845
3.560000 -0.945939 0.018036
3.580000 -0.957252 0.020319
3.600000 -0.967833 0.015950
3.620000 -0.979279 0.023400
3.640000 -0.989419 0.018232
3.660000 -0.999564 0.018722
3.680000 -1.010009 0.018779
3.700000 -1.021381 0.015866
3.720000 -1.032821 0.020753
3.740000 -1.043395 0.017294
3.760000 -1.052734 0.020711
3.780000 -1.058546 0.018554
3.800000 -1.065686 0.021117
3.820000 -1.071088 0.014311
3.840000 -1.075070 0.019227
3.860000 -1.076859 0.019955
3.880000 -1.080167 0.013933
3.900000 -1.084035 0.017448
3.920000 -1.087512 0.021005
3.940000 -1.085466 0.018246
3.960000 -1.082337 0.013485
3.980000 -1.079476 0.019381
4.000000 -1.075677 0.018821
4.020000 -1.068218 0.018905
4.040000 -1.061093 0.018414
4.060000 -1.052702 0.022447
4.080000 -1.042854 0.022952
4.100000 -1.033625 0.020347
4.120000 -1.022134 0.015670
4.140000 -1.007397 0.014549
4.160000 -0.993257 0.017896
4.180000 -0.978008 0.025304
4.200000 -0.960154 0.025430
4.220000 -0.940741 0.030149
4.240000 -0.920631 0.026494
4.260000 -0.896360 0.026466
4.280000 -0.873706 0.019829
4.300000 -0.844578 0.019801
4.320000 -0.816718 0.023134
4.340000 -0.784360 0.022531
4.360000 -0.753377 0.019311
4.380000 -0.718917 0.025346
4.400000 -0.681853 0.009914
4.420000 -0.644476 0.022069
4.440000 -0.602084 0.018204
4.460000 -0.562094 0.027951
4.480000 -0.518700 0.023260
4.500000 -0.472736 0.026620
4.520000 -0.427963 0.013821
4.540000 -0.379720 0.018162
4.560000 -0.329733 0.025276
4.580000 -0.277928 0.025472
4.600000 -0.224739 0.021495
4.620000 -0.168415 0.022013
4.640000 -0.107594 0.026270
4.660000 -0.045862 0.026634
4.680000 0.014756 0.028259
4.700000 0.077867 0.024520
4.720000 0.145597 0.021607
4.740000 0.218330 0.012673
4.760000 0.287883 0.021313
4.780000 0.359536 0.021187
4.800000 0.436408 0.020207
4.820000 0.513812 0.017826
4.840000 0.591234 0.024352
4.860000 0.671342 0.022895
4.880000 0.753572 0.024058
4.900000 0.836636 0.016216
4.920000 0.922030 0.015572
4.940000 1.009402 0.026172
4.960000 1.096319 0.015558
4.980000 1.186470 0.018863
5.000000 1.277854 0.031886
5.020000 1.370252 0.010110
5.040000 1.463397 0.019745
5.060000 1.556842 0.020655
5.080000 1.648460 0.027181
5.100000 1.743920 0.020193
5.120000 1.836452 0.019829
5.140000 1.930498 0.019143
5.160000 2.022761 0.023036
5.180000 2.118036 0.023050
5.200000 2.211548 0.016482
5.220000 2.303401 0.019815
5.240000 2.394724 0.021313
5.260000 2.482019 0.014844
5.280000 2.571486 0.028903
5.300000 2.658107 0.021551
5.320000 2.741807 0.013317
5.340000 2.825755 0.018302
5.360000 2.905859 0.024772
5.380000 2.983421 0.010657
5.400000 3.059145 0.017084
5.420000 3.132018 0.016706
5.440000 3.202309 0.020249
5.460000 3.267557 0.018008
5.480000 3.327989 0.020095
5.500000 3.388242 0.014564
5.520000 3.446416 0.019283
5.540000 3.501103 0.017518
5.560000 3.550146 0.024030
5.580000 3.595637 0.024142
5.600000 3.637429 0.012267
5.620000 3.672472 0.021187
5.640000 3.705621 0.010236
5.660000 3.735906 0.017168
5.680000 3.760400 0.021789
5.700000 3.779846 0.014816
5.720000 3.793220 0.019367
5.740000 3.803071 0.025024
5.760000 3.808295 0.023162
5.780000 3.807349 0.018218
5.800000 3.800637 0.012435
5.820000 3.788688 0.022545
5.840000 3.771660 0.017952
5.860000 3.751195 0.018905
5.880000 3.724889 0.020067
5.900000 3.693272 0.025318
5.920000 3.657125 0.026354
5.940000 3.612770 0.017364
5.960000 3.564142 0.017714
5.980000 3.508035 0.019213
6.000000 3.444159 0.020165
6.020000 3.373847 0.024786
6.040000 3.297494 0.015936
6.060000 3.215605 0.016048
6.080000 3.125618 0.020767
6.100000 3.027457 0.023162
6.120000 2.922443 0.020263
6.140000 2.807987 0.018638
6.160000 2.685762 0.014662
6.180000 2.555953 0.015166
6.200000 2.415848 0.020599
6.220000 2.268755 0.019913
6.240000 2.111947 0.016986
6.260000 1.946797 0.018008
6.280000 1.773517 0.023792
6.300000 1.590916 0.010236
6.320000 1.398796 0.016090
6.340000 1.199509 0.019381
6.360000 0.994337 0.023008
6.380000 0.792186 0.014549
6.400000 0.562771 0.015362
