90 Deg Regular Run 5 2018-04-13
Time(s) Response(deg) LoadCell(N)
0.000000 0.020927 0.006848
0.020000 0.020829 0.014788
0.040000 0.020728 0.011735
0.060000 0.020624 0.015978
0.080000 0.020516 0.016062
0.100000 0.020405 0.010741
0.120000 0.020289 0.014395
0.140000 0.020169 0.015040
0.160000 0.020044 0.015474
0.180000 0.019914 0.014606
0.200000 0.019778 0.017042
0.220000 0.019636 0.016440
0.240000 0.019489 0.008486
0.260000 0.019334 0.010587
0.280000 0.019173 0.017364
0.300000 0.019004 0.013653
0.320000 0.018828 0.005769
0.340000 0.018644 0.013779
0.360000 0.018452 0.016888
0.380000 0.018251 0.009690
0.400000 0.018041 0.005643
0.420000 0.016706 0.010180
0.440000 0.016732 0.008108
0.460000 0.017119 0.012575
0.480000 0.016151 0.010755
0.500000 0.015865 0.011175
0.520000 0.014969 0.009228
0.540000 0.015557 0.007786
0.560000 0.016282 0.010993
0.580000 0.015898 0.014115
0.600000 0.014339 0.016412
0.620000 0.013452 0.015460
0.640000 0.013938 0.013317
0.660000 0.014084 0.002493
0.680000 0.013731 0.008892
0.700000 0.014379 0.008444
0.720000 0.015371 0.011427
0.740000 0.015320 0.009466
0.760000 0.015985 0.003473
0.780000 0.015942 -0.005489
0.800000 0.014288 0.009564
0.820000 0.013914 0.004635
0.840000 0.014274 0.009200
0.860000 0.015280 0.006848
0.880000 0.016583 0.008360
0.900000 0.017604 0.010419
0.920000 0.018246 0.014493
0.940000 0.018336 0.013401
0.960000 0.018680 0.010152
0.980000 0.018258 0.010825
1.000000 0.017854 0.004271
1.020000 0.018021 0.006105
1.040000 0.017341 0.013807
1.060000 0.017210 0.014437
1.080000 0.016780 0.008598
1.100000 0.015941 -0.000028
1.120000 0.015786 0.007884
1.140000 0.016875 0.006750
1.160000 0.016148 0.005153
1.180000 0.015720 0.009704
1.200000 0.014992 0.010783
1.220000 0.014100 0.011749
1.240000 0.014137 0.005783
1.260000 0.014038 0.013765
1.280000 0.013230 0.005377
1.300000 0.013251 0.010110
1.320000 0.012556 0.012785
1.340000 0.011606 0.010559
1.360000 0.011002 0.008262
1.380000 0.010736 0.006512
1.400000 0.011464 0.005671
1.420000 0.012944 0.005951
1.440000 0.012595 0.006231
1.460000 0.011653 0.005895
1.480000 0.011858 0.004355
1.500000 0.011739 0.010362
1.520000 0.010321 0.011581
1.540000 0.009382 0.005531
1.560000 0.009171 0.004523
1.580000 0.008405 0.009718
1.600000 0.007899 0.006820
1.620000 0.008915 0.007044
1.640000 0.008713 0.013653
1.660000 0.009676 0.008458
1.680000 0.009112 0.009998
1.700000 0.008280 0.011077
1.720000 0.007739 0.008710
1.740000 0.005688 0.018807
1.760000 0.004925 0.013317
1.780000 0.003383 0.009746
1.800000 0.001875 0.015950
1.820000 0.000698 0.010054
1.840000 0.000158 0.015726
1.860000 -0.002146 0.011189
1.880000 -0.002929 0.011161
1.900000 -0.003890 0.008738
1.920000 -0.004038 0.009284
1.940000 -0.004443 0.013597
1.960000 -0.004897 0.013821
1.980000 -0.005043 0.005573
2.000000 -0.004684 0.008696
2.020000 -0.004732 0.009130
2.040000 -0.004385 0.009298
2.060000 -0.003940 0.015768
2.080000 -0.004225 0.013387
2.100000 -0.004500 0.015362
2.120000 -0.004448 0.020221
2.140000 -0.003213 0.015264
2.160000 -0.002605 0.012715
2.180000 -0.002376 0.010545
2.200000 -0.001524 0.013919
2.220000 -0.002035 0.002577
2.240000 -0.001582 0.013023
2.260000 -0.001315 0.008332
2.280000 0.000273 0.005979
2.300000 -0.000011 0.013093
2.320000 0.000669 0.008290
2.340000 0.000943 0.006792
2.360000 0.000473 0.012827
2.380000 0.001015 0.011147
2.400000 0.001195 0.014872
2.420000 0.001487 0.013219
2.440000 0.001441 0.023176
2.460000 0.001380 0.012029
2.480000 -0.001569 0.010320
2.500000 -0.002442 0.015964
2.520000 -0.003514 0.007842
2.540000 -0.005493 0.010713
2.560000 -0.005407 0.015278
2.580000 -0.006931 0.008864
2.600000 -0.008170 0.005279
2.620000 -0.008649 0.016510
2.640000 -0.009942 0.018414
2.660000 -0.010316 0.013499
2.680000 -0.009946 0.002787
2.700000 -0.008968 0.013289
2.720000 -0.009190 0.011413
2.740000 -0.009644 0.014255
2.760000 -0.010277 0.012323
2.780000 -0.010166 0.009732
2.800000 -0.009215 0.010012
2.820000 -0.009004 0.013583
2.840000 -0.008237 0.012911
2.860000 -0.008790 0.005769
2.880000 -0.007731 0.015488
2.900000 -0.006259 0.004789
2.920000 -0.003388 0.007086
2.940000 -0.002484 0.010292
2.960000 -0.001795 0.013443
2.980000 -0.000572 0.011175
3.000000 0.001308 0.019185
3.020000 0.001768 0.014479
3.040000 0.003646 0.008948
3.060000 0.003299 0.008668
3.080000 0.005517 0.012911
3.100000 0.006600 0.010026
3.120000 0.008962 0.013527
3.140000 0.008409 0.011119
3.160000 0.008560 0.007492
3.180000 0.009468 0.014143
3.200000 0.009620 0.010545
3.220000 0.010129 0.011945
3.240000 0.010772 0.017266
3.260000 0.011262 0.020305
3.280000 0.011770 0.011903
3.300000 0.013635 0.005237
3.320000 0.013484 0.011861
3.340000 0.014536 0.008920
3.360000 0.015092 0.003851
3.380000 0.016080 0.007478
3.400000 0.017090 0.013065
3.420000 0.018841 0.016076
3.440000 0.020210 0.005125
3.460000 0.021501 0.005671
3.480000 0.021980 0.012197
3.500000 0.023131 0.018414
3.520000 0.022685 0.010068
3.540000 0.023552 0.008458
3.560000 0.025305 0.011273
3.580000 0.027551 0.018610
3.600000 0.028064 0.008892
3.620000 0.029109 -0.000896
3.640000 0.030222 0.007254
3.660000 0.031185 0.006358
3.680000 0.034142 0.011805
3.700000 0.035785 0.009256
3.720000 0.037343 0.010419
3.740000 0.037163 0.011749
3.760000 0.038639 0.009606
3.780000 0.039315 0.001806
3.800000 0.041415 0.009592
3.820000 0.043693 0.015516
3.840000 0.046067 0.013485
3.860000 0.048129 0.014760
3.880000 0.050315 0.014213
3.900000 0.052024 0.009564
3.920000 0.052497 0.008962
3.940000 0.052038 0.000014
3.960000 0.054589 0.006666
3.980000 0.056060 0.008808
4.000000 0.058247 0.015124
4.020000 0.060048 0.017112
4.040000 0.063062 0.015656
4.060000 0.064926 0.016860
4.080000 0.066431 0.021929
4.100000 0.068178 0.016524
4.120000 0.070659 0.006161
4.140000 0.072563 0.013051
4.160000 0.072888 0.011721
4.180000 0.074333 0.013261
4.200000 0.075635 0.007940
4.220000 0.076530 0.004775
4.240000 0.076039 0.013247
4.260000 0.075542 0.010475
4.280000 0.077195 0.003893
4.300000 0.077625 0.008206
4.320000 0.078742 0.008654
4.340000 0.078322 0.010671
4.360000 0.078575 0.015236
4.380000 0.077894 0.009970
4.400000 0.078017 0.015054
4.420000 0.078790 0.006792
4.440000 0.078241 0.005797
4.460000 0.078524 0.013191
4.480000 0.079127 0.017798
4.500000 0.078497 0.008472
4.520000 0.077656 0.008808
4.540000 0.076827 0.002311
4.560000 0.076406 0.004943
4.580000 0.076508 0.007324
4.600000 0.076774 0.003851
4.620000 0.075442 0.007100
